CCSFIC1401.PV,CCSPI1407B.PV,CCSPIC1415.PV,DR1107.PV,FI1102.PV,FI1107.PV,FI1110.PV,FI1112.PV,FI1113.PV,FI1121.PV,FI1213.PV,FI1424.PV,FIC_1121.PV,FIC_1122.MV,FIC_1122.PV,FIC_1123.PV,FIC_1127.MV,FIC_1127.PV,FI_1124.PV,FI_1127.PV,FRC1102.MV,FRC1102.PV,FRC1107.MV,FRC1107.PV,FRC1113.MV,FRC1113.PV,FRC1213.MV,FRC1213.PV,FRC1424.PV,FRCA1110.MV,FRCA1110.PV,FRCA1111.MV,FRCA1111.PV,FRCA1112.MV,FRCA1112.PV,FRQ1623.PV,FT_1122.PV,LRCA1101.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRSA1104.PV,PI1101.PV,PI1110.PV,PIC1101A.PV,PI_1132A.PV,PI_1132B.PV,PI_1134.PV,PI_1136.PV,PI_1138A.PV,PI_1182.PV,PR1102A.PV,PRA1102.PV,TI1105A.PV,TI1118A.PV,TI1212.PV,TI1611.PV,TIA1114.PV,TIA1160A.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TIC_1155.PV,TI_1145.PV,TI_1146.PV,TI_1147.PV,WR1104.PV
193930,0.2844,0.3629,104.6925,999.6,2.5995,4999.375,3000.25,2.6,51200,179.975,6.6175,335.1,71.0113,709.92,1731.4199,17.5935,599.94,92.16,599.94,8.8458,999.6,64.6715,2.5995,74.9851,2.6,75.6929,179.975,6.6175,11.0846,4999.375,28.0171,5001.7598,15.6723,3000.25,9.1096,709.92,54.33,1.461,0.977,11.81,91,0.1508,1.0011,14.2292,0.0284,0.0168,0.1712,0.2214,0.1194,0.1711,0.0201,0.0158,697.16,667.05,267.32,252.475,650.85,179.855,80,660,70,654.7125,540.59,671.68,671.675,52.448
193963,0.2844,0.3628,104.2875,999.6,2.5995,4999.375,3000.5,2.6,51200,179.975,6.6175,335.13,71.0114,709.92,1731.4199,17.5938,599.94,92.18,599.94,8.8459,999.6,64.6717,2.5995,74.9851,2.6,75.6939,179.975,6.6175,11.0849,4999.375,28.0166,5001.7598,15.6713,3000.5,9.1102,709.92,54.43,1.461,0.977,11.815,91,0.1508,1.0011,14.2281,0.0284,0.0168,0.1711,0.2213,0.1193,0.171,0.0201,0.0159,697.04,666.95,267.32,252.475,650.8,179.855,80,660,70,654.81,540.74,671.6,671.6,51.931
193996,0.2843,0.3627,102.69,999.6,2.5995,4999.8501,3000.5,2.6,51200,179.9875,6.6175,335.13,71.0115,709.92,1731.4199,17.594,599.94,92.18,599.94,8.8461,999.6,64.6718,2.5995,74.9851,2.6,75.6934,179.9875,6.6175,11.0845,4999.8501,28.0161,5001.7598,15.6708,3000.5,9.1108,709.92,54.535,1.461,0.978,11.815,91,0.1508,1.0013,14.2354,0.0285,0.0168,0.171,0.2212,0.1193,0.171,0.0201,0.0159,696.96,666.85,267.32,252.475,650.7,179.79,80,660,70,654.94,540.89,671.48,671.4875,51.403
194029,0.2842,0.3626,101.7,999.6,2.5995,4999.8501,3000.5,2.6,51200,179.975,6.6175,335.13,71.0116,709.92,1731.6,17.5943,599.94,92.18,599.94,8.8463,999.6,64.672,2.5995,74.9851,2.6,75.6954,179.975,6.6175,11.0846,4999.8501,28.0155,5001.7598,15.6703,3000.5,9.1113,709.92,54.64,1.462,0.978,11.816,91,0.1508,1.0013,14.2512,0.0285,0.0169,0.171,0.2211,0.1193,0.171,0.0202,0.0159,696.84,666.8,267.32,252.475,650.65,179.79,80,660,70,655.0375,541.07,671.36,671.375,50.886
194062,0.2841,0.3625,100.3725,999.6,2.5995,4999.8501,3000.5,2.5998,51100,179.975,6.6175,335.16,71.0118,709.92,1731.6,17.5945,599.94,92.18,599.94,8.8464,999.6,64.6722,2.5995,74.9859,2.5998,75.6964,179.975,6.6175,11.0847,4999.8501,28.015,5001.7598,15.6698,3000.5,9.1118,709.92,54.74,1.462,0.978,11.82,91,0.1508,1.0013,14.2587,0.0285,0.0169,0.1709,0.221,0.1192,0.1709,0.0202,0.0159,696.72,666.7,267.32,252.475,650.55,179.79,80,660,70,655.1675,541.22,671.28,671.2625,50.358
194106,0.2841,0.3625,99.99,999.6,2.5995,4999.8501,3000.5,2.5998,51100,179.975,6.6175,335.16,71.0119,709.92,1731.6,17.5948,599.94,92.18,599.94,8.8466,999.6,64.6723,2.5995,74.9861,2.5998,75.6974,179.975,6.6175,11.0847,4999.8501,28.0145,5001.7598,15.6693,3000.5,9.1124,709.92,54.845,1.462,0.979,11.82,91,0.1508,1.0013,14.2662,0.0285,0.0169,0.1709,0.2209,0.1192,0.1709,0.0202,0.0159,696.64,666.6,267.32,252.475,650.5,179.725,80,660,70,655.265,541.37,671.16,671.15,49.841
194139,0.284,0.3624,98.46,999.6,2.5995,4999.8501,3000.5,2.5998,51100,179.975,6.6175,335.19,71.0126,709.84,1731.7799,17.595,599.94,92.18,599.94,8.8468,999.6,64.6725,2.5995,74.9864,2.5998,75.6984,179.975,6.6175,11.0848,4999.8501,28.014,5001.7598,15.6688,3000.5,9.1129,709.84,54.95,1.463,0.979,11.826,91,0.1508,1.0013,14.2737,0.0285,0.0169,0.1708,0.2208,0.1191,0.1708,0.0202,0.0159,696.52,666.5,267.32,252.475,650.4,179.725,80,660,70,655.3625,541.52,671.04,671.075,49.313
194205,0.2838,0.3623,96.7275,999.6,2.5995,5000.3247,2999.75,2.5998,51100,179.9875,6.615,335.19,71.0129,709.84,1731.7799,17.5953,599.94,92.2,599.94,8.8469,999.6,64.6727,2.5995,74.9866,2.5998,75.6979,179.9875,6.615,11.0842,5000.3247,28.0135,5001.7598,15.6706,2999.75,9.1135,709.84,55.155,1.463,0.98,11.83,91,0.1508,1.0013,14.2812,0.0285,0.0169,0.1707,0.2206,0.1191,0.1706,0.0203,0.0159,696.32,666.3,267.32,252.475,650.25,179.66,80,660,70,655.5575,541.85,670.84,670.85,48.279
194205,0.2838,0.3623,96.7275,999.6,2.5995,5000.3247,2999.75,2.5998,51100,179.9875,6.615,335.19,71.0131,709.84,1731.7799,17.5955,599.94,92.2,599.94,8.8471,999.6,64.6728,2.5995,74.9869,2.5998,75.6984,179.9875,6.615,11.084,5000.3247,28.013,5001.7598,15.6708,2999.75,9.1135,709.84,55.155,1.463,0.98,11.83,91,0.1508,1.0013,14.2801,0.0285,0.0169,0.1707,0.2206,0.1191,0.1706,0.0203,0.0159,696.32,666.3,267.32,252.475,650.25,179.66,80,660,70,655.5575,541.85,670.84,670.85,48.279
194282,0.2837,0.3621,94.7025,999.6,2.5995,5000.3247,3000.75,2.5998,51200,179.9875,6.615,335.22,71.0134,709.84,1731.96,17.5943,600.06,92.2,600.06,8.8473,999.6,64.673,2.5995,74.9871,2.5998,75.6989,179.9875,6.615,11.0838,5000.3247,28.0132,5000.8999,15.6681,3000.75,9.114,709.84,55.36,1.464,0.98,11.832,91,0.1508,1.0013,14.2873,0.0286,0.0169,0.1706,0.2203,0.119,0.1706,0.0203,0.0159,696.08,666.1,267.32,252.475,650.1,179.595,80,660,70,655.7525,542.15,670.64,670.625,47.234
194282,0.2837,0.3621,94.7025,999.6,2.5995,5000.3247,3000.75,2.5998,51200,179.9875,6.615,335.22,71.0136,709.84,1731.96,17.594,600.06,92.2,600.06,8.8474,999.6,64.6732,2.5995,74.9874,2.5998,75.6994,179.9875,6.615,11.0836,5000.3247,28.013,5000.8999,15.6673,3000.75,9.114,709.84,55.36,1.464,0.98,11.832,91,0.1508,1.0013,14.3031,0.0286,0.0169,0.1706,0.2203,0.119,0.1706,0.0203,0.0159,696.08,666.1,267.32,252.475,650.1,179.595,80,660,70,655.7525,542.15,670.64,670.625,47.234
194315,0.2836,0.362,93.6225,999.6,2.5995,5000.3247,3000.75,2.5998,51200,179.9875,6.615,335.22,71.0139,709.84,1731.96,17.5938,600.06,92.2,600.06,8.8476,999.6,64.6733,2.5995,74.9876,2.5998,75.6999,179.9875,6.615,11.0835,5000.3247,28.0119,5001.7598,15.6666,3000.75,9.1146,709.84,55.465,1.464,0.981,11.835,91,0.1508,1.0013,14.3106,0.0286,0.0169,0.1705,0.2202,0.119,0.1705,0.0203,0.016,696,666,267.32,252.475,650,179.595,80,660,70,655.85,542.3,670.52,670.5125,46.717
194348,0.2835,0.3619,92.2275,999.6,2.5995,5000.3247,3000,2.5998,51200,179.9875,6.615,335.25,71.0141,709.84,1732.14,17.5958,599.88,92.2,599.88,8.8478,999.6,64.6735,2.5995,74.9879,2.5998,75.7004,179.9875,6.615,11.0833,5000.3247,28.0114,5001.7598,15.6681,3000,9.114,709.84,55.565,1.465,0.981,11.836,91,0.1508,1.0013,14.3181,0.0286,0.0169,0.1705,0.2201,0.1189,0.1705,0.0203,0.016,695.88,665.9,267.32,252.475,649.95,179.595,80,660,70,655.9475,542.45,670.4,670.4,46.189
194381,0.2834,0.3618,91.2825,999.6,2.5995,5000.3247,3000,2.5998,51200,179.9875,6.615,335.25,71.0144,709.84,1732.14,17.5963,599.88,92.2,599.88,8.8479,999.6,64.6737,2.5995,74.9881,2.5998,75.7009,179.9875,6.615,11.0831,5000.3247,28.0109,5001.7598,15.6681,3000,9.1146,709.84,55.67,1.465,0.981,11.84,91,0.1508,1.0013,14.317,0.0286,0.017,0.1704,0.22,0.1189,0.1704,0.0203,0.016,695.76,665.8,267.32,252.475,649.85,179.53,80,660,70,656.045,542.6,670.32,670.2875,45.672
194425,0.2834,0.3617,91.1475,999.6,2.5995,5000.7998,3000,2.5996,51200,179.9875,6.615,335.28,71.0146,709.84,1732.14,17.5968,599.88,92.22,599.88,8.8481,999.6,64.6738,2.5995,74.9891,2.5996,75.7014,179.9875,6.615,11.0822,5000.7998,28.0104,5001.7598,15.6681,3000,9.1146,709.84,55.77,1.465,0.982,11.841,91,0.1508,1.0013,14.3329,0.0286,0.017,0.1704,0.2199,0.1189,0.1703,0.0203,0.016,695.64,665.7,267.32,252.475,649.8,179.53,80,660,70,656.1425,542.75,670.2,670.175,45.155
194458,0.2833,0.3617,89.46,999.6,2.5995,5000.7998,3000,2.5996,51200,179.9875,6.615,335.28,71.0149,709.84,1732.3199,17.5973,599.88,92.22,599.88,8.8483,999.6,64.674,2.5995,74.9896,2.5996,75.7019,179.9875,6.615,11.0818,5000.7998,28.0099,5001.7598,15.6681,3000,9.1151,709.84,55.875,1.465,0.982,11.845,91,0.1508,1.0013,14.3317,0.0286,0.017,0.1703,0.2198,0.1189,0.1703,0.0203,0.016,695.56,665.6,267.32,252.475,649.7,179.53,80,660,70,656.2075,542.9,670.08,670.0625,44.638
194491,0.2832,0.3616,88.695,999.6,2.5995,5000.7998,3000,2.5996,51200,180,6.615,335.28,71.0152,709.84,1732.3199,17.5955,600.06,92.22,600.06,8.8484,999.6,64.6742,2.5995,74.9902,2.5996,75.7009,180,6.615,11.0814,5000.7998,28.0094,5001.7598,15.6681,3000,9.1157,709.84,55.98,1.466,0.982,11.845,91,0.1508,1.0011,14.3476,0.0287,0.017,0.1703,0.2197,0.1188,0.1702,0.0204,0.016,695.44,665.5,267.32,252.475,649.6,179.465,80,660,70,656.305,543.05,669.96,669.9875,44.11
194524,0.2831,0.3615,87.6825,999.6,2.5995,5000.7998,3000.25,2.5996,51200,180,6.615,335.31,71.0154,709.84,1732.3199,17.5953,600.06,92.22,600.06,8.8486,999.6,64.6743,2.5995,74.9907,2.5996,75.7009,180,6.615,11.0809,5000.7998,28.0089,5001.7598,15.6673,3000.25,9.1157,709.84,56.08,1.466,0.983,11.846,91,0.1508,1.0011,14.3551,0.0287,0.017,0.1702,0.2196,0.1188,0.1702,0.0204,0.016,695.32,665.4,267.32,252.475,649.55,179.465,80,660,70,656.4025,543.2,669.84,669.875,43.593
194557,0.2831,0.3614,86.49,999.6,2.5995,5000.7998,3000.25,2.5996,51300,180,6.615,335.31,71.0157,709.84,1732.5,17.595,600.06,92.22,600.06,8.8488,999.6,64.6745,2.5995,74.9912,2.5996,75.7009,180,6.615,11.0805,5000.7998,28.0084,5001.7598,15.6671,3000.25,9.1157,709.84,56.185,1.466,0.983,11.85,91,0.1508,1.0011,14.3626,0.0287,0.017,0.1702,0.2195,0.1187,0.1702,0.0204,0.016,695.2,665.3,267.32,252.475,649.45,179.4,80,660,70,656.4675,543.35,669.76,669.7625,43.076
194590,0.283,0.3613,85.14,999.6,2.5995,5000.7998,3000.25,2.5996,51300,180,6.615,335.31,71.0159,709.84,1732.5,17.5948,600.06,92.22,600.06,8.8489,999.6,64.6747,2.5995,74.9917,2.5996,75.7009,180,6.615,11.0801,5000.7998,28.0086,5000.8999,15.6668,3000.25,9.1163,709.84,56.285,1.467,0.983,11.85,91,0.1508,1.0011,14.3701,0.0287,0.017,0.1701,0.2194,0.1187,0.1701,0.0204,0.016,695.08,665.2,267.32,252.475,649.4,179.4,80,660,70,656.565,543.5,669.64,669.65,42.559
194634,0.2829,0.3612,84.3975,999.6,2.5995,5001.2749,3000.25,2.6002,51300,180.0125,6.615,335.34,71.0149,710,1732.5,17.5953,600,92.22,600,8.8491,999.6,64.6749,2.5995,74.9899,2.6002,75.6994,180.0125,6.615,11.0789,5001.2749,28.0083,5000.8999,15.6666,3000.25,9.1168,710,56.39,1.467,0.984,11.854,91,0.1508,1.0011,14.3776,0.0287,0.017,0.17,0.2192,0.1187,0.17,0.0204,0.016,695,665.1,267.32,252.475,649.3,179.4,80,660,70,656.63,543.65,669.52,669.5,42.042
194667,0.2828,0.3612,83.1825,999.6,2.5995,5001.2749,3000.25,2.6,51300,180.0125,6.615,335.34,71.0155,709.92,1732.6799,17.5953,600,92.24,600,8.8493,999.6,64.675,2.5995,74.9904,2.6,75.6989,180.0125,6.615,11.0783,5001.2749,28.0081,5000.8999,15.6663,3000.25,9.1173,709.92,56.495,1.467,0.984,11.858,91,0.1508,1.001,14.3851,0.0287,0.017,0.17,0.2191,0.1186,0.1699,0.0204,0.016,694.88,665,267.32,252.475,649.2,179.335,80,660,70,656.695,543.8,669.4,669.3875,41.514
194700,0.2828,0.3611,83.025,999.6,2.5995,5001.2749,3000.5,2.6,51400,180.0125,6.615,335.37,71.0157,709.92,1732.6799,17.5953,600,92.24,600,8.8494,999.6,64.6752,2.5995,74.9904,2.6,75.6984,180.0125,6.615,11.0776,5001.2749,28.0071,5001.7598,15.6653,3000.5,9.1185,709.92,56.595,1.468,0.984,11.858,91,0.1508,1.001,14.3926,0.0287,0.017,0.1699,0.219,0.1186,0.1699,0.0204,0.0161,694.76,664.9,267.32,252.475,649.15,179.335,80,660,70,656.7925,543.95,669.28,669.275,40.997
194733,0.2827,0.361,81.3375,999.6,2.5995,4998.8999,3000.5,2.5996,51400,180,6.615,335.37,71.0164,709.84,1732.6799,17.5953,600,92.24,600,8.8496,999.6,64.6754,2.5995,74.9919,2.5996,75.6994,180,6.615,11.0807,4998.8999,28.0066,5001.7598,15.6648,3000.5,9.1179,709.84,56.7,1.468,0.984,11.861,91,0.1508,1.001,14.4001,0.0288,0.0171,0.1699,0.2189,0.1186,0.1698,0.0205,0.0161,694.64,664.8,267.32,252.475,649.05,179.335,80,660,70,656.8575,544.1,669.16,669.1625,40.48
194766,0.2826,0.3609,81,999.6,2.5995,4999.375,3000.5,2.5996,51400,180,6.615,335.37,71.0173,709.76,1732.86,17.5953,600,92.24,600,8.8498,999.6,64.6755,2.5995,74.9924,2.5996,75.6994,180,6.615,11.0805,4999.375,28.006,5001.7598,15.6643,3000.5,9.1185,709.76,56.8,1.468,0.985,11.865,91,0.1508,1.001,14.399,0.0288,0.0171,0.1698,0.2188,0.1185,0.1698,0.0205,0.0161,694.52,664.7,267.32,252.475,648.95,179.27,80,660,70,656.9225,544.22,669.04,669.05,39.963
194810,0.2825,0.3608,79.605,999.6,2.5995,4999.375,3000.5,2.6,51500,180,6.615,335.4,71.0164,709.92,1732.86,17.5953,600,92.24,600,8.8499,999.6,64.6757,2.5995,74.9914,2.6,75.6994,180,6.615,11.0808,4999.375,28.0055,5001.7598,15.6638,3000.5,9.119,709.92,56.905,1.468,0.985,11.865,91,0.1508,1.001,14.4062,0.0288,0.0171,0.1698,0.2187,0.1185,0.1698,0.0205,0.0161,694.4,664.6,267.32,252.475,648.9,179.27,80,660,70,656.9875,544.37,668.92,668.9375,39.446
194843,0.2824,0.3608,78.5025,999.6,2.5995,4999.375,3000.75,2.6,51500,180,6.615,335.4,71.0165,709.92,1732.86,17.5953,600,92.24,600,8.8501,999.6,64.6759,2.5995,74.9914,2.6,75.6994,180,6.615,11.0811,4999.375,28.005,5001.7598,15.6626,3000.75,9.1195,709.92,57.01,1.469,0.985,11.869,91,0.1508,1.0009,14.4134,0.0288,0.0171,0.1697,0.2186,0.1184,0.1697,0.0205,0.0161,694.28,664.5,267.32,252.475,648.8,179.27,80,660,70,657.0525,544.52,668.8,668.825,38.929
194876,0.2824,0.3607,77.8275,999.6,2.5995,5001.75,2999.75,2.6,51600,180,6.6125,335.4,71.0166,709.92,1733.0399,17.5953,600,92.26,600,8.8503,999.6,64.676,2.5995,74.9914,2.6,75.6994,180,6.6125,11.0777,5001.75,28.0045,5001.7598,15.6648,2999.75,9.119,709.92,57.11,1.469,0.985,11.869,91,0.1508,1.0009,14.4206,0.0288,0.0171,0.1697,0.2185,0.1184,0.1696,0.0205,0.0161,694.16,664.4,267.32,252.475,648.7,179.205,80,660,70,657.1175,544.67,668.72,668.7125,38.412
194876,0.2823,0.3607,76.23,999.6,2.5995,5001.75,2999.75,2.6,48000,180,6.6125,335.4,71.0168,709.92,1733.0399,17.5953,600,92.26,600,8.8504,999.6,64.6762,2.5995,74.9914,2.6,75.6994,180,6.6125,11.0768,5001.75,28.004,5001.7598,15.6651,2999.75,9.1168,709.92,57.11,1.469,0.986,11.871,91,0.1508,1.0009,14.4279,0.0288,0.0171,0.1696,0.2184,0.1184,0.1696,0.0205,0.0161,694.04,664.25,337.96,252.475,648.6,179.205,80,660,70,657.1825,544.79,668.6,668.6,37.895
194909,0.2822,0.3606,75.8475,1000.2,2.5995,5001.75,2999.75,2.6,47900,180.0125,6.6125,335.43,71.0169,709.92,1733.0399,17.5953,600,92.26,600,8.8499,1000.2,64.6764,2.5995,74.9914,2.6,75.6979,180.0125,6.6125,11.0759,5001.75,28.0035,5001.7598,15.6653,2999.75,9.114,709.92,57.215,1.47,0.986,11.872,91,0.1508,1.0009,14.4437,0.0288,0.0171,0.1695,0.2183,0.1183,0.1695,0.0205,0.0161,693.92,664.15,337.92,252.475,648.55,179.14,80,660,70,657.2475,544.94,668.48,668.45,37.378
194975,0.2822,0.3604,74.565,1000.2,2.5995,5001.75,2999.75,2.6,48000,180.0125,6.6125,335.46,71.017,709.92,1733.0399,17.5953,600,92.26,600,8.8498,1000.2,64.6765,2.5995,74.9914,2.6,75.6974,180.0125,6.6125,11.075,5001.75,28.003,5001.7598,15.6656,2999.75,9.1124,709.92,57.42,1.47,0.986,11.875,91,0.1508,1.0007,14.4512,0.0288,0.0171,0.1695,0.2181,0.1183,0.1694,0.0205,0.0161,693.8,664.05,337.88,252.475,648.45,179.14,80,660,70,657.3125,545.09,668.36,668.3375,36.861
195019,0.2821,0.3604,73.5075,1000.2,2.5995,4999.8501,3000.75,2.6,48100,180.0125,6.6125,335.46,71.0171,709.92,1733.22,17.5953,600,92.26,600,8.8497,1000.2,64.6767,2.5995,74.9914,2.6,75.6969,180.0125,6.6125,11.077,4999.8501,28.0032,5000.8999,15.6628,3000.75,9.1102,709.92,57.52,1.47,0.987,11.876,91,0.1508,1.0007,14.4587,0.0289,0.0171,0.1694,0.218,0.1183,0.1694,0.0205,0.0161,693.68,663.95,337.84,252.475,648.35,179.14,80,660,70,657.3775,545.21,668.24,668.225,36.344
195052,0.282,0.3603,72.36,1000.2,2.5995,4999.8501,3001,2.6,48300,180.0125,6.6125,335.46,71.0173,709.92,1733.22,17.5953,600,92.26,600,8.8496,1000.2,64.6769,2.5995,74.9914,2.6,75.6964,180.0125,6.6125,11.0771,4999.8501,28.003,5000.8999,15.6613,3001,9.1086,709.92,57.625,1.47,0.987,11.881,91,0.1508,1.0006,14.4662,0.0289,0.0171,0.1694,0.2179,0.1182,0.1694,0.0206,0.0162,693.56,663.85,337.8,252.475,648.3,179.075,80,660,70,657.4425,545.36,668.08,668.1125,35.827
195052,0.2819,0.3603,71.7975,999.6,2.5995,4997.4751,3001,2.6,48800,180.0125,6.6125,335.46,71.0174,709.92,1733.22,17.5953,600,92.26,600,8.8503,999.6,64.677,2.5995,74.9914,2.6,75.6959,180.0125,6.6125,11.0803,4997.4751,28.0021,5001.7598,15.6603,3001,9.1069,709.92,57.625,1.471,0.987,11.881,91,0.1508,1.0005,14.4737,0.0289,0.0171,0.1693,0.2178,0.1182,0.1693,0.0206,0.0162,693.44,663.75,337.76,252.475,648.2,179.075,80,660,70,657.5075,545.51,667.96,667.9625,35.31
195118,0.2819,0.3601,70.065,999.6,2.5995,4997.9497,3001,2.6,49100,180.0125,6.6125,335.49,71.0175,709.92,1733.3999,17.5953,600,92.28,600,8.8504,999.6,64.6772,2.5995,74.9914,2.6,75.6954,180.0125,6.6125,11.0809,4997.9497,28.0016,5001.7598,15.6593,3001,9.1047,709.92,57.83,1.471,0.987,11.885,91,0.1508,1.0004,14.4726,0.0289,0.0172,0.1693,0.2177,0.1182,0.1692,0.0206,0.0162,693.32,663.6,337.72,252.475,648.1,179.075,80,660,70,657.54,545.63,667.84,667.85,34.793
195151,0.2818,0.36,69.4125,999.6,2.5995,4999.8501,3000,2.6,49300,180.0125,6.6125,335.49,71.0176,709.92,1733.3999,17.596,599.94,92.28,599.94,8.8506,999.6,64.6774,2.5995,74.9914,2.6,75.6949,180.0125,6.6125,11.079,4999.8501,28.001,5001.7598,15.6613,3000,9.1031,709.92,57.935,1.471,0.988,11.886,91,0.1508,1.0004,14.4798,0.0289,0.0172,0.1692,0.2176,0.1181,0.1692,0.0206,0.0162,693.2,663.5,337.64,252.475,648,179.01,100,660,70,657.605,545.78,667.72,667.7375,34.276
195195,0.2817,0.3599,68.4225,1000.2,2.5995,5002.2251,3000,2.6,49500,180.025,6.6125,335.52,71.0177,709.92,1733.3999,17.5963,599.94,92.28,599.94,8.85,1000.2,64.6775,2.5995,74.9914,2.6,75.6929,180.025,6.6125,11.0753,5002.2251,28.0005,5001.7598,15.6613,3000,9.1014,709.92,58.035,1.471,0.988,11.888,91,0.1508,1.0002,14.487,0.0289,0.0172,0.1692,0.2175,0.1181,0.1691,0.0206,0.0162,693.08,663.4,337.6,252.475,647.9,179.01,100,660,70,657.67,545.9,667.6,667.5875,33.759
195228,0.2816,0.3599,67.5225,1000.2,2.5995,5002.2251,3000.25,2.6,49500,180.025,6.6125,335.52,71.0179,709.92,1733.58,17.5965,599.94,92.28,599.94,8.8499,1000.2,64.6777,2.5995,74.9914,2.6,75.6919,180.025,6.6125,11.0741,5002.2251,28,5001.7598,15.6606,3000.25,9.1009,709.92,58.14,1.472,0.988,11.89,91,0.1508,1.0001,14.4942,0.0289,0.0172,0.1691,0.2174,0.1181,0.169,0.0206,0.0162,692.96,663.3,337.56,252.475,647.85,179.01,100,660,70,657.7025,546.05,667.48,667.475,33.242
195294,0.2815,0.3598,66.6,1000.2,2.5995,5000.7998,3000.5,2.5998,49400,180.0125,6.61,335.52,71.018,709.92,1733.58,17.5975,599.88,92.28,599.88,8.8499,1000.2,64.6779,2.5995,74.9922,2.5998,75.6924,180.0125,6.61,11.0752,5000.7998,27.9988,5002.6201,15.6596,3000.5,9.1003,709.92,58.245,1.472,0.988,11.891,91,0.1508,1,14.5101,0.0295,0.0173,0.1691,0.2172,0.1181,0.169,0.0208,0.0163,692.84,663.2,337.52,252.475,647.75,178.945,100,660,100,657.7675,546.17,667.36,667.3625,32.725
195338,0.2814,0.3596,64.8,1000.2,2.5995,5001.2749,3000.75,2.5998,49300,180.0125,6.61,335.55,71.0187,709.84,1733.58,17.598,599.88,92.28,599.88,8.8498,1000.2,64.678,2.5995,74.9924,2.5998,75.6919,180.0125,6.61,11.074,5001.2749,27.998,5002.6201,15.6583,3000.75,9.0997,709.84,58.35,1.476,1.023,11.894,91,0.1508,0.9999,14.509,0.0295,0.0174,0.169,0.217,0.118,0.169,0.0209,0.0164,692.72,663.05,337.48,252.475,647.65,178.945,100,660,100,657.8,546.32,667.24,667.2125,32.087
195393,0.2813,0.3595,63.9225,1000.2,2.5995,5001.2749,3000.75,2.5998,49100,180.0125,6.61,335.55,71.019,709.84,1733.76,17.5985,599.88,92.28,599.88,8.8497,1000.2,64.6782,2.5995,74.9927,2.5998,75.6914,180.0125,6.61,11.0734,5001.2749,27.9972,5002.6201,15.6576,3000.75,9.0986,709.84,58.45,1.478,1.024,11.895,91,0.1507,0.9997,14.5162,0.0295,0.0174,0.169,0.2169,0.118,0.169,0.0209,0.0164,692.6,662.95,337.4,252.475,647.55,178.88,100,660,100,657.865,546.47,667.08,667.1,31.449
195393,0.2812,0.3595,62.7075,999.6,2.5995,4999.375,3001,2.5998,49100,180.025,6.61,335.55,71.0192,709.84,1733.76,17.599,599.88,92.3,599.88,8.8504,999.6,64.6784,2.5995,74.9929,2.5998,75.6894,180.025,6.61,11.0752,4999.375,27.9965,5002.6201,15.6562,3001,9.0981,709.84,58.45,1.479,1.024,11.895,91,0.1507,0.9996,14.5148,0.0295,0.0174,0.1689,0.2167,0.118,0.1689,0.0209,0.0164,692.48,662.85,337.36,252.475,647.45,178.88,100,660,100,657.8975,546.59,666.96,666.95,30.811
195492,0.281,0.3593,61.7625,999.6,2.5995,4999.375,3000.25,2.5998,49200,180.025,6.61,335.16,71.0195,709.84,1731.7799,17.5995,599.88,92.18,599.88,8.8505,999.6,64.6785,2.5995,74.9932,2.5998,75.6884,180.025,6.61,11.0755,4999.375,27.9957,5002.6201,15.6574,3000.25,9.0981,709.84,58.66,1.479,1.024,11.899,91,0.1507,0.9995,14.5131,0.0296,0.0174,0.1799,0.2165,0.1252,0.1708,0.0209,0.0164,692.36,662.7,337.32,252.475,647.4,178.88,100,660,100,658.0925,546.74,666.84,666.8375,30.173
195547,0.2809,0.3591,59.985,999.6,2.5995,4999.8501,3000.25,2.6,49400,180.025,6.6125,333.33,71.0185,710,1722.24,17.5993,599.94,91.68,599.94,8.8507,999.6,64.6787,2.5995,74.9927,2.6,75.6874,180.025,6.6125,11.0751,4999.8501,27.9949,5002.6201,15.6572,3000.25,9.0975,710,58.765,1.48,1.024,11.899,91,0.1507,0.9994,14.5198,0.0293,0.0172,0.1919,0.2164,0.1332,0.1799,0.0207,0.0161,692.24,662.6,337.28,252.475,647.3,178.815,100,660,100,658.2225,546.86,666.72,666.6875,29.491
195591,0.2808,0.359,58.4775,1000.2,2.6003,5001.75,3000.25,2.6004,49600,180.0125,6.615,330.9,71.0179,710.08,1709.64,17.5988,600,91,600,8.8501,1000.2,64.6781,2.6003,74.9912,2.6004,75.6879,180.0125,6.615,11.0722,5001.75,27.9942,5002.6201,15.6569,3000.25,9.0981,710.08,58.875,1.472,1.025,11.899,91,0.1507,0.9992,14.5178,0.0292,0.017,0.2035,0.2162,0.141,0.1918,0.0205,0.016,692.12,662.5,337.24,252.475,647.2,178.815,100,660,100,658.3525,547.01,666.56,666.575,28.82
195635,0.2807,0.3589,56.9925,1000.2,2.6003,5001.75,3000.25,2.6004,49800,180.0125,6.6175,328.5,71.0177,710.08,1697.22,17.5988,600,90.36,600,8.85,1000.2,64.678,2.6003,74.9907,2.6004,75.6874,180.0125,6.6175,11.0713,5001.75,27.9934,5002.6201,15.6567,3000.25,9.0975,710.08,58.99,1.463,1.024,11.898,91,0.1507,0.9991,14.5242,0.0291,0.0169,0.2122,0.216,0.147,0.2034,0.0204,0.0159,692,662.35,337.2,252.475,647.1,178.75,100,660,100,658.4175,547.13,666.44,666.425,28.149
