AR1410B.PV,CCSFIC1401.PV,CCSPI1407B.PV,CCSPIC1415.PV,DR1107.PV,FI1102.PV,FI1107.PV,FI1110.PV,FI1112.PV,FI1113.PV,FI1121.PV,FI1213.PV,FI1424.PV,FIC_1121.PV,FIC_1122.MV,FIC_1122.PV,FIC_1123.PV,FIC_1127.MV,FIC_1127.PV,FI_1124.PV,FI_1127.PV,FRC1102.MV,FRC1102.PV,FRC1107.MV,FRC1107.PV,FRC1113.MV,FRC1113.PV,FRC1213.MV,FRC1213.PV,FRC1424.PV,FRCA1110.MV,FRCA1110.PV,FRCA1111.MV,FRCA1111.PV,FRCA1112.MV,FRCA1112.PV,FRQ1623.PV,FT_1122.PV,LRCA1101.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRSA1104.PV,PI1101.PV,PI1110.PV,PIC1101A.PV,PI_1132A.PV,PI_1132B.PV,PI_1134.PV,PI_1136.PV,PI_1138A.PV,PI_1182.PV,PR1102A.PV,PRA1102.PV,TI1105A.PV,TI1118A.PV,TI1212.PV,TI1611.PV,TIA1114.PV,TIA1160A.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TIC_1155.PV,TI_1145.PV,TI_1146.PV,TI_1147.PV,WR1104.PV
86.3,186307,0.2999,0.3794,286.83,999.6,2.5995,5000.7998,3000.0,2.6002,50200,180.0,4.605,343.29,72.5571,709.92,1773.72,19.4281,599.94,94.42,599.94,9.9669,999.6,66.2025,2.5995,76.7597,2.6002,75.5346,180.0,4.605,11.1185,5000.7998,28.1006,5000.04,15.7214,3000.0,9.1102,709.92,32.895,9.525,4.102,12.29,26.4575,0.1499,1.002,14.8907,0.1763,0.1276,0.1301,0.2439,0.1276,0.1301,0.1966,0.1235,540.68,680.35,267.32,252.45,662.15,184.015,41.9924,520.8,20.1783,590.2,490.46,686.4,686.4125,145.783
86.725,186307,0.2999,0.3794,286.965,999.6,2.5995,4998.8999,3000.0,2.6,50200,180.0,4.605,343.29,72.5572,709.92,1773.72,19.4283,599.94,94.42,599.94,9.9671,999.6,66.2026,2.5995,76.7602,2.6,75.5346,180.0,4.605,11.1211,4998.8999,28.1006,5000.04,15.7214,3000.0,9.1102,709.92,32.89,9.526,4.102,12.29,26.441,0.1499,1.0019,14.8899,0.1763,0.1276,0.1302,0.2439,0.1276,0.1302,0.1966,0.1235,540.64,680.35,267.32,252.45,662.15,184.015,41.9929,520.77,20.1753,590.2,490.46,686.4,686.4125,145.783
86.65,186307,0.2999,0.3794,287.1225,999.6,2.5995,4998.8999,3000.0,2.6,50200,180.0,4.605,343.29,72.5574,709.92,1773.72,19.4286,599.94,94.42,599.94,9.9673,999.6,66.2028,2.5995,76.7602,2.6,75.5346,180.0,4.605,11.1216,4998.8999,28.1006,5000.04,15.7214,3000.0,9.1102,709.92,32.89,9.527,4.1,12.29,26.4245,0.1499,1.0019,14.889,0.1763,0.1276,0.1302,0.2439,0.1276,0.1302,0.1966,0.1235,540.6,680.35,267.32,252.45,662.15,184.015,41.9973,520.71,20.1723,590.2,490.46,686.4,686.4125,145.783
86.25,186307,0.2999,0.3794,286.92,999.6,2.5995,4998.8999,3000.0,2.5996,50200,180.0,4.605,343.29,72.5575,709.92,1773.72,19.4288,599.94,94.42,599.94,9.9674,999.6,66.203,2.5995,76.7617,2.5996,75.5346,180.0,4.605,11.1222,4998.8999,28.1006,5000.04,15.7214,3000.0,9.1096,709.92,32.89,9.528,4.098,12.29,26.408,0.1499,1.0019,14.8882,0.1763,0.1276,0.1302,0.2439,0.1276,0.1302,0.1966,0.1235,540.56,680.35,267.32,252.45,662.15,184.015,41.9982,520.68,20.1693,590.2,490.43,686.4,686.4125,145.783
86.35,186307,0.2999,0.3794,287.3475,999.6,2.5995,5000.7998,3000.0,2.6,50200,180.0,4.6025,343.29,72.5576,709.92,1773.72,19.4298,599.88,94.42,599.88,9.9676,999.6,66.2031,2.5995,76.7607,2.6,75.5346,180.0,4.6025,11.1198,5000.7998,28.1006,5000.04,15.7214,3000.0,9.1102,709.92,32.89,9.529,4.094,12.289,26.4025,0.1499,1.0017,14.8874,0.1763,0.1276,0.1302,0.2439,0.1276,0.1302,0.1966,0.1235,540.52,680.3,267.32,252.45,662.15,184.015,41.9992,520.65,20.1662,590.2,490.43,686.4,686.4125,145.783
86.325,186307,0.2999,0.3794,287.3925,999.6,2.5995,5000.7998,3000.0,2.6,50200,180.0,4.6025,343.29,72.5577,709.92,1773.72,19.4303,599.88,94.42,599.88,9.9678,999.6,66.2033,2.5995,76.7607,2.6,75.5346,180.0,4.6025,11.1194,5000.7998,28.1006,5000.04,15.7214,3000.0,9.1102,709.92,32.89,9.53,4.091,12.289,26.397,0.1499,1.0017,14.8865,0.1763,0.1276,0.1302,0.2439,0.1276,0.1302,0.1966,0.1235,540.48,680.3,267.32,252.45,662.15,184.015,42.0003,520.62,20.1632,590.2,490.43,686.4,686.4125,145.783
86.225,186307,0.2999,0.3794,286.8525,999.6,2.5995,5000.7998,3000.0,2.6,50200,180.0,4.6025,343.29,72.5585,709.84,1773.72,19.4308,599.88,94.42,599.88,9.9679,999.6,66.2035,2.5995,76.7607,2.6,75.5346,180.0,4.6025,11.1189,5000.7998,28.1005,5000.04,15.7214,3000.0,9.1102,709.84,32.89,9.53,4.091,12.289,26.3915,0.1499,1.0016,14.8857,0.1763,0.1276,0.1302,0.2439,0.1277,0.1302,0.1966,0.1235,540.44,680.3,267.32,252.45,662.15,184.015,42.0054,520.56,20.1602,590.2,490.43,686.4,686.4125,145.783
86.225,186307,0.2999,0.3794,287.3925,999.6,2.5995,4998.4248,3000.0,2.6,50200,180.0,4.6025,343.29,72.5587,709.84,1773.72,19.4313,599.88,94.42,599.88,9.9681,999.6,66.2036,2.5995,76.7607,2.6,75.5346,180.0,4.6025,11.1223,4998.4248,28.1005,5000.04,15.7214,3000.0,9.1102,709.84,32.885,9.531,4.091,12.289,26.3805,0.1499,1.0016,14.8849,0.1763,0.1276,0.1302,0.2439,0.1277,0.1302,0.1966,0.1236,540.4,680.3,267.32,252.45,662.15,184.015,42.0069,520.53,20.1571,590.2,490.43,686.4,686.4125,145.783
86.175,186307,0.2999,0.3794,287.4825,999.6,2.5995,4998.4248,3000.0,2.6,50200,180.0,4.6025,343.29,72.559,709.84,1773.72,19.4296,600.06,94.42,600.06,9.9683,999.6,66.2038,2.5995,76.7607,2.6,75.5346,180.0,4.6025,11.1231,4998.4248,28.1005,5000.04,15.7214,3000.0,9.1102,709.84,32.885,9.532,4.092,12.289,26.364,0.1499,1.0016,14.884,0.1763,0.1277,0.1302,0.2439,0.1277,0.1302,0.1967,0.1236,540.36,680.3,267.32,252.45,662.15,184.015,42.0085,520.5,20.1541,590.2,490.43,686.4,686.4125,145.783
86.0,186307,0.2999,0.3794,287.55,999.6,2.5995,4998.4248,3000.0,2.5998,50200,180.0,4.6025,343.29,72.5592,709.84,1773.5399,19.4301,600.0,94.42,600.0,9.9684,999.6,66.204,2.5995,76.7614,2.5998,75.5346,180.0,4.6025,11.1239,4998.4248,28.1005,5000.04,15.7214,3000.0,9.1096,709.84,32.885,9.533,4.093,12.288,26.3475,0.1499,1.0015,14.8832,0.1763,0.1277,0.1302,0.2439,0.1277,0.1302,0.1967,0.1236,540.32,680.3,267.32,252.45,662.15,184.015,42.0102,520.47,20.1664,590.1675,490.4,686.4,686.4125,145.783
86.05,186307,0.2999,0.3794,287.685,999.6,2.5995,5000.7998,2999.75,2.5998,50200,180.0,4.6,343.29,72.5595,709.84,1773.5399,19.4301,600.0,94.42,600.0,9.9686,999.6,66.2041,2.5995,76.7617,2.5998,75.5346,180.0,4.6,11.121,5000.7998,28.1005,5000.04,15.7222,2999.75,9.1096,709.84,32.885,9.534,4.091,12.287,26.3365,0.1499,1.0015,14.8824,0.1763,0.1277,0.1302,0.2439,0.1277,0.1302,0.1967,0.1236,540.28,680.3,267.32,252.45,662.15,184.015,42.0158,520.41,20.1638,590.1675,490.4,686.4,686.4125,145.783
86.675,186307,0.2999,0.3794,286.8525,999.6,2.5995,5000.7998,2999.75,2.5998,50200,180.0,4.6,343.29,72.5597,709.84,1773.5399,19.4323,599.82,94.42,599.82,9.9688,999.6,66.2043,2.5995,76.7619,2.5998,75.5346,180.0,4.6,11.1206,5000.7998,28.1005,5000.04,15.7224,2999.75,9.1096,709.84,32.885,9.535,4.089,12.287,26.32,0.1499,1.0015,14.8902,0.1763,0.1277,0.1303,0.2439,0.1277,0.1302,0.1968,0.1236,540.24,680.3,267.32,252.45,662.15,184.015,42.0179,520.38,20.1613,590.1675,490.4,686.4,686.4125,145.783
86.375,186307,0.2999,0.3794,287.46,999.6,2.5995,5000.7998,2999.75,2.5998,50200,180.0,4.6,343.29,72.56,709.84,1773.5399,19.4308,600.0,94.42,600.0,9.9689,999.6,66.2045,2.5995,76.7622,2.5998,75.5346,180.0,4.6,11.1202,5000.7998,28.1005,5000.04,15.7227,2999.75,9.1096,709.84,32.885,9.536,4.087,12.287,26.3035,0.1499,1.0014,14.8896,0.1763,0.1277,0.1303,0.2439,0.1277,0.1302,0.1968,0.1236,540.2,680.3,267.32,252.45,662.15,184.015,42.0201,520.35,20.1587,590.1675,490.4,686.4,686.4125,145.783
86.375,186307,0.2999,0.3794,287.3925,999.6,2.5995,5000.7998,2999.75,2.5998,50200,180.0,4.6,343.29,72.5602,709.84,1773.5399,19.4308,600.0,94.42,600.0,9.9691,999.6,66.2047,2.5995,76.7624,2.5998,75.5346,180.0,4.6,11.1198,5000.7998,28.1005,5000.04,15.7229,2999.75,9.1096,709.84,32.885,9.537,4.084,12.289,26.287,0.1499,1.0014,14.8804,0.1762,0.1277,0.1303,0.2439,0.1277,0.1302,0.1968,0.1236,540.16,680.3,267.32,252.45,662.15,184.015,42.0225,520.32,20.1562,590.1675,490.4,686.4,686.4125,145.794
86.525,186307,0.2999,0.3794,287.6625,999.6,2.5995,5000.7998,2999.75,2.5998,50200,180.0,4.6,343.26,72.5605,709.84,1773.5399,19.4308,600.0,94.42,600.0,9.9693,999.6,66.2048,2.5995,76.7627,2.5998,75.5346,180.0,4.6,11.1193,5000.7998,28.1005,5000.04,15.7232,2999.75,9.1096,709.84,32.885,9.537,4.081,12.289,26.276,0.1499,1.0014,14.8796,0.1762,0.1277,0.1303,0.2439,0.1278,0.1302,0.1968,0.1236,540.12,680.3,267.32,252.475,662.15,184.015,42.025,520.29,20.1537,590.1675,490.37,686.4,686.4125,145.794
86.825,186307,0.2999,0.3794,286.785,999.6,2.5995,5000.7998,2999.75,2.5998,50200,180.0,4.6,343.26,72.5607,709.84,1773.5399,19.4308,600.0,94.42,600.0,9.9694,999.6,66.205,2.5995,76.7629,2.5998,75.5346,180.0,4.6,11.1189,5000.7998,28.1004,5000.04,15.7234,2999.75,9.1096,709.84,32.885,9.538,4.081,12.288,26.2705,0.1499,1.0013,14.8788,0.1763,0.1277,0.1303,0.2439,0.1278,0.1302,0.1968,0.1237,540.08,680.3,267.32,252.475,662.15,184.015,42.0275,520.26,20.1511,590.1675,490.37,686.4,686.4125,145.794
86.4,186307,0.2999,0.3794,286.83,999.6,2.5995,4998.4248,2999.75,2.5998,50200,180.0,4.6,343.26,72.5597,710.0,1773.5399,19.4308,600.0,94.42,600.0,9.9696,999.6,66.2052,2.5995,76.7632,2.5998,75.5346,180.0,4.6,11.1222,4998.4248,28.1004,5000.04,15.7237,2999.75,9.1096,710.0,32.88,9.539,4.082,12.287,26.2705,0.1499,1.0013,14.8779,0.1763,0.1277,0.1303,0.2439,0.1278,0.1302,0.1968,0.1237,540.04,680.3,267.32,252.475,662.15,184.015,42.0302,520.23,20.1486,590.1675,490.37,686.4,686.375,145.794
86.625,186307,0.2999,0.3794,287.145,999.6,2.5995,4998.4248,2999.75,2.5998,50200,180.0,4.6,343.26,72.5597,710.0,1773.5399,19.4308,600.0,94.42,600.0,9.9698,999.6,66.2053,2.5995,76.7634,2.5998,75.5346,180.0,4.6,11.1231,4998.4248,28.1004,5000.04,15.7239,2999.75,9.1096,710.0,32.88,9.539,4.083,12.286,26.265,0.1499,1.0013,14.8857,0.1763,0.1278,0.1303,0.2439,0.1278,0.1302,0.1968,0.1237,540.04,680.3,267.32,252.475,662.15,184.015,42.0368,520.17,20.1461,590.1675,490.37,686.4,686.375,145.794
86.65,186307,0.2999,0.3794,286.74,999.6,2.5995,4998.4248,2999.75,2.5998,50200,180.0,4.6,343.26,72.5604,709.92,1773.5399,19.4308,600.0,94.42,600.0,9.9699,999.6,66.2055,2.5995,76.7637,2.5998,75.5346,180.0,4.6,11.1239,4998.4248,28.1004,5000.04,15.7242,2999.75,9.1096,709.92,32.88,9.54,4.083,12.286,26.254,0.1499,1.0013,14.8852,0.1763,0.1278,0.1303,0.2439,0.1278,0.1303,0.1969,0.1237,540.0,680.3,267.32,252.475,662.15,184.015,42.0399,520.14,20.1435,590.1675,490.34,686.4,686.375,145.794
86.0,186307,0.2999,0.3794,287.3475,999.6,2.5995,5000.7998,2999.75,2.5996,50200,180.0,4.5975,343.26,72.5611,709.84,1773.5399,19.4316,599.94,94.42,599.94,9.9701,999.6,66.2057,2.5995,76.7647,2.5996,75.5346,180.0,4.5975,11.121,5000.7998,28.1004,5000.04,15.7244,2999.75,9.1102,709.84,32.88,9.541,4.083,12.286,26.243,0.1499,1.0011,14.8846,0.1763,0.1278,0.1303,0.2439,0.1278,0.1303,0.1969,0.1237,539.96,680.3,267.32,252.475,662.15,184.015,42.0431,520.11,20.141,590.1675,490.34,686.4,686.375,145.794
86.575,186307,0.2999,0.3794,286.965,999.6,2.5995,5000.7998,2999.75,2.5996,50200,180.0,4.5975,343.26,72.562,709.76,1773.5399,19.4318,599.94,94.4,599.94,9.9703,999.6,66.2058,2.5995,76.7652,2.5996,75.5346,180.0,4.5975,11.1206,5000.7998,28.1004,5000.04,15.7247,2999.75,9.1096,709.76,32.88,9.542,4.081,12.288,26.221,0.1499,1.0011,14.8754,0.1763,0.1278,0.1303,0.2439,0.1278,0.1303,0.1969,0.1237,539.92,680.3,267.32,252.475,662.15,184.015,42.0464,520.08,20.1385,590.1675,490.34,686.4,686.375,145.794
86.175,186307,0.2999,0.3794,286.8525,999.6,2.5995,5000.7998,2999.75,2.5996,50200,180.0,4.5975,343.26,72.5611,709.92,1773.5399,19.4321,599.94,94.4,599.94,9.9704,999.6,66.206,2.5995,76.7657,2.5996,75.5346,180.0,4.5975,11.1201,5000.7998,28.1004,5000.04,15.7249,2999.75,9.1102,709.92,32.88,9.543,4.08,12.287,26.199,0.1499,1.0011,14.8746,0.1763,0.1278,0.1304,0.2439,0.1278,0.1303,0.1969,0.1238,539.88,680.3,267.32,252.475,662.15,184.015,42.0498,520.05,20.1359,590.1675,490.34,686.4,686.375,145.794
86.85,186307,0.2999,0.3794,287.595,1000.2,2.5995,5000.7998,2999.75,2.5996,50200,180.0,4.5975,343.26,72.5612,709.92,1773.5399,19.4323,599.94,94.4,599.94,9.9699,1000.2,66.2062,2.5995,76.7662,2.5996,75.5346,180.0,4.5975,11.1197,5000.7998,28.1004,5000.04,15.7252,2999.75,9.1096,709.92,32.88,9.544,4.078,12.286,26.1825,0.1499,1.001,14.8738,0.1763,0.1278,0.1304,0.2439,0.1279,0.1303,0.197,0.1238,539.84,680.3,267.32,252.475,662.15,184.015,42.0534,520.02,20.1334,590.1675,490.31,686.4,686.375,145.794
86.725,186307,0.2999,0.3794,286.785,1000.2,2.5995,5000.7998,2999.75,2.6,50200,180.0,4.5975,343.26,72.5614,709.92,1773.5399,19.4326,599.94,94.4,599.94,9.9698,1000.2,66.2063,2.5995,76.7652,2.6,75.5346,180.0,4.5975,11.1193,5000.7998,28.1004,5000.04,15.7254,2999.75,9.1102,709.92,32.88,9.545,4.076,12.285,26.1715,0.1499,1.001,14.8815,0.1763,0.1278,0.1304,0.2439,0.1279,0.1303,0.197,0.1238,539.8,680.3,267.32,252.475,662.15,184.015,42.0571,519.99,20.1308,590.1675,490.31,686.4,686.375,145.794
86.325,186307,0.2999,0.3794,286.8975,1000.2,2.5995,5000.7998,2999.75,2.6,50200,180.0,4.5975,343.26,72.5615,709.92,1773.5399,19.4328,599.94,94.4,599.94,9.9697,1000.2,66.2065,2.5995,76.7652,2.6,75.5346,180.0,4.5975,11.1189,5000.7998,28.1003,5000.04,15.7257,2999.75,9.1102,709.92,32.88,9.546,4.073,12.284,26.1715,0.1499,1.001,14.881,0.1762,0.1278,0.1304,0.2439,0.1279,0.1303,0.197,0.1238,539.76,680.3,267.32,252.475,662.15,184.015,42.0609,519.96,20.1283,590.1675,490.31,686.4,686.375,145.794
86.4,186307,0.2999,0.3794,287.055,999.6,2.5995,4998.4248,3000.75,2.6,50200,180.0,4.5975,343.26,72.5616,709.92,1773.5399,19.4331,599.94,94.4,599.94,9.9704,999.6,66.2067,2.5995,76.7652,2.6,75.5346,180.0,4.5975,11.1222,4998.4248,28.1003,5000.04,15.7229,3000.75,9.1102,709.92,32.88,9.546,4.071,12.284,26.166,0.1499,1.0009,14.8804,0.1763,0.1278,0.1304,0.2439,0.1279,0.1303,0.197,0.1238,539.76,680.3,267.32,252.475,662.15,184.015,42.0648,519.93,20.1258,590.1675,490.31,686.4,686.375,145.794
86.675,186307,0.2999,0.3794,286.7175,999.6,2.5995,4998.4248,3000.75,2.6,50200,180.0,4.595,343.26,72.5617,709.92,1773.36,19.4333,599.94,94.4,599.94,9.9705,999.6,66.2068,2.5995,76.7652,2.6,75.5346,180.0,4.595,11.123,4998.4248,28.1003,5000.04,15.7222,3000.75,9.1102,709.92,32.88,9.547,4.071,12.286,26.155,0.1499,1.0009,14.8799,0.1763,0.1279,0.1304,0.2439,0.1279,0.1304,0.197,0.1238,539.72,680.3,267.32,252.475,662.15,184.015,42.0688,519.9,20.1232,590.1675,490.28,686.4,686.375,145.794
86.675,186307,0.2999,0.3794,287.0325,999.6,2.5995,4998.4248,3000.75,2.6,50200,180.0,4.595,343.26,72.5618,709.92,1773.36,19.4336,599.94,94.4,599.94,9.9707,999.6,66.207,2.5995,76.7652,2.6,75.5346,180.0,4.595,11.1239,4998.4248,28.1003,5000.04,15.7214,3000.75,9.1102,709.92,32.88,9.548,4.072,12.286,26.144,0.1499,1.0009,14.8793,0.1763,0.1279,0.1304,0.2439,0.1279,0.1304,0.197,0.1238,539.68,680.3,267.32,252.475,662.15,184.015,42.073,519.87,20.1207,590.1675,490.28,686.4,686.375,145.794
86.675,186307,0.2999,0.3794,287.55,1000.2,2.5995,5000.7998,2999.75,2.6,50300,180.0,4.595,343.26,72.562,709.92,1773.36,19.4346,599.88,94.4,599.88,9.9701,1000.2,66.2072,2.5995,76.7652,2.6,75.5346,180.0,4.595,11.1209,5000.7998,28.1003,5000.04,15.7237,2999.75,9.1102,709.92,32.88,9.548,4.073,12.286,26.1275,0.1499,1.0007,14.8701,0.1763,0.1279,0.1304,0.2439,0.1279,0.1304,0.197,0.1238,539.64,680.3,267.32,252.475,662.15,184.015,42.0773,519.84,20.1182,590.1675,490.28,686.4,686.375,145.794
86.575,186307,0.2999,0.3794,287.3925,999.6,2.5995,5000.7998,2999.75,2.6,50300,180.0,4.595,343.26,72.5621,709.92,1773.36,19.4351,599.88,94.4,599.88,9.9708,999.6,66.2073,2.5995,76.7652,2.6,75.5346,180.0,4.595,11.1205,5000.7998,28.1003,5000.04,15.7239,2999.75,9.1102,709.92,32.875,9.549,4.074,12.285,26.122,0.1499,1.0007,14.8779,0.1763,0.1279,0.1304,0.2439,0.1279,0.1304,0.197,0.1238,539.64,680.3,267.32,252.475,662.15,184.015,42.0817,519.81,20.1156,590.1675,490.28,686.4,686.375,145.794
86.725,186307,0.2999,0.3794,287.1,999.6,2.5995,5000.7998,2999.75,2.6,50300,180.0,4.595,343.23,72.5622,709.92,1773.36,19.4356,599.88,94.4,599.88,9.9709,999.6,66.2075,2.5995,76.7652,2.6,75.5346,180.0,4.595,11.1201,5000.7998,28.1003,5000.04,15.7242,2999.75,9.1102,709.92,32.875,9.55,4.074,12.285,26.1055,0.1499,1.0007,14.8774,0.1763,0.1279,0.1304,0.2439,0.1279,0.1304,0.1971,0.1238,539.6,680.3,267.32,252.475,662.15,184.015,42.0862,519.78,20.1131,590.1675,490.25,686.36,686.375,145.794
86.625,186307,0.2999,0.3794,287.1225,999.6,2.5995,5000.7998,2999.75,2.6,50300,180.0,4.595,343.23,72.563,709.84,1773.36,19.4361,599.88,94.4,599.88,9.9711,999.6,66.2077,2.5995,76.7652,2.6,75.5346,180.0,4.595,11.1197,5000.7998,28.101,4999.1797,15.7244,2999.75,9.1102,709.84,32.875,9.551,4.073,12.284,26.1,0.1499,1.0007,14.8768,0.1763,0.1279,0.1304,0.2439,0.1279,0.1304,0.1971,0.1239,539.56,680.3,267.32,252.475,662.15,184.015,42.0908,519.75,20.1105,590.1675,490.25,686.36,686.375,145.794
86.15,186307,0.2999,0.3794,287.1,999.6,2.5995,5000.7998,2999.75,2.6,50300,180.0,4.595,343.23,72.5632,709.84,1773.36,19.4351,600.0,94.4,600.0,9.9713,999.6,66.2078,2.5995,76.7652,2.6,75.5346,180.0,4.595,11.1192,5000.7998,28.1013,4999.1797,15.7247,2999.75,9.1102,709.84,32.875,9.552,4.071,12.285,26.078,0.1499,1.0007,14.8763,0.1763,0.1279,0.1305,0.2439,0.128,0.1304,0.1971,0.1239,539.52,680.3,267.32,252.475,662.15,184.015,42.0956,519.72,20.108,590.1675,490.25,686.36,686.375,145.794
86.45,186307,0.2999,0.3794,286.8075,999.6,2.5995,5000.7998,2999.75,2.5998,50300,180.0,4.5925,343.23,72.5635,709.84,1773.36,19.4351,600.0,94.4,600.0,9.9714,999.6,66.208,2.5995,76.7659,2.5998,75.5346,180.0,4.5925,11.1188,5000.7998,28.1015,4999.1797,15.7249,2999.75,9.1096,709.84,32.875,9.553,4.07,12.285,26.0615,0.1499,1.0006,14.8757,0.1763,0.1279,0.1305,0.2439,0.128,0.1304,0.1971,0.1239,539.48,680.3,267.32,252.475,662.15,184.015,42.1005,519.69,20.1055,590.1675,490.22,686.36,686.375,145.794
86.375,186307,0.2999,0.3794,287.37,999.6,2.5995,4998.4248,2999.75,2.5998,50300,180.0,4.5925,343.23,72.5637,709.84,1773.36,19.4351,600.0,94.4,600.0,9.9716,999.6,66.2082,2.5995,76.7662,2.5998,75.5346,180.0,4.5925,11.1222,4998.4248,28.101,5000.04,15.7252,2999.75,9.1096,709.84,32.875,9.554,4.067,12.285,26.056,0.1499,1.0006,14.8751,0.1763,0.128,0.1305,0.2439,0.128,0.1305,0.1971,0.1239,539.48,680.3,267.32,252.475,662.15,184.015,42.1055,519.66,20.1029,590.1675,490.22,686.36,686.375,145.794
86.925,186307,0.2999,0.3794,287.1675,999.6,2.5995,4998.4248,2999.75,2.5998,50300,180.0,4.5925,343.23,72.564,709.84,1773.36,19.4351,600.0,94.4,600.0,9.9718,999.6,66.2083,2.5995,76.7664,2.5998,75.5346,180.0,4.5925,11.123,4998.4248,28.101,5000.04,15.7254,2999.75,9.1096,709.84,32.875,9.554,4.066,12.284,26.0505,0.1499,1.0006,14.8746,0.1763,0.128,0.1305,0.2439,0.128,0.1305,0.1971,0.1239,539.44,680.3,267.32,252.475,662.15,184.015,42.1106,519.63,20.1004,590.1675,490.22,686.36,686.375,145.794
86.975,186307,0.2999,0.3794,287.685,999.6,2.5995,4998.4248,2999.75,2.5998,50300,180.0,4.5925,343.23,72.5642,709.84,1773.36,19.4351,600.0,94.4,600.0,9.9719,999.6,66.2085,2.5995,76.7667,2.5998,75.5346,180.0,4.5925,11.1238,4998.4248,28.101,5000.04,15.7257,2999.75,9.1096,709.84,32.875,9.555,4.066,12.284,26.0395,0.1499,1.0006,14.874,0.1763,0.128,0.1305,0.2439,0.128,0.1305,0.1972,0.1239,539.4,680.3,267.32,252.475,662.15,184.015,42.1159,519.6,20.0979,590.1675,490.22,686.36,686.375,145.794
86.6,186307,0.2999,0.3794,287.1,999.6,2.5995,5000.3247,3000.75,2.5998,50300,180.0,4.5925,343.23,72.5645,709.84,1773.36,19.4351,600.0,94.4,600.0,9.9721,999.6,66.2087,2.5995,76.7669,2.5998,75.5346,180.0,4.5925,11.1216,5000.3247,28.1017,4999.1797,15.7229,3000.75,9.1096,709.84,32.875,9.556,4.067,12.284,26.0285,0.1499,1.0006,14.8735,0.1763,0.128,0.1305,0.2439,0.128,0.1305,0.1972,0.1239,539.4,680.3,267.32,252.5,662.15,184.015,42.1175,519.6,20.0953,590.1675,490.19,686.36,686.375,145.794
86.425,186307,0.2999,0.3794,287.64,999.6,2.5995,5000.3247,3000.75,2.5998,50300,180.0,4.5925,343.23,72.5647,709.84,1773.36,19.4351,600.0,94.4,600.0,9.9723,999.6,66.2088,2.5995,76.7672,2.5998,75.5346,180.0,4.5925,11.1215,5000.3247,28.1019,4999.1797,15.7222,3000.75,9.1096,709.84,32.875,9.556,4.068,12.283,26.023,0.1499,1.0006,14.8729,0.1764,0.128,0.1305,0.2439,0.128,0.1305,0.1972,0.1239,539.36,680.3,331.68,252.5,662.15,184.015,42.1229,519.57,20.0928,590.1675,490.19,686.36,686.375,145.794
86.325,186307,0.2999,0.3794,287.1,999.6,2.5995,5000.3247,3000.5,2.5998,50300,180.0,4.5925,343.23,72.565,709.84,1773.36,19.4351,600.0,94.4,600.0,9.9724,999.6,66.209,2.5995,76.7674,2.5998,75.5346,180.0,4.5925,11.1213,5000.3247,28.1022,4999.1797,15.7222,3000.5,9.1096,709.84,32.875,9.557,4.069,12.283,26.0175,0.1499,1.0005,14.8724,0.1764,0.128,0.1305,0.2439,0.128,0.1305,0.1972,0.1239,539.32,680.3,331.68,252.5,662.15,184.015,42.1284,519.54,20.0903,590.1675,490.19,686.36,686.375,145.794
86.975,186307,0.2999,0.3794,287.6625,999.6,2.5995,5000.3247,2999.75,2.5998,50300,180.0,4.5925,343.23,72.5652,709.84,1773.36,19.4351,600.0,94.4,600.0,9.9726,999.6,66.2092,2.5995,76.7677,2.5998,75.5346,180.0,4.5925,11.1211,5000.3247,28.1024,4999.1797,15.7239,2999.75,9.1096,709.84,32.875,9.558,4.068,12.283,26.0065,0.1499,1.0005,14.8718,0.1764,0.128,0.1305,0.2439,0.128,0.1305,0.1972,0.1239,539.32,680.3,331.68,252.5,662.15,184.015,42.134,519.51,20.0877,590.1675,490.16,686.36,686.375,145.794
86.875,186307,0.2999,0.3794,286.9425,999.6,2.5995,5000.3247,2999.75,2.5998,50300,180.0,4.5925,343.23,72.5655,709.84,1773.36,19.4351,600.0,94.4,600.0,9.9728,999.6,66.2094,2.5995,76.768,2.5998,75.5346,180.0,4.5925,11.121,5000.3247,28.1027,4999.1797,15.7242,2999.75,9.1096,709.84,32.875,9.559,4.067,12.283,25.9955,0.1499,1.0005,14.8713,0.1764,0.128,0.1305,0.2439,0.128,0.1305,0.1973,0.124,539.28,680.3,331.68,252.5,662.15,184.015,42.1397,519.48,20.0852,590.1675,490.16,686.36,686.375,145.794
86.025,186307,0.2999,0.3794,287.325,999.6,2.5995,5000.3247,2999.75,2.5998,50300,180.0,4.59,343.23,72.5657,709.84,1773.36,19.4351,600.0,94.4,600.0,9.9729,999.6,66.2095,2.5995,76.7682,2.5998,75.5346,180.0,4.59,11.1208,5000.3247,28.1029,4999.1797,15.7244,2999.75,9.1096,709.84,32.875,9.559,4.066,12.283,25.9845,0.1499,1.0005,14.8707,0.1764,0.128,0.1305,0.2439,0.128,0.1305,0.1973,0.124,539.28,680.3,331.72,252.5,662.15,184.015,42.1418,519.48,20.0826,590.1675,490.16,686.36,686.375,145.794
