AR1410B.PV,DR1103.PV,DR1105.PV,DR1106.PV,DR1107.PV,DR1108.PV,DR1110.PV,FI1113.PV,FI1424.PV,FI1902.PV,FIC_1121.PV,FIC_1122.MV,FIC_1122.PV,FIC_1127.MV,FIC_1127.PV,FI_1127.PV,FRC1102.MV,FRC1107.MV,FRC1113.MV,FRC1113.PV,FRC1424.PV,FRCA1110.MV,FRCA1112.MV,FRQ1623.PV,FRSA1101.PV,FT_1121.PV,FT_1122.PV,LRCA1101.MV,LRCA1101.PV,PDI_1109.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRCA1109.PV,PDRSA1104.PV,PIC1101A.PV,PI_1132A.PV,PI_1132B.PV,PI_1134.PV,PI_1138A.PV,PI_1180.PV,PI_1182.PV,PR1102A.PV,PRA1102.PV,TI1105A.PV,TI1132.PV,TI1133.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1101.SV,TIC_1155.MV,TI_1142.PV,TI_1145.PV,TRC1118A.MV
86.55,57.525,4.3859,57.6375,286.65,358.4067,571.15,2.6,4.6025,172.8,343.2,72.5666,710.16,19.4378,600.06,600.06,9.9782,66.2124,76.7647,2.6,4.6025,11.1171,15.7189,9.1113,172.802,343.23,710.16,74.5695,33.085,46.932,9.547,4.333,12.333,46.908,26.188,15.0399,0.1794,0.1279,0.1306,0.1279,0.2081,0.1306,0.197,0.1236,543.92,274.2,356.45,84.48,85.11,85.2675,82.38,83.5425,81.915,43.3424,523.95,520.0,20.6077,517.76,489.17,13.0432
86.175,57.5625,4.0109,57.525,286.515,358.2689,571.0,2.6,4.6025,172.7595,343.23,72.5664,710.16,19.4376,600.06,600.06,9.9782,66.2121,76.7647,2.6,4.6025,11.1169,15.7189,9.1113,172.76,343.23,710.16,74.5801,33.085,46.956,9.545,4.333,12.333,46.932,26.2045,15.0379,0.1794,0.1279,0.1305,0.1279,0.2081,0.1305,0.197,0.1236,543.92,274.25,356.5,84.5175,85.1325,85.3125,82.395,83.5575,81.975,43.3264,523.95,520.0,20.6057,517.79,489.17,13.0459
86.575,57.525,4.1578,57.6,287.28,357.5801,571.45,2.6,4.6025,172.773,343.23,72.5661,710.16,19.4373,600.06,600.12,9.9781,66.2117,76.7647,2.6,4.6025,11.1167,15.7189,9.1113,172.76,343.23,710.16,74.5401,33.08,46.986,9.544,4.332,12.333,46.956,26.221,15.036,0.1794,0.1279,0.1305,0.1279,0.2081,0.1305,0.1969,0.1236,543.92,274.25,356.5,84.57,85.11,85.35,82.38,83.5575,81.9525,43.3067,523.98,520.0,20.6036,517.82,489.2,13.0485
86.8,57.5625,4.3984,57.5625,286.425,358.3723,571.4,2.6,4.6025,172.7325,343.23,72.5659,710.16,19.4363,600.12,600.12,9.978,66.2114,76.7647,2.6,4.6025,11.1166,15.7189,9.1113,172.718,343.23,710.16,74.5501,33.08,47.01,9.543,4.332,12.333,46.986,26.2375,15.0341,0.1793,0.1279,0.1305,0.1279,0.208,0.1305,0.1969,0.1235,543.92,274.3,356.55,84.54,85.095,85.395,82.3275,83.5875,81.9225,43.2906,523.98,520.0,20.6016,517.82,489.23,13.0512
86.05,57.5625,4.5109,57.6,286.8525,358.1312,571.2,2.6,4.605,172.7325,343.23,72.5656,710.16,19.4358,600.12,600.12,9.9772,66.2111,76.7647,2.6,4.605,11.1164,15.7189,9.1113,172.718,343.23,710.16,74.5601,33.08,47.034,9.542,4.331,12.333,47.01,26.2485,15.0321,0.1793,0.1278,0.1305,0.1278,0.208,0.1305,0.1969,0.1235,543.92,274.3,356.55,84.5925,85.11,85.3425,82.3725,83.535,81.945,43.2745,523.98,520.0,20.5995,517.85,489.23,13.0539
86.0,57.5625,4.7844,57.6,286.515,358.1312,571.6,2.6,4.605,172.692,343.23,72.5654,710.16,19.4353,600.12,600.12,9.9768,66.2107,76.7647,2.6,4.605,11.1162,15.7189,9.1113,172.676,343.23,710.16,74.5195,33.075,47.058,9.541,4.33,12.333,47.034,26.2595,15.0302,0.1793,0.1278,0.1305,0.1278,0.208,0.1305,0.1969,0.1235,543.92,274.35,356.6,84.57,85.0575,85.32,82.38,83.5125,81.945,43.2585,523.98,520.0,20.5975,517.88,489.26,13.0565
86.8,57.525,4.8078,57.5625,286.7625,358.2,571.3,2.6,4.605,172.665,343.23,72.5651,710.16,19.4348,600.12,600.12,9.9765,66.2104,76.7647,2.6,4.605,11.1161,15.7189,9.1113,172.662,343.23,710.16,74.5289,33.075,47.088,9.54,4.329,12.332,47.058,26.2815,15.0282,0.1793,0.1278,0.1305,0.1278,0.2079,0.1305,0.1968,0.1235,543.92,274.35,356.65,84.615,85.1025,85.3575,82.41,83.5275,81.9225,43.2424,523.98,520.0,20.5955,517.88,489.29,13.0592
86.675,57.525,4.0984,57.525,287.235,358.0623,571.25,2.6002,4.605,172.665,343.23,72.5642,710.24,19.4343,600.12,600.12,9.9762,66.2101,76.764,2.6002,4.605,11.1159,15.7189,9.1118,172.662,343.23,710.24,74.5383,33.075,47.112,9.539,4.328,12.332,47.088,26.2925,15.0263,0.1793,0.1278,0.1305,0.1278,0.2079,0.1304,0.1968,0.1235,543.92,274.4,356.65,84.6075,85.0575,85.365,82.4325,83.565,81.885,43.2263,523.98,520.0,20.5934,517.91,489.29,13.0619
86.75,57.5625,4.3656,57.6,287.37,357.649,571.7,2.6002,4.605,172.6515,343.23,72.5639,710.24,19.4338,600.12,600.0,9.9758,66.2097,76.7637,2.6002,4.605,11.1157,15.7189,9.1118,172.648,343.23,710.24,74.497,33.07,47.13,9.538,4.327,12.332,47.112,26.309,15.0243,0.1792,0.1278,0.1304,0.1278,0.2079,0.1304,0.1968,0.1235,543.96,274.4,356.7,84.63,85.0275,85.3875,82.3875,83.535,81.93,43.2102,523.98,520.0,20.5914,517.94,489.32,13.0645
86.05,57.5625,4.4016,57.6,287.325,358.2345,571.65,2.6002,4.605,172.611,343.23,72.5647,710.08,19.4348,600.0,600.0,9.9755,66.2094,76.7635,2.6002,4.605,11.1155,15.7196,9.1118,172.606,343.23,710.08,74.5058,33.07,47.148,9.537,4.325,12.33,47.13,26.3255,15.0224,0.1792,0.1278,0.1304,0.1278,0.2078,0.1304,0.1968,0.1235,543.96,274.45,356.75,84.6,85.0125,85.4025,82.4325,83.58,81.9525,43.1942,523.98,520.0,20.5893,517.94,489.35,13.0672
86.225,57.5625,3.9828,57.6,286.8975,358.0967,570.85,2.6002,4.605,172.611,343.23,72.5646,710.08,19.4348,600.0,600.0,9.9752,66.2098,76.7632,2.6002,4.605,11.1154,15.7198,9.1113,172.606,343.26,710.08,74.5145,33.07,47.19,9.536,4.325,12.329,47.148,26.342,15.0204,0.1792,0.1278,0.1304,0.1278,0.2078,0.1304,0.1967,0.1234,543.96,274.45,356.75,84.585,85.0125,85.3875,82.38,83.6175,81.9825,43.1781,523.98,520.0,20.5873,517.97,489.35,13.0699
86.3,57.5625,4.5578,57.6,287.235,357.7523,571.2,2.6002,4.6075,172.584,343.26,72.5645,710.08,19.4348,600.0,600.06,9.9748,66.2097,76.763,2.6002,4.6075,11.1152,15.7201,9.1113,172.578,343.26,710.08,74.4726,33.065,47.22,9.535,4.323,12.33,47.19,26.364,15.0185,0.1791,0.1277,0.1304,0.1277,0.2078,0.1304,0.1967,0.1234,543.96,274.45,356.75,84.57,85.0125,85.3875,82.32,83.5875,81.96,43.162,523.98,520.0,20.5852,517.97,489.38,13.0725
86.35,57.6,4.6062,57.6,287.01,358.1312,571.5,2.6002,4.6075,172.584,343.26,72.5644,710.08,19.4341,600.06,600.06,9.9745,66.2096,76.7627,2.6002,4.6075,11.115,15.7203,9.1113,172.578,343.26,710.08,74.4808,33.065,47.238,9.534,4.322,12.33,47.22,26.3805,15.0166,0.1791,0.1277,0.1304,0.1277,0.2078,0.1303,0.1967,0.1234,543.96,274.45,356.8,84.57,84.9975,85.38,82.335,83.61,81.9975,43.1459,523.98,520.0,20.5832,518.0,489.38,13.0752
86.6,57.5625,4.7156,57.6,287.28,358.3723,571.65,2.6002,4.6075,172.5435,343.26,72.5642,710.08,19.4338,600.06,600.06,9.9749,66.2096,76.7625,2.6002,4.6075,11.1148,15.7181,9.1113,172.536,343.26,710.08,74.4889,33.065,47.256,9.533,4.321,12.329,47.238,26.397,15.0146,0.1791,0.1277,0.1304,0.1277,0.2078,0.1303,0.1966,0.1234,543.96,274.5,356.8,84.5775,84.9675,85.3575,82.35,83.5725,81.9825,43.1261,524.01,520.0,20.5811,518.03,489.41,13.0779
86.75,57.5625,4.6203,57.525,286.785,358.3723,571.3,2.6002,4.6075,172.5435,343.26,72.5641,710.08,19.4336,600.06,600.06,9.9748,66.2095,76.7622,2.6002,4.6075,11.1147,15.7173,9.1113,172.536,343.26,710.08,74.497,33.065,47.274,9.532,4.32,12.328,47.256,26.4135,15.0127,0.1791,0.1277,0.1304,0.1277,0.2078,0.1303,0.1966,0.1234,543.96,274.5,356.85,84.6225,84.9525,85.3575,82.32,83.58,81.96,43.1099,524.01,520.0,20.5641,518.03,489.44,13.0805
86.875,57.5625,4.2328,57.5625,286.4925,357.8557,571.2,2.6002,4.6075,172.53,343.26,72.564,710.08,19.4333,600.06,600.06,9.9747,66.2094,76.762,2.6002,4.6075,11.1176,15.7191,9.1113,172.522,343.26,710.08,74.4545,33.06,47.28,9.531,4.321,12.328,47.274,26.4245,15.0107,0.1791,0.1277,0.1303,0.1277,0.2078,0.1303,0.1966,0.1234,543.96,274.55,356.85,84.585,84.99,85.3425,82.3275,83.5725,81.9375,43.0937,524.01,520.0,20.5616,518.06,489.44,13.0832
86.875,57.5625,4.2328,57.5625,286.4925,357.8557,571.2,2.6002,4.6075,172.53,343.26,72.5639,710.08,19.4331,600.06,600.06,9.9747,66.2093,76.7617,2.6002,4.6075,11.1187,15.7193,9.1113,172.522,343.26,710.08,74.462,33.06,47.28,9.531,4.321,12.328,47.28,26.4245,15.0088,0.1791,0.1277,0.1303,0.1277,0.2078,0.1303,0.1966,0.1234,543.96,274.55,356.85,84.585,84.99,85.3425,82.3275,83.5725,81.9375,43.0775,524.01,520.0,20.559,518.06,489.44,13.0859
86.7,57.6375,4.1766,57.6,286.5825,358.4411,571.25,2.6004,4.6075,172.4895,343.26,72.5638,710.08,19.4328,600.06,600.06,9.9746,66.2092,76.7607,2.6004,4.6075,11.1167,15.7196,9.1113,172.48,343.26,710.08,74.4695,33.06,47.322,9.53,4.32,12.327,47.28,26.4465,15.0068,0.179,0.1277,0.1303,0.1277,0.2077,0.1303,0.1966,0.1234,543.96,274.55,356.9,84.6675,84.9675,85.26,82.3575,83.565,81.87,43.0613,524.01,520.0,20.5565,518.09,489.47,13.0885
86.2,57.6,4.7719,57.525,287.1,357.6835,571.1,2.6004,4.6075,172.4625,343.26,72.5636,710.08,19.4326,600.06,600.06,9.9745,66.2091,76.7602,2.6004,4.6075,11.1165,15.7198,9.1108,172.466,343.26,710.08,74.4264,33.055,47.352,9.529,4.316,12.326,47.322,26.463,15.0135,0.1789,0.1277,0.1303,0.1277,0.2077,0.1302,0.1966,0.1233,543.96,274.55,356.9,84.66,84.975,85.2225,82.3125,83.595,81.84,43.0488,523.98,520.0,20.5539,518.12,489.5,13.0912
86.025,57.6,4.225,57.6,286.8525,357.7523,571.65,2.6004,4.61,172.4625,343.26,72.5629,710.16,19.4323,600.06,600.06,9.9744,66.2091,76.7597,2.6004,4.61,11.1169,15.7201,9.1108,172.466,343.26,710.16,74.4333,33.055,47.376,9.528,4.313,12.327,47.352,26.474,15.0118,0.1789,0.1276,0.1303,0.1276,0.2076,0.1302,0.1966,0.1233,543.96,274.6,356.95,84.675,84.9825,85.2225,82.305,83.55,81.8475,43.0328,523.98,520.0,20.5514,518.15,489.53,13.0939
86.6,57.5625,4.3172,57.5625,287.235,357.8212,570.95,2.6004,4.61,172.422,343.26,72.5626,710.16,19.4321,600.06,600.12,9.9743,66.209,76.7592,2.6004,4.61,11.117,15.7203,9.1102,172.424,343.26,710.16,74.4401,33.055,47.4,9.527,4.31,12.327,47.376,26.4905,15.0102,0.1788,0.1276,0.1303,0.1276,0.2076,0.1302,0.1965,0.1233,543.96,274.6,356.95,84.66,84.99,85.2075,82.335,83.565,81.8475,43.0167,523.98,520.0,20.5489,518.15,489.53,13.0965
86.075,57.5625,4.0797,57.6,287.1,357.7523,571.15,2.6,4.61,172.4085,343.26,72.5624,710.16,19.4311,600.12,600.12,9.9742,66.2089,76.7602,2.6,4.61,11.1171,15.7181,9.1091,172.396,343.29,710.16,74.3964,33.05,47.43,9.526,4.308,12.327,47.4,26.5015,15.0085,0.1788,0.1276,0.1303,0.1276,0.2076,0.1302,0.1965,0.1233,543.96,274.6,356.95,84.615,85.035,85.245,82.35,83.5575,81.8175,43.0006,523.98,520.0,20.5463,518.18,489.56,13.1099
86.75,57.6,3.9875,57.6,287.28,358.2345,570.95,2.6,4.61,172.4085,343.29,72.5621,710.16,19.4306,600.12,600.12,9.9742,66.2088,76.7602,2.6,4.61,11.1172,15.7173,9.1091,172.396,343.29,710.16,74.4026,33.05,47.46,9.525,4.308,12.327,47.43,26.5125,15.0068,0.1788,0.1276,0.1302,0.1276,0.2075,0.1302,0.1965,0.1233,543.96,274.6,357.0,84.5625,85.05,85.2525,82.35,83.52,81.885,42.9845,523.98,520.0,20.5438,518.18,489.56,13.1132
86.75,57.6,3.9875,57.6,287.28,358.2345,570.95,2.6,4.61,172.4085,343.29,72.5619,710.16,19.4301,600.12,600.12,9.9741,66.2087,76.7602,2.6,4.61,11.1173,15.7166,9.1091,172.396,343.29,710.16,74.4089,33.05,47.46,9.525,4.308,12.327,47.46,26.5125,15.0052,0.1788,0.1276,0.1302,0.1276,0.2075,0.1302,0.1965,0.1233,543.96,274.6,357.0,84.5625,85.05,85.2525,82.35,83.52,81.885,42.9684,523.98,520.0,20.5413,518.18,489.56,13.1165
86.175,57.5625,4.2625,57.6,286.9425,358.4067,571.85,2.6006,4.61,172.3815,343.29,72.5616,710.16,19.4296,600.12,600.12,9.974,66.2079,76.7579,2.6006,4.61,11.1173,15.7183,9.1091,172.382,343.29,710.16,74.4151,33.05,47.49,9.523,4.307,12.326,47.46,26.5455,15.0035,0.1788,0.1276,0.1302,0.1276,0.2075,0.1302,0.1964,0.1233,543.96,274.7,357.05,84.5925,85.08,85.23,82.32,83.49,81.9075,42.9524,523.98,520.0,20.5387,518.24,489.59,13.1199
86.175,57.5625,4.2625,57.6,286.9425,358.4067,571.85,2.6006,4.61,172.3815,343.29,72.5614,710.16,19.4291,600.12,600.12,9.9739,66.2076,76.7572,2.6006,4.61,11.1174,15.7186,9.1091,172.382,343.29,710.16,74.3707,33.045,47.49,9.523,4.307,12.326,47.49,26.5455,15.0018,0.1788,0.1276,0.1302,0.1276,0.2075,0.1302,0.1964,0.1233,543.96,274.7,357.05,84.5925,85.08,85.23,82.32,83.49,81.9075,42.9363,523.98,520.0,20.5362,518.24,489.59,13.1232
86.7,57.5625,4.125,57.525,286.875,357.7868,571.85,2.6,4.6125,172.341,343.29,72.5611,710.16,19.4286,600.12,600.0,9.9738,66.2072,76.7587,2.6,4.6125,11.1175,15.7188,9.1086,172.34,343.29,710.16,74.3764,33.045,47.508,9.521,4.307,12.326,47.49,26.562,15.0002,0.1788,0.1276,0.1302,0.1276,0.2074,0.1302,0.1964,0.1233,543.96,274.75,357.1,84.675,85.0575,85.2525,82.29,83.4975,81.9225,42.9202,523.98,520.0,20.5336,518.27,489.65,13.1265
86.025,57.6,4.0156,57.6,287.0325,357.7868,570.95,2.6,4.6125,172.341,343.29,72.5609,710.16,19.4296,600.0,600.0,9.9737,66.2069,76.7587,2.6,4.6125,11.1176,15.7191,9.1086,172.34,343.29,710.16,74.382,33.045,47.532,9.521,4.307,12.325,47.508,26.573,14.9985,0.1787,0.1275,0.1302,0.1275,0.2074,0.1302,0.1964,0.1232,543.92,274.75,357.15,84.6525,85.0275,85.2825,82.275,83.505,81.93,42.9041,523.98,520.0,20.5311,518.27,489.65,13.1299
86.025,57.6,4.0156,57.6,287.0325,357.7868,570.95,2.6,4.6125,172.341,343.29,72.5606,710.16,19.4296,600.0,600.0,9.9737,66.2066,76.7587,2.6,4.6125,11.1177,15.7193,9.1086,172.34,343.29,710.16,74.337,33.04,47.532,9.521,4.307,12.325,47.532,26.573,14.9968,0.1787,0.1275,0.1302,0.1275,0.2074,0.1302,0.1964,0.1232,543.92,274.75,357.15,84.6525,85.0275,85.2825,82.275,83.505,81.93,42.888,523.98,520.0,20.5286,518.27,489.65,13.1332
86.5,57.525,4.1891,57.6,287.0325,358.2,571.6,2.6,4.6125,172.3005,343.29,72.5604,710.16,19.4296,600.0,600.0,9.9736,66.2062,76.7587,2.6,4.6125,11.1177,15.7196,9.1091,172.298,343.29,710.16,74.342,33.04,47.58,9.519,4.302,12.323,47.532,26.595,14.9952,0.1786,0.1275,0.1302,0.1275,0.2074,0.1302,0.1964,0.1232,543.92,274.8,357.2,84.705,85.035,85.3425,82.32,83.5425,81.9525,42.872,523.98,520.0,20.526,518.33,489.68,13.1365
86.325,57.6,4.6953,57.525,286.515,357.8212,571.8,2.6002,4.6125,172.3005,343.29,72.5601,710.16,19.4296,600.0,600.0,9.9735,66.2059,76.758,2.6002,4.6125,11.1178,15.7198,9.1091,172.298,343.29,710.16,74.347,33.04,47.604,9.518,4.299,12.324,47.58,26.6115,14.9935,0.1786,0.1275,0.1301,0.1275,0.2074,0.1301,0.1963,0.1232,543.92,274.8,357.25,84.645,85.08,85.365,82.3575,83.5275,81.9975,42.8596,523.95,520.0,20.5235,518.33,489.71,13.1399
86.225,57.6,4.3438,57.6,286.9875,357.8212,571.65,2.6002,4.6125,172.3005,343.29,72.5599,710.16,19.4296,600.0,600.0,9.9734,66.2055,76.7577,2.6002,4.6125,11.1179,15.7201,9.1091,172.298,343.29,710.16,74.3014,33.035,47.622,9.517,4.296,12.323,47.604,26.628,14.9918,0.1785,0.1275,0.1301,0.1275,0.2074,0.1301,0.1963,0.1232,543.92,274.85,357.25,84.5925,85.1175,85.4025,82.38,83.5575,82.035,42.8437,523.95,520.0,20.521,518.36,489.71,13.1432
86.75,57.5625,4.5625,57.5625,287.0775,357.7523,570.9,2.6002,4.6125,172.3005,343.29,72.5596,710.16,19.4296,600.0,600.0,9.9733,66.2052,76.7575,2.6002,4.6125,11.118,15.7203,9.1091,172.298,343.29,710.16,74.3057,33.035,47.628,9.516,4.295,12.322,47.622,26.6445,14.9902,0.1785,0.1275,0.1301,0.1275,0.2074,0.1301,0.1963,0.1232,543.92,274.85,357.3,84.5925,85.125,85.38,82.38,83.5275,82.05,42.8277,523.95,520.0,20.5184,518.36,489.74,13.1465
86.05,57.525,4.7297,57.5625,287.01,358.3723,571.45,2.6002,4.6125,172.2735,343.29,72.56,710.08,19.4296,600.0,600.0,9.9732,66.2049,76.7572,2.6002,4.6125,11.118,15.7181,9.1091,172.27,343.32,710.08,74.3101,33.035,47.622,9.516,4.295,12.322,47.628,26.6555,14.9885,0.1785,0.1275,0.1301,0.1275,0.2074,0.1301,0.1963,0.1232,543.88,274.9,357.3,84.57,85.14,85.3575,82.425,83.4975,81.9975,42.8118,523.95,520.0,20.5159,518.39,489.74,13.1499
86.525,57.6,4.0344,57.6,287.2575,357.959,571.75,2.6002,4.6125,172.2735,343.32,72.5599,710.08,19.4296,600.0,600.0,9.9732,66.2045,76.757,2.6002,4.6125,11.1181,15.7173,9.1091,172.27,343.32,710.08,74.2639,33.03,47.616,9.515,4.295,12.322,47.622,26.6555,14.9868,0.1785,0.1275,0.1301,0.1275,0.2074,0.1301,0.1963,0.1232,543.88,274.9,357.35,84.6225,85.1175,85.335,82.3875,83.4675,82.035,42.7996,523.92,520.0,20.5134,518.39,489.77,13.1532
86.725,57.6,4.2031,57.5625,286.6275,358.1312,571.85,2.6002,4.6125,172.26,343.32,72.5597,710.08,19.4296,600.0,600.0,9.9731,66.205,76.7567,2.6002,4.6125,11.1182,15.7191,9.1086,172.256,343.32,710.08,74.2676,33.03,47.616,9.515,4.295,12.322,47.616,26.6555,14.9852,0.1785,0.1275,0.1301,0.1275,0.2074,0.1301,0.1963,0.1232,543.88,274.95,357.4,84.645,85.1025,85.3125,82.395,83.43,82.005,42.7837,523.92,520.0,20.5108,518.42,489.77,13.1565
86.725,57.6,4.2031,57.5625,286.6275,358.1312,571.85,2.6002,4.6125,172.26,343.32,72.5596,710.08,19.4296,600.0,600.0,9.973,66.2049,76.7564,2.6002,4.6125,11.1183,15.7193,9.1086,172.256,343.32,710.08,74.2714,33.03,47.616,9.515,4.295,12.322,47.616,26.6555,14.9921,0.1785,0.1275,0.1301,0.1275,0.2074,0.1301,0.1963,0.1232,543.88,274.95,357.4,84.645,85.1025,85.3125,82.395,83.43,82.005,42.7716,523.89,520.0,20.5083,518.42,489.77,13.1599
86.925,57.5625,4.0734,57.5625,286.92,358.0279,571.05,2.6002,4.6125,172.26,343.32,72.5595,710.08,19.4296,600.0,600.06,9.9729,66.2048,76.7562,2.6002,4.6125,11.1184,15.7196,9.1086,172.256,343.32,710.08,74.2751,33.03,47.64,9.515,4.292,12.321,47.616,26.6555,14.9907,0.1784,0.1275,0.1301,0.1275,0.2074,0.1301,0.1963,0.1232,543.84,274.95,357.4,84.5925,85.14,85.3575,82.3875,83.475,82.02,42.7559,523.89,520.0,20.5057,518.42,489.8,13.1632
86.575,57.6,4.7953,57.6,286.515,358.0623,571.2,2.6002,4.6125,172.233,343.32,72.5594,710.08,19.4288,600.06,600.06,9.9721,66.2047,76.7559,2.6002,4.6125,11.1184,15.7198,9.1091,172.228,343.32,710.08,74.2789,33.03,47.664,9.514,4.284,12.322,47.64,26.6665,14.9893,0.1784,0.1274,0.1301,0.1275,0.2073,0.1301,0.1963,0.1232,543.84,274.95,357.45,84.6825,85.05,85.3425,82.365,83.445,82.0125,42.7402,523.89,520.0,20.5032,518.45,489.83,13.1665
86.575,57.6,4.7953,57.6,286.515,358.0623,571.2,2.6002,4.6125,172.233,343.32,72.5592,710.08,19.4286,600.06,600.06,9.9717,66.2046,76.7557,2.6002,4.6125,11.1185,15.7201,9.1091,172.228,343.32,710.08,74.232,33.025,47.664,9.514,4.284,12.322,47.664,26.6665,14.9793,0.1784,0.1274,0.1301,0.1275,0.2073,0.1301,0.1963,0.1232,543.84,274.95,357.45,84.6825,85.05,85.3425,82.365,83.445,82.0125,42.7282,523.86,520.0,20.5007,518.45,489.83,13.1699
86.575,57.6,4.5047,57.5625,286.8075,357.7179,571.1,2.6002,4.615,172.1925,343.32,72.5591,710.08,19.4283,600.06,600.06,9.9714,66.2045,76.7554,2.6002,4.615,11.1186,15.7203,9.1091,172.186,343.32,710.08,74.2351,33.025,47.694,9.513,4.279,12.322,47.664,26.6775,14.9777,0.1783,0.1274,0.1301,0.1275,0.2073,0.1301,0.1962,0.1231,543.8,275.0,357.5,84.615,85.0875,85.3275,82.4025,83.4075,82.0425,42.7127,523.86,520.0,20.4981,518.51,489.86,13.1732
86.65,57.6,4.7516,57.5625,287.0325,358.3034,571.6,2.6002,4.615,172.1925,343.32,72.559,710.08,19.4281,600.06,600.06,9.9711,66.2045,76.7552,2.6002,4.615,11.1187,15.7206,9.1096,172.186,343.32,710.08,74.1876,33.02,47.724,9.512,4.278,12.318,47.694,26.6995,14.9846,0.1783,0.1274,0.1301,0.1274,0.2072,0.13,0.1962,0.1231,543.76,275.05,357.5,84.57,85.0425,85.2825,82.35,83.385,82.035,42.7008,523.83,520.0,20.4956,518.51,489.86,13.1765
86.65,57.6,4.7516,57.5625,287.0325,358.3034,571.6,2.6002,4.615,172.1925,343.32,72.5589,710.08,19.4278,600.06,600.06,9.9707,66.2044,76.7549,2.6002,4.615,11.1187,15.7208,9.1096,172.186,343.32,710.08,74.1901,33.02,47.724,9.512,4.278,12.318,47.724,26.6995,14.9832,0.1783,0.1274,0.1301,0.1274,0.2072,0.13,0.1962,0.1231,543.76,275.05,357.5,84.57,85.0425,85.2825,82.35,83.385,82.035,42.6853,523.83,520.0,20.4931,518.51,489.86,13.1799
86.275,57.6,4.0422,57.525,286.9425,358.3034,571.95,2.6002,4.615,172.179,343.32,72.5588,710.08,19.4276,600.06,600.06,9.9704,66.2043,76.7547,2.6002,4.615,11.1188,15.7192,9.1102,172.172,343.32,710.08,74.1926,33.02,47.754,9.51,4.274,12.319,47.724,26.727,14.9818,0.1782,0.1274,0.13,0.1274,0.2072,0.13,0.1962,0.1231,543.76,275.05,357.55,84.57,85.05,85.275,82.35,83.43,82.0575,42.6699,523.83,520.0,20.4905,518.54,489.89,13.1832
86.075,57.525,4.325,57.5625,286.695,358.3378,571.5,2.5998,4.615,172.179,343.32,72.5586,710.08,19.4273,600.06,600.06,9.9701,66.2042,76.7559,2.5998,4.615,11.1189,15.7187,9.1096,172.172,343.32,710.08,74.1445,33.015,47.76,9.51,4.274,12.32,47.754,26.7325,14.9804,0.1782,0.1274,0.13,0.1274,0.2072,0.13,0.1962,0.1231,543.76,275.1,357.6,84.5775,85.0725,85.26,82.2975,83.4075,82.0875,42.6581,523.8,520.0,20.488,518.57,489.92,13.1865
86.8,57.5625,3.8453,57.6,287.01,357.7179,571.1,2.5998,4.615,172.1655,343.32,72.5585,710.08,19.4271,600.06,600.06,9.9697,66.2041,76.7562,2.5998,4.615,11.119,15.7182,9.1102,172.172,343.32,710.08,74.1464,33.015,47.76,9.509,4.274,12.319,47.76,26.738,14.979,0.1782,0.1274,0.13,0.1274,0.2072,0.13,0.1961,0.1231,543.72,275.1,357.6,84.6075,85.11,85.2525,82.3275,83.4675,82.095,42.6465,523.77,520.0,20.4855,518.57,489.92,13.1899
86.8,57.5625,3.8453,57.6,287.01,357.7179,571.1,2.5998,4.615,172.1655,343.32,72.5584,710.08,19.4268,600.06,600.06,9.9694,66.204,76.7564,2.5998,4.615,11.1191,15.7177,9.1102,172.172,343.32,710.08,74.1483,33.015,47.76,9.509,4.274,12.319,47.76,26.738,14.9777,0.1782,0.1274,0.13,0.1274,0.2072,0.13,0.1961,0.1231,543.72,275.1,357.6,84.6075,85.11,85.2525,82.3275,83.4675,82.095,42.6313,523.77,520.0,20.4829,518.57,489.92,13.1932
86.75,57.6,4.7547,57.6,286.6725,358.2345,571.25,2.6002,4.615,172.1655,343.32,72.5583,710.08,19.4266,600.06,600.06,9.9691,66.2039,76.7552,2.6002,4.615,11.1191,15.7191,9.1108,172.172,343.32,710.08,74.1501,33.015,47.76,9.509,4.272,12.318,47.76,26.7435,14.9763,0.1781,0.1274,0.13,0.1274,0.2072,0.13,0.1962,0.1231,543.68,275.15,357.65,84.6075,85.1175,85.26,82.32,83.475,82.1175,42.6161,523.77,520.0,20.4804,518.6,489.95,13.1965
86.75,57.6,4.7547,57.6,286.6725,358.2345,571.25,2.6002,4.615,172.1655,343.32,72.5582,710.08,19.4263,600.06,600.06,9.9687,66.2039,76.7549,2.6002,4.615,11.1192,15.7193,9.1108,172.172,343.32,710.08,74.1014,33.01,47.76,9.509,4.272,12.318,47.76,26.7435,14.9749,0.1781,0.1274,0.13,0.1274,0.2072,0.13,0.1962,0.1231,543.68,275.15,357.65,84.6075,85.1175,85.26,82.32,83.475,82.1175,42.6084,523.71,520.0,20.4778,518.6,489.95,13.2105
