AR1410B.PV,CCSFIC1401.PV,CCSPI1407B.PV,CCSPIC1415.PV,CCSPRC1415.PV,DR1103.PV,DR1105.PV,DR1106.PV,DR1107.PV,FI1102.PV,FI1104.PV,FI1107.PV,FI1110.PV,FI1111.PV,FI1112.PV,FI1113.PV,FI1121.PV,FI1213.PV,FI1424.PV,FIC_1121.PV,FIC_1122.MV,FIC_1122.PV,FIC_1123.PV,FIC_1127.MV,FIC_1127.PV,FI_1124.PV,FI_1127.PV,FRC1102.MV,FRC1102.PV,FRC1104.MV,FRC1107.MV,FRC1107.PV,FRC1113.MV,FRC1113.PV,FRC1213.MV,FRC1213.PV,FRC1424.PV,FRCA1110.MV,FRCA1110.PV,FRCA1111.MV,FRCA1111.PV,FRCA1112.MV,FRCA1112.PV,FRQ1623.PV,FT_1121.PV,FT_1122.PV,FT_1123.PV,LRCA1101.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRSA1104.PV,PI1101.PV,PI1110.PV,PIC1101A.PV,PI_1132A.PV,PI_1132B.PV,PI_1134.PV,PI_1136.PV,PI_1138A.PV,PI_1138B.PV,PI_1180.PV,PI_1182.PV,PR1102A.PV,PR1102B.PV,PR1401.PV,PRA1102.PV,PRCA1101B.MV,PRCA1101B.PV,TI1105A.PV,TI1111.PV,TI1118A.PV,TI1132.PV,TI1212.PV,TI1611.PV,TIA1114.PV,TIA1160A.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TIC_1155.PV,TI_1145.PV,TI_1146.PV,TI_1147.PV,TRA1401A.PV,TRC1118A.MV,TRC1118A.PV,WR1104.PV,WRA1103.PV
0,211145,0.2459,0.322,0.322,57.6,1.8922,57.5625,2.97,949.8,9359.0996,2.4262,4998.8999,5054.2197,3012.5,2.502,51500,180.05,3.6575,336.18,71.8034,672.88,1736.8199,18.846,585.48,92.46,585.48,9.2988,949.8,100,65.2733,2.4262,76.6164,2.502,75.5934,180.05,3.6575,10.8979,4998.8999,27.7853,5054.2197,15.4324,3012.5,8.8104,336.18,672.88,1736.8199,71.045,6.058,1.168,9.164,-23.136,0.1281,0.9962,4.397,0.157,0.1457,0.1618,0.1647,0.1557,0.1447,1.4224,0.1659,0.1636,0.1456,0.1281,0.1447,3.7526,0.1281,655.76,556.83,637.05,267.3,267.32,252.675,633.35,170.105,84.5025,85.1175,85.245,82.2975,83.4975,81.945,100,631.35,100,653.965,559.13,634.12,653.975,633.35,5,637.05,0,0
0,212036,0.2431,0.3189,0.3189,57.5625,1.8922,57.5625,2.8575,952.2,9386.5498,2.4375,4998.8999,5054.2197,3012.25,2.5804,51500,180.05,3.92,336.99,71.8339,676.4,1741.14,18.8885,586.92,92.68,602.76,9.3167,952.2,100,65.32,2.4375,76.6946,2.5138,75.5914,180.05,3.92,10.8985,4998.8999,27.7695,5054.2197,15.4207,3012.25,8.8379,336.99,676.4,1741.14,71.125,6.146,1.152,9.164,-18.901,0.1258,0.9962,3.7526,0.146,0.1395,0.1618,0.161,0.1557,0.1389,1.4225,0.1618,0.1595,0.1394,0.1258,0.1389,2.8953,0.1258,655.6,556.875,636.2,266.95,267.32,252.675,632.9,170.04,84.48,85.1325,85.245,82.305,83.5425,81.9975,100,631.17,100,653.9325,559.16,632.24,653.9375,632.9,5,636.2,0,0
0,212036,0.2407,0.3165,0.3165,57.6,1.6281,57.525,2.25,960,9405.8994,2.4637,4938.5747,5042.1797,2985,2.5804,51500,180.0625,4.1275,337.68,71.8314,683.44,1744.74,18.745,602.76,92.88,602.76,9.3269,960,100,65.3479,2.4637,76.5527,2.5804,75.5879,180.0625,4.1275,10.9943,4938.5747,27.7643,5042.1797,15.4902,2985,8.9364,337.68,683.44,1744.74,71.19,6.18,0.553,8.492,-13.742,0.1252,0.9962,2.8953,0.1351,0.1341,0.1583,0.158,0.1513,0.1341,1.4225,0.1583,0.1567,0.1394,0.1252,0.1341,2.482,0.1252,655.44,556.92,635.4,266.75,267.32,252.675,632.45,169.91,84.4575,85.1625,85.2525,82.3425,83.505,82.005,100,630.99,100,653.9,559.19,630,653.9,632.45,5,635.4,0,0
0,212124,0.2392,0.3146,0.3146,57.6,1.4312,57.6,2.5875,961.2,9416.25,2.472,4928.6001,5031.8599,2978.75,2.5892,51500,180.0625,4.2875,338.16,71.8541,685.84,1747.08,18.7268,603.3,93,603.3,9.342,961.2,100,65.3851,2.472,76.5442,2.5892,75.5854,180.0625,4.2875,11.0424,4928.6001,27.761,5031.8599,15.5239,2978.75,8.9562,338.16,685.84,1747.08,71.22,6.198,0.082,8.492,-10.0735,0.124,0.9961,2.482,0.13,0.1299,0.156,0.156,0.1481,0.1299,1.4225,0.156,0.1552,0.1341,0.124,0.1299,1.9162,0.124,655.24,556.965,634.65,266.65,267.32,252.675,631.9,169.845,84.4875,85.1775,85.2675,82.38,83.505,81.975,100,630.78,100,653.8675,559.25,626.4,624.95,631.9,5,634.65,0,0
0,212124,0.2383,0.3134,0.3134,57.525,1.5594,57.5625,2.07,964.2,9422.5498,2.487,4972.7749,5013.7998,2986.5,2.583,51600,180.0625,4.415,338.4,71.885,686.72,1748.5199,18.7745,598.38,93.08,598.38,9.3545,964.2,100,65.4127,2.487,76.5809,2.583,75.5828,180.0625,4.415,11.0102,4972.7749,27.7675,5013.7998,15.5219,2986.5,8.9655,338.4,686.72,1748.5199,71.225,6.191,0.082,8.102,-6.064,0.1239,0.9961,1.9162,0.13,0.1299,0.1547,0.1549,0.1458,0.1299,1.4225,0.1547,0.1543,0.1299,0.1239,0.1266,1.6409,0.1239,655,556.965,633.85,266.55,267.32,252.675,631.4,169.715,84.5025,85.1475,85.2825,82.3575,83.5275,81.9375,100,630.57,100,653.835,559.25,624.96,624.95,631.4,5,633.85,0,0
0,211981,0.238,0.3131,0.3131,57.5625,1.9203,57.5625,2.1375,964.2,9423.8994,2.493,4959.9497,5000.8999,2978.75,2.589,51600,180.0625,4.515,338.46,71.9082,688.4,1748.7,18.7805,598.44,93.08,598.44,9.3694,964.2,100,65.4444,2.493,76.5797,2.589,75.5803,180.0625,4.515,11.0448,4959.9497,27.7747,5000.8999,15.5587,2978.75,8.9798,338.46,688.4,1748.7,71.245,6.144,0,8.102,-2.907,0.1237,0.9961,1.6409,0.1267,0.1266,0.1545,0.1545,0.1444,0.1266,1.4226,0.1545,0.1541,0.1266,0.1237,0.1266,1.3387,0.1237,654.8,556.965,633.1,266.5,267.32,252.65,630.85,169.52,84.5175,85.1175,85.2375,82.305,83.5275,81.9525,100,630.36,100,653.77,559.25,624.84,624.8375,630.85,5,633.1,0,0
0,211904,0.2383,0.3131,0.3131,57.6,1.9203,57.6,2.52,967.2,9423.4502,2.505,5015.0498,4988.8599,2991.5,2.5782,51600,180.0625,4.585,338.43,71.9289,690.08,1748.5199,18.8508,593.34,93.08,593.34,9.3805,967.2,100,65.4681,2.505,76.6339,2.5782,75.5778,180.0625,4.585,10.9789,5015.0498,27.785,4988.8599,15.5417,2991.5,8.982,338.43,690.08,1748.5199,71.295,6.087,0.328,8.076,0.063,0.1242,0.9961,1.3387,0.1284,0.1245,0.1546,0.1546,0.1435,0.1242,1.4226,0.1546,0.1542,0.1245,0.1242,0.1242,1.2498,0.1242,654.56,556.965,632.35,266.4,267.32,252.65,630.3,169.325,84.5325,85.0875,85.2825,82.29,83.5275,81.915,100,630.15,100,653.7375,559.25,624.68,624.6875,630.3,5,632.35,0,0
0,212278,0.2387,0.3135,0.3134,57.6,1.8656,57.525,2.2275,966.6,9421.6494,2.505,5009.3501,4983.6997,2988.25,2.578,51600,180.0625,4.585,339.15,72.03,685.12,1752.2999,18.8885,594.78,93.08,593.28,9.4074,967.8,100,65.5494,2.487,76.7547,2.5606,75.5728,180.0625,4.225,10.9923,4998.4248,27.7944,4987.1396,15.5672,2989.75,8.982,338.43,690,1748.5199,71.375,6.033,0.583,7.885,0.063,0.1245,0.9961,1.1056,0.1317,0.1361,0.1547,0.1549,0.1436,0.1361,1.4226,0.1546,0.1544,0.1361,0.1245,0.1361,0.9128,0.1247,654.36,557.01,631.65,266.35,267.32,252.65,629.75,169.13,84.495,85.065,85.3275,82.275,83.5425,81.96,100,629.73,100,653.64,559.28,624.56,624.5375,629.75,5,630.95,0,0
0,212267,0.2389,0.3135,0.3135,57.6,1.6937,57.525,2.4975,967.8,9423,2.487,4998.4248,4987.1396,2989.75,2.5606,51600,180.0625,4.225,339.15,72.03,685.12,1752.2999,18.8885,594.78,93.28,594.78,9.4074,967.8,100,65.5494,2.487,76.7547,2.5606,75.5728,180.0625,4.225,10.9923,4998.4248,27.7944,4987.1396,15.5672,2989.75,8.9424,339.15,685.12,1752.2999,71.375,6.29,0.049,7.885,-11.399,0.1247,0.9961,1.1056,0.1367,0.1361,0.151,0.1545,0.1456,0.1361,1.4226,0.151,0.1542,0.1361,0.1247,0.1361,0.9128,0.1247,654.12,557.055,630.95,266.3,267.32,252.625,629.2,168.935,84.5325,85.1025,85.2975,82.305,83.5275,81.9675,100,629.73,100,653.64,559.31,624.4,624.425,629.2,5,630.95,0,0
0,212267,0.2392,0.3139,0.3139,57.6,1.9875,57.525,2.7675,970.8,9421.6494,2.4983,4978.9497,4986.2798,2991.5,2.5706,51600,180.05,4.3125,339.09,72.0482,687.76,1751.9399,18.8795,597.24,93.26,597.24,9.417,970.8,100,65.5758,2.4983,76.7664,2.5706,75.5718,180.05,4.3125,11.0239,4978.9497,27.7989,4986.2798,15.5722,2991.5,8.9655,339.09,687.76,1751.9399,71.375,6.29,0.049,7.828,-8.231,0.1251,0.9961,0.9128,0.1333,0.1333,0.1514,0.1548,0.1448,0.1333,1.4226,0.1514,0.1544,0.1333,0.1251,0.1333,0.799,0.1251,653.92,557.055,630.3,266.25,267.32,252.625,628.65,168.675,84.525,85.0575,85.29,82.2675,83.4825,82.0125,100,629.52,100,653.575,559.31,624.28,624.275,628.65,5,630.3,0,0
0,211849,0.2398,0.3152,0.3145,57.525,1.9,57.6375,2.1375,971.4,9417.5996,2.5043,4973.7251,4982.8398,2991.25,2.5762,51600,180.0625,4.3625,339,72.0692,689.52,1751.3999,18.8835,597.84,93.24,597.84,9.4285,971.4,100,65.6037,2.5043,76.7822,2.5762,75.5683,180.0625,4.3625,11.0432,4973.7251,27.8059,4982.8398,15.5814,2991.25,8.9793,339,689.52,1751.3999,71.375,6.429,0,7.759,-6.119,0.1257,0.9961,0.799,0.1318,0.1318,0.1518,0.1555,0.1445,0.1318,1.4226,0.1518,0.155,0.1318,0.1257,0.1318,0.732,0.1257,653.68,557.055,629.65,266.2,267.32,252.6,628.15,168.415,84.51,85.1025,85.2675,82.305,83.5125,81.96,100,629.1,100,653.51,559.31,624.12,624.125,628.15,5,629.65,0,0
0,211849,0.2405,0.3152,0.3152,57.5625,1.0938,57.6,2.475,972.6,9412.2002,2.5125,4975.1499,4977.6797,2989.75,2.5882,51600,180.05,4.41,338.88,72.0812,692.08,1750.86,18.8925,597.84,93.2,597.84,9.4389,972.6,100,65.6274,2.5125,76.7669,2.5882,75.5673,180.05,4.41,11.0548,4975.1499,27.8154,4977.6797,15.5947,2989.75,9.0019,338.88,692.08,1750.86,71.395,6.336,0,7.747,-3.7155,0.1265,0.9961,0.732,0.1315,0.1303,0.1524,0.1564,0.1443,0.1302,1.4226,0.1524,0.1559,0.1303,0.1265,0.1302,0.7306,0.1265,653.48,557.055,629,266.2,267.32,252.6,627.6,168.155,84.4725,85.095,85.275,82.2525,83.52,81.9825,100,629.1,100,653.445,559.31,624,624.0125,627.6,5,629,0,0
0,211541,0.2413,0.316,0.316,57.5625,1.0938,57.6,2.43,972,9405.8994,2.5155,4970.3999,4972.52,2987,2.5914,51600,180.0625,4.465,338.76,72.1024,692.96,1750.3199,18.9053,597.54,93.18,597.54,9.451,972,100,65.6536,2.5155,76.7696,2.5914,75.5638,180.0625,4.465,11.0754,4970.3999,27.8264,4972.52,15.6132,2987,9.0096,338.76,692.96,1750.3199,71.445,6.278,0.396,7.734,-1.1195,0.1273,0.9961,0.7306,0.1335,0.1288,0.153,0.1575,0.1441,0.1284,1.4226,0.153,0.1568,0.1288,0.1273,0.1284,0.7537,0.1273,653.24,557.055,628.35,266.15,267.32,252.575,627.05,167.96,84.48,85.14,85.245,82.26,83.5575,81.9975,100,628.86,100,653.38,559.31,623.84,623.8625,627.05,5,628.35,0,0
0,211233,0.2421,0.3169,0.3169,57.5625,1.1,57.525,2.1375,973.2,9399.1494,2.5252,4988.4497,4970.7998,2987.25,2.5976,51600,180.05,4.515,338.61,72.114,694.88,1749.6,18.9223,597,93.14,597,9.4612,973.2,100,65.672,2.5252,76.7571,2.5976,75.5628,180.05,4.515,11.0625,4988.4497,27.8359,4970.7998,15.6254,2987.25,9.0266,338.61,694.88,1749.6,71.48,6.236,0.396,7.763,-1.1195,0.1283,0.9962,0.7537,0.1296,0.1269,0.1537,0.1587,0.1438,0.1266,1.4226,0.1537,0.1578,0.1268,0.1283,0.1266,0.8362,0.1283,653.04,557.055,627.75,266.1,267.32,252.575,626.55,167.7,84.495,85.14,85.2375,82.29,83.5575,82.0275,100,628.65,100,653.315,559.34,623.72,623.7125,626.55,5,627.75,0,0
0,210606,0.243,0.3169,0.3178,57.6,1.25,57.6,2.925,972.6,9392.3994,2.5282,4984.6499,4967.3599,2985,2.6006,51600,180.0625,4.565,338.61,72.1314,695.68,1749.6,18.9348,597,93.1,596.64,9.4731,972.6,100,65.6939,2.5282,76.7489,2.6006,75.5593,180.0625,4.565,11.0735,4984.6499,27.8469,4967.3599,15.6438,2985,9.0337,338.49,695.68,1748.7,71.48,6.195,0,7.763,4.408,0.1293,0.9962,0.8362,0.1249,0.1249,0.1544,0.16,0.1437,0.1249,1.4227,0.1544,0.1588,0.1249,0.1293,0.1249,0.9281,0.1293,652.8,557.055,627.15,266.1,267.32,252.55,626.05,167.505,84.4875,85.185,85.2075,82.305,83.6025,82.05,100,628.65,100,653.2825,559.34,623.6,623.6,626.05,5,627.75,0,0
0,210606,0.2439,0.3188,0.3188,57.525,1.7828,57.6,2.88,974.4,9385.6494,2.5365,4997,4967.3599,2988.75,2.6018,51600,180.05,4.6075,338.34,72.1406,697.36,1747.98,18.9465,597.06,93.06,597.06,9.4823,974.4,100,65.7096,2.5365,76.7437,2.6018,75.5583,180.05,4.6075,11.0621,4997,27.8564,4967.3599,15.6476,2988.75,9.0448,338.34,697.36,1747.98,71.48,6.153,0,7.803,6.982,0.1304,0.9962,0.9281,0.1234,0.1234,0.1552,0.1613,0.1436,0.1234,1.4227,0.1551,0.1598,0.1234,0.1304,0.1234,1.0381,0.1304,652.56,557.055,626.55,266.05,267.32,252.55,625.5,167.31,84.5475,85.2075,85.2,82.2525,83.5425,82.0725,100,628.2,100,653.2175,559.34,623.44,623.45,625.5,5,626.55,0,0
0,210078,0.2449,0.321,0.3199,57.6375,1.2547,57.6,2.4525,973.8,9379.3496,2.5387,4994.625,4964.7798,2987.25,2.6042,51600,180.0625,4.645,338.16,72.1553,698,1747.26,18.9625,596.76,93,596.76,9.4937,973.8,100,65.7285,2.5387,76.7324,2.6042,75.5548,180.0625,4.645,11.0674,4994.625,27.8681,4964.7798,15.6633,2987.25,9.0503,338.16,698,1747.26,71.505,6.11,0,7.849,9.424,0.1315,0.9962,1.0381,0.1234,0.1221,0.1559,0.1627,0.1435,0.122,1.4227,0.1559,0.1607,0.1221,0.1315,0.122,1.1664,0.1315,652.32,557.055,626,266.05,267.32,252.525,625.05,167.18,84.51,85.2,85.1925,82.2975,83.5425,82.095,100,627.78,100,653.1525,559.34,623.32,623.3,625.05,5,626,0,0
0,210078,0.2458,0.321,0.321,57.525,1.2547,57.6,2.6775,975,9373.5,2.5455,4991.2998,4967.3599,2992.25,2.6042,51500,180.05,4.68,338.04,72.1635,699.36,1746.5399,18.97,597.24,92.98,597.24,9.5031,975,100,65.7421,2.5455,76.7271,2.6042,75.5538,180.05,4.68,11.0755,4991.2998,27.8761,4967.3599,15.6611,2992.25,9.058,338.04,699.36,1746.5399,71.555,6.068,0.412,7.894,11.6295,0.1324,0.9962,1.1664,0.1261,0.1212,0.1566,0.1641,0.1435,0.1208,1.4227,0.1566,0.1616,0.1212,0.1324,0.1208,1.279,0.1324,652.12,557.055,625.45,266,267.32,252.525,624.55,166.985,84.48,85.2,85.185,82.3125,83.5275,82.0725,100,627.78,100,653.0875,559.34,623.16,623.1875,624.55,5,625.45,0,0
0,209649,0.2469,0.3231,0.3221,57.5625,1.5578,57.6,2.25,975,9368.5498,2.5477,4990.8247,4966.5,2992,2.6064,51500,180.0625,4.71,337.89,72.1827,701.04,1745.8199,18.9845,597,92.94,597,9.5135,975,100,65.7695,2.5538,76.7049,2.6066,75.5503,180.0625,4.7375,11.0809,4990.8247,27.8863,4966.5,15.6696,2992,9.0629,337.89,699.92,1745.8199,71.58,6.027,0.143,7.974,13.8295,0.1335,0.9962,1.4178,0.1215,0.1198,0.1573,0.1655,0.1435,0.1197,1.4227,0.1573,0.1623,0.1198,0.1335,0.1197,1.532,0.1344,651.88,557.1,624.95,266,267.32,252.525,624.05,166.855,84.4575,85.1925,85.17,82.2975,83.5575,82.1025,100,627.3,100,653.055,559.37,623.04,623.0375,624.05,5,624.95,0,0
0,209649,0.2478,0.3231,0.3231,57.6,1.9781,57.5625,2.97,976.2,9364.9502,2.5538,4988.4497,4970.7998,2996,2.6066,51500,180.05,4.7375,337.8,72.1827,701.04,1745.2799,18.988,597.72,92.9,597.72,9.5225,976.2,100,65.7695,2.5538,76.7049,2.6066,75.5493,180.05,4.7375,11.0894,4988.4497,27.8923,4970.7998,15.6656,2996,9.0695,337.8,701.04,1745.2799,71.58,5.986,0.143,8.021,15.8095,0.1344,0.9962,1.4178,0.1186,0.1186,0.1578,0.1668,0.1435,0.1186,1.4228,0.1578,0.1628,0.1186,0.1344,0.1186,1.532,0.1344,651.64,557.1,624.45,265.95,267.32,252.5,623.6,166.725,84.465,85.1625,85.2,82.3125,83.595,82.0575,100,627.3,100,652.99,559.37,622.92,622.8875,623.6,5,624.45,0,0
0,209209,0.2488,0.3251,0.3241,57.525,1.9781,57.525,2.8125,977.4,9362.7002,2.5567,4993.1997,4972.52,2996,2.6078,51500,180.0625,4.7625,337.68,72.2016,702.08,1744.9199,19.004,597.9,92.88,597.9,9.5309,977.4,100,65.7948,2.5582,76.6756,2.6096,75.5458,180.0625,4.7875,11.088,4993.1997,27.8993,4972.52,15.6696,2996,9.075,337.71,701.68,1744.9199,71.605,5.946,0,8.115,17.718,0.1354,0.9962,1.6548,0.1176,0.1176,0.1582,0.1681,0.1433,0.1176,1.4228,0.1582,0.1632,0.1176,0.1354,0.1176,1.7948,0.1363,651.4,557.1,623.95,265.95,267.32,252.5,623.15,166.66,84.5025,85.11,85.2075,82.2825,83.5425,82.035,100,626.85,100,652.9575,559.37,622.76,622.775,623.15,5,623.95,0,0
0,209209,0.2496,0.3251,0.3251,57.525,1.3203,57.6,2.3175,977.4,9362.25,2.5582,4993.6748,4972.52,2996.25,2.6096,51500,180.0625,4.7875,337.68,72.2016,702.08,1744.74,19.004,597.9,92.88,597.9,9.5403,977.4,100,65.7948,2.5582,76.6756,2.6096,75.5433,180.0625,4.7875,11.0908,4993.6748,27.9073,4972.52,15.6728,2996.25,9.0788,337.68,702.08,1744.74,71.605,5.908,0,8.182,19.6485,0.1363,0.9962,1.6548,0.1178,0.1168,0.1583,0.1694,0.1431,0.1167,1.4228,0.1583,0.1632,0.1168,0.1363,0.1167,1.7948,0.1363,651.16,557.1,623.5,265.95,267.32,252.475,622.65,166.595,84.4875,85.0575,85.2075,82.29,83.49,81.99,100,626.85,100,652.8925,559.37,622.64,622.625,622.65,5,623.5,0,0
0,208769,0.2504,0.3267,0.3259,57.5625,1.3203,57.5625,2.25,979.2,9364.0498,2.5635,4998.4248,4975.96,2997.5,2.6088,51500,180.0625,4.8125,337.71,72.2111,703.84,1744.9199,19.0053,598.5,92.88,598.5,9.5475,979.2,100,65.8126,2.5665,76.6526,2.6096,75.5408,180.0625,4.84,11.0867,4998.4248,27.9123,4975.96,15.6728,2997.5,9.0833,337.71,703.04,1744.9199,71.67,5.87,0.347,8.228,21.414,0.1371,0.9962,1.892,0.1202,0.116,0.1582,0.1705,0.1426,0.1157,1.4228,0.1582,0.1629,0.116,0.1371,0.1157,1.9878,0.1379,650.92,557.1,623.05,265.9,267.32,252.475,622.2,166.53,84.54,85.0575,85.1925,82.3425,83.4825,81.9675,100,626.4,100,652.8275,559.37,622.48,622.475,622.2,5,623.05,0,0
0,208527,0.2511,0.3275,0.3267,57.6,1.1437,57.5625,2.2725,981,9368.0996,2.5665,4998.8999,4977.6797,2997.75,2.6096,51500,180.0625,4.84,337.77,72.217,704.32,1745.2799,19.0055,598.98,92.9,598.98,9.5539,981,100,65.8216,2.5687,76.6331,2.6116,75.5383,180.0625,4.87,11.0868,4998.8999,27.9178,4977.6797,15.6746,2997.75,9.0882,337.77,703.84,1745.2799,71.67,5.832,0.083,8.323,23.2455,0.1379,0.9962,1.892,0.1157,0.1147,0.1579,0.1716,0.142,0.1146,1.4228,0.1578,0.1624,0.1147,0.1379,0.1146,1.9878,0.1379,650.68,557.1,622.6,265.9,267.32,252.475,621.8,166.53,84.585,85.035,85.2375,82.3275,83.4975,81.9375,100,626.16,100,652.795,559.4,622.36,622.3625,621.8,5,622.6,0,0
0,208296,0.2518,0.3282,0.3275,57.525,1.9641,57.6,2.3175,981.6,9373.9502,2.5687,4999.375,4977.6797,2997.75,2.6116,51500,180.075,4.87,338.07,72.2196,705.12,1746.72,19.0015,599.88,92.94,599.28,9.5665,983.4,100,65.829,2.5717,76.6164,2.6122,75.5328,180.0625,4.9,11.0839,5001.2749,27.9293,4979.3999,15.6761,2998.75,9.0932,337.89,704.32,1745.8199,71.67,5.791,0.083,8.389,25.2035,0.1387,0.9964,2.1164,0.1135,0.1135,0.1573,0.1727,0.1412,0.1135,1.4229,0.1573,0.1615,0.1135,0.1387,0.1135,2.2184,0.1394,650.44,557.1,622.15,265.9,267.32,252.45,621.35,166.53,84.5625,85.065,85.2375,82.365,83.505,81.975,100,625.92,100,652.6975,559.4,622.2,622.2125,621.35,5,621.75,0,0
0,208054,0.2524,0.3289,0.3282,57.5625,1.3687,57.525,2.385,983.4,9381.5996,2.5717,5001.2749,4979.3999,2998.75,2.6122,51500,180.0625,4.9,338.07,72.2196,705.12,1746.72,19.0015,599.88,92.98,599.88,9.5665,983.4,100,65.829,2.5717,76.6164,2.6122,75.5328,180.0625,4.9,11.0839,5001.2749,27.9293,4979.3999,15.6761,2998.75,9.0975,338.07,705.12,1746.72,71.67,5.749,0,8.43,27.123,0.1394,0.9964,2.1164,0.1123,0.1123,0.1565,0.1737,0.1403,0.1123,1.4229,0.1565,0.1604,0.1123,0.1394,0.1123,2.2184,0.1394,650.2,557.1,621.75,265.9,267.32,252.45,620.9,166.53,84.54,85.035,85.2825,82.41,83.505,81.96,100,625.68,100,652.6975,559.4,622.08,622.0625,620.9,5,621.75,0,0
0,207823,0.253,0.3294,0.3289,57.525,1.3687,57.6,2.115,985.2,9391.5,2.5762,4999.375,4981.1201,2998.75,2.6118,51500,180.0625,4.93,338.55,72.2204,706.8,1749.0599,18.984,601.14,93.04,600.54,9.5743,987.6,100,65.8381,2.58,76.5864,2.6122,75.5278,180.0625,4.965,11.0866,4999.375,27.9385,4981.98,15.6756,2999.75,9.1019,338.28,706,1747.7999,71.725,5.704,0,8.499,29.0205,0.14,0.9964,2.3012,0.1119,0.1111,0.1554,0.1746,0.1391,0.111,1.4229,0.1554,0.1589,0.1111,0.14,0.111,2.3726,0.1406,649.96,557.1,621.35,265.85,267.32,252.45,620.45,166.595,84.5625,85.0125,85.305,82.395,83.55,81.9825,100,625.44,100,652.6,559.37,621.92,621.95,620.45,5,621,0,0
0,207570,0.2536,0.33,0.3294,57.525,1.3188,57.525,2.7225,987.6,9403.2002,2.58,4999.375,4981.98,2999.75,2.6122,51500,180.0625,4.965,338.85,72.2204,707.44,1749.0599,18.971,601.8,93.12,601.14,9.578,988.8,100,65.8417,2.583,76.5614,2.6148,75.5278,180.0625,5,11.0866,4999.375,27.9385,4981.98,15.6756,2999.75,9.1069,338.55,706.8,1749.0599,71.745,5.657,0.067,8.576,30.9785,0.1406,0.9964,2.3726,0.1129,0.1099,0.1541,0.1755,0.1378,0.1096,1.4229,0.1541,0.1572,0.1099,0.1406,0.1097,2.4837,0.1413,649.72,557.1,621,265.85,267.32,252.425,620.05,166.595,84.5925,85.0425,85.275,82.41,83.5425,82.02,100,625.2,100,652.6,559.4,621.8,621.8,620.05,5,621,0,0
0,207328,0.2541,0.3307,0.33,57.6,1.1938,57.6,2.9025,988.8,9415.3496,2.583,4998.8999,4981.98,2999.5,2.6148,51600,180.0625,5,339.18,72.2194,708.08,1752.48,18.9568,602.34,93.2,601.8,9.5804,990.6,100,65.8444,2.586,76.5391,2.6158,75.5228,180.0625,5.035,11.092,4996.5249,27.949,4981.98,15.6778,2999.25,9.1129,338.85,707.44,1750.6799,71.745,5.607,0.253,8.638,33.107,0.1413,0.9964,2.4837,0.1089,0.1082,0.1526,0.1764,0.1363,0.1082,1.4229,0.1526,0.1554,0.1082,0.1413,0.1082,2.5839,0.1419,649.44,557.1,620.65,265.85,267.32,252.425,619.6,166.66,84.57,85.095,85.3125,82.4475,83.5725,82.035,100,624.96,100,652.5025,559.4,621.68,621.65,619.6,5,620.3,0,0
0,207086,0.2546,0.3312,0.3307,57.525,1.6359,57.6,2.2275,990.6,9428.8496,2.586,4996.5249,4981.98,2999.25,2.6158,51600,180.0625,5.035,339.18,72.2194,708.08,1752.48,18.9568,602.34,93.28,602.34,9.5804,990.6,100,65.8444,2.586,76.5391,2.6158,75.5228,180.0625,5.035,11.092,4996.5249,27.949,4981.98,15.6778,2999.25,9.1179,339.18,708.08,1752.48,71.745,5.554,0.055,8.674,35.2245,0.1419,0.9964,2.4837,0.1067,0.1067,0.1509,0.1773,0.1347,0.1067,1.4229,0.1509,0.1534,0.1067,0.1419,0.1067,2.5839,0.1419,649.2,557.145,620.3,265.85,267.32,252.425,619.2,166.725,84.6075,85.125,85.3275,82.4175,83.535,82.0725,100,624.72,100,652.5025,559.4,621.52,621.5375,619.2,5,620.3,0,0
0,206855,0.2551,0.3318,0.3312,57.5625,1.6359,57.525,2.745,993,9442.3496,2.5898,4998.4248,4983.6997,2999.25,2.6154,51600,180.0625,5.07,339.87,72.2129,709.52,1755.8999,18.9308,602.82,93.38,602.46,9.582,994.8,100,65.8457,2.5927,76.5016,2.6154,75.5178,180.0625,5.1025,11.0924,4997.9497,27.9567,4984.5601,15.6801,2999,9.1212,339.51,708.88,1754.2799,71.76,5.499,0,8.73,37.2595,0.1425,0.9964,2.6642,0.1052,0.1052,0.1492,0.1781,0.1331,0.1052,1.423,0.1491,0.1514,0.1052,0.1425,0.1052,2.7409,0.143,648.96,557.1,619.95,265.8,267.32,252.4,618.75,166.79,84.5925,85.11,85.3125,82.41,83.58,82.0425,100,624.48,100,652.405,559.4,621.4,621.3875,618.75,5,619.6,0,0
