AR1410B.PV,CCSFI1401A.PV,CCSFI1401B.PV,CCSFI1401C.PV,CCSFIC1401.PV,CCSPIC1415.PV,CCSPRC1415.PV,DR1103.PV,DR1105.PV,DR1106.PV,DR1107.PV,DR1108.PV,DR1110.PV,FI1102.PV,FI1107.PV,FI1110.PV,FI1111.PV,FI1112.PV,FI1113.PV,FI1213.PV,FI1424.PV,FI1902.PV,FIC_1121.PV,FIC_1122.MV,FIC_1122.PV,FIC_1123.PV,FIC_1127.MV,FIC_1127.PV,FI_1124.PV,FI_1127.PV,FRC1102.MV,FRC1102.PV,FRC1104.MV,FRC1107.MV,FRC1107.PV,FRC1113.MV,FRC1113.PV,FRC1213.MV,FRC1213.PV,FRC1424.PV,FRCA1110.MV,FRCA1110.PV,FRCA1111.MV,FRCA1111.PV,FRCA1112.MV,FRCA1112.PV,FRQ1623.PV,FRSA1101.PV,FT_1121.PV,FT_1122.PV,FT_1123.PV,LI1101.PV,LRCA1101.MV,LRCA1101.PV,PDIC_1133.MV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRCA1109.MV,PDRCA1109.PV,PDRSA1104.PV,PI1101.PV,PI1110.PV,PIC1101A.MV,PIC1101A.PV,PIC1101B.MV,PIC1101B.PV,PI_1132A.PV,PI_1132B.PV,PI_1134.PV,PI_1136.PV,PI_1138A.PV,PI_1138B.PV,PI_1180.PV,PI_1182.PV,PR1102A.PV,PR1102B.PV,PR1401.PV,PRA1102.PV,PRCA1101B.MV,PRCA1101B.PV,TI1105A.PV,TI1105B.PV,TI1111.PV,TI1112.PV,TI1113.PV,TI1116A.PV,TI1116B.PV,TI1118A.PV,TI1118B.PV,TI1119A.PV,TI1119B.PV,TI1119C.PV,TI1119D.PV,TI1130.PV,TI1132.PV,TI1133.PV,TI1135.PV,TI1611.PV,TIA1114.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TIC_1155.PV,TI_1140.PV,TI_1142.PV,TI_1143A.PV,TI_1143B.PV,TI_1143C.PV,TI_1143D.PV,TI_1144.PV,TI_1145.PV,TI_1146.PV,TI_1147.PV,TI_1149A.PV,TI_1150A.PV,TI_1151A.PV,TI_1152A.PV,TI_1153A.PV,TI_1154A.PV,TRA1401A.PV,TRA1401B.PV,TRC1118A.MV,TRC1118A.PV,TRCA1130.PV,WR1104.PV,WRA1103.PV
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.5625,3.9594,57.525,274.185,341.7726,546.05,1002.0,2.6055,0.0,87.72,94.0,2.5996,180.0,6.6125,0.0,363.78,71.0496,711.12,1879.5599,17.6011,599.88,100.06,600.06,8.8656,1002.0,100.0,64.719,2.6055,74.9865,2.5996,75.5501,180.0,6.6125,0.0,0.0,100.0,87.72,100.0,94.0,9.1173,0.0,363.78,711.12,1879.38,36.52,0.0,36.52,22.3462,1.517,0.001,0.005,0.0,12.246,-16.261,0.0,1.0037,0.0,0.0,0.0,0.0,0.0163,0.0163,0.0233,0.0331,0.0207,0.0163,1.4145,0.0233,0.0209,0.0163,0.0,0.0163,0.0,0.0,656.72,657.92,495.045,498.06,496.08,526.1,526.1,662.25,641.35,684.45,684.45,662.25,662.25,211.2,257.75,334.75,334.75,252.775,518.35,84.765,85.14,85.23,82.4175,83.4825,82.0425,0.0,632.43,22.3737,588.315,211.2,526.13,526.14,526.14,526.14,526.14,526.13,497.06,684.44,684.4625,632.13,632.13,632.13,588.315,588.315,588.315,518.35,589.55,5.0,662.45,211.2,139.15,141.9863
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.525,4.5703,57.5625,274.635,342.3237,546.05,1002.0,2.6055,0.0,86.86,93.5,2.6002,180.0,6.61,0.0,363.78,71.0479,711.12,1879.38,17.5993,600.06,100.04,600.06,8.8647,1002.0,100.0,64.7171,2.6055,74.9847,2.6002,75.5501,180.0,6.61,0.0,0.0,100.0,86.86,100.0,93.5,9.1179,0.0,363.75,711.12,1879.38,36.525,0.0,36.52,22.3865,1.518,0.002,0.005,0.0,12.216,-16.2775,0.0,1.0036,0.0,0.0,0.0,0.0,0.0163,0.0163,0.0234,0.0331,0.0207,0.0163,1.4145,0.0234,0.0209,0.0163,0.0,0.0163,0.0,0.0,656.44,657.64,495.045,498.06,496.035,526.1,526.1,662.05,640.9,684.45,684.45,662.05,662.05,211.2,257.65,334.55,334.55,252.8,516.75,84.7875,85.0875,85.2675,82.41,83.4525,82.005,0.0,632.13,22.3992,588.315,211.2,526.13,526.14,526.14,526.14,526.14,526.13,497.06,684.44,684.425,631.86,631.86,631.86,588.315,588.315,588.315,516.75,588.85,5.0,662.25,211.2,139.128,141.9637
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.525,4.5703,57.5625,274.635,342.3237,546.05,1002.0,2.6055,0.0,86.86,93.5,2.6002,180.0,6.61,0.0,363.75,71.0461,711.12,1879.38,17.5991,600.06,100.04,600.06,8.8639,1002.0,100.0,64.7153,2.6055,74.9845,2.6002,75.5501,180.0,6.61,0.0,0.0,100.0,86.86,100.0,93.5,9.1179,0.0,363.75,711.12,1879.38,36.525,0.0,36.525,22.412,1.518,0.002,0.005,0.0,12.186,-16.2775,0.0,1.0036,0.0,0.0,0.0,0.0,0.0163,0.0163,0.0234,0.0331,0.0207,0.0163,1.4145,0.0234,0.0209,0.0163,0.0,0.0163,0.0,0.0,656.44,657.64,495.045,498.06,496.035,526.1,526.1,662.05,640.9,684.45,684.45,662.05,662.05,211.2,257.65,334.55,334.55,252.8,516.75,84.7875,85.0875,85.2675,82.41,83.4525,82.005,0.0,631.86,22.4248,588.315,211.2,526.13,526.14,526.14,526.14,526.14,526.13,497.06,684.44,684.425,631.86,631.86,631.86,588.315,588.315,588.315,516.75,588.85,5.0,662.05,211.2,139.128,141.9637
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.6,3.9656,57.6,273.96,341.6349,545.7,1002.0,2.6055,0.0,86.86,93.0,2.6002,180.0,6.61,0.0,363.75,71.0444,711.12,1879.38,17.5988,600.06,100.04,600.06,8.8631,1002.0,100.0,64.7135,2.6055,74.9842,2.6002,75.5501,180.0,6.61,0.0,0.0,100.0,86.86,100.0,93.0,9.1179,0.0,363.75,711.12,1879.38,36.535,0.0,36.525,22.4375,1.519,0.004,0.004,0.0,12.186,-16.294,0.0,1.0036,0.0,0.0,0.0,0.0,0.0164,0.0163,0.0234,0.0331,0.0207,0.0163,1.4146,0.0234,0.0209,0.0163,0.0,0.0163,0.0,0.0,656.12,657.36,495.045,498.06,496.035,526.1,526.1,661.85,640.4,684.4,684.4,661.85,661.85,211.2,257.5,334.4,334.4,252.8,515.15,84.8025,85.11,85.2225,82.395,83.4975,82.0275,0.0,631.86,22.4653,588.2825,211.2,526.13,526.14,526.14,526.14,526.14,526.13,497.06,684.4,684.425,631.59,631.59,631.59,588.2825,588.2825,588.2825,515.15,588.2,5.0,662.05,211.2,139.106,141.9413
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.525,3.7984,57.525,273.7125,342.0482,545.8,1002.0,2.6055,0.0,86.0,92.75,2.6002,180.0,6.61,0.0,363.75,71.0439,710.96,1879.38,17.5986,600.06,100.04,599.88,8.8622,1002.0,100.0,64.7116,2.6055,74.984,2.6002,75.5501,180.0,6.61,0.0,0.0,100.0,86.0,100.0,92.75,9.1168,0.0,363.75,710.96,1879.38,36.54,0.0,36.535,22.4783,1.52,0.005,0.004,0.0,12.156,-16.3105,0.0,1.0035,0.0,0.0,0.0,0.0,0.0164,0.0163,0.0234,0.0331,0.0207,0.0163,1.4146,0.0234,0.021,0.0163,0.0,0.0163,0.0,0.0,655.84,657.04,495.045,498.06,496.035,526.1,526.1,661.65,639.95,684.4,684.4,661.65,661.65,211.2,257.4,334.25,334.25,252.8,513.55,84.7725,85.125,85.2375,82.41,83.535,82.035,0.0,631.59,22.5063,588.25,211.2,526.13,526.14,526.14,526.14,526.14,526.13,497.06,684.4,684.3875,631.29,631.29,631.29,588.25,588.25,588.25,513.55,587.5,5.0,661.85,211.2,139.084,141.93
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.5625,3.9375,57.5625,273.6225,342.2892,545.25,1001.4,2.6055,0.0,86.0,92.25,2.5996,180.0,6.61,0.0,363.75,71.0424,710.96,1879.38,17.6006,599.88,100.04,599.88,8.8622,1001.4,100.0,64.7098,2.6055,74.986,2.5996,75.5501,180.0,6.61,0.0,0.0,100.0,86.0,100.0,92.25,9.1163,0.0,363.75,710.96,1879.38,36.54,0.0,36.54,22.5196,1.52,0.004,0.004,0.0,12.126,-16.327,0.0,1.0035,0.0,0.0,0.0,0.0,0.0163,0.0163,0.0234,0.0331,0.0207,0.0163,1.4146,0.0234,0.021,0.0163,0.0,0.0163,0.0,0.0,655.56,656.76,495.045,498.06,496.035,526.1,526.1,661.45,639.5,684.4,684.4,661.45,661.45,211.2,257.3,334.1,334.1,252.8,512.0,84.7575,85.08,85.2,82.3575,83.58,82.0125,0.0,631.29,22.5329,588.25,211.2,526.13,526.14,526.14,526.14,526.14,526.13,497.06,684.4,684.3875,631.02,631.02,631.02,588.25,588.25,588.25,512.0,586.8,5.0,661.65,211.2,139.073,141.9075
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.6,4.4719,57.5625,274.05,342.2892,546.1,1001.4,2.6047,0.0,85.14,91.75,2.5996,180.0,6.61,0.0,363.75,71.0415,710.88,1879.38,17.6011,599.88,100.04,599.82,8.8616,1001.4,100.0,64.7087,2.6047,74.9865,2.5996,75.5501,180.0,6.61,0.0,0.0,100.0,85.14,100.0,91.75,9.1157,0.0,363.75,710.88,1879.38,36.545,0.0,36.54,22.5461,1.521,0.002,0.004,0.0,12.096,-16.3435,0.0,1.0034,0.0,0.0,0.0,0.0,0.0163,0.0163,0.0235,0.0331,0.0208,0.0163,1.4146,0.0234,0.021,0.0164,0.0,0.0164,0.0,0.0,655.24,656.48,495.045,498.06,496.035,526.1,526.1,661.25,639.0,684.35,684.35,661.25,661.25,211.2,257.15,333.95,333.95,252.8,510.4,84.7425,85.125,85.1925,82.3275,83.6175,81.975,0.0,631.02,22.5744,588.2175,211.2,526.13,526.105,526.105,526.105,526.105,526.13,497.06,684.36,684.35,630.72,630.72,630.72,588.2175,588.2175,588.2175,510.4,586.1,5.0,661.45,211.2,139.051,141.8962
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.6,4.4719,57.5625,274.05,342.2892,546.1,1001.4,2.6047,0.0,85.14,91.75,2.5996,180.0,6.61,0.0,363.75,71.0401,710.88,1879.38,17.6023,599.82,100.04,599.82,8.861,1001.4,100.0,64.7071,2.6047,74.987,2.5996,75.5501,180.0,6.61,0.0,0.0,100.0,85.14,100.0,91.75,9.1157,0.0,363.75,710.88,1879.38,36.545,0.0,36.545,22.5879,1.521,0.002,0.004,0.0,12.072,-16.3435,0.0,1.0034,0.0,0.0,0.0,0.0,0.0163,0.0163,0.0235,0.0331,0.0208,0.0163,1.4146,0.0234,0.021,0.0164,0.0,0.0164,0.0,0.0,655.24,656.48,495.045,498.06,496.035,526.1,526.1,661.25,639.0,684.35,684.35,661.25,661.25,211.2,257.15,333.95,333.95,252.8,510.4,84.7425,85.125,85.1925,82.3275,83.6175,81.975,0.0,630.72,22.6014,588.2175,211.2,526.13,526.105,526.105,526.105,526.105,526.13,497.06,684.36,684.35,630.72,630.72,630.72,588.2175,588.2175,588.2175,510.4,586.1,5.0,661.25,211.2,139.051,141.8962
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.6,4.3672,57.5625,274.3875,342.1859,545.1,1001.4,2.6047,0.0,85.14,91.5,2.5996,180.0,6.61,0.0,363.75,71.0387,710.88,1879.38,17.6031,599.82,100.04,600.0,8.8604,1001.4,100.0,64.7056,2.6047,74.9875,2.5996,75.5501,180.0,6.61,0.0,0.0,100.0,85.14,100.0,91.5,9.1157,0.0,363.75,710.88,1879.38,36.55,0.0,36.545,22.6149,1.522,0.001,0.004,0.0,12.072,-16.36,0.0,1.0034,0.0,0.0,0.0,0.0,0.0164,0.0164,0.0235,0.0331,0.0208,0.0164,1.4147,0.0234,0.021,0.0164,0.0,0.0164,0.0,0.0,654.96,656.16,495.045,498.06,496.035,526.1,526.1,661.05,638.55,684.35,684.35,661.05,661.05,211.2,257.05,333.8,333.8,252.8,508.8,84.69,85.17,85.2375,82.29,83.595,82.005,0.0,630.72,22.6434,588.185,211.2,526.13,526.105,526.105,526.105,526.105,526.13,497.06,684.36,684.35,630.45,630.45,630.45,588.185,588.185,588.185,508.8,585.45,5.0,661.25,211.2,139.04,141.8737
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.6,4.3891,57.525,274.4775,342.2548,545.25,1001.4,2.604,0.0,84.28,91.25,2.6,180.0,6.61,0.0,363.75,71.038,710.8,1879.38,17.6016,600.0,100.04,600.0,8.8598,1001.4,100.0,64.7047,2.604,74.9865,2.6,75.5501,180.0,6.61,0.0,0.0,100.0,84.28,100.0,91.25,9.1157,0.0,363.72,710.8,1879.2,36.555,0.0,36.55,22.6572,1.522,0.001,0.003,0.0,12.048,-16.371,0.0,1.0033,0.0,0.0,0.0,0.0,0.0164,0.0164,0.0235,0.0331,0.0208,0.0164,1.4147,0.0235,0.0211,0.0164,0.0,0.0164,0.0,0.0,654.64,655.88,495.045,498.06,496.035,526.1,526.1,660.85,638.1,684.3,684.3,660.85,660.85,211.2,256.95,333.65,333.65,252.8,507.25,84.645,85.1175,85.215,82.29,83.6325,82.0425,0.0,630.45,22.6709,588.185,211.2,526.1,526.105,526.105,526.105,526.105,526.1,497.06,684.32,684.3125,630.15,630.15,630.15,588.185,588.185,588.185,507.25,584.75,5.0,661.05,211.2,139.029,141.8625
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.5625,4.1281,57.5625,274.23,341.7382,545.5,1001.4,2.604,0.0,84.28,90.75,2.6,180.0,6.61,0.0,363.72,71.0367,710.8,1879.2,17.6016,600.0,100.04,600.0,8.8592,1001.4,100.0,64.7034,2.604,74.9865,2.6,75.5501,180.0,6.61,0.0,0.0,100.0,84.28,100.0,90.75,9.1151,0.0,363.72,710.8,1879.2,36.56,0.0,36.555,22.6847,1.523,0.002,0.003,0.0,12.024,-16.3875,0.0,1.0033,0.0,0.0,0.0,0.0,0.0164,0.0164,0.0235,0.0331,0.0208,0.0164,1.4148,0.0235,0.0211,0.0164,0.0,0.0164,0.0,0.0,654.36,655.56,495.045,498.06,496.035,526.1,526.1,660.65,637.6,684.3,684.3,660.65,660.65,211.2,256.85,333.5,333.5,252.8,505.65,84.6525,85.0725,85.185,82.305,83.5725,82.0425,0.0,630.15,22.7135,588.1525,211.2,526.1,526.105,526.105,526.105,526.105,526.1,497.06,684.32,684.3125,629.88,629.88,629.88,588.1525,588.1525,588.1525,505.65,584.05,5.0,660.85,211.2,139.018,141.8512
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.6,4.2062,57.5625,273.7125,341.4627,545.1,1001.4,2.604,0.0,84.28,90.5,2.6,180.0,6.61,0.0,363.72,71.0355,710.8,1879.2,17.6016,600.0,100.04,600.0,8.8587,1001.4,100.0,64.702,2.604,74.9865,2.6,75.5501,180.0,6.61,0.0,0.0,100.0,84.28,100.0,90.5,9.1151,0.0,363.72,710.8,1879.2,36.565,0.0,36.56,22.7275,1.524,0.003,0.003,0.0,12.0,-16.404,0.0,1.0031,0.0,0.0,0.0,0.0,0.0164,0.0164,0.0236,0.0331,0.0209,0.0164,1.4148,0.0235,0.0211,0.0164,0.0,0.0164,0.0,0.0,654.08,655.28,495.045,498.06,496.035,526.1,526.1,660.45,637.15,684.3,684.3,660.45,660.45,211.2,256.75,333.35,333.35,252.8,504.1,84.675,85.02,85.155,82.29,83.55,82.005,0.0,629.88,22.7565,588.12,211.2,526.1,526.105,526.105,526.105,526.105,526.1,497.03,684.28,684.3125,629.58,629.58,629.58,588.12,588.12,588.12,504.1,583.35,5.0,660.65,211.2,139.007,141.8512
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.5625,3.8484,57.6,273.6,341.7038,545.65,1000.8,2.6033,0.0,83.42,90.25,2.6,180.0,6.61,0.0,363.72,71.0349,710.72,1879.2,17.6016,600.0,100.04,600.0,8.8588,1000.8,100.0,64.7015,2.6033,74.9865,2.6,75.5501,180.0,6.61,0.0,0.0,100.0,83.42,100.0,90.25,9.1146,0.0,363.72,710.72,1879.2,36.565,0.0,36.565,22.7707,1.524,0.003,0.003,0.0,11.982,-16.415,0.0,1.0031,0.0,0.0,0.0,0.0,0.0164,0.0164,0.0236,0.0331,0.0209,0.0164,1.4149,0.0236,0.0211,0.0164,0.0,0.0164,0.0,0.0,653.76,655.0,495.045,498.015,496.035,526.1,526.1,660.25,636.7,684.25,684.25,660.25,660.25,211.2,256.6,333.2,333.2,252.8,502.55,84.645,85.0725,85.215,82.2975,83.52,82.05,0.0,629.58,22.7849,588.12,211.2,526.1,526.105,526.105,526.105,526.105,526.1,497.03,684.28,684.275,629.31,629.31,629.31,588.12,588.12,588.12,502.55,582.7,5.0,660.45,211.2,139.007,141.84
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.5625,4.2094,57.6,274.32,341.3249,544.95,1000.8,2.6033,0.0,83.42,90.0,2.6,180.0,6.61,0.0,363.72,71.0337,710.72,1879.2,17.6016,600.0,100.04,600.0,8.8585,1000.8,100.0,64.7004,2.6033,74.9865,2.6,75.5501,180.0,6.61,0.0,0.0,100.0,83.42,100.0,90.0,9.1146,0.0,363.72,710.72,1879.2,36.57,0.0,36.565,22.7992,1.525,0.002,0.003,0.0,11.958,-16.426,0.0,1.003,0.0,0.0,0.0,0.0,0.0164,0.0164,0.0236,0.0331,0.0209,0.0164,1.4149,0.0236,0.0211,0.0164,0.0,0.0164,0.0,0.0,653.48,654.68,495.045,498.015,496.035,526.1,526.1,660.05,636.25,684.25,684.25,660.05,660.05,211.2,256.5,333.05,333.05,252.825,501.0,84.6525,85.0725,85.26,82.335,83.5275,82.0275,0.0,629.31,22.8285,588.0875,211.2,526.1,526.105,526.105,526.105,526.105,526.1,497.03,684.24,684.275,629.01,629.01,629.01,588.0875,588.0875,588.0875,501.0,582.0,5.0,660.25,211.2,138.996,141.8288
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.5625,4.1687,57.5625,273.735,341.6349,545.55,1000.8,2.6033,0.0,83.42,89.75,2.6,180.0,6.61,0.0,363.72,71.0332,710.64,1879.2,17.6016,600.0,100.04,600.0,8.8581,1000.8,100.0,64.6993,2.6033,74.9865,2.6,75.5501,180.0,6.61,0.0,0.0,100.0,83.42,100.0,89.75,9.1146,0.0,363.72,710.64,1879.2,36.575,0.0,36.57,22.843,1.525,0.001,0.003,0.0,11.94,-16.437,0.0,1.003,0.0,0.0,0.0,0.0,0.0164,0.0164,0.0236,0.0331,0.0209,0.0164,1.415,0.0236,0.0212,0.0164,0.0,0.0164,0.0,0.0,653.16,654.4,495.0,498.015,496.035,526.1,526.1,659.85,635.75,684.25,684.25,659.85,659.85,211.2,256.4,332.95,332.95,252.825,499.45,84.6525,85.0575,85.2375,82.2975,83.5575,82.065,0.0,629.01,22.8724,588.055,211.2,526.1,526.07,526.07,526.07,526.07,526.1,497.03,684.24,684.2375,628.74,628.74,628.74,588.055,588.055,588.055,499.45,581.3,5.0,660.05,211.2,138.985,141.8288
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.5625,3.9469,57.5625,274.005,341.7038,545.15,1000.8,2.6033,0.0,83.42,89.5,2.6,180.0,6.61,0.0,363.72,71.0329,710.56,1879.2,17.6016,600.0,100.04,599.94,8.8578,1000.8,100.0,64.6982,2.6033,74.9865,2.6,75.5501,180.0,6.61,0.0,0.0,100.0,83.42,100.0,89.5,9.114,0.0,363.69,710.56,1879.2,36.575,0.0,36.575,22.8872,1.526,0.001,0.003,0.0,11.922,-16.448,0.0,1.003,0.0,0.0,0.0,0.0,0.0165,0.0164,0.0237,0.0331,0.0209,0.0164,1.415,0.0237,0.0212,0.0164,0.0,0.0164,0.0,0.0,652.88,654.08,495.0,498.015,496.035,526.05,526.05,659.65,635.3,684.2,684.2,659.65,659.65,211.2,256.3,332.8,332.8,252.825,497.9,84.66,85.0425,85.275,82.3125,83.595,82.0725,0.0,628.74,22.9019,588.055,211.2,526.07,526.07,526.07,526.07,526.07,526.07,497.03,684.24,684.2375,628.44,628.44,628.44,588.055,588.055,588.055,497.9,580.65,5.0,659.85,211.2,138.985,141.8175
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.5625,3.9469,57.5625,274.005,341.7038,545.15,1000.8,2.6033,0.0,83.42,89.5,2.6,180.0,6.61,0.0,363.69,71.032,710.56,1879.2,17.6023,599.94,100.04,599.94,8.8575,1000.8,100.0,64.6971,2.6033,74.9865,2.6,75.5501,180.0,6.61,0.0,0.0,100.0,83.42,100.0,89.5,9.114,0.0,363.69,710.56,1879.2,36.575,0.0,36.575,22.9167,1.526,0.001,0.003,0.0,11.91,-16.448,0.0,1.003,0.0,0.0,0.0,0.0,0.0165,0.0164,0.0237,0.0331,0.0209,0.0164,1.415,0.0237,0.0212,0.0164,0.0,0.0164,0.0,0.0,652.88,654.08,495.0,498.015,496.035,526.05,526.05,659.65,635.3,684.2,684.2,659.65,659.65,211.2,256.3,332.8,332.8,252.825,497.9,84.66,85.0425,85.275,82.3125,83.595,82.0725,0.0,628.44,22.9314,588.055,211.2,526.07,526.07,526.07,526.07,526.07,526.07,497.03,684.24,684.2375,628.44,628.44,628.44,588.055,588.055,588.055,497.9,580.65,5.0,659.65,211.2,138.985,141.8175
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.5625,4.4,57.5625,274.05,341.2905,545.55,1000.8,2.6033,0.0,82.56,89.25,2.6,180.0,6.61,0.0,363.69,71.0311,710.56,1879.2,17.6026,599.94,100.04,599.94,8.8571,1000.8,100.0,64.6961,2.6033,74.9865,2.6,75.5501,180.0,6.61,0.0,0.0,100.0,82.56,100.0,89.25,9.114,0.0,363.69,710.56,1879.0199,36.58,0.0,36.575,22.9461,1.526,0.001,0.002,0.0,11.91,-16.459,0.0,1.0029,0.0,0.0,0.0,0.0,0.0165,0.0165,0.0237,0.0331,0.021,0.0165,1.415,0.0237,0.0212,0.0164,0.0,0.0165,0.0,0.0,652.6,653.8,495.0,498.015,495.99,526.05,526.05,659.45,634.85,684.2,684.2,659.45,659.45,211.2,256.2,332.65,332.65,252.825,496.35,84.69,85.0875,85.2675,82.335,83.595,82.065,0.0,628.44,22.9759,588.0225,211.2,526.07,526.07,526.07,526.07,526.07,526.07,497.03,684.2,684.2,628.17,628.17,628.17,588.0225,588.0225,588.0225,496.35,579.95,5.0,659.65,211.2,138.985,141.8175
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.6,4.5359,57.5625,273.87,342.0826,544.95,1000.8,2.6025,0.0,82.56,89.0,2.6,180.0,6.61,0.0,363.69,71.0302,710.56,1879.0199,17.6028,599.94,100.02,599.94,8.8568,1000.8,100.0,64.6957,2.6025,74.9865,2.6,75.5501,180.0,6.61,0.0,0.0,100.0,82.56,100.0,89.0,9.1135,0.0,363.69,710.56,1879.0199,36.585,0.0,36.58,22.9909,1.527,0.002,0.002,0.0,11.892,-16.47,0.0,1.0029,0.0,0.0,0.0,0.0,0.0165,0.0165,0.0237,0.0331,0.021,0.0165,1.415,0.0237,0.0212,0.0165,0.0,0.0165,0.0,0.0,652.28,653.48,495.0,498.015,495.99,526.05,526.05,659.25,634.4,684.2,684.2,659.25,659.25,211.2,256.1,332.5,332.5,252.825,494.85,84.72,85.1175,85.26,82.335,83.5725,82.0575,0.0,628.17,23.0059,588.0225,211.2,526.07,526.07,526.07,526.07,526.07,526.07,497.03,684.2,684.2,627.87,627.87,627.87,588.0225,588.0225,588.0225,494.85,579.3,5.0,659.45,211.2,138.985,141.8175
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.6,4.6672,57.5625,274.1625,342.1859,545.05,1000.8,2.6025,0.0,82.56,88.75,2.6,180.0,6.6075,0.0,363.69,71.0293,710.56,1879.0199,17.6031,599.94,100.02,599.94,8.8565,1000.8,100.0,64.6949,2.6025,74.9865,2.6,75.5501,180.0,6.6075,0.0,0.0,100.0,82.56,100.0,88.75,9.1135,0.0,363.69,710.56,1879.0199,36.59,0.0,36.585,23.0208,1.527,0.002,0.002,0.0,11.88,-16.481,0.0,1.0027,0.0,0.0,0.0,0.0,0.0165,0.0165,0.0238,0.0331,0.021,0.0165,1.4151,0.0238,0.0212,0.0165,0.0,0.0165,0.0,0.0,652.0,653.2,495.0,498.015,495.99,526.05,526.05,659.05,633.9,684.15,684.15,659.05,659.05,211.2,256.0,332.4,332.4,252.825,493.3,84.705,85.0725,85.29,82.3425,83.58,82.0125,0.0,627.87,23.0508,587.99,211.2,526.07,526.07,526.07,526.07,526.07,526.07,497.0,684.16,684.1625,627.6,627.6,627.6,587.99,587.99,587.99,493.3,578.6,5.0,659.25,211.2,138.974,141.8175
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.5625,4.0781,57.6,274.23,341.4971,545.7,1000.8,2.6025,0.0,82.56,88.5,2.6,180.0,6.6075,0.0,363.69,71.0285,710.56,1879.0199,17.6033,599.94,100.02,599.94,8.8561,1000.8,100.0,64.6941,2.6025,74.9865,2.6,75.5501,180.0,6.6075,0.0,0.0,100.0,82.56,100.0,88.5,9.1135,0.0,363.69,710.56,1879.0199,36.59,0.0,36.59,23.0661,1.528,0.001,0.002,0.0,11.868,-16.4865,0.0,1.0027,0.0,0.0,0.0,0.0,0.0165,0.0165,0.0238,0.0331,0.021,0.0165,1.4151,0.0238,0.0212,0.0165,0.0,0.0165,0.0,0.0,651.68,652.88,495.0,498.015,495.99,526.05,526.05,658.85,633.45,684.15,684.15,658.85,658.85,211.2,255.9,332.25,332.25,252.825,491.75,84.675,85.0875,85.26,82.3575,83.5725,82.005,0.0,627.6,23.0963,587.9575,211.2,526.07,526.07,526.07,526.07,526.07,526.07,497.0,684.16,684.1625,627.3,627.3,627.3,587.9575,587.9575,587.9575,491.75,577.9,5.0,659.05,211.2,138.974,141.8175
0.0,0.0,0.0,0.0,0.0,0.0331,0.0331,57.5625,4.0359,57.5625,273.7575,341.4283,544.95,1000.8,2.6025,0.0,82.56,88.5,2.6,180.0,6.6075,0.0,363.69,71.0276,710.56,1879.0199,17.6036,599.94,100.02,599.94,8.8558,1000.8,100.0,64.6932,2.6025,74.9865,2.6,75.5501,180.0,6.6075,0.0,0.0,100.0,82.56,100.0,88.5,9.1135,0.0,363.69,710.56,1879.0199,36.595,0.0,36.59,23.1118,1.528,0.001,0.002,0.0,11.856,-16.4975,0.0,1.0026,0.0,0.0,0.0,0.0,0.0165,0.0165,0.0238,0.0331,0.0211,0.0165,1.4152,0.0238,0.0212,0.0165,0.0,0.0165,0.0,0.0,651.4,652.6,495.0,498.015,495.99,526.05,526.05,658.65,633.0,684.15,684.15,658.65,658.65,211.2,255.8,332.1,332.1,252.825,490.25,84.645,85.1175,85.2225,82.3425,83.5425,81.9975,0.0,627.3,23.1273,587.9575,211.2,526.04,526.035,526.035,526.035,526.035,526.04,497.0,684.12,684.125,627.03,627.03,627.03,587.9575,587.9575,587.9575,490.25,577.25,5.0,658.85,211.2,138.985,141.8175
