FIC_1123.PV,PRCA1101B.PV,TIA1160A.PV,PI_1136.PV,TI_1143A.PV,TI1117B.PV,TI1118B.PV,TI1113.PV,TI1116A.PV,DR1110.PV,TIA1164.PV,TI1119A.PV,TRC1118A.PV,TI_1142.PV,TI_1153A.PV,TI_1149A.PV,FIC_1127.PV,TI1119D.PV,TI_1145.PV,TDRCA1117A.OUT,TI_1154A.PV,TI_1152A.PV,PDRSA1104.PV,PDR1103.PV,TRA1401B.PV,TI1105A.PV,TI_1140.PV,TRA1401A.PV,PI_1134.PV,TIA1114.PV,TI1111.PV,PI_1138A.PV,TIA1161C.PV,PDI_1138.OUT,TI1115A.PV,TI1133.PV,TI1135.PV,TRCA1130.PV,TI1119B.PV,TI_1143B.PV,TI1112.PV,TIA1160C.PV,TI_1144.PV,PDRCA1109.PV,FRC1102.PV,PI_1182.PV,PI_1180.PV,TIA1160B.PV,TI1119C.PV,PRA1102.PV,PR1102B.PV,FRSA1101.PV,TIA1161B.PV,TI1132.PV,PR1401.PV,TI_1150A.PV,PI_1138B.PV,DR1108.PV,TI_1151A.PV,PI_1132A.PV,TIC_1101.PV,PDI_1132.OUT,FIC_1121.PV,PDRA1102.OUT,WR1104.PV,TI_1146.PV,TI1105B.PV,FRC1104.PV,PR1102A.PV,PIK1101B.OUT,PIK1101A.OUT,TI1116B.PV,PDR1106.PV,TIC_1155.PV,WRA1103.PV,PI_1132B.PV,TI_1143C.PV,TI1117A.PV,TIA1161A.PV,DR1107.PV,PI1110.PV,TI_1143D.PV,PDR1401.PV,TI1115B.PV,label
1777.679932,0.14997,184.014999,0.2439,516.269958,679.0,680.799988,486.809998,516.25,571.549988,184.014999,685.149963,679.049988,516.26001,589.972473,514.73999,599.940002,679.049988,487.789978,3.299988,589.972473,589.972473,30.774998,9.823,649.399963,534.279968,210.860001,660.849976,0.1262,660.849976,485.819977,0.12355,184.014999,4.369997,669.200012,336.949982,336.949982,210.860001,685.149963,516.269958,488.789978,184.014999,516.26001,45.312,999.599976,0.12616,0.2104,184.014999,679.049988,0.11919,0.12336,178.233994,184.014999,259.5,0.14997,514.73999,0.11918,358.578888,514.73999,0.17285,514.73999,49.489998,344.069977,75.209999,145.815994,685.159973,535.23999,999.449951,0.19857,52.238071,52.238071,516.25,4.159,589.972473,148.78125,0.12336,516.269958,675.75,184.014999,287.72998,1.0,516.269958,12.294,672.450012,0
1777.679932,0.14997,184.014999,0.2439,516.234985,679.0,680.799988,486.764984,516.25,572.450012,184.014999,685.149963,679.049988,516.22998,589.972473,514.799988,599.940002,679.049988,487.759979,3.299988,589.972473,589.972473,30.780499,9.823,649.399963,534.320007,210.860001,660.849976,0.1262,660.849976,485.819977,0.12355,184.014999,4.369997,669.200012,336.899994,336.899994,210.860001,685.149963,516.234985,488.744995,184.014999,516.22998,45.323997,999.599976,0.12616,0.2104,184.014999,679.049988,0.119175,0.12333,178.233994,184.014999,259.449982,0.14997,514.799988,0.11918,358.854401,514.799988,0.172925,514.799988,49.584999,344.069977,75.23999,145.804993,685.159973,535.320007,999.899963,0.19857,52.237793,52.237793,516.25,4.163,589.972473,148.78125,0.12334,516.234985,675.75,184.014999,287.347504,1.0,516.234985,12.294,672.450012,0
1777.679932,0.14997,184.014999,0.2439,516.234985,679.0,680.799988,486.764984,516.200012,571.799988,184.014999,685.149963,679.049988,516.22998,589.972473,514.830017,599.940002,679.049988,487.759979,3.299988,589.972473,589.972473,30.791498,9.823,649.399963,534.359985,210.860001,660.849976,0.12618,660.849976,485.774994,0.123525,184.014999,4.344992,669.200012,336.850006,336.850006,210.860001,685.149963,516.234985,488.744995,184.014999,516.22998,45.335999,999.599976,0.12616,0.2104,184.014999,679.049988,0.119175,0.12333,178.233994,184.014999,259.399994,0.14997,514.830017,0.11918,358.096741,514.830017,0.17295,514.830017,49.610004,344.069977,75.23999,145.804993,685.159973,535.359985,999.899963,0.19857,52.237514,52.237514,516.200012,4.168,589.972473,148.78125,0.12334,516.234985,675.75,184.014999,287.077484,1.0,516.234985,12.294,672.450012,0
1777.679932,0.14997,184.014999,0.2439,516.200012,679.0,680.799988,486.720001,516.200012,571.799988,184.014999,685.149963,679.049988,516.200012,589.972473,514.890015,599.940002,679.049988,487.72998,3.299988,589.972473,589.972473,30.796999,9.823,649.399963,534.440002,210.860001,660.849976,0.12618,660.849976,485.774994,0.123525,184.014999,4.364997,669.200012,336.799988,336.799988,210.860001,685.149963,516.200012,488.699982,184.014999,516.200012,45.341999,999.599976,0.12616,0.2104,184.014999,679.049988,0.119175,0.12333,178.233994,184.014999,259.350006,0.14997,514.890015,0.11916,358.923279,514.890015,0.173,514.890015,49.659996,344.069977,75.23999,145.804993,685.159973,535.399963,999.449951,0.19857,52.237236,52.237236,516.200012,4.172,589.972473,148.78125,0.12334,516.200012,675.75,184.014999,286.829987,1.0,516.200012,12.294,672.450012,0
1777.679932,0.14997,184.014999,0.24392,516.164978,679.0,680.799988,486.720001,516.149963,571.899963,184.014999,685.149963,679.049988,516.169983,589.972473,514.950012,599.940002,679.049988,487.699982,3.299988,589.972473,589.972473,30.807999,9.823,649.399963,534.47998,210.839996,660.849976,0.12618,660.849976,485.72998,0.123525,184.014999,4.364997,669.200012,336.699982,336.699982,210.839996,685.149963,516.164978,488.699982,184.014999,516.169983,45.348,999.599976,0.12616,0.2104,184.014999,679.049988,0.11916,0.12333,178.233994,184.014999,259.299988,0.14997,514.950012,0.11916,358.268921,514.950012,0.17305,514.950012,49.710007,344.069977,75.209999,145.804993,685.159973,535.440002,999.449951,0.19854,52.236958,52.236958,516.149963,4.177,589.972473,148.78125,0.12334,516.164978,675.75,184.014999,287.279999,1.0,516.164978,12.294,672.450012,0
1777.679932,0.14997,184.014999,0.24392,516.164978,679.0,680.799988,486.720001,516.149963,571.899963,184.014999,685.149963,679.049988,516.169983,589.972473,514.97998,599.940002,679.049988,487.699982,3.299988,589.972473,589.972473,30.813498,9.823,649.399963,534.519958,210.839996,660.849976,0.12616,660.849976,485.72998,0.1235,184.014999,4.359998,669.200012,336.649994,336.649994,210.839996,685.149963,516.164978,488.654999,184.014999,516.169983,45.360001,999.599976,0.12616,0.2104,184.014999,679.049988,0.119145,0.12333,178.233994,184.014999,259.25,0.14997,514.97998,0.11914,358.475555,514.97998,0.1731,514.97998,49.759998,344.069977,75.209999,145.804993,685.159973,535.519958,999.899963,0.19854,52.236679,52.236679,516.149963,4.18,589.972473,148.78125,0.12334,516.164978,675.75,184.014999,286.807495,1.0,516.164978,12.294,672.450012,0
1777.679932,0.14997,184.014999,0.24392,516.130005,679.0,680.799988,486.674988,516.149963,571.799988,184.014999,685.149963,679.049988,516.140015,589.972473,515.039978,599.940002,679.049988,487.669983,3.299988,589.972473,589.972473,30.824499,9.822,649.399963,534.599976,210.839996,660.849976,0.12616,660.849976,485.684998,0.1235,184.014999,4.359998,669.200012,336.549988,336.549988,210.839996,685.149963,516.130005,488.654999,184.014999,516.140015,45.383999,999.599976,0.12616,0.21032,184.014999,679.049988,0.119145,0.12333,178.233994,184.014999,259.199982,0.14997,515.039978,0.11914,358.716644,515.039978,0.1731,515.039978,49.779995,344.100006,75.18,145.804993,685.159973,535.559998,999.899963,0.19851,52.236401,52.236401,516.149963,4.184,589.972473,148.78125,0.12332,516.130005,675.75,184.014999,287.279999,1.0,516.130005,12.294,672.450012,0
1777.859985,0.14997,184.014999,0.24392,516.130005,679.0,680.799988,486.674988,516.099976,572.25,184.014999,685.200012,679.049988,516.109985,589.972473,515.099976,600.119995,679.049988,487.639984,3.299988,589.972473,589.972473,30.835499,9.822,649.399963,534.640015,210.839996,660.849976,0.12614,660.849976,485.684998,0.123475,184.014999,4.354999,669.200012,336.5,336.5,210.839996,685.200012,516.130005,488.609985,184.014999,516.109985,45.407997,999.599976,0.12608,0.21032,184.014999,679.049988,0.11913,0.1233,178.261993,184.014999,259.149994,0.14997,515.099976,0.11912,358.406677,515.099976,0.17315,515.099976,49.830006,344.100006,75.210007,145.804993,685.200012,535.640015,999.899963,0.19851,52.236122,52.236122,516.099976,4.186,589.972473,148.78125,0.12332,516.130005,675.75,184.014999,287.324982,1.0,516.130005,12.294,672.5,0
1777.859985,0.14997,184.014999,0.24392,516.094971,679.0,680.799988,486.629974,516.099976,572.450012,184.014999,685.200012,679.049988,516.109985,589.972473,515.159973,600.119995,679.049988,487.639984,3.299988,589.972473,589.972473,30.851999,9.821,649.399963,534.719971,210.839996,660.849976,0.12614,660.849976,485.639984,0.123475,184.014999,4.375003,669.200012,336.449982,336.449982,210.839996,685.200012,516.094971,488.609985,184.014999,516.109985,45.438,999.599976,0.12608,0.21032,184.014999,679.049988,0.119115,0.1233,178.261993,184.014999,259.100006,0.14997,515.159973,0.1191,358.751068,515.159973,0.173175,515.159973,49.874992,344.100006,75.180008,145.804993,685.200012,535.679993,999.899963,0.19848,52.235844,52.235844,516.099976,4.19,589.972473,148.769989,0.1233,516.094971,675.75,184.014999,287.414978,1.0,516.094971,12.294,672.5,0
1777.859985,0.14997,184.014999,0.24392,516.059998,679.0,680.849976,486.629974,516.049988,571.950012,184.014999,685.200012,679.099976,516.080017,589.972473,515.219971,600.0,679.099976,487.609985,3.349976,589.972473,589.972473,30.868498,9.82,649.450012,534.76001,210.839996,660.899963,0.12612,660.899963,485.639984,0.12345,184.014999,4.349999,669.200012,336.399994,336.399994,210.839996,685.200012,516.059998,488.609985,184.014999,516.080017,45.467999,999.599976,0.12608,0.21024,184.014999,679.099976,0.1191,0.1233,178.261993,184.014999,259.049988,0.14997,515.219971,0.1191,358.337799,515.219971,0.17325,515.219971,49.949989,344.100006,75.150002,145.793991,685.200012,535.76001,999.899963,0.19845,52.235565,52.235565,516.049988,4.194,589.972473,148.769989,0.1233,516.059998,675.75,184.014999,287.347504,1.0,516.059998,12.294,672.5,0
1777.859985,0.14997,184.014999,0.24392,516.059998,679.0,680.849976,486.584991,516.049988,572.349976,184.014999,685.200012,679.099976,516.049988,589.972473,515.309998,600.0,679.099976,487.609985,3.349976,589.972473,589.972473,30.890499,9.82,649.450012,534.839966,210.839996,660.899963,0.1261,660.899963,485.639984,0.123425,184.014999,4.345,669.200012,336.299988,336.299988,210.839996,685.200012,516.059998,488.565002,184.014999,516.049988,45.503998,999.599976,0.12608,0.21024,184.014999,679.099976,0.11907,0.12327,178.261993,184.014999,259.0,0.14997,515.309998,0.11908,358.234497,515.309998,0.1733,515.309998,50.02,344.100006,75.150002,145.793991,685.200012,535.799988,999.899963,0.19842,52.235287,52.235287,516.049988,4.201,589.972473,148.769989,0.12328,516.059998,675.75,184.014999,287.257507,1.0,516.059998,12.295,672.5,0
1777.859985,0.14997,184.014999,0.24392,516.024963,679.049988,680.849976,486.584991,516.049988,572.299988,184.014999,685.200012,679.099976,516.049988,589.972473,515.369995,600.0,679.099976,487.579987,3.349976,589.972473,589.972473,30.906998,9.818999,649.450012,534.919983,210.839996,660.899963,0.12608,660.899963,485.595001,0.123425,184.014999,4.364997,669.200012,336.25,336.25,210.839996,685.200012,516.024963,488.565002,184.014999,516.049988,45.534,999.599976,0.12608,0.21024,184.014999,679.099976,0.119055,0.12327,178.261993,184.014999,258.949982,0.14997,515.369995,0.11906,358.165619,515.369995,0.17335,515.369995,50.089993,344.100006,75.120003,145.793991,685.200012,535.880005,1000.349976,0.19839,52.235008,52.235008,516.049988,4.206,589.972473,148.769989,0.12326,516.024963,675.75,184.014999,287.482483,1.0,516.024963,12.295,672.5,0
1777.859985,0.14997,184.014999,0.24392,516.024963,679.049988,680.849976,486.584991,516.0,572.299988,184.014999,685.200012,679.099976,516.019958,590.005005,515.429993,600.0,679.099976,487.549988,3.349976,590.005005,590.005005,30.928999,9.818,649.450012,534.959961,210.839996,660.899963,0.12606,660.899963,485.595001,0.1234,184.014999,4.359998,669.200012,336.199982,336.199982,210.839996,685.200012,516.024963,488.519989,184.014999,516.019958,45.563999,999.599976,0.126,0.21016,184.014999,679.099976,0.11904,0.12324,178.276001,184.014999,258.949982,0.14997,515.429993,0.11904,358.268921,515.429993,0.1734,515.429993,50.16,344.100006,75.119995,145.793991,685.200012,535.959961,1000.349976,0.19836,52.23473,52.23473,516.0,4.213,590.005005,148.769989,0.12324,516.024963,675.75,184.014999,287.482483,1.0,516.024963,12.295,672.5,0
1777.859985,0.14997,184.014999,0.24392,515.98999,679.049988,680.849976,486.539978,516.0,572.349976,184.014999,685.200012,679.099976,516.019958,590.005005,515.519958,600.059998,679.099976,487.549988,3.349976,590.005005,590.005005,30.950998,9.816,649.450012,535.039978,210.839996,660.899963,0.12604,660.899963,485.595001,0.123375,184.014999,4.354999,669.200012,336.149994,336.149994,210.839996,685.200012,515.98999,488.519989,184.014999,516.019958,45.593998,1000.199951,0.126,0.21016,184.014999,679.099976,0.11901,0.12324,178.276001,184.014999,258.899994,0.14997,515.519958,0.11902,358.406677,515.519958,0.17345,515.519958,50.209991,344.100006,75.089996,145.793991,685.200012,536.039978,1000.349976,0.19833,52.234451,52.234451,516.0,4.218,590.005005,148.769989,0.12324,515.98999,675.75,184.014999,287.639984,1.0,515.98999,12.295,672.5,0
1777.859985,0.14997,184.014999,0.24392,515.98999,679.049988,680.849976,486.539978,516.0,571.899963,184.014999,685.200012,679.099976,515.98999,590.005005,515.580017,600.059998,679.099976,487.519989,3.349976,590.005005,590.005005,30.972998,9.815,649.450012,535.119995,210.819992,660.899963,0.12602,660.899963,485.549988,0.12335,184.014999,4.349999,669.200012,336.100006,336.100006,210.819992,685.200012,515.98999,488.519989,184.014999,515.98999,45.618,1000.199951,0.126,0.21016,184.014999,679.099976,0.118995,0.12321,178.276001,184.014999,258.850006,0.14997,515.580017,0.119,358.51001,515.580017,0.1735,515.580017,50.280006,344.100006,75.089996,145.78299,685.200012,536.119995,1000.349976,0.1983,52.234173,52.234173,516.0,4.223,590.005005,148.758743,0.12322,515.98999,675.75,184.014999,287.347504,1.0,515.98999,12.295,672.5,0
1777.859985,0.15,184.014999,0.24394,515.955017,679.049988,680.849976,486.539978,515.950012,571.950012,184.014999,685.200012,679.099976,515.959961,590.005005,515.640015,600.059998,679.099976,487.519989,3.349976,590.005005,590.005005,30.994999,9.814,649.450012,535.200012,210.819992,660.899963,0.126,660.899963,485.549988,0.12335,184.014999,4.369997,669.200012,336.049988,336.049988,210.819992,685.200012,515.955017,488.474976,184.014999,515.959961,45.641998,1000.199951,0.126,0.21008,184.014999,679.099976,0.11898,0.12321,178.289993,184.014999,258.850006,0.15,515.640015,0.11898,358.475555,515.640015,0.17355,515.640015,50.349995,344.130005,75.060005,145.78299,685.200012,536.159973,999.899963,0.19827,52.242508,52.242508,515.950012,4.228,590.005005,148.758743,0.1232,515.955017,675.75,184.014999,286.964996,1.0,515.955017,12.295,672.5,0
1777.859985,0.15,184.014999,0.24394,515.955017,679.049988,680.849976,486.494995,515.950012,572.349976,184.014999,685.200012,679.099976,515.959961,590.005005,515.700012,600.059998,679.099976,487.48999,3.349976,590.005005,590.005005,31.016998,9.813,649.450012,535.279968,210.819992,660.899963,0.12598,660.899963,485.504974,0.123325,184.014999,4.364997,669.200012,336.0,336.0,210.819992,685.200012,515.955017,488.474976,184.014999,515.959961,45.66,1000.199951,0.12592,0.21008,184.014999,679.099976,0.118965,0.12318,178.304001,184.014999,258.799988,0.15,515.700012,0.11896,357.993408,515.700012,0.173575,515.700012,50.375,344.130005,75.090004,145.78299,685.200012,536.23999,999.899963,0.19827,52.242508,52.242508,515.950012,4.233,590.005005,148.758743,0.1232,515.955017,675.75,184.014999,287.054993,1.0,515.955017,12.294,672.5,0
1778.039917,0.15,184.014999,0.24394,515.955017,679.049988,680.849976,486.494995,515.950012,571.899963,184.014999,685.200012,679.099976,515.929993,590.005005,515.789978,600.059998,679.099976,487.48999,3.349976,590.005005,590.005005,31.038998,9.811999,649.450012,535.320007,210.819992,660.899963,0.12598,660.899963,485.504974,0.1233,184.014999,4.359998,669.25,335.949982,335.949982,210.819992,685.200012,515.955017,488.474976,184.014999,515.929993,45.671997,1000.199951,0.12592,0.21008,184.014999,679.099976,0.11895,0.12318,178.304001,184.014999,258.75,0.15,515.789978,0.11894,358.475555,515.789978,0.173625,515.789978,50.444992,344.130005,75.090004,145.78299,685.200012,536.320007,1000.349976,0.19827,52.242508,52.242508,515.950012,4.237,590.005005,148.758743,0.12318,515.955017,675.75,184.014999,286.875,1.0,515.955017,12.294,672.5,0
1778.039917,0.15,184.014999,0.24394,515.919983,679.049988,680.849976,486.494995,515.899963,571.649963,184.014999,685.200012,679.099976,515.929993,590.005005,515.849976,600.059998,679.099976,487.459991,3.349976,590.005005,590.005005,31.044498,9.811999,649.450012,535.399963,210.819992,660.899963,0.12596,660.899963,485.504974,0.1233,184.014999,4.359998,669.25,335.899994,335.899994,210.819992,685.200012,515.919983,488.429993,184.014999,515.929993,45.671997,1000.199951,0.12592,0.21008,184.014999,679.099976,0.118935,0.12318,178.304001,184.014999,258.75,0.15,515.849976,0.11894,358.68219,515.849976,0.173675,515.849976,50.494999,344.130005,75.059998,145.78299,685.200012,536.399963,1000.349976,0.19824,52.242508,52.242508,515.899963,4.242,590.005005,148.758743,0.12318,515.919983,675.75,184.014999,287.054993,1.0,515.919983,12.297,672.5,0
1778.039917,0.14997,184.014999,0.24394,515.919983,679.049988,680.849976,486.449982,515.899963,571.75,184.014999,685.200012,679.099976,515.899963,590.005005,515.909973,600.059998,679.099976,487.459991,3.349976,590.005005,590.005005,31.049999,9.811,649.450012,535.47998,210.819992,660.899963,0.12596,660.899963,485.459991,0.1233,184.014999,4.359998,669.25,335.850006,335.850006,210.819992,685.200012,515.919983,488.429993,184.014999,515.899963,45.671997,1000.199951,0.12592,0.21008,184.014999,679.099976,0.118935,0.12318,178.317993,184.014999,258.699982,0.14997,515.909973,0.11894,358.303375,515.909973,0.173725,515.909973,50.544991,344.130005,75.059998,145.772003,685.200012,536.440002,999.899963,0.19824,52.233894,52.233894,515.899963,4.246,590.005005,148.747498,0.12318,515.919983,675.75,184.014999,286.875,1.0,515.919983,12.296,672.5,0
1778.039917,0.14997,184.014999,0.24394,515.88501,679.049988,680.849976,486.449982,515.899963,571.649963,184.014999,685.200012,679.099976,515.899963,590.005005,515.969971,600.059998,679.099976,487.429993,3.349976,590.005005,590.005005,31.055498,9.809999,649.450012,535.519958,210.819992,660.899963,0.12594,660.899963,485.459991,0.1233,184.014999,4.379995,669.25,335.799988,335.799988,210.819992,685.200012,515.88501,488.429993,184.014999,515.899963,45.66,1000.199951,0.12592,0.21008,184.014999,679.099976,0.118935,0.12318,178.317993,184.014999,258.649994,0.14997,515.969971,0.11892,357.92453,515.969971,0.173725,515.969971,50.544991,344.130005,75.090004,145.772003,685.200012,536.519958,999.899963,0.19827,52.233616,52.233616,515.899963,4.25,590.005005,148.747498,0.12318,515.88501,675.75,184.014999,287.549988,1.0,515.88501,12.296,672.5,0
1778.039917,0.14997,184.014999,0.24394,515.88501,679.049988,680.849976,486.449982,515.899963,571.599976,184.014999,685.200012,679.099976,515.899963,590.005005,516.0,600.059998,679.099976,487.429993,3.299988,590.005005,590.005005,31.060999,9.809999,649.450012,535.599976,210.819992,660.899963,0.12594,660.899963,485.459991,0.1233,184.014999,4.379995,669.25,335.75,335.75,210.819992,685.200012,515.88501,488.384979,184.014999,515.899963,45.641998,1000.199951,0.12592,0.21008,184.014999,679.099976,0.118935,0.12318,178.317993,184.014999,258.600006,0.14997,516.0,0.11892,358.441132,516.0,0.17375,516.0,50.569996,344.130005,75.090004,145.772003,685.200012,536.559998,999.899963,0.19827,52.233337,52.233337,515.899963,4.252,590.005005,148.747498,0.12318,515.88501,675.799988,184.014999,286.695007,1.0,515.88501,12.296,672.5,0
1778.039917,0.15,184.014999,0.24394,515.88501,679.049988,680.849976,486.404999,515.849976,571.450012,184.014999,685.200012,679.099976,515.869995,590.005005,516.059998,600.059998,679.099976,487.399994,3.299988,590.005005,590.005005,31.055498,9.809999,649.450012,535.640015,210.819992,660.899963,0.12596,660.899963,485.459991,0.1233,184.014999,4.359998,669.25,335.699982,335.699982,210.819992,685.200012,515.88501,488.384979,184.014999,515.869995,45.624001,1000.199951,0.12592,0.21016,184.014999,679.099976,0.118935,0.12318,178.317993,184.014999,258.549988,0.15,516.059998,0.11894,358.544434,516.059998,0.173775,516.059998,50.595001,344.130005,75.120003,145.772003,685.200012,536.640015,999.899963,0.1983,52.241673,52.241673,515.849976,4.253,590.005005,148.747498,0.12318,515.88501,675.799988,184.014999,286.785004,1.0,515.88501,12.296,672.5,0
1778.039917,0.15,184.014999,0.24394,515.849976,679.049988,680.849976,486.404999,515.849976,572.099976,184.014999,685.200012,679.099976,515.869995,590.005005,516.119995,600.059998,679.099976,487.399994,3.299988,590.005005,590.005005,31.060999,9.809999,649.450012,535.679993,210.819992,660.899963,0.12596,660.899963,485.414978,0.1233,184.014999,4.359998,669.25,335.600006,335.600006,210.819992,685.200012,515.849976,488.384979,184.014999,515.869995,45.593998,999.599976,0.12592,0.21016,184.014999,679.099976,0.11895,0.12318,178.317993,184.014999,258.5,0.15,516.119995,0.11894,358.165619,516.119995,0.1738,516.119995,50.599991,344.130005,75.150002,145.772003,685.23999,536.679993,999.899963,0.19833,52.241673,52.241673,515.849976,4.255,590.005005,148.747498,0.1232,515.849976,675.799988,184.014999,287.4375,1.0,515.849976,12.295,672.5,0
1778.039917,0.15,184.014999,0.24394,515.849976,679.049988,680.849976,486.404999,515.849976,572.149963,184.014999,685.200012,679.099976,515.839966,590.005005,516.149963,600.0,679.099976,487.399994,3.299988,590.005005,590.005005,31.055498,9.809999,649.450012,535.76001,210.799988,660.899963,0.12598,660.899963,485.414978,0.123325,184.014999,4.364997,669.25,335.549988,335.549988,210.799988,685.200012,515.849976,488.384979,184.014999,515.839966,45.563999,999.599976,0.12592,0.21024,184.014999,679.099976,0.118965,0.12321,178.317993,184.014999,258.449982,0.15,516.149963,0.11896,358.200043,516.149963,0.1738,516.149963,50.599991,344.130005,75.149994,145.761002,685.23999,536.719971,999.899963,0.19836,52.241673,52.241673,515.849976,4.254,590.005005,148.736252,0.1232,515.849976,675.799988,184.014999,287.16748,1.0,515.849976,12.295,672.5,0
1777.859985,0.15,184.014999,0.24394,515.815002,679.049988,680.849976,486.404999,515.799988,571.700012,184.014999,685.200012,679.099976,515.839966,590.005005,516.179993,600.0,679.099976,487.369995,3.299988,590.005005,590.005005,31.049999,9.811,649.450012,535.799988,210.799988,660.899963,0.12598,660.899963,485.414978,0.123325,184.014999,4.345,669.25,335.5,335.5,210.799988,685.200012,515.815002,488.339996,184.014999,515.839966,45.528,999.599976,0.12592,0.21024,184.014999,679.099976,0.11898,0.12321,178.289993,184.014999,258.399994,0.15,516.179993,0.11898,357.855652,516.179993,0.1738,516.179993,50.579994,344.130005,75.209999,145.761002,685.23999,536.76001,999.899963,0.19842,52.241673,52.241673,515.799988,4.253,590.005005,148.736252,0.12322,515.815002,675.799988,184.014999,287.639984,1.0,515.815002,12.295,672.5,0
1777.859985,0.15,184.014999,0.24394,515.815002,679.049988,680.849976,486.359985,515.799988,571.950012,184.014999,685.25,679.099976,515.809998,590.005005,516.209961,600.0,679.099976,487.369995,3.299988,590.005005,590.005005,31.027998,9.811999,649.450012,535.839966,210.799988,660.899963,0.126,660.899963,485.414978,0.12335,184.014999,4.369997,669.25,335.449982,335.449982,210.799988,685.25,515.815002,488.339996,184.014999,515.809998,45.486,999.599976,0.126,0.21032,184.014999,679.099976,0.118995,0.12324,178.289993,184.014999,258.399994,0.15,516.209961,0.11898,358.647766,516.209961,0.173825,516.209961,50.584995,344.130005,75.209999,145.761002,685.23999,536.799988,999.899963,0.19845,52.241673,52.241673,515.799988,4.254,590.005005,148.736252,0.12324,515.815002,675.799988,184.014999,287.16748,1.0,515.815002,12.297,672.5,0
1777.859985,0.15,184.014999,0.24394,515.815002,679.049988,680.849976,486.359985,515.799988,571.75,184.014999,685.25,679.099976,515.809998,590.005005,516.23999,600.0,679.099976,487.339996,3.299988,590.005005,590.005005,31.005999,9.813,649.450012,535.839966,210.799988,660.899963,0.12602,660.899963,485.369995,0.123375,184.014999,4.375003,669.25,335.399994,335.399994,210.799988,685.25,515.815002,488.339996,184.014999,515.809998,45.444,999.599976,0.126,0.21032,184.014999,679.099976,0.11901,0.12324,178.289993,184.014999,258.350006,0.15,516.23999,0.119,358.131165,516.23999,0.173825,516.23999,50.564999,344.100006,75.240005,145.761002,685.23999,536.839966,999.899963,0.19848,52.241673,52.241673,515.799988,4.253,590.005005,148.736252,0.12326,515.815002,675.799988,184.014999,286.829987,1.0,515.815002,12.297,672.5,0
1777.859985,0.15,184.014999,0.24394,515.779968,679.049988,680.849976,486.359985,515.799988,571.399963,184.014999,685.25,679.099976,515.809998,590.005005,516.23999,599.940002,679.099976,487.339996,3.299988,590.005005,590.005005,30.989498,9.814,649.450012,535.880005,210.799988,660.899963,0.12604,660.899963,485.369995,0.123375,184.014999,4.354999,669.25,335.350006,335.350006,210.799988,685.25,515.779968,488.294983,184.014999,515.809998,45.402,999.599976,0.126,0.2104,184.014999,679.099976,0.119025,0.12327,178.276001,184.014999,258.299988,0.15,516.23999,0.11902,358.785522,516.23999,0.1738,516.23999,50.519997,344.100006,75.269997,145.761002,685.23999,536.839966,999.899963,0.19854,52.241673,52.241673,515.799988,4.252,590.005005,148.736252,0.12328,515.779968,675.799988,184.014999,287.054993,1.0,515.779968,12.297,672.5,0
1777.859985,0.15,184.014999,0.24394,515.779968,679.049988,680.899963,486.359985,515.799988,571.450012,184.014999,685.25,679.099976,515.779968,590.005005,516.269958,599.940002,679.099976,487.339996,3.299988,590.005005,590.005005,30.967499,9.815,649.450012,535.919983,210.799988,660.899963,0.12606,660.899963,485.369995,0.1234,184.014999,4.359998,669.25,335.299988,335.299988,210.799988,685.25,515.779968,488.294983,184.014999,515.779968,45.365997,999.599976,0.126,0.2104,184.014999,679.099976,0.119055,0.1233,178.276001,184.014999,258.25,0.15,516.269958,0.11904,358.096741,516.269958,0.173775,516.269958,50.475002,344.100006,75.269997,145.761002,685.23999,536.880005,999.899963,0.19857,52.241673,52.241673,515.799988,4.249,590.005005,148.724991,0.1233,515.779968,675.799988,184.014999,287.144989,1.0,515.779968,12.297,672.5,0
1777.859985,0.15,184.014999,0.24394,515.779968,679.049988,680.899963,486.315002,515.75,571.649963,184.014999,685.25,679.149963,515.779968,590.005005,516.299988,599.940002,679.149963,487.309998,3.349976,590.005005,590.005005,30.945498,9.816,649.450012,535.919983,210.799988,660.899963,0.12608,660.899963,485.369995,0.123425,184.014999,4.364997,669.25,335.25,335.25,210.799988,685.25,515.779968,488.294983,184.014999,515.779968,45.323997,999.599976,0.12608,0.21048,184.014999,679.149963,0.11907,0.1233,178.276001,184.014999,258.199982,0.15,516.299988,0.11906,357.993408,516.299988,0.173775,516.299988,50.455006,344.100006,75.300011,145.75,685.23999,536.880005,999.899963,0.1986,52.241673,52.241673,515.75,4.246,590.005005,148.724991,0.12332,515.779968,675.799988,184.014999,286.897491,1.0,515.779968,12.297,672.5,0
