AR1410B.PV,DR1103.PV,DR1105.PV,DR1106.PV,DR1107.PV,DR1108.PV,DR1110.PV,FI1113.PV,FI1424.PV,FI1902.PV,FIC_1121.PV,FIC_1122.MV,FIC_1122.PV,FIC_1127.MV,FIC_1127.PV,FI_1127.PV,FRC1102.MV,FRC1107.MV,FRC1113.MV,FRC1113.PV,FRC1424.PV,FRCA1110.MV,FRCA1112.MV,FRQ1623.PV,FRSA1101.PV,FT_1121.PV,FT_1122.PV,LRCA1101.MV,LRCA1101.PV,PDI_1109.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRCA1109.PV,PDRSA1104.PV,PIC1101A.PV,PI_1132A.PV,PI_1132B.PV,PI_1134.PV,PI_1138A.PV,PI_1180.PV,PI_1182.PV,PR1102A.PV,PRA1102.PV,TI1105A.PV,TI1132.PV,TI1133.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1101.SV,TIC_1155.MV,TI_1142.PV,TI_1145.PV,TRC1118A.MV
86.025,57.6,4.4484,57.5625,287.0325,357.959,571.1,2.6006,4.5825,173.9205,343.11,72.284,710.24,19.4519,600.36,600.48,9.9839,66.2238,76.7817,2.6006,4.5825,11.1281,15.735,9.1129,173.922,343.14,710.24,72.0124,32.99,46.38,9.594,4.138,12.304,46.188,25.6215,14.9066,0.178,0.1284,0.131,0.1284,0.2089,0.131,0.1976,0.1243,539.56,278.85,362.6,84.615,85.2225,85.2675,82.395,83.5875,82.0725,43.1269,519.78,520.0,20.3462,517.34,488.78,13.8251
86.0,57.525,4.6312,57.525,286.875,358.5789,571.5,2.6008,4.585,173.7045,343.14,72.283,710.32,19.4489,600.48,600.36,9.9836,66.2235,76.7802,2.6008,4.585,11.1282,15.7353,9.1124,173.712,343.14,710.32,72.0618,32.995,46.524,9.587,4.167,12.304,46.38,25.759,14.9066,0.1783,0.1284,0.1309,0.1283,0.2087,0.1309,0.1975,0.1242,539.72,278.85,362.65,84.6525,85.1925,85.32,82.3425,83.61,82.095,43.1128,519.9,520.0,20.3461,517.34,488.78,13.8265
86.15,57.5625,4.7156,57.5625,287.4825,358.5789,571.15,2.601,4.5875,173.4885,343.14,72.2838,710.16,19.4484,600.36,600.42,9.9832,66.2231,76.7784,2.601,4.5875,11.1283,15.7355,9.1129,173.488,343.17,710.16,72.0612,32.995,46.626,9.581,4.203,12.304,46.524,25.8635,14.9066,0.1786,0.1283,0.1308,0.1283,0.2086,0.1308,0.1974,0.1241,539.84,278.85,362.65,84.615,85.1775,85.32,82.38,83.6325,82.11,43.0944,520.05,520.0,20.346,517.34,488.78,13.8278
86.975,57.6,4.3422,57.525,287.055,357.8557,571.1,2.6012,4.59,173.583,343.17,72.2829,710.24,19.4461,600.42,600.24,9.9829,66.2228,76.7764,2.6012,4.59,11.1284,15.7333,9.1129,173.586,343.17,710.24,72.0605,32.995,46.704,9.576,4.233,12.304,46.626,25.9405,14.9066,0.1788,0.1283,0.1308,0.1282,0.2085,0.1307,0.1973,0.124,540.0,278.9,362.65,84.6675,85.1625,85.2975,82.3425,83.5875,82.1025,43.0754,520.2,520.0,20.346,517.34,488.78,13.8291
86.5,57.525,4.6656,57.525,287.145,357.6835,571.85,2.6012,4.59,173.799,343.17,72.2825,710.24,19.4466,600.24,600.3,9.9826,66.2225,76.7749,2.6012,4.59,11.1284,15.7325,9.1129,173.796,343.2,710.24,72.1105,33.0,46.74,9.572,4.254,12.304,46.704,25.9955,14.9066,0.179,0.1282,0.1307,0.1282,0.2085,0.1307,0.1973,0.124,540.16,278.9,362.65,84.6225,85.1925,85.2675,82.32,83.5875,82.095,43.0558,520.35,520.0,20.3459,517.34,488.78,13.8305
86.8,57.6375,4.8406,57.6,287.19,357.959,571.4,2.6008,4.5925,174.1365,343.2,72.2822,710.24,19.4449,600.3,600.3,9.9822,66.2221,76.7749,2.6008,4.5925,11.1285,15.7318,9.1124,174.132,343.2,710.24,72.1105,33.0,46.722,9.568,4.266,12.303,46.74,26.0395,14.9066,0.179,0.1282,0.1307,0.1281,0.2086,0.1306,0.1973,0.1239,540.28,278.9,362.7,84.5775,85.2075,85.2525,82.2975,83.6175,82.035,43.0394,520.47,520.0,20.3458,517.34,488.78,13.8318
86.65,57.6,3.8609,57.5625,287.235,358.2345,571.35,2.6008,4.5925,173.772,343.2,72.2818,710.24,19.4436,600.3,600.24,9.9819,66.2218,76.7739,2.6008,4.5925,11.1286,15.7335,9.1124,173.782,343.2,710.24,72.1612,33.005,46.644,9.565,4.275,12.303,46.722,26.067,14.9066,0.1791,0.1282,0.1307,0.1281,0.2086,0.1306,0.1973,0.1239,540.36,278.9,362.7,84.57,85.2,85.2375,82.26,83.595,82.08,43.0299,520.53,520.0,20.3457,517.34,488.78,13.8331
86.4,57.525,4.3828,57.525,287.2575,358.6133,571.8,2.6002,4.5925,173.6505,343.2,72.2814,710.24,19.4431,600.24,600.06,9.9816,66.2215,76.7752,2.6002,4.5925,11.1287,15.7338,9.1118,173.656,343.2,710.24,72.1618,33.005,46.554,9.564,4.28,12.303,46.644,26.067,14.9066,0.1791,0.1282,0.1307,0.1282,0.2086,0.1307,0.1974,0.124,540.44,278.9,362.7,84.585,85.1925,85.2825,82.2825,83.595,82.035,43.0165,520.62,520.0,20.3457,517.37,488.78,13.8345
86.2,57.6,4.6875,57.6,286.8975,358.3378,571.95,2.6002,4.59,174.042,343.2,72.281,710.24,19.4444,600.06,600.0,9.9812,66.2211,76.7749,2.6002,4.59,11.1287,15.734,9.1118,174.048,343.17,710.24,72.213,33.01,46.446,9.563,4.279,12.303,46.554,26.0395,14.9066,0.1791,0.1283,0.1308,0.1282,0.2088,0.1307,0.1975,0.124,540.52,278.9,362.7,84.5475,85.185,85.32,82.3125,83.6325,82.0725,43.0065,520.68,520.0,20.3456,517.37,488.81,13.8358
86.425,57.6,4.7219,57.525,287.3925,357.9934,571.4,2.6,4.5875,173.934,343.17,72.2813,710.16,19.4449,600.0,599.94,9.9817,66.2208,76.7754,2.6,4.5875,11.1288,15.7343,9.1118,173.936,343.17,710.16,72.2143,33.01,46.284,9.564,4.273,12.303,46.446,25.9955,14.9066,0.179,0.1283,0.1308,0.1283,0.209,0.1308,0.1977,0.1241,540.52,278.9,362.7,84.5325,85.155,85.32,82.35,83.5725,82.035,43.0,520.71,520.0,20.3455,517.37,488.81,13.8371
86.575,57.5625,4.6328,57.6,287.0325,358.2689,571.95,2.6004,4.585,174.1095,343.17,72.281,710.16,19.4456,599.94,599.88,9.9816,66.2204,76.7739,2.6004,4.585,11.1289,15.7345,9.1118,174.118,343.14,710.16,72.2662,33.015,46.092,9.566,4.263,12.303,46.284,25.935,14.9066,0.1789,0.1284,0.1309,0.1283,0.2092,0.1309,0.1979,0.1242,540.52,278.95,362.75,84.495,85.125,85.29,82.3425,83.5875,82.0725,43.0009,520.68,520.0,20.3454,517.37,488.81,13.8385
86.95,57.525,4.1875,57.525,287.235,358.5444,571.45,2.5996,4.5825,173.2995,343.14,72.2814,710.08,19.4466,599.88,599.82,9.9815,66.2209,76.7764,2.5996,4.5825,11.129,15.7348,9.1108,173.306,343.14,710.08,72.2681,33.015,45.882,9.57,4.251,12.303,46.092,25.847,14.9066,0.1788,0.1285,0.131,0.1284,0.2093,0.131,0.1981,0.1242,540.48,278.95,362.75,84.5475,85.17,85.2525,82.3125,83.625,82.08,43.0019,520.65,520.0,20.3453,517.37,488.81,13.8398
86.75,57.5625,4.7828,57.6,287.145,358.3723,571.35,2.6,4.58,173.367,343.14,72.2813,710.08,19.4479,599.82,599.88,9.9814,66.2208,76.7754,2.6,4.58,11.1291,15.735,9.1108,173.376,343.11,710.08,72.2699,33.015,45.702,9.574,4.236,12.302,45.882,25.7425,14.9066,0.1787,0.1286,0.1311,0.1285,0.2094,0.131,0.1983,0.1244,540.44,278.95,362.75,84.5475,85.1175,85.26,82.3275,83.5875,82.0725,42.9993,520.65,520.0,20.3453,517.37,488.81,13.8411
86.875,57.6,4.0953,57.6,287.4825,358.2689,571.7,2.5992,4.5775,173.5155,343.11,72.2818,710.0,19.4479,599.88,599.82,9.9821,66.2207,76.7784,2.5992,4.5775,11.1291,15.7353,9.1096,173.516,343.08,710.0,72.3224,33.02,45.504,9.578,4.215,12.302,45.702,25.6325,14.9066,0.1785,0.1287,0.1312,0.1286,0.2097,0.1312,0.1985,0.1245,540.4,278.95,362.75,84.5625,85.11,85.305,82.3425,83.565,82.095,43.0042,520.59,520.0,20.3452,517.37,488.81,13.8425
86.5,57.6,4.4187,57.525,286.6275,357.959,571.9,2.5996,4.5725,174.15,343.08,72.2824,709.92,19.4491,599.82,599.76,9.9822,66.2206,76.7779,2.5996,4.5725,11.1292,15.7355,9.1096,174.146,343.08,709.92,72.3249,33.02,45.276,9.584,4.192,12.302,45.504,25.517,14.9066,0.1784,0.1288,0.1313,0.1288,0.21,0.1313,0.1987,0.1246,540.36,278.95,362.75,84.5325,85.0875,85.3425,82.305,83.5725,82.08,43.0093,520.53,520.0,20.3451,517.37,488.81,13.8438
86.85,57.525,4.6359,57.5625,286.83,358.0623,571.65,2.5994,4.57,173.1915,343.08,72.2832,709.84,19.4506,599.76,599.64,9.9824,66.2213,76.7792,2.5994,4.57,11.1293,15.7333,9.1091,173.194,343.05,709.84,72.3274,33.02,44.958,9.59,4.171,12.302,45.276,25.396,14.9066,0.1783,0.1289,0.1315,0.1289,0.2102,0.1314,0.199,0.1247,540.2,278.95,362.75,84.54,85.14,85.3275,82.2675,83.565,82.1175,43.026,520.38,520.0,20.345,517.4,488.84,13.8451
86.35,57.5625,4.2266,57.5625,287.055,358.4411,571.35,2.5994,4.57,173.5965,343.05,72.2834,709.84,19.4531,599.64,599.7,9.9826,66.2214,76.7799,2.5994,4.57,11.1294,15.7325,9.1091,173.6,343.05,709.84,72.3299,33.02,45.216,9.599,4.154,12.302,44.958,25.253,14.9066,0.1778,0.1289,0.1315,0.1289,0.21,0.1314,0.1988,0.1247,540.08,278.95,362.8,84.54,85.17,85.3725,82.275,83.595,82.065,43.0357,520.29,520.0,20.345,517.4,488.84,13.8465
86.625,57.5625,4.0906,57.5625,287.145,358.5444,571.95,2.5994,4.57,174.1095,343.05,72.283,709.92,19.4539,599.7,599.94,9.9827,66.2216,76.7807,2.5994,4.57,11.1295,15.7318,9.1096,174.118,343.05,709.92,72.2818,33.015,45.348,9.599,4.115,12.303,45.216,25.253,14.9066,0.1773,0.1288,0.1314,0.1289,0.2099,0.1314,0.1987,0.1247,540.0,279.0,362.8,84.57,85.2,85.38,82.2975,83.5725,82.035,43.0458,520.2,520.0,20.3449,517.4,488.84,13.8478
86.875,57.525,3.8984,57.6,287.2575,358.5444,571.8,2.5994,4.5725,174.285,343.05,72.2832,709.92,19.4521,599.94,599.94,9.9829,66.2218,76.7814,2.5994,4.5725,11.1295,15.7335,9.1096,174.286,343.05,709.92,72.2837,33.015,45.342,9.599,4.078,12.303,45.348,25.3025,14.9066,0.1772,0.1287,0.1314,0.1288,0.21,0.1314,0.1987,0.1247,539.92,279.0,362.8,84.555,85.2,85.365,82.3275,83.58,82.0575,43.0563,520.11,520.0,20.3448,517.4,488.84,13.8491
86.35,57.6,4.0203,57.6,286.92,357.649,571.15,2.5994,4.57,173.8125,343.05,72.2833,709.92,19.4524,599.94,599.88,9.9831,66.2219,76.7822,2.5994,4.57,11.1296,15.7338,9.1096,173.81,343.05,709.92,72.2856,33.015,45.222,9.6,4.077,12.303,45.342,25.33,14.9066,0.1776,0.1288,0.1314,0.1289,0.21,0.1314,0.1988,0.1247,539.8,279.0,362.8,84.51,85.23,85.3275,82.2825,83.61,82.0725,43.0671,520.02,520.0,20.3447,517.4,488.84,13.8505
86.95,57.525,3.8578,57.6,286.8075,358.1312,571.95,2.5998,4.57,173.5425,343.05,72.284,709.84,19.4534,599.88,599.82,9.9832,66.2221,76.7814,2.5998,4.57,11.1297,15.734,9.1096,173.544,343.05,709.84,72.2368,33.01,45.102,9.602,4.103,12.303,45.222,25.3025,14.9066,0.178,0.1289,0.1315,0.1289,0.2101,0.1314,0.1989,0.1248,539.72,279.0,362.85,84.555,85.245,85.2975,82.275,83.5725,82.0725,43.0783,519.93,520.0,20.3447,517.4,488.84,13.8518
86.775,57.5625,4.5187,57.5625,287.0775,358.3723,571.3,2.5996,4.5675,173.1915,343.05,72.2843,709.84,19.4546,599.82,599.76,9.9834,66.2223,76.7824,2.5996,4.5675,11.1298,15.7343,9.1096,173.194,343.02,709.84,72.2381,33.01,45.018,9.605,4.129,12.303,45.102,25.242,14.9066,0.1781,0.129,0.1315,0.129,0.2102,0.1315,0.199,0.1248,539.68,279.0,362.85,84.5475,85.245,85.2525,82.3275,83.52,82.0425,43.0861,519.87,520.0,20.3446,517.4,488.84,13.8531
86.475,57.6,4.2266,57.6,287.0325,358.4411,571.2,2.5998,4.57,174.285,343.02,72.2845,709.84,19.4561,599.76,599.94,9.9836,66.2225,76.7822,2.5998,4.57,11.1298,15.7345,9.1096,174.286,343.05,709.84,72.2393,33.01,45.384,9.608,4.136,12.303,45.018,25.1815,14.9066,0.1777,0.1289,0.1315,0.1289,0.2099,0.1314,0.1986,0.1248,539.64,279.0,362.85,84.5325,85.185,85.26,82.3425,83.49,82.0275,43.0904,519.84,520.0,20.3445,517.4,488.84,13.8545
86.1,57.6,4.2531,57.5625,287.19,357.8901,571.05,2.6,4.5725,173.7315,343.05,72.2842,709.92,19.4549,599.94,599.94,9.9837,66.2226,76.7817,2.6,4.5725,11.1299,15.7348,9.1102,173.726,343.05,709.92,72.2406,33.01,45.504,9.605,4.112,12.304,45.384,25.264,14.9066,0.1775,0.1288,0.1314,0.1288,0.2098,0.1314,0.1985,0.1247,539.56,279.05,362.85,84.5025,85.2,85.2225,82.3725,83.5275,82.065,43.0985,519.78,520.0,20.3444,517.4,488.84,13.8558
86.625,57.6,4.8156,57.6,287.1,358.3378,571.75,2.6,4.5725,173.448,343.05,72.2843,709.92,19.4551,599.94,600.12,9.9839,66.222,76.7817,2.6,4.5725,11.13,15.735,9.1102,173.446,343.05,709.92,72.2418,33.01,45.576,9.603,4.095,12.304,45.504,25.3575,14.9066,0.1775,0.1287,0.1313,0.1288,0.2097,0.1313,0.1984,0.1246,539.6,279.05,362.85,84.4875,85.2075,85.2,82.395,83.565,82.1025,43.0956,519.81,520.0,20.3444,517.4,488.84,13.8571
86.975,57.525,4.0594,57.6,287.19,357.9934,571.75,2.6002,4.575,173.8125,343.05,72.2844,709.92,19.4531,600.12,600.0,9.9841,66.222,76.7809,2.6002,4.575,11.1301,15.7353,9.1102,173.81,343.08,709.92,72.1925,33.005,45.624,9.601,4.106,12.304,45.576,25.407,14.9152,0.1778,0.1287,0.1313,0.1287,0.2096,0.1313,0.1984,0.1246,539.6,279.05,362.85,84.4575,85.1925,85.1925,82.38,83.52,82.0575,43.0927,519.84,520.0,20.3443,517.4,488.84,13.8585
86.475,57.5625,4.1766,57.5625,287.235,358.2345,571.25,2.6002,4.575,173.8125,343.08,72.2845,709.92,19.4541,600.0,600.18,9.9842,66.2219,76.7807,2.6002,4.575,11.1302,15.7355,9.1108,173.824,343.08,709.92,72.1931,33.005,45.654,9.599,4.129,12.304,45.624,25.44,14.9155,0.1781,0.1287,0.1313,0.1287,0.2096,0.1313,0.1984,0.1246,539.64,279.05,362.9,84.495,85.14,85.2225,82.4025,83.52,82.08,43.0933,519.84,520.0,20.3442,517.4,488.84,13.8598
86.5,57.6375,4.7203,57.6,287.3925,357.9934,571.75,2.6002,4.575,173.8665,343.08,72.2846,709.92,19.4519,600.18,600.0,9.9844,66.2218,76.7804,2.6002,4.575,11.1271,15.7333,9.1108,173.866,343.08,709.92,72.1937,33.005,45.66,9.598,4.152,12.305,45.654,25.4675,14.9158,0.1783,0.1287,0.1313,0.1287,0.2096,0.1313,0.1984,0.1245,539.64,279.05,362.9,84.525,85.14,85.23,82.35,83.4825,82.0425,43.0902,519.87,520.0,20.3441,517.4,488.84,13.8611
86.675,57.525,3.9469,57.525,287.3475,358.4756,571.2,2.6002,4.575,174.123,343.08,72.2848,709.92,19.4534,600.0,600.0,9.9846,66.2217,76.7802,2.6002,4.575,11.1259,15.7325,9.1108,174.132,343.08,709.92,72.1943,33.005,45.636,9.597,4.167,12.307,45.66,25.4675,14.9074,0.1784,0.1287,0.1313,0.1287,0.2097,0.1313,0.1984,0.1245,539.68,279.05,362.9,84.5325,85.14,85.2,82.2975,83.445,81.9975,43.0907,519.87,520.0,20.344,517.4,488.84,13.8625
86.775,57.525,4.8297,57.6,287.1675,358.2689,571.8,2.6002,4.575,174.177,343.08,72.2849,709.92,19.4534,600.0,600.0,9.9847,66.2216,76.7799,2.6002,4.575,11.1248,15.7318,9.1108,174.174,343.08,709.92,72.195,33.005,45.576,9.597,4.175,12.307,45.636,25.462,14.9074,0.1784,0.1287,0.1313,0.1287,0.2098,0.1313,0.1984,0.1246,539.64,279.1,362.9,84.54,85.1175,85.23,82.3425,83.4375,82.05,43.0912,519.87,520.0,20.344,517.4,488.84,13.8638
86.875,57.525,4.3266,57.525,287.1225,358.3378,571.65,2.6,4.5725,173.664,343.08,72.285,709.92,19.4534,600.0,599.94,9.9849,66.2215,76.7804,2.6,4.5725,11.1267,15.7335,9.1108,173.656,343.08,709.92,72.1956,33.005,45.492,9.598,4.176,12.306,45.576,25.44,14.9074,0.1784,0.1288,0.1313,0.1288,0.2098,0.1313,0.1985,0.1246,539.64,279.1,362.95,84.54,85.155,85.2,82.3875,83.445,81.9975,43.0955,519.84,520.0,20.3439,517.4,488.84,13.8651
86.0,57.525,4.7344,57.525,286.65,358.4067,571.1,2.6,4.5725,173.61,343.08,72.2851,709.92,19.4541,599.94,599.94,9.9851,66.2222,76.7804,2.6,4.5725,11.1268,15.7338,9.1102,173.614,343.05,709.92,72.2468,33.01,45.384,9.599,4.175,12.304,45.492,25.407,14.9074,0.1784,0.1288,0.1314,0.1288,0.2098,0.1314,0.1986,0.1247,539.64,279.1,362.95,84.5625,85.11,85.1775,82.335,83.49,81.9525,43.0962,519.84,520.0,20.3438,517.4,488.84,13.8665
86.375,57.525,4.5828,57.6,287.01,358.5444,571.35,2.5994,4.57,174.069,343.05,72.2859,709.84,19.4544,599.94,599.88,9.9853,66.2224,76.7827,2.5994,4.57,11.13,15.734,9.1091,174.076,343.05,709.84,72.2481,33.01,45.258,9.601,4.17,12.305,45.384,25.352,14.916,0.1784,0.1289,0.1315,0.1289,0.21,0.1314,0.1988,0.1247,539.64,279.1,362.95,84.585,85.155,85.2,82.305,83.4675,81.9525,43.0968,519.84,520.0,20.3437,517.4,488.84,13.8678
86.925,57.5625,4.4672,57.5625,286.965,357.8557,571.65,2.5996,4.5675,174.339,343.05,72.2849,710.0,19.4554,599.88,599.82,9.9854,66.2225,76.7827,2.5996,4.5675,11.1282,15.7343,9.1096,174.342,343.02,710.0,72.2493,33.01,45.054,9.605,4.163,12.305,45.258,25.286,14.9163,0.1784,0.129,0.1315,0.129,0.2102,0.1315,0.199,0.1248,539.56,279.1,362.95,84.63,85.17,85.2375,82.35,83.43,81.96,43.105,519.78,520.0,20.3437,517.4,488.84,13.8691
86.775,57.525,4.5109,57.5625,287.28,358.2345,571.35,2.5994,4.5625,173.934,343.02,72.2855,709.92,19.4566,599.82,599.7,9.9856,66.2227,76.7839,2.5994,4.5625,11.1283,15.7345,9.1091,173.936,342.99,709.92,72.2506,33.01,44.784,9.609,4.156,12.305,45.054,25.198,14.9166,0.1784,0.1291,0.1316,0.1291,0.2105,0.1316,0.1992,0.1249,539.48,279.1,362.95,84.615,85.1325,85.2675,82.3725,83.4075,81.9375,43.1171,519.69,520.0,20.3436,517.4,488.84,13.8705
86.725,57.5625,4.5734,57.5625,287.055,358.3723,571.25,2.5992,4.56,174.2985,342.99,72.2863,709.84,19.4589,599.7,599.76,9.9858,66.2236,76.7854,2.5992,4.56,11.1252,15.7348,9.1086,174.3,342.99,709.84,72.2012,33.005,44.562,9.615,4.149,12.307,44.784,25.0715,14.9083,0.1784,0.1292,0.1318,0.1292,0.2107,0.1318,0.1994,0.1251,539.36,279.1,363.0,84.615,85.155,85.2225,82.395,83.43,81.9825,43.1297,519.6,520.0,20.3435,517.37,488.84,13.8718
86.375,57.6375,4.4734,57.5625,286.605,358.5444,571.55,2.599,4.5575,173.9745,342.99,72.2884,709.6,19.4594,599.76,599.7,9.9859,66.224,76.7872,2.599,4.5575,11.1272,15.735,9.108,173.978,342.96,709.6,72.2019,33.005,44.328,9.621,4.134,12.307,44.562,24.9395,14.9083,0.1782,0.1293,0.1319,0.1293,0.211,0.1318,0.1997,0.1252,539.24,279.15,363.0,84.6,85.17,85.215,82.425,83.4375,81.96,43.1501,519.45,520.0,20.3434,517.37,488.81,13.8731
86.5,57.5625,4.1141,57.6,287.19,358.0279,571.4,2.599,4.555,173.5155,342.96,72.2878,709.76,19.4611,599.7,599.76,9.9861,66.2245,76.7884,2.599,4.555,11.1273,15.7353,9.108,173.516,342.96,709.76,72.2025,33.005,44.46,9.628,4.111,12.306,44.328,24.8075,14.9083,0.1777,0.1293,0.1319,0.1294,0.2107,0.1319,0.1996,0.1252,539.08,279.15,363.0,84.5625,85.155,85.2225,82.365,83.4,81.93,43.1673,519.33,520.0,20.3434,517.37,488.81,13.8745
86.25,57.5625,4.7016,57.6,286.875,357.9245,571.35,2.5998,4.56,173.7315,342.96,72.2875,709.84,19.4616,599.76,599.94,9.9863,66.2249,76.7867,2.5998,4.56,11.1305,15.7355,9.1091,173.726,342.99,709.84,72.2031,33.005,45.018,9.63,4.072,12.304,44.46,24.791,14.9083,0.1769,0.1291,0.1318,0.1292,0.2102,0.1318,0.199,0.1251,539.04,279.15,363.0,84.6,85.185,85.2525,82.3725,83.385,81.8925,43.1776,519.27,520.0,20.3433,517.37,488.81,13.8758
86.675,57.6,3.8937,57.525,287.3475,357.8212,571.4,2.6002,4.5675,173.313,342.99,72.2871,709.92,19.4604,599.94,600.24,9.9857,66.2245,76.7854,2.6002,4.5675,11.1287,15.7333,9.1102,173.32,343.02,709.92,72.1531,33.0,45.444,9.624,4.021,12.305,45.018,24.956,14.9083,0.1765,0.1289,0.1316,0.129,0.2098,0.1315,0.1986,0.1248,539.04,279.15,363.0,84.615,85.1325,85.23,82.38,83.3625,81.9,43.1805,519.27,520.0,20.3432,517.37,488.81,13.8771
86.725,57.5625,4.3406,57.5625,287.5275,358.4756,571.7,2.6006,4.5725,173.5155,343.02,72.286,710.08,19.4569,600.24,600.42,9.9848,66.2247,76.7837,2.6006,4.5725,11.1288,15.7325,9.1108,173.516,343.05,710.08,72.1531,33.0,45.846,9.616,4.004,12.305,45.444,25.1705,14.9083,0.1767,0.1287,0.1314,0.1288,0.2094,0.1314,0.1982,0.1246,539.12,279.15,363.05,84.6375,85.11,85.26,82.41,83.3475,81.8625,43.1722,519.36,520.0,20.3431,517.37,488.81,13.8785
86.25,57.525,4.4734,57.6,286.65,358.2,571.15,2.601,4.5775,173.2455,343.05,72.2853,710.16,19.4536,600.42,600.54,9.9845,66.2241,76.7814,2.601,4.5775,11.1263,15.7318,9.1118,173.25,343.11,710.16,72.1025,32.995,46.23,9.607,4.04,12.305,45.846,25.385,14.9169,0.1773,0.1285,0.1312,0.1286,0.209,0.1311,0.1978,0.1244,539.24,279.15,363.05,84.675,85.1325,85.2525,82.38,83.3475,81.8625,43.1597,519.48,520.0,20.3431,517.37,488.81,13.8798
86.975,57.6,4.2922,57.5625,286.92,357.6835,571.75,2.6012,4.585,173.9205,343.11,72.2844,710.24,19.4504,600.54,600.54,9.9842,66.224,76.7794,2.6012,4.585,11.1279,15.7335,9.1124,173.908,343.14,710.24,72.1018,32.995,46.584,9.597,4.102,12.305,46.23,25.605,14.9172,0.1779,0.1284,0.131,0.1284,0.2087,0.131,0.1974,0.1242,539.44,279.2,363.05,84.72,85.155,85.23,82.3425,83.4075,81.9075,43.1393,519.66,520.0,20.343,517.37,488.81,13.8811
86.95,57.6,3.9922,57.5625,286.875,358.2689,571.1,2.6012,4.59,174.2445,343.14,72.2828,710.4,19.4481,600.54,600.48,9.9838,66.2232,76.7779,2.6012,4.59,11.128,15.7338,9.1129,174.244,343.17,710.4,72.1012,32.995,46.854,9.587,4.163,12.305,46.584,25.8085,14.9174,0.1784,0.1282,0.1308,0.1282,0.2085,0.1307,0.1972,0.124,539.6,279.2,363.05,84.7425,85.1175,85.245,82.365,83.415,81.9225,43.1219,519.81,520.0,20.3429,517.37,488.81,13.8825
86.45,57.5625,4.3625,57.6,287.1225,358.0967,571.6,2.6014,4.5925,173.394,343.17,72.2821,710.4,19.4466,600.48,600.54,9.9835,66.2229,76.7757,2.6014,4.5925,11.1281,15.734,9.1135,173.404,343.2,710.4,72.1006,32.995,47.016,9.578,4.214,12.307,46.854,25.9845,14.9091,0.1787,0.1281,0.1306,0.1281,0.2082,0.1306,0.197,0.1239,539.76,279.2,363.1,84.765,85.095,85.2075,82.41,83.4375,81.9675,43.1001,519.99,520.0,20.3428,517.37,488.81,13.8838
86.675,57.5625,4.0703,57.525,286.7625,357.7523,571.55,2.601,4.595,174.1095,343.2,72.2821,710.32,19.4439,600.54,600.42,9.9832,66.2225,76.7754,2.601,4.595,11.1281,15.7343,9.1129,174.104,343.23,710.32,72.1506,33.0,47.154,9.57,4.254,12.307,47.016,26.1165,14.9091,0.179,0.1281,0.1306,0.128,0.2082,0.1306,0.1969,0.1238,540.0,279.2,363.1,84.735,85.125,85.1775,82.425,83.43,81.99,43.0738,520.2,520.0,20.3428,517.37,488.81,13.8851
86.95,57.5625,4.3688,57.525,287.1,358.3378,571.1,2.6012,4.5975,173.6505,343.23,72.281,710.4,19.4431,600.42,600.48,9.9828,66.2215,76.7734,2.6012,4.5975,11.1282,15.7345,9.1135,173.656,343.23,710.4,72.1506,33.0,47.19,9.562,4.281,12.306,47.154,26.2045,14.9091,0.1792,0.128,0.1305,0.1279,0.208,0.1305,0.1968,0.1237,540.2,279.2,363.1,84.6975,85.0875,85.17,82.3875,83.415,82.0275,43.0505,520.38,520.0,20.3427,517.37,488.81,13.8865
86.6,57.5625,4.3703,57.6,286.8075,358.4067,571.1,2.6012,4.6,174.5145,343.23,72.2804,710.4,19.4406,600.48,600.3,9.9825,66.2209,76.7719,2.6012,4.6,11.1283,15.7348,9.1135,174.51,343.23,710.4,72.2012,33.005,47.19,9.557,4.301,12.304,47.19,26.2815,14.9091,0.1793,0.128,0.1304,0.1279,0.2082,0.1304,0.1968,0.1237,540.36,279.2,363.1,84.7125,85.0575,85.215,82.4025,83.43,81.9975,43.0264,520.56,520.0,20.3426,517.37,488.81,13.8878
86.6,57.525,4.3031,57.5625,287.01,357.6835,571.05,2.6012,4.6,174.258,343.23,72.2798,710.4,19.4409,600.3,600.24,9.9822,66.2203,76.7704,2.6012,4.6,11.1284,15.735,9.1135,174.258,343.23,710.4,72.2524,33.01,47.088,9.553,4.315,12.304,47.19,26.32,14.9091,0.1794,0.128,0.1304,0.1279,0.2082,0.1304,0.1969,0.1237,540.48,279.25,363.1,84.6675,85.05,85.2225,82.395,83.445,82.0425,43.0129,520.65,520.0,20.3425,517.37,488.81,13.8891
