LRCA1101.MV,LRCA1101.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRCA1109.PV,PDRSA1104.PV,PIC1101A.PV,PI_1132A.PV,PI_1180.PV,PR1102A.PV,TI1105A.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TI_1145.PV
77.6026,33.27,9.588,4.894,12.348,44.736,25.242,14.986,0.188,0.2107,0.1994,551.04,84.5625,85.1925,85.4325,82.275,83.4675,81.9675,47.1577,530.82,20.3379,492.32
77.6701,33.27,9.59,4.892,12.348,44.58,25.1925,14.9871,0.188,0.2107,0.1996,551.04,84.525,85.1925,85.3875,82.29,83.43,82.005,47.2241,530.88,20.3379,492.35
77.7039,33.27,9.593,4.891,12.347,44.496,25.143,14.9877,0.188,0.2109,0.1996,551.12,84.5475,85.23,85.4025,82.26,83.4225,82.005,47.2572,530.91,20.3378,492.41
77.7039,33.27,9.595,4.886,12.347,44.496,25.0935,14.9877,0.188,0.211,0.1997,551.12,84.525,85.2525,85.3875,82.26,83.4825,81.96,47.2572,530.91,20.3377,492.44
77.7376,33.27,9.598,4.882,12.347,44.43,25.055,14.9882,0.188,0.2109,0.1998,551.12,84.5775,85.215,85.4025,82.2825,83.4825,81.975,47.2901,530.94,20.3376,492.47
77.7714,33.27,9.6,4.879,12.348,44.412,25.0165,14.9974,0.1879,0.211,0.1998,551.2,84.5925,85.17,85.3725,82.275,83.4525,81.9525,47.323,530.97,20.3376,492.53
77.8557,33.275,9.601,4.873,12.348,44.388,24.978,14.9983,0.1879,0.211,0.1998,551.2,84.6,85.185,85.3875,82.2525,83.43,81.9225,47.3557,531,20.3375,492.56
77.8395,33.27,9.603,4.869,12.348,44.358,24.9615,14.9991,0.1879,0.2111,0.1998,551.24,84.6375,85.1925,85.3425,82.2675,83.43,81.9375,47.3921,531,20.3374,492.59
77.8733,33.27,9.604,4.867,12.35,44.34,24.9395,14.9913,0.1879,0.2111,0.1999,551.24,84.6525,85.14,85.305,82.245,83.4375,81.9525,47.4247,531.03,20.3373,492.65
77.907,33.27,9.605,4.868,12.35,44.334,24.923,14.9919,0.1879,0.211,0.1999,551.28,84.6375,85.1025,85.335,82.2225,83.4675,82.005,47.4534,531.09,20.3373,492.68
77.9408,33.27,9.606,4.868,12.35,44.346,24.912,14.9924,0.1879,0.2111,0.1999,551.32,84.615,85.095,85.3725,82.23,83.4525,81.9825,47.4857,531.12,20.3372,492.71
77.9745,33.27,9.606,4.869,12.349,44.346,24.912,14.993,0.188,0.2111,0.1999,551.36,84.66,85.095,85.3725,82.2825,83.4075,81.975,47.5178,531.15,20.3371,492.74
78.0083,33.27,9.607,4.872,12.35,44.334,24.9175,15.0021,0.1881,0.2111,0.1999,551.4,84.6825,85.0425,85.32,82.2975,83.4,82.0125,47.5498,531.18,20.337,492.8
78.042,33.27,9.607,4.878,12.35,44.328,24.912,15.003,0.1881,0.2111,0.1999,551.44,84.6375,85.0575,85.3425,82.26,83.46,81.9975,47.5779,531.24,20.337,492.83
78.0758,33.27,9.607,4.883,12.35,44.328,24.912,15.0038,0.1882,0.2111,0.1999,551.48,84.5925,85.0875,85.32,82.305,83.415,81.9675,47.6096,531.27,20.3369,492.86
78.1095,33.27,9.608,4.888,12.352,44.316,24.8955,15.0046,0.1883,0.2111,0.1999,551.52,84.585,85.14,85.305,82.3125,83.3775,81.9675,47.6373,531.33,20.3368,492.92
78.1433,33.27,9.608,4.895,12.353,44.31,24.89,14.9969,0.1884,0.2112,0.1999,551.56,84.5775,85.0875,85.32,82.335,83.4375,81.93,47.6686,531.36,20.3367,492.95
78.177,33.27,9.608,4.9,12.353,44.328,24.879,14.9974,0.1884,0.2111,0.1999,551.6,84.54,85.11,85.365,82.335,83.4075,81.8925,47.7155,531.54,20.3366,492.98
78.2108,33.27,9.609,4.906,12.353,44.328,24.868,14.998,0.1885,0.2111,0.1999,551.72,84.5175,85.0725,85.3875,82.3125,83.3775,81.9,47.7155,531.54,20.3366,493.01
78.2445,33.27,9.608,4.91,12.352,44.364,24.8735,15.0071,0.1885,0.211,0.1999,551.8,84.555,85.05,85.365,82.26,83.3775,81.945,47.7346,531.66,20.3365,493.07
78.2783,33.27,9.608,4.913,12.352,45.264,24.89,15.008,0.1882,0.2106,0.1993,551.92,84.585,85.02,85.335,82.2675,83.3775,81.99,47.7525,532.05,20.3364,493.1
78.312,33.27,9.6,4.898,12.352,45.264,25.044,15.0088,0.1879,0.2101,0.199,552.08,84.63,85.065,85.305,82.2375,83.3625,82.0125,47.7525,532.05,20.3363,493.13
78.3458,33.27,9.592,4.894,12.354,45.948,25.242,15.0096,0.1879,0.2098,0.1986,552.32,84.6525,85.0725,85.3125,82.29,83.3625,81.9675,47.7594,532.5,20.3363,493.19
78.3796,33.27,9.582,4.907,12.354,45.948,25.451,15.0019,0.188,0.2095,0.1983,552.56,84.6375,85.0575,85.2825,82.3425,83.355,81.99,47.7594,532.5,20.3362,493.22
78.4133,33.27,9.572,4.934,12.354,46.176,25.6435,15.0024,0.1883,0.2094,0.198,552.8,84.6075,85.0575,85.335,82.38,83.4,81.96,47.7634,532.71,20.3361,493.28
78.4471,33.27,9.563,4.969,12.354,46.29,25.8085,15.003,0.1887,0.2092,0.1979,553.04,84.6525,85.1025,85.3425,82.3875,83.3775,81.945,47.7665,532.92,20.336,493.31
78.5314,33.275,9.555,5.008,12.353,46.326,25.924,15.0035,0.1891,0.2091,0.1979,553.24,84.6225,85.0725,85.32,82.4025,83.3475,81.915,47.7703,533.34,20.336,493.34
78.5658,33.275,9.549,5.046,12.353,46.326,26.0065,15.0041,0.1895,0.2091,0.1979,553.44,84.5925,85.0725,85.2675,82.395,83.4,81.885,47.7703,533.34,20.3359,493.4
78.6508,33.28,9.545,5.08,12.353,46.248,26.0505,15.0046,0.1899,0.209,0.1979,553.68,84.615,85.0575,85.2675,82.3725,83.445,81.93,47.7705,533.76,20.3358,493.46
78.7714,33.285,9.541,5.108,12.353,46.17,26.0615,15.0057,0.1901,0.2091,0.1979,553.92,84.5775,85.1025,85.2975,82.3875,83.4675,81.9375,47.7807,533.88,20.3357,493.49
78.7714,33.285,9.539,5.13,12.353,46.17,26.0615,15.0057,0.1904,0.2093,0.198,554.12,84.555,85.1325,85.245,82.425,83.5125,81.9375,47.7807,533.88,20.3357,493.55
78.8577,33.29,9.538,5.148,12.353,45.78,26.045,15.0063,0.1907,0.2095,0.1982,554.24,84.6,85.1475,85.2,82.4625,83.505,81.96,47.811,534.03,20.3356,493.58
78.8939,33.29,9.539,5.166,12.354,45.78,25.9955,15.0069,0.1909,0.2097,0.1984,554.32,84.5625,85.185,85.1925,82.425,83.505,81.93,47.811,534.03,20.3355,493.64
78.9808,33.295,9.541,5.182,12.354,45.546,25.9075,15.0074,0.1912,0.2098,0.1986,554.4,84.6,85.2225,85.1775,82.38,83.52,81.9,47.8276,534.09,20.3354,493.7
79.1058,33.3,9.545,5.191,12.354,45.036,25.7975,15.0085,0.1913,0.2102,0.1989,554.44,84.6,85.215,85.2,82.365,83.4675,81.9,47.8791,534.06,20.3353,493.73
79.1058,33.3,9.549,5.193,12.354,45.036,25.671,15.0085,0.1915,0.2104,0.1991,554.44,84.57,85.2225,85.185,82.32,83.4675,81.9225,47.8791,534.06,20.3353,493.79
79.1939,33.305,9.556,5.193,12.354,44.502,25.5335,15.0091,0.1916,0.2106,0.1994,554.4,84.5925,85.17,85.185,82.365,83.4825,81.9525,47.9385,533.97,20.3352,493.85
79.3208,33.31,9.563,5.188,12.354,44.268,25.3795,15.0102,0.1916,0.2109,0.1997,554.4,84.615,85.155,85.185,82.3425,83.4375,81.945,47.9779,533.85,20.3351,493.88
79.3595,33.31,9.57,5.175,12.354,44.01,25.22,15.0107,0.1915,0.2112,0.1999,554.32,84.5925,85.1775,85.155,82.38,83.4225,81.945,48.0178,533.73,20.335,493.94
79.3983,33.31,9.578,5.158,12.354,43.764,24.9395,15.0113,0.1914,0.2114,0.2002,554.2,84.585,85.17,85.1925,82.4025,83.4675,81.9375,48.0582,533.61,20.3349,494
79.437,33.31,9.586,5.139,12.354,43.764,24.9395,15.0118,0.1912,0.2117,0.2004,554.08,84.585,85.17,85.1925,82.4025,83.4675,81.9375,48.084,533.61,20.3348,494.03
79.437,33.31,9.586,5.139,12.354,43.764,24.9395,15.0118,0.1912,0.2117,0.2004,554.08,84.585,85.17,85.1925,82.4025,83.4675,81.9375,48.084,533.61,20.3348,494.03
79.5145,33.31,9.586,5.139,12.354,43.764,24.9395,15.013,0.1912,0.2117,0.2004,554.08,84.585,85.17,85.1925,82.4025,83.4675,81.9375,48.1356,533.61,20.3347,494.03
79.5533,33.31,9.586,5.139,12.354,43.554,24.9395,15.0135,0.1912,0.2117,0.2004,554.08,84.585,85.17,85.1925,82.4025,83.4675,81.9375,48.1765,533.49,20.3346,494.03
79.592,33.31,9.594,5.117,12.356,43.422,24.791,15.0141,0.191,0.2118,0.2006,553.96,84.6225,85.185,85.2225,82.395,83.4975,81.9075,48.214,533.4,20.3345,494.09
79.6308,33.31,9.601,5.091,12.356,43.308,24.659,15.0146,0.1907,0.212,0.2008,553.84,84.6225,85.185,85.2225,82.395,83.4975,81.9075,48.2595,533.25,20.3344,494.12
79.6189,33.305,9.607,5.06,12.356,43.218,24.549,15.0152,0.1904,0.2122,0.2009,553.72,84.6225,85.1925,85.1625,82.365,83.505,81.8625,48.298,533.16,20.3344,494.18
79.6571,33.305,9.613,5.03,12.356,43.182,24.461,15.0157,0.1902,0.2122,0.201,553.6,84.6225,85.1925,85.1625,82.365,83.505,81.8625,48.3294,533.13,20.3344,494.21
79.6445,33.3,9.622,4.982,12.357,43.902,24.351,15.0163,0.1891,0.2115,0.2003,553.44,84.6,85.14,85.2,82.3275,83.4975,81.9225,48.3572,533.13,20.3342,494.3
79.6445,33.3,9.622,4.982,12.357,44.502,24.351,15.0163,0.1891,0.2115,0.2003,553.44,84.6,85.14,85.2,82.3275,83.4975,81.9225,48.3662,533.28,20.3342,494.3
79.6683,33.295,9.615,4.931,12.358,45.072,24.5435,15.0174,0.1884,0.2109,0.1997,553.48,84.6,85.1775,85.2375,82.2975,83.535,81.9,48.3633,533.52,20.3341,494.36
79.6545,33.29,9.605,4.898,12.358,45.612,24.8295,15.018,0.1881,0.2103,0.1992,553.6,84.5925,85.1325,85.2975,82.335,83.5125,81.9225,48.3631,533.73,20.334,494.39
79.6908,33.29,9.592,4.898,12.359,46.014,25.132,15.0185,0.1881,0.2099,0.1986,553.84,84.615,85.11,85.3275,82.35,83.55,81.9075,48.3546,534,20.334,494.42
79.6764,33.285,9.578,4.922,12.359,46.32,25.429,15.0191,0.1884,0.2095,0.1982,554.08,84.57,85.065,85.3275,82.335,83.5125,81.9,48.3488,534.24,20.3339,494.48
79.712,33.285,9.553,5.014,12.36,46.494,25.913,15.0282,0.1893,0.209,0.1978,554.6,84.6375,85.0575,85.2525,82.3425,83.5575,81.8775,48.3345,534.54,20.3337,494.57
79.712,33.285,9.553,5.014,12.36,46.596,25.913,15.0282,0.1893,0.209,0.1978,554.6,84.6375,85.0575,85.2525,82.3425,83.5575,81.8775,48.3228,534.81,20.3337,494.57
79.8339,33.29,9.544,5.066,12.36,46.572,26.0615,15.0299,0.1899,0.209,0.1976,554.92,84.6225,85.0425,85.2075,82.305,83.5875,81.855,48.3099,535.08,20.3336,494.6
79.8702,33.29,9.536,5.113,12.36,46.506,26.144,15.0221,0.1904,0.2089,0.1977,555.2,84.63,85.095,85.2375,82.2525,83.55,81.9,48.2997,535.32,20.3335,494.66
79.9064,33.29,9.532,5.157,12.362,46.404,26.1715,15.0227,0.1909,0.2089,0.1977,555.48,84.585,85.0575,85.2375,82.23,83.565,81.9075,48.2999,535.47,20.3334,494.69
79.9932,33.295,9.528,5.195,12.362,46.236,26.177,15.0232,0.1913,0.209,0.1978,555.72,84.5925,85.02,85.245,82.2225,83.595,81.885,48.2994,535.62,20.3334,494.75
80.0301,33.295,9.526,5.226,12.362,45.996,26.155,15.0238,0.1917,0.2093,0.198,555.88,84.6375,85.02,85.2375,82.2,83.49,81.9075,48.3095,535.68,20.3333,494.81
80.1176,33.3,9.526,5.254,12.361,45.702,26.1055,15.0243,0.1921,0.2095,0.1982,556.04,84.6375,85.02,85.2375,82.2,83.49,81.9075,48.3232,535.71,20.3332,494.84
80.2058,33.305,9.528,5.278,12.361,45.378,26.023,15.0249,0.1925,0.2098,0.1985,556.08,84.6,84.9825,85.215,82.1775,83.49,81.9075,48.3443,535.68,20.3331,494.9
80.2439,33.305,9.532,5.297,12.361,45.012,25.902,15.0254,0.1928,0.2101,0.1988,556.12,84.6075,84.9525,85.215,82.2075,83.52,81.9375,48.3656,535.65,20.3331,494.96
80.3326,33.31,9.545,5.317,12.361,44.64,25.561,15.026,0.1933,0.2107,0.1996,556.08,84.5775,84.96,85.1925,82.26,83.5725,81.975,48.3906,535.59,20.333,495.05
80.3714,33.31,9.545,5.317,12.361,44.316,25.561,15.0266,0.1933,0.2107,0.1996,556.08,84.5775,84.96,85.1925,82.26,83.5725,81.975,48.416,535.53,20.3329,495.05
80.4101,33.31,9.554,5.318,12.361,44.04,25.3575,15.0271,0.1933,0.211,0.1999,556,84.5175,84.9375,85.14,82.2525,83.475,81.93,48.4453,535.44,20.3328,495.11
80.4489,33.31,9.564,5.308,12.362,43.788,25.1485,15.0191,0.1933,0.2113,0.2002,555.96,84.5175,84.9375,85.14,82.2525,83.475,81.93,48.4863,535.26,20.3328,495.17
80.5382,33.315,9.573,5.291,12.361,43.524,24.9615,15.0193,0.1931,0.2117,0.2004,555.84,84.4875,84.93,85.1775,82.26,83.46,81.915,48.528,535.08,20.3327,495.23
80.527,33.31,9.582,5.268,12.361,43.272,24.6535,15.0196,0.193,0.212,0.2007,555.68,84.465,84.9825,85.2075,82.275,83.5125,81.9975,48.5666,534.93,20.3326,495.26
80.5657,33.31,9.591,5.244,12.361,43.422,24.6535,15.0285,0.1928,0.2121,0.2009,555.48,84.465,84.9825,85.2075,82.275,83.5125,81.9975,48.6022,534.81,20.3325,495.32
80.6045,33.31,9.599,5.218,12.359,43.518,24.494,15.0291,0.1922,0.2121,0.2008,555.32,84.5625,85.005,85.1625,82.2675,83.4825,81.96,48.6344,534.72,20.3325,495.35
80.5926,33.305,9.602,5.17,12.36,43.626,24.494,15.0296,0.1916,0.2119,0.2007,555.2,84.5625,85.005,85.1625,82.2675,83.4825,81.96,48.6708,534.6,20.3324,495.41
80.6308,33.305,9.604,5.126,12.36,43.686,24.516,15.0302,0.1912,0.2119,0.2006,555.08,84.5775,85.02,85.155,82.2975,83.475,81.9375,48.7001,534.54,20.3323,495.44
80.6182,33.3,9.605,5.094,12.363,43.746,24.593,15.0307,0.1909,0.2118,0.2006,554.96,84.495,85.0575,85.1475,82.2375,83.505,81.885,48.7297,534.48,20.3322,495.5
80.6557,33.3,9.605,5.074,12.363,43.794,24.593,15.0313,0.1907,0.2118,0.2005,554.92,84.495,85.0575,85.1475,82.2375,83.505,81.885,48.7482,534.51,20.3321,495.53
80.6426,33.295,9.605,5.063,12.363,43.866,24.626,15.0318,0.1906,0.2117,0.2005,554.88,84.555,85.0725,85.2075,82.2675,83.5575,81.8925,48.7666,534.54,20.3321,495.59
80.6289,33.29,9.604,5.057,12.365,43.944,24.6425,15.0324,0.1906,0.2116,0.2004,554.88,84.615,85.125,85.1925,82.215,83.5875,81.84,48.7849,534.57,20.332,495.62
80.6651,33.29,9.603,5.055,12.365,43.98,24.659,15.0329,0.1906,0.2116,0.2003,554.92,84.615,85.125,85.1925,82.215,83.5875,81.84,48.7994,534.63,20.3319,495.65
80.6507,33.285,9.603,5.056,12.365,44.046,24.6865,15.0335,0.1906,0.2114,0.2003,554.92,84.645,85.1325,85.185,82.185,83.5875,81.87,48.8173,534.66,20.3318,495.71
80.6357,33.28,9.602,5.062,12.365,44.058,24.7305,15.0427,0.1907,0.2115,0.2002,555,84.6675,85.185,85.2525,82.1775,83.5575,81.96,48.8314,534.72,20.3318,495.74
80.6707,33.28,9.601,5.069,12.366,44.088,24.7305,15.0435,0.1908,0.2114,0.2002,555.04,84.6675,85.185,85.2525,82.1775,83.5575,81.96,48.8489,534.75,20.3317,495.8
80.6551,33.275,9.6,5.079,12.366,44.058,24.747,15.0443,0.1909,0.2114,0.2002,555.12,84.645,85.23,85.215,82.17,83.6325,82.035,48.8664,534.78,20.3316,495.83
80.6895,33.275,9.599,5.089,12.366,44.004,24.7415,15.0366,0.1911,0.2115,0.2002,555.12,84.6225,85.2,85.245,82.1475,83.6175,81.9975,48.8875,534.78,20.3315,495.86
80.6733,33.27,9.599,5.1,12.368,43.926,24.7415,15.0371,0.1912,0.2115,0.2003,555.16,84.6225,85.2,85.245,82.1475,83.6175,81.9975,48.9011,534.84,20.3315,495.92
80.707,33.27,9.6,5.112,12.368,43.866,24.714,15.0377,0.1914,0.2115,0.2003,555.16,84.6075,85.2375,85.305,82.2,83.58,81.93,48.9219,534.84,20.3314,495.95
80.7408,33.27,9.603,5.128,12.367,43.788,24.6315,15.0382,0.1916,0.2117,0.2005,555.24,84.585,85.2075,85.2675,82.215,83.58,81.945,48.939,534.87,20.3313,496.04
80.7239,33.265,9.603,5.128,12.367,43.716,24.6315,15.0388,0.1916,0.2117,0.2005,555.24,84.585,85.2075,85.2675,82.215,83.58,81.945,48.9597,534.87,20.3312,496.04
80.757,33.265,9.606,5.135,12.367,43.632,24.5435,15.0393,0.1918,0.2119,0.2006,555.28,84.5475,85.155,85.275,82.2675,83.64,81.9375,48.9842,534.84,20.3312,496.13
80.7395,33.26,9.609,5.137,12.367,43.53,24.494,15.0399,0.1919,0.2119,0.2007,555.24,84.51,85.1775,85.2525,82.23,83.655,81.9675,49.0013,534.87,20.3311,496.16
80.772,33.26,9.609,5.137,12.367,43.47,24.494,15.0404,0.1919,0.2119,0.2007,555.24,84.51,85.1775,85.2525,82.23,83.655,81.9675,49.0258,534.84,20.331,496.16
80.8045,33.26,9.611,5.139,12.367,43.392,24.3895,15.041,0.1919,0.2121,0.2008,555.24,84.5475,85.1475,85.2525,82.32,83.61,81.9675,49.0504,534.81,20.3309,496.19
80.7864,33.255,9.616,5.133,12.366,43.32,24.3455,15.0415,0.1919,0.2122,0.2009,555.2,84.5175,85.185,85.2825,82.2825,83.5575,81.9825,49.0751,534.78,20.3309,496.28
80.8182,33.255,9.616,5.133,12.366,43.236,24.3455,15.0421,0.1919,0.2122,0.2009,555.2,84.495,85.1775,85.29,82.275,83.5125,82.0275,49.1,534.75,20.3308,496.28
80.7995,33.25,9.62,5.127,12.367,43.2,24.252,15.034,0.1918,0.2122,0.201,555.16,84.495,85.1325,85.245,82.275,83.4975,82.065,49.1212,534.75,20.3307,496.37
80.7801,33.245,9.622,5.121,12.367,43.188,24.208,15.0343,0.1918,0.2123,0.2011,555.16,84.5325,85.095,85.29,82.32,83.5125,82.0125,49.1424,534.75,20.3306,496.4
80.8108,33.245,9.622,5.121,12.367,43.182,24.208,15.0346,0.1918,0.2123,0.2011,555.16,84.51,85.065,85.2675,82.3275,83.535,82.005,49.1599,534.78,20.3305,496.4
80.7907,33.24,9.625,5.109,12.364,43.344,24.1805,15.0349,0.1916,0.2122,0.2009,555.16,84.555,85.0875,85.245,82.3275,83.52,82.02,49.1847,534.75,20.3305,496.46
80.8207,33.24,9.623,5.097,12.364,43.446,24.219,15.0352,0.1914,0.212,0.2008,555.16,84.57,85.125,85.2525,82.365,83.4825,81.9675,49.1984,534.81,20.3304,496.52
80.8001,33.235,9.621,5.093,12.364,43.554,24.2795,15.044,0.1914,0.2119,0.2007,555.2,84.585,85.1175,85.275,82.3425,83.5275,81.99,49.2119,534.87,20.3303,496.55
80.7789,33.23,9.619,5.094,12.364,43.674,24.34,15.0446,0.1914,0.2118,0.2006,555.24,84.6225,85.1175,85.2975,82.29,83.52,82.0275,49.2251,534.93,20.3302,496.58
80.8076,33.23,9.616,5.097,12.365,43.758,24.3895,15.0365,0.1914,0.2117,0.2005,555.32,84.6525,85.1625,85.305,82.2975,83.475,82.0125,49.2343,535.02,20.3302,496.61
80.7857,33.225,9.613,5.106,12.366,43.866,24.439,15.0368,0.1915,0.2116,0.2003,555.44,84.6825,85.1325,85.335,82.26,83.4975,81.975,49.2431,535.11,20.3301,496.67
80.8139,33.225,9.61,5.115,12.365,43.932,24.483,15.0371,0.1916,0.2115,0.2003,555.52,84.69,85.095,85.3575,82.2975,83.49,81.945,49.2516,535.2,20.33,496.7
80.842,33.225,9.607,5.128,12.364,43.968,24.5325,15.0374,0.1917,0.2115,0.2002,555.6,84.66,85.08,85.3125,82.29,83.52,81.975,49.2635,535.26,20.3299,496.73
80.8195,33.22,9.605,5.142,12.364,43.968,24.5655,15.0377,0.1919,0.2115,0.2002,555.68,84.69,85.08,85.2675,82.2825,83.5575,81.975,49.2714,535.35,20.3299,496.76
80.847,33.22,9.603,5.157,12.363,43.95,24.5765,15.0379,0.1921,0.2115,0.2002,555.76,84.645,85.065,85.245,82.26,83.505,81.9525,49.2789,535.44,20.3298,496.82
80.8745,33.22,9.602,5.171,12.363,43.926,24.5765,15.0382,0.1923,0.2114,0.2003,555.84,84.615,85.0275,85.26,82.2525,83.55,81.915,49.286,535.53,20.3297,496.85
80.8514,33.215,9.602,5.182,12.363,43.914,24.56,15.0385,0.1924,0.2114,0.2003,555.96,84.645,85.0575,85.215,82.29,83.5125,81.9675,49.2891,535.65,20.3296,496.88
80.8782,33.215,9.601,5.191,12.363,43.926,24.549,15.0302,0.1925,0.2115,0.2002,556.08,84.675,85.035,85.2675,82.3275,83.55,81.9825,49.2991,535.71,20.3296,496.94
80.9051,33.215,9.601,5.197,12.362,43.896,24.5435,15.0302,0.1925,0.2115,0.2003,556.12,84.6225,85.065,85.29,82.3125,83.5875,81.9975,49.3127,535.74,20.3295,496.97
80.932,33.215,9.601,5.204,12.362,43.86,24.538,15.0302,0.1926,0.2114,0.2003,556.16,84.6,85.0875,85.245,82.29,83.565,82.0275,49.3187,535.83,20.3294,497
80.9082,33.21,9.6,5.211,12.361,43.86,24.5325,15.0302,0.1927,0.2115,0.2003,556.28,84.585,85.1175,85.215,82.305,83.565,81.99,49.328,535.89,20.3293,497.06
80.9345,33.21,9.6,5.215,12.36,43.842,24.5215,15.0302,0.1927,0.2115,0.2003,556.32,84.6,85.1175,85.2525,82.3425,83.5125,81.975,49.3371,535.95,20.3292,497.09
80.9607,33.21,9.6,5.218,12.36,43.842,24.516,15.0302,0.1928,0.2116,0.2003,556.4,84.615,85.14,85.2675,82.38,83.49,81.9825,49.3497,535.98,20.3292,497.15
80.987,33.21,9.6,5.22,12.36,43.794,24.5105,15.0302,0.1928,0.2116,0.2004,556.4,84.645,85.14,85.245,82.3725,83.49,81.9975,49.3659,535.98,20.3291,497.18
81.0133,33.21,9.6,5.224,12.36,43.74,24.4995,15.0302,0.1929,0.2116,0.2004,556.44,84.6,85.125,85.2075,82.3725,83.5125,82.02,49.3747,536.04,20.329,497.21
80.9889,33.205,9.601,5.228,12.359,43.734,24.4775,15.0302,0.1929,0.2116,0.2004,556.48,84.555,85.17,85.2225,82.3275,83.5275,82.0425,49.3831,536.1,20.3289,497.27
81.0145,33.205,9.601,5.228,12.359,43.728,24.4555,15.0302,0.1929,0.2117,0.2004,556.52,84.585,85.125,85.2,82.2825,83.5275,82.0425,49.3989,536.1,20.3289,497.3
81.0401,33.205,9.601,5.227,12.359,43.692,24.4445,15.0302,0.1929,0.2117,0.2005,556.56,84.6225,85.1625,85.245,82.26,83.565,82.035,49.4109,536.13,20.3288,497.33
81.0658,33.205,9.602,5.229,12.359,43.65,24.439,15.0302,0.193,0.2118,0.2005,556.56,84.66,85.1925,85.29,82.3125,83.5875,82.0275,49.4265,536.13,20.3287,497.39
81.0408,33.2,9.602,5.23,12.358,43.602,24.4225,15.0302,0.193,0.2118,0.2006,556.56,84.6225,85.23,85.3125,82.305,83.58,82.0425,49.4422,536.13,20.3286,497.42
81.0658,33.2,9.603,5.231,12.358,43.542,24.4005,15.0302,0.1931,0.2118,0.2006,556.56,84.66,85.185,85.35,82.3275,83.535,82.0125,49.4616,536.1,20.3286,497.45
81.0908,33.2,9.604,5.233,12.358,43.476,24.3675,15.0302,0.1931,0.2119,0.2007,556.56,84.6825,85.1625,85.3725,82.3275,83.55,81.9825,49.4773,536.1,20.3285,497.51
81.1158,33.2,9.605,5.233,12.358,43.41,24.3345,15.0302,0.1931,0.2119,0.2007,556.52,84.69,85.14,85.3275,82.3275,83.5575,81.9525,49.4931,536.1,20.3284,497.54
81.0901,33.195,9.607,5.233,12.358,43.374,24.296,15.0215,0.1931,0.2121,0.2008,556.56,84.63,85.14,85.3725,82.3125,83.565,81.9675,49.5088,536.1,20.3283,497.57
81.1145,33.195,9.608,5.229,12.358,43.314,24.263,15.0213,0.1931,0.2121,0.2009,556.52,84.645,85.1025,85.335,82.3125,83.6025,82.005,49.5284,536.07,20.3283,497.63
81.1389,33.195,9.61,5.227,12.357,43.254,24.23,15.021,0.1931,0.2122,0.2009,556.52,84.6525,85.0725,85.35,82.275,83.58,81.99,49.548,536.04,20.3282,497.66
81.1633,33.195,9.612,5.225,12.355,43.218,24.208,15.0293,0.1931,0.2122,0.2009,556.48,84.6075,85.0275,85.32,82.3125,83.5425,82.0125,49.5602,536.07,20.3281,497.69
81.137,33.19,9.613,5.222,12.355,43.206,24.1805,15.0293,0.1931,0.2122,0.2009,556.48,84.6075,85.02,85.3575,82.275,83.505,81.975,49.5799,536.04,20.328,497.72
81.1608,33.19,9.614,5.217,12.355,43.2,24.164,15.0293,0.193,0.2121,0.201,556.48,84.6375,84.9975,85.365,82.3275,83.4675,81.9975,49.5884,536.1,20.328,497.78
81.1339,33.185,9.615,5.212,12.356,43.83,24.153,15.0293,0.1924,0.2116,0.2003,556.56,84.6525,85.0275,85.3875,82.3275,83.5125,82.0125,49.5928,536.19,20.3279,497.81
81.157,33.185,9.606,5.18,12.356,44.316,24.3345,15.0293,0.1919,0.211,0.1998,556.64,84.63,85.005,85.3275,82.3725,83.5125,81.9825,49.5894,536.34,20.3278,497.84
81.1295,33.18,9.596,5.162,12.356,44.748,24.5875,15.0293,0.1917,0.2106,0.1994,556.76,84.6075,85.02,85.32,82.395,83.4825,82.0275,49.5779,536.55,20.3277,497.9
81.152,33.18,9.585,5.165,12.356,45.12,24.8295,15.0293,0.1917,0.2102,0.199,557,84.6525,85.0425,85.3575,82.38,83.505,82.035,49.5618,536.79,20.3276,497.93
81.1745,33.18,9.573,5.18,12.356,45.438,25.0605,15.0293,0.1918,0.21,0.1987,557.24,84.615,85.065,85.3425,82.3575,83.475,82.065,49.5485,537,20.3276,497.96
81.197,33.18,9.562,5.203,12.356,45.624,25.2585,15.0293,0.192,0.2098,0.1985,557.48,84.6075,85.0725,85.32,82.335,83.505,82.0575,49.5305,537.24,20.3275,497.99
81.2195,33.18,9.553,5.235,12.355,45.726,25.4125,15.0207,0.1924,0.2097,0.1984,557.72,84.585,85.1175,85.3275,82.3275,83.5125,82.0275,49.5154,537.45,20.3274,498.05
81.242,33.18,9.546,5.268,12.355,45.72,25.5115,15.0204,0.1928,0.2097,0.1984,557.92,84.6,85.125,85.3125,82.3275,83.4975,81.99,49.5031,537.63,20.3273,498.08
81.2645,33.18,9.54,5.304,12.355,45.654,25.5665,15.0202,0.1932,0.2098,0.1985,558.12,84.57,85.0725,85.3125,82.275,83.4525,81.9675,49.4902,537.81,20.3273,498.14
