PDRCA1109.PV,TV1155.OUT,FRCA1112.MV,TRCA1130.SV,TI_1150A.PV,FV1122.OUT,TV1118A.OUT,TI1116A.PV,TI_1143B.PV,FRC1107.MV,PDRCA1109.SV,FV1127.OUT,PV1101A.OUT,TI1105B.PV,DR1105.PV,PIC1101B.MV,TIA2872.PV,TIC_1101.MV,DR1107.PV,TIA2873.PV,FV1104.OUT,FV1112.OUT,PDIC_1133.MV,FRC1102.MV,TI_1143A.PV,AO_P1201A.OUT,TI1135.PV,FRC1113.MV,FV1102.OUT,FV1110.OUT,FV1107.OUT,LRCA1101.MV,PDRSA1104.PV,TI_1142.PV,FRCA1110.MV,PDR1103.PV,TIA2877.PV,FIC_1122.MV,TIC_1101.PV,TI_1147.PV,FRC1213.MV,TI1111.PV,TI1212.PV,FV1113.OUT,TIA2875.PV,TI1130.PV,PIK1101B.OUT,PIK1101A.OUT,FI1902.PV,TI_1151A.PV,TI_1143D.PV,FI1104.PV,TI_1145.PV,TI1133.PV,FIC_1127.MV,TI1116B.PV,TI_1149A.PV,TI_1146.PV,PIC1101B.PV,TI1112.PV,PI_1132A.PV,TI1113.PV,TI1105A.PV,TIA2876.PV,TI1132.PV,TRCA1130.PV,PIC1101A.PV,PDRCA1109.MV,PDR1106.PV,TI_1143C.PV,TI_1140.PV,LV1101.OUT,TI_1144.PV,TV1101.OUT,PRCA1101B.MV,FRC1104.MV,TIC_1155.MV,FRSA1101.PV,PDI_1109.PV,TRC1118A.MV,TIA2874.PV,PIC1101A.MV
13.818,21.6583,15.7335,211.2,522.81,72.9659,15.0002,521.25,521.275,66.8502,13.818,19.8482,14.909,543.72,4.0469,14.909,84.525,79.7517,287.325,85.2225,11.6646,15.7335,21.6584,10.2357,521.275,75.4643,372.4,77.5061,10.2357,11.1276,66.8502,66.9452,-13.709,521.27,11.1276,9.483,82.0125,72.9659,522.81,685.7,75.4643,490.5,536.88,77.5061,82.3125,211.2,14.909,14.909,173.394,522.81,521.275,1036.7999,492.5,372.4,19.8482,521.25,522.81,685.72,14.909,493.47,0.2193,491.49,542.72,83.5275,286.15,211.2,14.909,79.752,4.315,521.275,211.2,66.9452,521.27,79.7517,14.909,11.6646,21.6583,173.39,13.818,15.0002,85.3725,14.909
13.812,21.6583,15.7338,211.2,522.81,72.9659,14.9955,521.25,521.275,66.8504,13.812,19.8477,14.909,543.72,4.0219,14.909,84.5175,79.7515,287.37,85.2075,11.6646,15.7338,21.6583,10.2351,521.275,75.4643,372.35,77.5061,10.2351,11.1277,66.8504,66.9446,-13.7145,521.27,11.1277,9.484,82.005,72.9659,522.81,685.7,75.4643,490.5,536.88,77.5061,82.2675,211.2,14.909,14.909,173.394,522.81,521.275,1036.7999,492.5,372.35,19.8477,521.25,522.81,685.72,14.909,493.47,0.2193,491.49,542.72,83.505,286.15,211.2,14.909,79.7517,4.316,521.275,211.2,66.9446,521.27,79.7515,14.909,11.6646,21.6583,173.39,13.812,14.9955,85.3575,14.909
13.812,21.6582,15.734,211.2,522.78,72.9659,14.9909,521.25,521.275,66.8505,13.812,19.8495,14.909,543.72,4.3453,14.909,84.5175,79.755,287.46,85.2375,11.6647,15.734,21.6582,10.2351,521.275,75.4643,372.3,77.5061,10.2351,11.1246,66.8505,66.944,-13.72,521.27,11.1246,9.484,82.05,72.9659,522.78,685.7,75.4643,490.5,536.88,77.5061,82.305,211.2,14.909,14.909,173.394,522.78,521.275,1036.7999,492.5,372.3,19.8495,521.25,522.78,685.68,14.909,493.47,0.2193,491.49,542.72,83.4975,286.1,211.2,14.909,79.7515,4.316,521.275,211.2,66.944,521.27,79.755,14.909,11.6647,21.6582,173.39,13.812,14.9909,85.3875,14.909
13.812,21.6731,15.7343,211.2,522.78,72.9659,14.9862,521.25,521.275,66.8499,13.812,19.8497,14.909,543.68,4.6687,14.909,84.48,79.7549,286.785,85.2525,11.6647,15.7343,21.6581,10.235,521.275,75.4643,372.25,77.5061,10.235,11.1234,66.8499,66.9434,-13.7255,521.27,11.1234,9.484,82.0425,72.9659,522.78,685.7,75.4643,490.5,536.88,77.5061,82.305,211.2,14.909,14.909,173.394,522.78,521.275,1036.7999,492.5,372.25,19.8497,521.25,522.78,685.68,14.909,493.47,0.2193,491.49,542.68,83.4525,286.05,211.2,14.909,79.755,4.315,521.275,211.2,66.9434,521.27,79.7549,14.909,11.6647,21.6731,173.39,13.812,14.9862,85.3425,14.909
13.812,21.6736,15.7345,211.2,522.78,72.9659,14.9815,521.25,521.275,66.8499,13.812,19.85,14.9004,543.68,4.5922,14.9004,84.525,79.7547,286.785,85.23,11.6648,15.7345,21.6733,10.2349,521.275,75.4643,372.25,77.5061,10.2349,11.1254,66.8499,66.9427,-13.7255,521.27,11.1254,9.484,82.08,72.9659,522.78,685.7,75.4643,490.5,536.88,77.5061,82.305,211.2,14.9004,14.9004,173.394,522.78,521.275,1036.7999,492.5,372.25,19.85,521.25,522.78,685.68,14.909,493.47,0.2193,491.49,542.68,83.4825,286.05,211.2,14.909,79.7549,4.314,521.275,211.2,66.9427,521.27,79.7547,14.9004,11.6648,21.6736,173.39,13.812,14.9815,85.365,14.9004
13.812,21.674,15.7348,211.2,522.75,72.9659,14.9769,521.25,521.275,66.8498,13.812,19.8502,14.9001,543.68,3.8891,14.9001,84.57,79.7584,287.19,85.215,11.6649,15.7348,21.6738,10.2348,521.275,75.4643,372.2,77.5061,10.2348,11.1255,66.8498,66.9421,-13.7255,521.27,11.1255,9.484,82.0425,72.9659,522.75,685.7,75.4643,490.5,536.88,77.5061,82.3125,211.2,14.9001,14.9001,173.394,522.75,521.275,1036.7999,492.5,372.2,19.8502,521.25,522.75,685.68,14.9004,493.47,0.2193,491.49,542.68,83.46,286.0,211.2,14.9004,79.7547,4.313,521.275,211.2,66.9421,521.27,79.7584,14.9001,11.6649,21.674,173.39,13.812,14.9769,85.35,14.9001
13.812,21.6744,15.735,211.2,522.75,72.9659,14.9722,521.25,521.275,66.8497,13.812,19.8505,14.8998,543.68,4.6813,14.8998,84.555,79.7584,286.695,85.2,11.6649,15.735,21.6742,10.2347,521.275,75.4643,372.15,77.5061,10.2347,11.1287,66.8497,66.9415,-13.7255,521.27,11.1287,9.484,82.0725,72.9659,522.75,685.7,75.4643,490.5,536.88,77.5061,82.3425,211.2,14.8998,14.8998,173.394,522.75,521.275,1036.7999,492.47,372.15,19.8505,521.25,522.75,685.68,14.9001,493.47,0.2193,491.49,542.68,83.4675,286.0,211.2,14.9001,79.7584,4.313,521.275,211.2,66.9415,521.27,79.7584,14.8998,11.6649,21.6744,173.39,13.812,14.9722,85.32,14.8998
13.818,21.6748,15.7353,211.2,522.75,72.9659,14.9675,521.25,521.275,66.8504,13.818,19.8507,14.8995,543.64,4.2219,14.8995,84.5175,79.7584,287.28,85.185,11.665,15.7353,21.6746,10.2354,521.275,75.4643,372.15,77.5061,10.2354,11.1269,66.8504,66.8902,-13.7255,521.27,11.1269,9.484,82.0425,72.9659,522.75,685.7,75.4643,490.5,536.88,77.5061,82.3875,211.2,14.8995,14.8995,173.394,522.75,521.275,1036.7999,492.47,372.15,19.8507,521.25,522.75,685.68,14.8998,493.47,0.2193,491.49,542.68,83.4225,285.95,211.2,14.8998,79.7584,4.312,521.275,211.2,66.8902,521.27,79.7584,14.8995,11.665,21.6748,173.39,13.818,14.9675,85.305,14.8995
13.818,21.6752,15.7355,211.2,522.75,72.9659,14.9629,521.25,521.275,66.8505,13.818,19.8487,14.9079,543.64,3.8891,14.9079,84.555,79.7584,287.505,85.2075,11.665,15.7355,21.675,10.2356,521.275,75.4643,372.1,77.5061,10.2356,11.127,66.8505,66.889,-13.72,521.27,11.127,9.484,82.065,72.9659,522.75,685.7,75.4643,490.5,536.88,77.5061,82.4025,211.2,14.9079,14.9079,173.394,522.75,521.275,1036.7999,492.47,372.1,19.8487,521.25,522.75,685.68,14.8995,493.47,0.2193,491.49,542.64,83.46,285.9,211.2,14.8995,79.7584,4.312,521.275,211.2,66.889,521.27,79.7584,14.9079,11.665,21.6752,173.39,13.818,14.9629,85.26,14.9079
13.824,21.6756,15.7358,211.2,522.75,72.9659,14.9582,521.25,521.275,66.8507,13.824,19.8482,14.9079,543.64,4.1672,14.9079,84.6,79.7584,286.7175,85.185,11.6651,15.7358,21.6754,10.2357,521.275,75.4643,372.05,77.5061,10.2357,11.127,66.8507,66.8877,-13.7145,521.27,11.127,9.484,82.095,72.9659,522.75,685.7,75.4643,490.5,536.88,77.5061,82.3875,211.2,14.9079,14.9079,173.394,522.75,521.275,1036.7999,492.47,372.05,19.8482,521.25,522.75,685.68,14.9079,493.47,0.2193,491.49,542.64,83.46,285.9,211.2,14.9079,79.7584,4.312,521.275,211.2,66.8877,521.27,79.7584,14.9079,11.6651,21.6756,173.39,13.824,14.9582,85.2675,14.9079
13.818,21.661,15.7335,211.2,522.75,72.9659,14.9535,521.25,521.275,66.8509,13.818,19.8477,14.9079,543.64,4.5031,14.9079,84.57,79.7584,286.965,85.1325,11.6651,15.7335,21.6758,10.2359,521.275,75.4643,372.0,77.5061,10.2359,11.1271,66.8509,66.8865,-13.709,521.27,11.1271,9.484,82.0575,72.9659,522.75,685.7,75.4643,490.5,536.88,77.5061,82.38,211.2,14.9079,14.9079,173.394,522.75,521.275,1037.25,492.47,372.0,19.8477,521.25,522.75,685.68,14.9079,493.47,0.2193,491.49,542.64,83.4825,285.85,211.2,14.9079,79.7584,4.313,521.275,211.2,66.8865,521.27,79.7584,14.9079,11.6651,21.661,173.39,13.818,14.9535,85.2525,14.9079
13.818,21.6609,15.7328,211.2,522.75,72.9659,14.9489,521.25,521.275,66.8503,13.818,19.8494,14.9079,543.64,4.2594,14.9079,84.585,79.7584,286.65,85.1175,11.6652,15.7328,21.661,10.2353,521.275,75.4643,371.95,77.5061,10.2353,11.1272,66.8503,66.8852,-13.72,521.27,11.1272,9.484,82.095,72.9659,522.75,685.7,75.4643,490.5,536.88,77.5061,82.4175,211.2,14.9079,14.9079,173.394,522.75,521.275,1037.25,492.47,371.95,19.8494,521.25,522.75,685.68,14.9079,493.47,0.2193,491.49,542.64,83.4675,285.8,211.2,14.9079,79.7584,4.313,521.275,211.2,66.8852,521.27,79.7584,14.9079,11.6652,21.6609,173.39,13.818,14.9489,85.2075,14.9079
13.818,21.6609,15.732,211.2,522.75,72.9659,14.9442,521.25,521.275,66.8502,13.818,19.8497,14.9079,543.64,4.3484,14.9079,84.6225,79.7584,287.37,85.11,11.6652,15.732,21.6609,10.2352,521.275,75.4643,371.9,77.5061,10.2352,11.1273,66.8502,66.884,-13.7255,521.27,11.1273,9.484,82.05,72.9659,522.75,685.7,75.4643,490.5,536.92,77.5061,82.44,211.2,14.9079,14.9079,173.394,522.75,521.275,1037.25,492.47,371.9,19.8497,521.25,522.75,685.68,14.9079,493.47,0.2193,491.49,542.64,83.46,285.8,211.2,14.9079,79.7584,4.314,521.275,211.2,66.884,521.27,79.7584,14.9079,11.6652,21.6609,173.39,13.818,14.9442,85.2225,14.9079
13.812,21.6608,15.7338,211.2,522.75,72.9659,14.9395,521.25,521.275,66.8501,13.812,19.8499,14.8993,543.64,4.625,14.8993,84.5775,79.7584,286.5825,85.155,11.6653,15.7338,21.6608,10.2351,521.275,75.4643,371.85,77.5061,10.2351,11.1273,66.8501,66.8827,-13.731,521.27,11.1273,9.484,82.02,72.9659,522.75,685.7,75.4643,490.5,536.92,77.5061,82.4325,211.2,14.8993,14.8993,173.394,522.75,521.275,1037.25,492.47,371.85,19.8499,521.25,522.75,685.68,14.9079,493.47,0.2193,491.49,542.64,83.4825,285.75,211.2,14.9079,79.7584,4.315,521.275,211.2,66.8827,521.27,79.7584,14.8993,11.6653,21.6608,173.39,13.812,14.9395,85.2675,14.8993
13.812,21.6607,15.734,211.2,522.75,72.9659,14.9349,521.25,521.275,66.85,13.812,19.8502,14.899,543.64,4.0875,14.899,84.555,79.7584,286.7625,85.185,11.6654,15.734,21.6607,10.2351,521.275,75.4643,371.8,77.5061,10.2351,11.1274,66.85,66.8815,-13.731,521.27,11.1274,9.484,82.0425,72.9659,522.75,685.7,75.4643,490.5,536.92,77.5061,82.455,211.2,14.899,14.899,173.394,522.75,521.275,1037.25,492.47,371.8,19.8502,521.25,522.75,685.68,14.8993,493.47,0.2193,491.49,542.64,83.4675,285.75,211.2,14.8993,79.7584,4.315,521.275,211.2,66.8815,521.27,79.7584,14.899,11.6654,21.6607,173.39,13.812,14.9349,85.305,14.899
13.812,21.6606,15.7343,211.2,522.72,72.9659,14.9302,521.25,521.24,66.8499,13.812,19.8504,14.8987,543.64,4.7281,14.8987,84.5325,79.7621,287.325,85.17,11.6654,15.7343,21.6607,10.235,521.24,75.4643,371.75,77.5061,10.235,11.1275,66.8499,66.8802,-13.731,521.27,11.1275,9.484,82.08,72.9659,522.72,685.7,75.4643,490.5,536.92,77.5061,82.4775,211.2,14.8987,14.8987,173.394,522.72,521.24,1037.25,492.47,371.75,19.8504,521.25,522.72,685.68,14.899,493.47,0.2193,491.49,542.64,83.4225,285.7,211.2,14.899,79.7584,4.315,521.24,211.2,66.8802,521.27,79.7621,14.8987,11.6654,21.6606,173.39,13.812,14.9302,85.2825,14.8987
13.818,21.6606,15.7345,211.2,522.72,72.9659,14.9255,521.25,521.24,66.8499,13.818,19.8507,14.907,543.64,4.3937,14.907,84.5775,79.7623,286.7175,85.1175,11.6655,15.7345,21.6606,10.2349,521.24,75.4643,371.75,77.5061,10.2349,11.1276,66.8499,66.879,-13.7255,521.27,11.1276,9.484,82.0275,72.9659,522.72,685.7,75.4643,490.5,536.92,77.5061,82.4175,211.2,14.907,14.907,173.394,522.72,521.24,1037.25,492.47,371.75,19.8507,521.25,522.72,685.68,14.8987,493.47,0.2193,491.49,542.64,83.3775,285.65,211.2,14.8987,79.7621,4.315,521.24,211.2,66.879,521.27,79.7623,14.907,11.6655,21.6606,173.39,13.818,14.9255,85.26,14.907
13.824,21.6605,15.7348,211.2,522.72,72.9659,14.9209,521.25,521.24,66.8498,13.824,19.8487,14.907,543.64,3.9969,14.907,84.5325,79.7624,287.1,85.095,11.6655,15.7348,21.6605,10.2348,521.24,75.4643,371.7,77.5061,10.2348,11.1277,66.8498,66.8777,-13.72,521.27,11.1277,9.484,82.02,72.9659,522.72,685.7,75.4643,490.5,536.92,77.5061,82.395,211.2,14.907,14.907,173.3805,522.72,521.24,1037.25,492.47,371.7,19.8487,521.25,522.72,685.68,14.907,493.47,0.2193,491.49,542.64,83.4,285.65,211.2,14.907,79.7623,4.314,521.24,211.2,66.8777,521.27,79.7624,14.907,11.6655,21.6605,173.376,13.824,14.9209,85.275,14.907
13.842,21.6604,15.735,211.2,522.75,72.9659,14.9162,521.25,521.24,66.8504,13.842,19.8482,14.907,543.64,4.0531,14.907,84.555,79.7587,287.4375,85.1325,11.6656,15.735,21.6604,10.2355,521.24,75.4643,371.65,77.5061,10.2355,11.1277,66.8504,66.8765,-13.72,521.27,11.1277,9.484,81.99,72.9659,522.75,685.7,75.4643,490.5,536.92,77.5061,82.3725,211.2,14.907,14.907,173.3805,522.75,521.24,1037.25,492.47,371.65,19.8482,521.25,522.75,685.68,14.907,493.47,0.2193,491.49,542.64,83.37,285.6,211.2,14.907,79.7624,4.314,521.24,211.2,66.8765,521.27,79.7587,14.907,11.6656,21.6604,173.376,13.842,14.9162,85.32,14.907
13.854,21.6603,15.7353,211.2,522.75,72.9659,14.9115,521.25,521.24,66.8506,13.854,19.8477,14.907,543.64,4.7125,14.907,84.54,79.7587,287.37,85.1025,11.6656,15.7353,21.6604,10.2356,521.24,75.4643,371.65,77.5061,10.2356,11.1278,66.8506,66.8752,-13.72,521.27,11.1278,9.484,82.02,72.9659,522.75,685.7,75.4643,490.5,536.92,77.5061,82.3875,211.2,14.907,14.907,173.3805,522.75,521.24,1037.25,492.47,371.65,19.8477,521.25,522.75,685.68,14.907,493.47,0.2193,491.49,542.64,83.355,285.6,211.2,14.907,79.7587,4.314,521.24,211.2,66.8752,521.27,79.7587,14.907,11.6656,21.6603,173.376,13.854,14.9115,85.2675,14.907
13.86,21.6753,15.7355,211.2,522.78,72.9659,14.9069,521.25,521.24,66.8508,13.86,19.8494,14.8984,543.64,4.0125,14.8984,84.5775,79.755,286.74,85.095,11.6657,15.7355,21.6603,10.2358,521.24,75.4643,371.6,77.5061,10.2358,11.1279,66.8508,66.874,-13.7145,521.24,11.1279,9.484,81.9825,72.9659,522.78,685.7,75.4643,490.5,536.92,77.5061,82.3725,211.2,14.8984,14.8984,173.3535,522.78,521.24,1037.25,492.47,371.6,19.8494,521.25,522.78,685.68,14.907,493.47,0.2193,491.49,542.68,83.3325,285.6,211.2,14.907,79.7587,4.314,521.24,211.2,66.874,521.24,79.755,14.8984,11.6657,21.6753,173.362,13.86,14.9069,85.2675,14.8984
13.872,21.6757,15.7358,211.2,522.81,72.9659,14.9022,521.25,521.24,66.8502,13.872,19.8489,14.8982,543.68,4.6047,14.8982,84.555,79.7511,287.3925,85.14,11.6657,15.7358,21.6755,10.2352,521.24,75.4643,371.6,77.5061,10.2352,11.128,66.8502,66.8727,-13.7145,521.24,11.128,9.483,81.9975,72.9659,522.81,685.7,75.4643,490.5,536.92,77.5061,82.3275,211.2,14.8982,14.8982,173.3535,522.81,521.24,1037.25,492.47,371.6,19.8489,521.25,522.81,685.68,14.8984,493.47,0.2193,491.49,542.68,83.3325,285.55,211.2,14.8984,79.755,4.316,521.24,211.2,66.8727,521.24,79.7511,14.8982,11.6657,21.6757,173.362,13.872,14.9022,85.2825,14.8982
13.878,21.6761,15.7335,211.2,522.81,72.9659,14.8975,521.25,521.24,66.8501,13.878,19.8489,14.8979,543.72,4.4578,14.8979,84.5325,79.7509,287.46,85.1025,11.6658,15.7335,21.6759,10.2351,521.24,75.4643,371.55,77.5061,10.2351,11.128,66.8501,66.8715,-13.709,521.24,11.128,9.483,81.975,72.9659,522.81,685.7,75.4643,490.455,536.92,77.5061,82.3425,211.2,14.8979,14.8979,173.3535,522.81,521.24,1037.25,492.47,371.55,19.8489,521.25,522.81,685.68,14.8982,493.47,0.2194,491.49,542.72,83.34,285.55,211.2,14.8982,79.7511,4.318,521.24,211.2,66.8715,521.24,79.7509,14.8979,11.6658,21.6761,173.362,13.878,14.8975,85.2525,14.8979
13.89,21.6615,15.7328,211.2,522.84,72.9659,14.8928,521.25,521.24,66.85,13.89,19.8489,14.8976,543.72,4.725,14.8976,84.57,79.7469,286.74,85.065,11.6658,15.7328,21.6763,10.2351,521.24,75.4643,371.5,77.5061,10.2351,11.1281,66.85,66.8702,-13.709,521.24,11.1281,9.483,81.9675,72.9659,522.84,685.7,75.4643,490.455,536.92,77.5061,82.32,211.2,14.8976,14.8976,173.34,522.84,521.24,1037.25,492.47,371.5,19.8489,521.25,522.84,685.68,14.8979,493.47,0.2194,491.49,542.72,83.3175,285.5,211.2,14.8979,79.7509,4.321,521.24,211.2,66.8702,521.24,79.7469,14.8976,11.6658,21.6615,173.348,13.89,14.8928,85.2675,14.8976
13.902,21.6614,15.732,211.2,522.87,72.9659,14.8882,521.25,521.24,66.8499,13.902,19.8489,14.8973,543.76,3.9875,14.8973,84.6,79.7427,287.4375,85.0875,11.6659,15.732,21.6615,10.235,521.24,75.4643,371.5,77.5061,10.235,11.1282,66.8499,66.869,-13.6925,521.24,11.1282,9.483,81.975,72.9659,522.87,685.7,75.4643,490.455,536.92,77.5061,82.2825,211.2,14.8973,14.8973,173.34,522.87,521.24,1037.25,492.47,371.5,19.8489,521.25,522.87,685.68,14.8976,493.47,0.2194,491.49,542.76,83.3625,285.45,211.2,14.8976,79.7469,4.325,521.24,211.2,66.869,521.24,79.7427,14.8973,11.6659,21.6614,173.348,13.902,14.8882,85.2975,14.8973
13.914,21.6613,15.7313,211.2,522.9,72.9659,14.8835,521.25,521.24,66.8499,13.914,19.8489,14.9057,543.76,4.4047,14.9057,84.57,79.7385,287.2125,85.05,11.666,15.7313,21.6614,10.2349,521.24,75.4643,371.45,77.5061,10.2349,11.1283,66.8499,66.8677,-13.6815,521.24,11.1283,9.482,81.9375,72.9659,522.9,685.7,75.4643,490.455,536.92,77.5061,82.305,211.2,14.9057,14.9057,173.34,522.9,521.24,1037.25,492.47,371.45,19.8489,521.25,522.9,685.68,14.8973,493.47,0.2195,491.49,542.8,83.385,285.45,211.2,14.8973,79.7427,4.327,521.24,211.2,66.8677,521.24,79.7385,14.9057,11.666,21.6613,173.348,13.914,14.8835,85.26,14.9057
13.932,21.6613,15.733,211.2,522.93,72.9659,14.8788,521.25,521.24,66.8498,13.932,19.8489,14.9057,543.8,4.1797,14.9057,84.5925,79.7341,287.0325,85.05,11.666,15.733,21.6613,10.2348,521.24,75.4643,371.4,77.5061,10.2348,11.1284,66.8498,66.8665,-13.6705,521.24,11.1284,9.482,81.96,72.9659,522.93,685.7,75.4643,490.455,536.92,77.5061,82.2675,211.2,14.9057,14.9057,173.3265,522.93,521.24,1037.25,492.47,371.4,19.8489,521.25,522.93,685.68,14.9057,493.47,0.2195,491.49,542.8,83.4075,285.4,211.2,14.9057,79.7385,4.33,521.24,211.2,66.8665,521.24,79.7341,14.9057,11.666,21.6613,173.32,13.932,14.8788,85.305,14.9057
13.95,21.6612,15.7333,211.2,522.99,72.9659,14.8742,521.25,521.24,66.8497,13.95,19.8489,14.9057,543.84,4.6844,14.9057,84.54,79.7259,286.7625,85.0425,11.6661,15.7333,21.6612,10.2347,521.24,75.4643,371.35,77.5061,10.2347,11.1284,66.8497,66.8652,-13.665,521.24,11.1284,9.481,81.945,72.9659,522.99,685.7,75.4643,490.455,536.92,77.5061,82.2225,211.2,14.9057,14.9057,173.3265,522.99,521.24,1037.25,492.47,371.35,19.8489,521.25,522.99,685.68,14.9057,493.47,0.2195,491.49,542.84,83.4,285.4,211.2,14.9057,79.7341,4.333,521.24,211.2,66.8652,521.24,79.7259,14.9057,11.6661,21.6612,173.32,13.95,14.8742,85.275,14.9057
13.968,21.6611,15.7335,211.22,523.02,72.9659,14.8695,521.25,521.24,66.8496,13.968,19.8489,14.897,543.88,4.7469,14.897,84.5025,79.7212,286.5375,85.08,11.6661,15.7335,21.6612,10.2354,521.24,75.4643,371.3,77.5053,10.2354,11.1285,66.8496,66.864,-13.6595,521.24,11.1285,9.481,81.9675,72.9659,523.02,685.7,75.4643,490.455,536.92,77.5053,82.2375,211.22,14.897,14.897,173.3265,523.02,521.24,1037.25,492.47,371.3,19.8489,521.25,523.02,685.68,14.9057,493.47,0.2196,491.49,542.88,83.3625,285.35,211.22,14.9057,79.7259,4.336,521.24,211.22,66.864,521.24,79.7212,14.897,11.6661,21.6611,173.334,13.968,14.8695,85.3275,14.897
13.986,21.661,15.7338,211.22,523.08,72.9659,14.8648,521.25,521.24,66.8495,13.986,19.8489,14.8968,543.92,4.4469,14.8968,84.5025,79.7125,286.6275,85.125,11.6662,15.7338,21.6611,10.2356,521.24,75.4643,371.3,77.5051,10.2356,11.1286,66.8495,66.8627,-13.654,521.24,11.1286,9.48,81.9975,72.9659,523.08,685.7,75.4643,490.455,536.92,77.5051,82.2,211.22,14.8968,14.8968,173.3535,523.08,521.24,1037.25,492.47,371.3,19.8489,521.25,523.08,685.68,14.897,493.47,0.2196,491.49,542.92,83.4,285.3,211.22,14.897,79.7212,4.34,521.24,211.22,66.8627,521.24,79.7125,14.8968,11.6662,21.661,173.348,13.986,14.8648,85.305,14.8968
13.998,21.661,15.734,211.22,523.11,72.9659,14.8602,521.25,521.24,66.8494,13.998,19.8489,14.8965,544.0,4.1172,14.8965,84.5475,79.7075,287.055,85.095,11.6662,15.734,21.661,10.2357,521.24,75.4643,371.2,77.5048,10.2357,11.1287,66.8494,66.8615,-13.643,521.24,11.1287,9.48,81.945,72.9659,523.11,685.7,75.4643,490.455,536.92,77.5048,82.215,211.22,14.8965,14.8965,173.3535,523.11,521.24,1037.25,492.47,371.2,19.8489,521.25,523.11,685.68,14.8968,493.47,0.2197,491.49,543.0,83.4525,285.3,211.22,14.8968,79.7125,4.344,521.24,211.22,66.8615,521.24,79.7075,14.8965,11.6662,21.661,173.348,13.998,14.8602,85.3575,14.8965
14.016,21.6609,15.7343,211.22,523.17,72.9659,14.8448,521.25,521.24,66.8494,14.016,19.8482,14.8962,544.04,4.0938,14.8962,84.5175,79.6985,287.145,85.14,11.6663,15.7343,21.6609,10.2359,521.24,75.4643,371.2,77.5046,10.2359,11.1287,66.8494,66.8602,-13.632,521.24,11.1287,9.479,81.9525,72.9659,523.17,685.7,75.4643,490.455,536.92,77.5046,82.185,211.22,14.8962,14.8962,173.3535,523.17,521.24,1037.25,492.47,371.2,19.8482,521.25,523.17,685.68,14.8965,493.47,0.2197,491.49,543.04,83.43,285.25,211.22,14.8965,79.7075,4.348,521.24,211.22,66.8602,521.24,79.6985,14.8962,11.6663,21.6609,173.348,14.016,14.8448,85.395,14.8962
14.034,21.6608,15.7345,211.22,523.23,72.9653,14.8395,521.25,521.24,66.8493,14.034,19.8479,14.8959,544.08,4.4484,14.8959,84.5025,79.6893,287.145,85.155,11.6663,15.7345,21.6608,10.2353,521.24,75.4643,371.15,77.5043,10.2353,11.1288,66.8493,66.8589,-13.61,521.27,11.1288,9.478,81.99,72.9653,523.23,685.7,75.4643,490.5,536.92,77.5043,82.1775,211.22,14.8959,14.8959,173.3535,523.23,521.24,1037.7,492.47,371.15,19.8479,521.25,523.23,685.68,14.8962,493.47,0.2198,491.49,543.08,83.415,285.2,211.22,14.8962,79.6985,4.353,521.24,211.22,66.8589,521.27,79.6893,14.8959,11.6663,21.6608,173.348,14.034,14.8395,85.3575,14.8959
14.058,21.6607,15.7348,211.22,523.26,72.9652,14.8342,521.25,521.24,66.8492,14.058,19.8477,14.9043,544.12,4.4187,14.9043,84.54,79.6836,287.325,85.14,11.6664,15.7348,21.6608,10.2352,521.24,75.4643,371.1,77.5041,10.2352,11.1289,66.8492,66.8577,-13.5935,521.27,11.1289,9.478,81.9675,72.9652,523.26,685.7,75.4643,490.5,536.92,77.5041,82.2075,211.22,14.9043,14.9043,173.3535,523.26,521.24,1037.7,492.47,371.1,19.8477,521.25,523.26,685.68,14.8959,493.47,0.2198,491.49,543.16,83.475,285.15,211.22,14.8959,79.6893,4.358,521.24,211.22,66.8577,521.27,79.6836,14.9043,11.6664,21.6607,173.348,14.058,14.8342,85.395,14.9043
14.076,21.6607,15.735,211.22,523.32,72.965,14.8288,521.25,521.24,66.8491,14.076,19.8474,14.9043,544.2,4.3984,14.9043,84.5175,79.674,286.65,85.11,11.6665,15.735,21.6607,10.2352,521.24,75.4643,371.05,77.5053,10.2352,11.129,66.8491,66.8564,-13.5825,521.27,11.129,9.477,81.9225,72.965,523.32,685.7,75.4643,490.5,536.92,77.5053,82.17,211.22,14.9043,14.9043,173.3535,523.32,521.24,1037.7,492.47,371.05,19.8474,521.25,523.32,685.68,14.9043,493.47,0.2199,491.49,543.2,83.4375,285.15,211.22,14.9043,79.6836,4.363,521.24,211.22,66.8564,521.27,79.674,14.9043,11.6665,21.6607,173.348,14.076,14.8288,85.3575,14.9043
