LRCA1101.MV,LRCA1101.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRCA1109.PV,PDRSA1104.PV,PIC1101A.PV,PI_1132A.PV,PI_1180.PV,PR1102A.PV,TI1105A.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TIC_1101.SV,TI_1145.PV
72.4637,33.01,9.587,4.219,12.305,45.576,25.506,14.9055,0.1788,0.2098,0.1986,540.2,84.5325,85.0725,85.2,82.2525,83.565,81.945,43.1826,520.41,20.3644,520,488.93
72.465,33.01,9.592,4.206,12.305,45.342,25.4015,14.9055,0.1787,0.2101,0.1988,540.16,84.525,85.125,85.2375,82.2225,83.6025,81.9675,43.1885,520.35,20.3643,520,488.93
72.4662,33.01,9.597,4.191,12.305,45.198,25.308,14.9055,0.1786,0.2102,0.199,540.08,84.5775,85.095,85.29,82.2375,83.64,81.975,43.1983,520.26,20.3642,520,488.93
72.4675,33.01,9.603,4.174,12.305,44.976,25.198,14.9055,0.1785,0.2104,0.1992,539.96,84.54,85.0575,85.32,82.2675,83.58,81.93,43.2085,520.17,20.3641,520,488.93
72.4687,33.01,9.609,4.157,12.305,44.748,25.077,14.9055,0.178,0.2102,0.199,539.88,84.5325,85.0725,85.2975,82.275,83.52,81.93,43.2229,520.05,20.3641,520,488.93
72.47,33.01,9.609,4.12,12.305,45.018,25.099,14.9055,0.1775,0.2101,0.1988,539.8,84.5475,85.0875,85.2675,82.2825,83.4975,81.9375,43.2264,520.02,20.364,520,488.93
72.4206,33.005,9.607,4.087,12.305,45.216,25.176,14.9055,0.1775,0.21,0.1987,539.76,84.5625,85.08,85.29,82.32,83.505,81.915,43.2339,519.96,20.3639,520,488.93
72.4213,33.005,9.606,4.09,12.305,45.282,25.2365,14.9055,0.1778,0.21,0.1987,539.72,84.525,85.08,85.2975,82.335,83.4525,81.96,43.2415,519.9,20.3638,520,488.93
72.4219,33.005,9.606,4.12,12.305,45.276,25.2585,14.9055,0.1783,0.2101,0.1988,539.64,84.495,85.0425,85.35,82.32,83.4825,81.9525,43.2457,519.87,20.3638,520,488.93
72.4225,33.005,9.607,4.153,12.305,45.18,25.242,14.9055,0.1786,0.2101,0.1989,539.64,84.5175,85.095,85.3125,82.365,83.4375,81.9525,43.25,519.84,20.3637,520,488.93
72.4231,33.005,9.609,4.171,12.305,45.096,25.198,14.9055,0.1786,0.2102,0.199,539.6,84.555,85.095,85.335,82.365,83.4525,82.005,43.2544,519.81,20.3636,520,488.93
72.4238,33.005,9.611,4.17,12.305,45.054,25.154,14.9055,0.1785,0.2103,0.1991,539.56,84.5325,85.1025,85.3725,82.4025,83.4075,81.9975,43.2627,519.75,20.3635,520,488.93
72.3738,33,9.614,4.161,12.306,44.94,25.11,14.9055,0.1784,0.2103,0.1992,539.48,84.5775,85.0875,85.3725,82.3725,83.4525,81.96,43.2674,519.72,20.3635,520,488.93
72.3738,33,9.617,4.15,12.306,44.838,25.0495,14.9055,0.1779,0.2099,0.1987,539.48,84.5625,85.1325,85.395,82.41,83.415,81.96,43.2723,519.69,20.3634,520,488.93
72.3738,33,9.612,4.117,12.306,45.306,25.1595,14.9055,0.1775,0.2096,0.1984,539.48,84.5325,85.1625,85.3725,82.3575,83.4375,81.915,43.2698,519.72,20.3633,520,488.93
72.3738,33,9.606,4.096,12.306,45.624,25.3135,14.9055,0.1776,0.2094,0.1981,539.56,84.5475,85.1175,85.395,82.35,83.46,81.8775,43.2634,519.78,20.3632,520,488.93
72.3231,32.995,9.6,4.112,12.306,45.876,25.462,14.9055,0.1779,0.2092,0.1979,539.68,84.5025,85.1175,85.3575,82.395,83.43,81.93,43.2531,519.87,20.3631,520,488.93
72.3225,32.995,9.593,4.15,12.306,46.098,25.605,14.9055,0.1784,0.209,0.1977,539.76,84.4725,85.095,85.3125,82.4025,83.43,81.9225,43.2423,519.96,20.3631,520,488.93
72.3219,32.995,9.587,4.193,12.306,46.266,25.7205,14.9055,0.1787,0.2088,0.1976,539.88,84.525,85.11,85.2675,82.4175,83.475,81.9375,43.2237,520.11,20.363,520,488.93
72.3719,33,9.582,4.227,12.306,46.428,25.814,14.9055,0.1789,0.2086,0.1975,540,84.54,85.065,85.2525,82.395,83.505,81.9,43.212,520.2,20.3629,520,488.93
72.3719,33,9.577,4.251,12.306,46.512,25.8855,14.9055,0.179,0.2086,0.1974,540.2,84.5925,85.0425,85.275,82.38,83.5275,81.93,43.1886,520.38,20.3628,520,488.93
72.3719,33,9.573,4.265,12.306,46.602,25.935,14.9055,0.1791,0.2086,0.1974,540.32,84.615,85.095,85.2525,82.3425,83.55,81.9825,43.1721,520.5,20.3628,520,488.93
72.4225,33.005,9.569,4.275,12.306,46.632,25.99,14.9055,0.1792,0.2086,0.1974,540.4,84.5775,85.065,85.2075,82.305,83.5125,81.9375,43.1588,520.59,20.3627,520,488.93
72.4231,33.005,9.567,4.282,12.306,46.638,26.012,14.9055,0.1792,0.2086,0.1974,540.52,84.5475,85.11,85.23,82.35,83.5425,81.9825,43.1413,520.71,20.3626,520,488.93
72.4744,33.01,9.565,4.284,12.305,46.62,26.0285,14.9055,0.1792,0.2087,0.1974,540.64,84.5475,85.1025,85.26,82.2975,83.5575,81.975,43.1234,520.83,20.3625,520,488.93
72.4756,33.01,9.563,4.283,12.305,46.596,26.023,14.9055,0.1792,0.2086,0.1975,540.68,84.51,85.05,85.2825,82.26,83.5875,81.9825,43.1201,520.83,20.3625,520,488.93
72.5275,33.015,9.563,4.284,12.305,46.482,26.012,14.9055,0.1792,0.2088,0.1976,540.72,84.48,85.0425,85.2375,82.245,83.58,81.9975,43.1092,520.89,20.3624,520,488.93
72.5294,33.015,9.564,4.279,12.305,46.392,25.9625,14.9055,0.1791,0.2089,0.1977,540.76,84.5025,85.02,85.275,82.275,83.535,81.9975,43.1019,520.92,20.3623,520,488.93
72.5313,33.015,9.565,4.271,12.305,46.278,25.9185,14.9055,0.179,0.209,0.1979,540.76,84.51,85.0725,85.2825,82.29,83.5275,82.0275,43.0982,520.92,20.3622,520,488.96
72.5331,33.015,9.568,4.26,12.305,46.14,25.8525,14.9055,0.1789,0.2091,0.198,540.76,84.5325,85.0425,85.3275,82.3275,83.4975,82.05,43.0907,520.95,20.3622,520,488.96
72.5857,33.02,9.57,4.245,12.305,46.02,25.781,14.9055,0.1788,0.2094,0.1981,540.76,84.5175,85.065,85.3275,82.365,83.505,82.08,43.0906,520.92,20.3621,520,488.96
72.5882,33.02,9.574,4.229,12.305,45.894,25.7095,14.9055,0.1788,0.2097,0.1984,540.68,84.5025,85.1175,85.305,82.35,83.4975,82.035,43.0944,520.86,20.362,520,488.96
72.5907,33.02,9.58,4.22,12.305,45.606,25.594,14.9055,0.1789,0.2099,0.1988,540.56,84.48,85.0875,85.3275,82.3575,83.5275,81.99,43.106,520.74,20.3619,520,488.96
72.5932,33.02,9.587,4.214,12.305,45.246,25.44,14.9055,0.1788,0.2102,0.1991,540.44,84.4575,85.1325,85.3725,82.3875,83.4975,82.035,43.118,520.62,20.3618,520,488.96
72.5957,33.02,9.595,4.196,12.305,44.946,25.2695,14.9055,0.1784,0.2103,0.199,540.32,84.465,85.095,85.41,82.38,83.52,82.0725,43.1305,520.5,20.3618,520,488.96
72.5982,33.02,9.6,4.153,12.305,44.958,25.1925,14.9055,0.1779,0.2105,0.1992,540.12,84.45,85.05,85.41,82.3275,83.5125,82.0575,43.151,520.32,20.3617,520,488.96
72.55,33.015,9.605,4.114,12.305,44.814,25.121,14.9055,0.1778,0.2106,0.1993,539.92,84.51,85.08,85.4025,82.3125,83.4825,82.0275,43.1723,520.14,20.3616,520,488.99
72.5519,33.015,9.611,4.096,12.305,44.628,25.0275,14.9055,0.1777,0.2106,0.1995,539.76,84.5025,85.0575,85.35,82.2975,83.49,82.05,43.1905,519.99,20.3615,520,488.99
72.5032,33.01,9.616,4.088,12.305,44.502,24.9395,14.9055,0.1769,0.2098,0.1985,539.68,84.495,85.0725,85.3425,82.29,83.5275,82.0125,43.2018,519.9,20.3615,520,488.99
72.5044,33.01,9.606,4.042,12.305,45.504,25.198,14.9055,0.1763,0.2091,0.1979,539.64,84.5325,85.035,85.32,82.2825,83.565,82.005,43.206,519.87,20.3614,520,488.96
72.4551,33.005,9.594,4.019,12.306,46.104,25.528,14.9055,0.1766,0.2086,0.1974,539.72,84.585,85.065,85.2825,82.305,83.5275,81.9675,43.199,519.93,20.3613,520,488.96
72.4557,33.005,9.581,4.065,12.306,46.644,25.8415,14.9055,0.1773,0.2082,0.1969,539.84,84.5775,85.02,85.2675,82.32,83.475,81.9225,43.1843,520.05,20.3612,520,488.96
72.4563,33.005,9.568,4.147,12.306,47.07,26.1165,14.9055,0.1781,0.2078,0.1966,540,84.5925,85.0275,85.2375,82.305,83.4975,81.93,43.1653,520.2,20.3612,520,488.96
72.4569,33.005,9.556,4.227,12.306,47.418,26.342,14.9055,0.1788,0.2076,0.1964,540.24,84.5925,84.99,85.245,82.35,83.5425,81.9825,43.1382,520.41,20.3611,520,488.96
72.4576,33.005,9.546,4.289,12.306,47.664,26.518,14.9055,0.1793,0.2074,0.1962,540.44,84.555,85.0125,85.2075,82.32,83.505,82.0125,43.1102,520.62,20.361,520,488.99
72.5088,33.01,9.538,4.334,12.306,47.784,26.628,14.9055,0.1796,0.2074,0.1962,540.64,84.5475,85.0575,85.2525,82.3575,83.49,81.9675,43.0814,520.83,20.3609,520,488.99
72.5607,33.015,9.533,4.364,12.306,47.796,26.6775,14.9055,0.1798,0.2075,0.1963,540.84,84.5325,85.065,85.29,82.3125,83.505,81.99,43.0555,521.01,20.3609,520,488.99
72.5625,33.015,9.529,4.382,12.306,47.742,26.6885,14.9055,0.1799,0.2076,0.1964,541,84.495,85.065,85.26,82.2675,83.49,82.005,43.0326,521.16,20.3608,520,488.99
72.6151,33.02,9.528,4.391,12.306,47.598,26.6665,14.9055,0.18,0.2078,0.1966,541.16,84.48,85.0575,85.2675,82.2525,83.445,82.005,43.0091,521.31,20.3607,520,488.99
72.6682,33.025,9.528,4.392,12.305,47.412,26.606,14.9055,0.18,0.2081,0.1968,541.2,84.4425,85.0125,85.245,82.215,83.46,82.05,42.9963,521.37,20.3606,520,488.99
72.7219,33.03,9.531,4.385,12.305,47.142,26.507,14.9055,0.18,0.2083,0.1971,541.24,84.4575,85.005,85.2975,82.2525,83.445,81.9975,42.9908,521.37,20.3606,520,489.02
72.7257,33.03,9.536,4.371,12.305,46.836,26.3695,14.9055,0.1798,0.2087,0.1974,541.24,84.4725,84.9825,85.32,82.23,83.475,81.9975,42.9815,521.4,20.3605,520,489.02
72.7801,33.035,9.542,4.344,12.305,46.536,26.21,14.9055,0.1795,0.209,0.1978,541.2,84.5025,85.0125,85.3275,82.26,83.445,81.9825,42.9834,521.34,20.3604,520,489.02
72.7844,33.035,9.55,4.312,12.305,46.182,26.034,14.9055,0.1793,0.2095,0.1982,541.12,84.525,85.0575,85.32,82.3125,83.4975,81.99,42.9892,521.25,20.3603,520,489.02
72.8394,33.04,9.56,4.28,12.305,45.732,25.803,14.9055,0.1792,0.21,0.1988,540.96,84.5175,85.0575,85.35,82.3425,83.52,82.0425,43.003,521.1,20.3602,520,489.02
72.8444,33.04,9.574,4.247,12.305,45.162,25.539,14.9055,0.1789,0.2106,0.1993,540.76,84.5025,85.065,85.3275,82.3725,83.4675,82.0125,43.0211,520.92,20.3602,520,489.05
72.7988,33.035,9.588,4.205,12.305,44.646,25.2475,14.9055,0.1784,0.211,0.1997,540.48,84.51,85.11,85.3125,82.3875,83.5125,81.9975,43.0474,520.68,20.3601,520,489.05
72.8032,33.035,9.602,4.146,12.305,44.244,24.9835,14.9055,0.1775,0.2109,0.1996,540.24,84.5325,85.155,85.2675,82.3575,83.5125,81.9525,43.0785,520.41,20.36,520,489.05
72.7569,33.03,9.608,4.063,12.305,44.364,24.901,14.9055,0.1767,0.2108,0.1996,539.96,84.555,85.11,85.2375,82.32,83.4975,81.945,43.1069,520.17,20.3599,520,489.05
72.7607,33.03,9.613,3.999,12.305,44.382,24.879,14.9055,0.1762,0.2106,0.1993,539.8,84.555,85.1025,85.2075,82.29,83.49,81.9375,43.1287,519.99,20.3599,520,489.05
72.7138,33.025,9.613,3.971,12.305,44.67,24.945,14.9055,0.1763,0.2103,0.1991,539.64,84.5925,85.1175,85.2225,82.26,83.4825,81.9825,43.1476,519.84,20.3598,520,489.05
72.6663,33.02,9.612,3.986,12.306,44.892,25.0495,14.9055,0.1768,0.2102,0.1989,539.56,84.585,85.155,85.1925,82.215,83.4675,81.975,43.1595,519.75,20.3597,520,489.05
72.6182,33.015,9.609,4.032,12.306,45.078,25.1485,14.9055,0.1774,0.21,0.1988,539.48,84.5625,85.1925,85.155,82.2675,83.43,81.99,43.168,519.69,20.3596,520,489.05
72.5694,33.01,9.608,4.082,12.306,45.186,25.2255,14.9055,0.1778,0.21,0.1988,539.48,84.5925,85.2225,85.215,82.245,83.415,81.945,43.1693,519.69,20.3596,520,489.05
72.5707,33.01,9.606,4.121,12.306,45.27,25.275,14.9055,0.1782,0.21,0.1988,539.4,84.57,85.215,85.2675,82.245,83.4,81.915,43.178,519.63,20.3595,520,489.05
72.5719,33.01,9.606,4.147,12.307,45.21,25.2805,14.9055,0.1784,0.2101,0.1989,539.4,84.615,85.1625,85.3125,82.2075,83.46,81.8775,43.1833,519.6,20.3594,520,489.02
72.5732,33.01,9.607,4.158,12.307,45.15,25.253,14.9055,0.1784,0.2102,0.1989,539.4,84.585,85.14,85.26,82.17,83.4525,81.8625,43.1849,519.6,20.3593,520,489.02
72.5238,33.005,9.609,4.154,12.307,45.096,25.2145,14.9141,0.1783,0.2102,0.199,539.36,84.57,85.0875,85.2675,82.2,83.46,81.855,43.1865,519.6,20.3593,520,489.02
72.5245,33.005,9.611,4.144,12.307,45.03,25.1705,14.9144,0.1782,0.2103,0.1991,539.32,84.5925,85.08,85.2675,82.26,83.445,81.84,43.1957,519.54,20.3592,520,489.02
72.5251,33.005,9.614,4.136,12.307,44.904,25.1155,14.9146,0.1782,0.2105,0.1992,539.28,84.6225,85.11,85.275,82.2225,83.475,81.8925,43.2013,519.51,20.3591,520,489.02
72.5257,33.005,9.617,4.129,12.309,44.802,25.044,14.9149,0.1782,0.2106,0.1994,539.2,84.615,85.11,85.2975,82.185,83.505,81.9,43.2145,519.42,20.359,520,489.02
72.4757,33,9.621,4.122,12.309,44.652,24.967,14.9066,0.1778,0.2103,0.1991,539.16,84.585,85.095,85.275,82.1925,83.5275,81.9075,43.2244,519.36,20.3589,520,489.02
72.4757,33,9.619,4.097,12.308,44.946,25.011,14.9066,0.1775,0.2102,0.1989,539.12,84.6375,85.065,85.245,82.17,83.505,81.8925,43.227,519.36,20.3589,520,489.02
72.4757,33,9.617,4.078,12.307,45.132,25.0935,14.9066,0.1775,0.2101,0.1988,539.12,84.645,85.095,85.2375,82.14,83.5425,81.8625,43.2296,519.36,20.3588,520,489.02
72.4251,32.995,9.614,4.086,12.307,45.228,25.165,14.9066,0.1779,0.2101,0.1988,539.08,84.63,85.05,85.2825,82.185,83.535,81.8625,43.2359,519.33,20.3587,520,488.99
72.4244,32.995,9.614,4.118,12.307,45.186,25.187,14.9066,0.1784,0.2101,0.1989,539.08,84.6525,85.0125,85.2975,82.2225,83.5425,81.8625,43.2424,519.3,20.3586,520,488.99
72.4238,32.995,9.615,4.151,12.307,45.072,25.154,14.9066,0.1782,0.2097,0.1985,539.12,84.6225,85.005,85.305,82.2675,83.55,81.87,43.2377,519.36,20.3586,520,488.99
72.4232,32.995,9.609,4.146,12.307,45.534,25.264,14.9066,0.1779,0.2094,0.1982,539.2,84.5925,84.9825,85.3425,82.32,83.52,81.87,43.2327,519.42,20.3585,520,488.99
72.3719,32.99,9.603,4.134,12.307,45.78,25.4015,14.9066,0.1779,0.2092,0.198,539.32,84.555,84.9525,85.305,82.2675,83.52,81.87,43.2201,519.54,20.3584,520,488.99
72.3707,32.99,9.597,4.144,12.307,46.02,25.528,14.9066,0.1781,0.209,0.1978,539.44,84.525,84.99,85.3425,82.23,83.5425,81.915,43.2069,519.66,20.3583,520,488.99
72.3694,32.99,9.591,4.17,12.307,46.206,25.649,14.9066,0.1784,0.209,0.1977,539.56,84.4875,85.02,85.3275,82.2375,83.5725,81.885,43.197,519.75,20.3583,520,488.99
72.3682,32.99,9.586,4.203,12.307,46.314,25.7425,14.9066,0.1788,0.2089,0.1976,539.64,84.48,84.99,85.335,82.275,83.5575,81.8475,43.183,519.87,20.3582,520,488.99
72.4175,32.995,9.582,4.234,12.306,46.362,25.7975,14.9066,0.179,0.2088,0.1976,539.76,84.4575,85.005,85.3125,82.2525,83.55,81.825,43.1722,519.96,20.3581,520,488.99
72.4169,32.995,9.579,4.254,12.306,46.35,25.814,14.9066,0.1791,0.2089,0.1976,539.88,84.435,85.02,85.305,82.305,83.5125,81.825,43.1573,520.08,20.358,520,488.99
72.4163,32.995,9.576,4.262,12.306,46.362,25.825,14.9066,0.1791,0.2089,0.1977,539.96,84.405,85.065,85.2675,82.335,83.505,81.8625,43.1458,520.17,20.358,520,488.99
72.4663,33,9.575,4.263,12.306,46.314,25.8305,14.9066,0.1791,0.209,0.1977,540.08,84.4575,85.095,85.3125,82.2825,83.475,81.8925,43.1338,520.26,20.3579,520,488.99
72.4663,33,9.575,4.259,12.305,46.26,25.814,14.9066,0.1791,0.209,0.1978,540.12,84.4425,85.08,85.35,82.335,83.4825,81.915,43.129,520.29,20.3578,520,488.99
72.4663,33,9.575,4.256,12.305,46.146,25.7865,14.9066,0.179,0.2091,0.1979,540.16,84.48,85.1175,85.335,82.335,83.4975,81.9225,43.1203,520.35,20.3577,520,488.99
72.4663,33,9.577,4.25,12.305,46.032,25.7315,14.898,0.179,0.2093,0.1981,540.2,84.5175,85.1025,85.32,82.3575,83.535,81.885,43.1151,520.38,20.3577,520,488.99
72.5169,33.005,9.578,4.24,12.305,45.912,25.6765,14.8977,0.1789,0.2095,0.1982,540.16,84.4875,85.0875,85.305,82.305,83.535,81.9075,43.1173,520.35,20.3576,520,488.99
72.5176,33.005,9.582,4.228,12.302,45.75,25.6105,14.906,0.1789,0.2098,0.1985,540.12,84.525,85.05,85.32,82.3425,83.49,81.87,43.1234,520.29,20.3575,520,488.99
72.5182,33.005,9.588,4.22,12.303,45.426,25.484,14.906,0.179,0.2101,0.1989,540.04,84.5475,85.005,85.275,82.2975,83.5275,81.915,43.1298,520.23,20.3574,520,488.99
72.5188,33.005,9.595,4.211,12.303,44.982,25.319,14.906,0.1786,0.2102,0.199,539.96,84.5475,85.02,85.29,82.335,83.505,81.945,43.1546,520.02,20.3573,520,488.99
72.5194,33.005,9.6,4.179,12.305,44.982,25.2035,14.906,0.1783,0.2105,0.1992,539.8,84.54,85.0275,85.2525,82.29,83.475,81.9675,43.1546,520.02,20.3573,520,488.99
72.5201,33.005,9.607,4.142,12.305,44.778,25.0935,14.8974,0.1781,0.2106,0.1994,539.68,84.5625,85.035,85.2375,82.32,83.4675,81.945,43.1733,519.87,20.3572,520,488.99
72.4701,33,9.613,4.116,12.304,44.55,24.9725,14.8971,0.1777,0.2105,0.1993,539.56,84.5175,85.05,85.275,82.32,83.4975,81.9225,43.1889,519.75,20.3571,520,488.99
72.4701,33,9.616,4.086,12.302,44.652,24.945,14.9055,0.1773,0.2103,0.1991,539.48,84.555,85.02,85.29,82.3425,83.4825,81.9375,43.1974,519.69,20.3721,520,488.99
72.4194,32.995,9.616,4.058,12.303,44.832,24.989,14.9055,0.1772,0.2102,0.199,539.4,84.5925,85.005,85.245,82.3875,83.4525,81.9675,43.2062,519.63,20.3725,520,488.99
72.4188,32.995,9.615,4.053,12.303,44.994,25.0605,14.9055,0.1774,0.2102,0.1989,539.36,84.6,85.035,85.23,82.365,83.4375,82.005,43.2152,519.57,20.3729,520,488.99
72.3675,32.99,9.614,4.074,12.305,45.072,25.11,14.9055,0.1778,0.2101,0.1989,539.32,84.6375,85.0125,85.245,82.3425,83.445,82.035,43.2207,519.54,20.3733,520,488.99
72.365,32.99,9.613,4.105,12.305,45.342,25.143,14.9055,0.1779,0.2099,0.1987,539.36,84.6075,85.065,85.2,82.3275,83.4825,82.02,43.2205,519.57,20.3737,520,488.99
72.365,32.99,9.609,4.124,12.305,45.342,25.22,14.9055,0.178,0.2099,0.1986,539.36,84.6075,85.0425,85.2225,82.32,83.5275,82.02,43.2205,519.57,20.3742,520,488.99
72.3638,32.99,9.607,4.136,12.305,45.42,25.286,14.9055,0.1783,0.2099,0.1987,539.32,84.6075,85.08,85.185,82.29,83.4975,81.975,43.226,519.54,20.3746,520,488.96
72.3625,32.99,9.607,4.158,12.305,45.324,25.286,14.9055,0.1786,0.21,0.1988,539.32,84.63,85.11,85.23,82.275,83.49,81.945,43.2278,519.54,20.375,520,488.96
72.3613,32.99,9.609,4.178,12.305,45.168,25.231,14.9055,0.1787,0.2102,0.1989,539.32,84.5925,85.155,85.2225,82.3125,83.46,81.96,43.2259,519.57,20.3754,520,488.96
72.3588,32.99,9.611,4.179,12.305,44.964,25.165,14.9055,0.1786,0.2102,0.199,539.32,84.555,85.1625,85.245,82.2825,83.4825,81.93,43.2295,519.57,20.3612,520,488.96
72.3588,32.99,9.614,4.168,12.305,44.964,25.099,14.9055,0.1779,0.2097,0.1984,539.36,84.585,85.2,85.215,82.275,83.475,81.93,43.2295,519.57,20.3612,520,488.96
72.3069,32.985,9.607,4.126,12.305,45.564,25.2475,14.9055,0.1774,0.2094,0.1981,539.4,84.63,85.185,85.275,82.305,83.49,81.9675,43.2275,519.6,20.3611,520,488.96
72.3051,32.985,9.6,4.1,12.305,46.158,25.429,14.9055,0.1775,0.209,0.1978,539.48,84.645,85.185,85.2675,82.2975,83.445,81.945,43.2041,519.81,20.361,520,488.96
72.3032,32.985,9.593,4.12,12.305,46.158,25.594,14.9055,0.1779,0.2089,0.1976,539.6,84.6375,85.155,85.305,82.2825,83.4225,81.9525,43.2041,519.81,20.361,520,488.96
72.3013,32.985,9.585,4.163,12.305,46.416,25.748,14.9055,0.1784,0.2087,0.1974,539.72,84.585,85.1925,85.29,82.335,83.475,81.9375,43.1898,519.93,20.3609,520,488.96
72.2994,32.985,9.579,4.21,12.305,46.662,25.869,14.9055,0.1788,0.2086,0.1973,539.84,84.57,85.14,85.32,82.38,83.505,81.93,43.1598,520.17,20.3608,520,488.96
72.3481,32.99,9.573,4.25,12.305,46.662,25.9515,14.9055,0.1791,0.2085,0.1973,539.96,84.555,85.1625,85.32,82.4175,83.49,81.93,43.1598,520.17,20.3607,520,488.96
72.3469,32.99,9.569,4.275,12.305,46.728,25.9955,14.9055,0.1792,0.2084,0.1973,540.12,84.6,85.1625,85.29,82.425,83.5275,81.93,43.1203,520.47,20.3607,520,488.96
72.395,32.995,9.565,4.288,12.304,46.752,26.0285,14.8969,0.1792,0.2084,0.1972,540.28,84.645,85.2,85.29,82.38,83.5125,81.975,43.1034,520.59,20.3605,520,488.96
72.395,32.995,9.562,4.29,12.304,46.752,26.056,14.8969,0.1792,0.2086,0.1973,540.44,84.615,85.14,85.3125,82.3575,83.5125,81.9975,43.1034,520.59,20.3605,520,488.96
72.3944,32.995,9.56,4.289,12.304,46.614,26.0725,14.8966,0.1792,0.2086,0.1973,540.48,84.66,85.1775,85.26,82.3575,83.505,82.0275,43.0871,520.68,20.3604,520,488.96
72.4444,33,9.56,4.29,12.304,46.434,26.0615,14.896,0.1793,0.2087,0.1975,540.48,84.6225,85.1475,85.2525,82.3575,83.5425,82.02,43.0768,520.74,20.3604,520,488.96
72.4444,33,9.562,4.291,12.302,46.434,26.0175,14.896,0.1793,0.2089,0.1977,540.56,84.615,85.125,85.29,82.3125,83.505,82.0575,43.0768,520.74,20.3603,520,488.96
72.495,33.005,9.563,4.284,12.302,46.11,25.9405,14.9044,0.1792,0.2091,0.1979,540.56,84.5775,85.155,85.335,82.2675,83.5275,82.0125,43.0783,520.68,20.3602,520,488.96
72.4963,33.005,9.567,4.27,12.302,45.888,25.8635,14.9044,0.1791,0.2094,0.1981,540.52,84.5325,85.17,85.335,82.2525,83.565,82.0125,43.0869,520.59,20.3601,520,488.99
72.4963,33.005,9.571,4.253,12.302,45.612,25.7535,14.9044,0.1789,0.2096,0.1984,540.44,84.54,85.155,85.335,82.2975,83.595,82.0575,43.0958,520.5,20.3601,520,488.99
72.5488,33.01,9.577,4.235,12.303,45.234,25.6215,14.9044,0.1789,0.21,0.1987,540.32,84.495,85.11,85.29,82.3125,83.5725,82.0425,43.1088,520.38,20.36,520,488.99
72.55,33.01,9.586,4.217,12.303,44.82,25.44,14.9044,0.1788,0.2104,0.1991,540.2,84.5475,85.11,85.2675,82.3425,83.5575,82.005,43.1298,520.2,20.3598,520,488.99
72.55,33.01,9.596,4.196,12.303,44.376,25.231,14.9044,0.1787,0.2109,0.1996,540,84.54,85.155,85.275,82.3425,83.5725,82.0125,43.159,519.96,20.3598,520,488.99
72.5013,33.005,9.608,4.166,12.303,43.956,24.9945,14.9044,0.1784,0.2113,0.2,539.76,84.555,85.14,85.305,82.305,83.61,82.05,43.1893,519.72,20.3597,520,488.99
72.5019,33.005,9.621,4.127,12.303,44.058,24.758,14.9044,0.1777,0.2111,0.1999,539.52,84.6075,85.11,85.305,82.35,83.64,82.0425,43.2129,519.54,20.3596,520,488.99
72.4519,33,9.626,4.061,12.303,44.412,24.6755,14.9044,0.1767,0.2107,0.1996,539.32,84.6,85.14,85.32,82.335,83.655,82.065,43.2261,519.45,20.3596,520,488.99
72.4013,32.995,9.626,3.991,12.303,44.934,24.747,14.9044,0.176,0.2103,0.1991,539.24,84.6375,85.125,85.32,82.29,83.6775,82.0875,43.232,519.42,20.3594,520,488.99
72.4013,32.995,9.62,3.955,12.304,44.934,24.9395,14.9044,0.1762,0.21,0.1987,539.2,84.675,85.125,85.2825,82.275,83.6925,82.1025,43.232,519.42,20.3594,520,488.99
72.3488,32.99,9.614,3.984,12.304,45.48,25.143,14.9044,0.177,0.2098,0.1985,539.16,84.66,85.1025,85.305,82.2825,83.6325,82.0875,43.2331,519.45,20.3594,520,488.96
72.2969,32.985,9.608,4.059,12.304,45.684,25.297,14.9044,0.1779,0.2096,0.1983,539.2,84.615,85.11,85.29,82.2525,83.58,82.1025,43.2316,519.48,20.3747,520,488.96
72.2969,32.985,9.603,4.133,12.304,45.84,25.4235,14.9044,0.1784,0.2094,0.1982,539.28,84.6225,85.125,85.26,82.215,83.5275,82.08,43.2224,519.57,20.3747,520,488.96
72.3438,32.99,9.598,4.181,12.304,45.966,25.5225,14.9044,0.1786,0.2092,0.198,539.36,84.6675,85.08,85.305,82.2525,83.5425,82.0725,43.2053,519.72,20.36,520,488.96
72.3425,32.99,9.594,4.204,12.305,46.086,25.5995,14.9044,0.1787,0.2092,0.1979,539.48,84.6225,85.0875,85.2975,82.23,83.505,82.0875,43.1952,519.81,20.36,520,488.96
72.3413,32.99,9.589,4.214,12.305,46.128,25.66,14.9044,0.1787,0.2091,0.1979,539.6,84.645,85.08,85.29,82.26,83.46,82.0725,43.1884,519.87,20.36,520,488.96
72.34,32.99,9.587,4.221,12.305,46.11,25.704,14.9044,0.1788,0.2091,0.1979,539.68,84.6075,85.0575,85.275,82.2825,83.4225,82.0425,43.1777,519.96,20.3598,520,488.96
72.3388,32.99,9.584,4.237,12.305,46.056,25.6985,14.9044,0.179,0.2092,0.198,539.8,84.63,85.1025,85.335,82.2375,83.3925,82.0125,43.1741,519.99,20.3597,520,488.96
