TI_1142.PV,TI_1149A.PV,TI_1152A.PV,PDR1103.PV,TI1105A.PV,TI_1140.PV,TRA1401A.PV,PI_1134.PV,TIA1114.PV,PI_1138A.PV,TI1115A.PV,PDRCA1109.PV,FRC1102.PV,PRA1102.PV,FRSA1101.PV,TIC_1101.PV,FIC_1121.PV,PDRA1102.OUT,TI_1146.PV,PR1102A.PV,PDR1106.PV,TIC_1155.PV,PDR1401.PV
517.25,519.839966,590.005005,9.591,539.599976,210.699997,661.299988,0.12294,661.299988,0.120275,669.599976,50.771999,1000.199951,0.115875,173.571991,519.839966,344.72998,73.139999,685.440002,0.1932,4.206,590.005005,12.304999
517.25,519.839966,590.005005,9.591,539.640015,210.699997,661.299988,0.12294,661.299988,0.120275,669.599976,50.765999,999.599976,0.115875,173.571991,519.839966,344.72998,73.139999,685.440002,0.1932,4.206,590.005005,12.304999
517.25,519.839966,590.005005,9.592,539.640015,210.699997,661.299988,0.12294,661.299988,0.120275,669.599976,50.759998,999.599976,0.115875,173.571991,519.839966,344.72998,73.110008,685.440002,0.1932,4.206,590.005005,12.304999
517.25,519.839966,590.005005,9.592,539.640015,210.699997,661.299988,0.12294,661.299988,0.120275,669.599976,50.759998,999.599976,0.115875,173.571991,519.839966,344.72998,73.110008,685.440002,0.1932,4.206,590.005005,12.304999
517.25,519.839966,590.005005,9.592,539.640015,210.699997,661.299988,0.12296,661.299988,0.120275,669.599976,50.747997,1000.199951,0.11589,173.571991,519.839966,344.72998,73.139999,685.440002,0.19323,4.206,590.005005,12.304999
517.25,519.839966,590.005005,9.592,539.640015,210.699997,661.299988,0.12296,661.299988,0.120275,669.599976,50.742001,1000.199951,0.11589,173.571991,519.839966,344.72998,73.139999,685.399963,0.19323,4.205,590.005005,12.304999
517.25,519.839966,590.005005,9.592,539.640015,210.699997,661.299988,0.12296,661.299988,0.120275,669.599976,50.736,1000.199951,0.11589,173.571991,519.839966,344.72998,73.139999,685.399963,0.19323,4.204,590.005005,12.304999
517.25,519.839966,590.005005,9.592,539.640015,210.699997,661.299988,0.12296,661.299988,0.120275,669.599976,50.73,1000.199951,0.11589,173.571991,519.839966,344.699982,73.139999,685.399963,0.19323,4.203,590.005005,12.304999
517.25,519.839966,590.005005,9.592,539.640015,210.699997,661.299988,0.12296,661.299988,0.120275,669.599976,50.73,1000.199951,0.11589,173.571991,519.839966,344.699982,73.139999,685.399963,0.19323,4.202,590.005005,12.304999
517.25,519.839966,590.005005,9.592999,539.640015,210.699997,661.299988,0.12296,661.299988,0.1203,669.599976,50.723999,1000.199951,0.115905,173.571991,519.839966,344.699982,73.139999,685.399963,0.19323,4.202,590.005005,12.304999
517.25,519.839966,590.005005,9.592999,539.640015,210.699997,661.299988,0.12296,661.299988,0.1203,669.599976,50.717999,999.599976,0.115905,173.543991,519.839966,344.699982,73.139999,685.399963,0.19323,4.202,590.005005,12.304999
517.25,519.839966,590.005005,9.592999,539.640015,210.699997,661.299988,0.12296,661.299988,0.1203,669.599976,50.73,999.599976,0.115905,173.543991,519.839966,344.699982,73.139999,685.399963,0.19323,4.202,590.005005,12.304999
517.25,519.869995,590.005005,9.592999,539.640015,210.699997,661.299988,0.12296,661.299988,0.1203,669.599976,50.736,999.599976,0.115905,173.529999,519.869995,344.699982,73.139999,685.399963,0.19323,4.202,590.005005,12.304999
517.25,519.869995,590.005005,9.592999,539.640015,210.699997,661.299988,0.12296,661.299988,0.120275,669.599976,50.753998,1000.199951,0.11589,173.529999,519.869995,344.699982,73.110008,685.399963,0.1932,4.201,590.005005,12.304999
517.25,519.869995,590.005005,9.592,539.640015,210.699997,661.299988,0.12296,661.299988,0.120275,669.599976,50.771999,1000.199951,0.11589,173.515991,519.869995,344.72998,73.110008,685.399963,0.1932,4.201,590.005005,12.304999
517.25,519.869995,590.005005,9.592,539.679993,210.699997,661.299988,0.12294,661.299988,0.120275,669.599976,50.789997,1000.199951,0.115875,173.515991,519.869995,344.72998,73.109993,685.399963,0.19317,4.201,590.005005,12.304999
517.25,519.899963,590.005005,9.592,539.679993,210.699997,661.299988,0.12294,661.299988,0.12025,669.599976,50.813999,1000.199951,0.11586,173.515991,519.899963,344.72998,73.079994,685.399963,0.19314,4.203,590.005005,12.304999
517.25,519.899963,590.005005,9.591,539.679993,210.699997,661.299988,0.12292,661.299988,0.12025,669.599976,50.831997,1000.199951,0.115845,173.487991,519.899963,344.72998,73.079994,685.399963,0.19314,4.205,590.005005,12.304999
517.25,519.929993,590.005005,9.591,539.679993,210.699997,661.299988,0.12292,661.299988,0.120225,669.599976,50.849998,1000.199951,0.115845,173.487991,519.929993,344.72998,73.080002,685.399963,0.19311,4.207,590.005005,12.304999
517.25,519.929993,590.005005,9.59,539.719971,210.699997,661.299988,0.1229,661.299988,0.120225,669.599976,50.868,999.599976,0.11583,173.515991,519.929993,344.72998,73.080002,685.399963,0.19311,4.209,590.005005,12.304999
517.25,519.959961,590.005005,9.589,539.719971,210.699997,661.299988,0.1229,661.299988,0.120225,669.549988,50.879997,1000.199951,0.11583,173.515991,519.959961,344.72998,73.050011,685.399963,0.19308,4.21,590.005005,12.304999
517.25,519.959961,590.005005,9.589,539.719971,210.699997,661.299988,0.12288,661.299988,0.1202,669.549988,50.891998,1000.199951,0.115815,173.515991,519.959961,344.72998,73.050011,685.399963,0.19308,4.212,590.005005,12.304999
517.25,519.959961,590.005005,9.587999,539.76001,210.699997,661.299988,0.12288,661.299988,0.1202,669.549988,50.891998,1000.199951,0.115815,173.515991,519.959961,344.72998,73.050011,685.399963,0.19308,4.213,590.005005,12.304999
517.25,519.98999,590.005005,9.587999,539.76001,210.699997,661.299988,0.12288,661.299988,0.1202,669.549988,50.897999,1000.199951,0.1158,173.515991,519.98999,344.72998,73.080002,685.399963,0.19308,4.215,590.005005,12.304999
517.25,519.98999,590.005005,9.587,539.76001,210.699997,661.299988,0.12288,661.299988,0.1202,669.549988,50.897999,1000.199951,0.1158,173.515991,519.98999,344.72998,73.080002,685.399963,0.19308,4.215,590.005005,12.304999
517.25,519.98999,590.005005,9.587,539.799988,210.699997,661.299988,0.12288,661.299988,0.1202,669.549988,50.897999,1000.199951,0.1158,173.543991,519.98999,344.72998,73.080002,685.399963,0.19308,4.216,590.005005,12.304999
517.25,519.98999,590.005005,9.587,539.799988,210.699997,661.25,0.12288,661.25,0.1202,669.549988,50.885998,1000.199951,0.1158,173.543991,519.98999,344.72998,73.080002,685.399963,0.19308,4.215,590.005005,12.304999
517.25,519.98999,590.005005,9.587,539.799988,210.699997,661.25,0.12288,661.25,0.1202,669.549988,50.879997,1000.199951,0.1158,173.543991,519.98999,344.72998,73.080002,685.399963,0.19308,4.215,590.005005,12.304999
517.25,519.98999,590.005005,9.587,539.799988,210.699997,661.25,0.12288,661.25,0.1202,669.549988,50.862,999.599976,0.115815,173.543991,519.98999,344.72998,73.080002,685.399963,0.19311,4.215,590.005005,12.304999
517.25,519.98999,590.005005,9.587,539.799988,210.699997,661.25,0.12288,661.25,0.1202,669.549988,50.849998,999.599976,0.115815,173.543991,519.98999,344.72998,73.080002,685.399963,0.19311,4.215,590.005005,12.304999
517.25,519.98999,590.005005,9.587,539.799988,210.699997,661.25,0.1229,661.25,0.120225,669.549988,50.826,999.599976,0.11583,173.529999,519.98999,344.72998,73.110001,685.399963,0.19314,4.214,590.005005,12.304999
517.25,519.98999,590.005005,9.587999,539.799988,210.699997,661.25,0.1229,661.25,0.120225,669.549988,50.807999,999.599976,0.11583,173.529999,519.98999,344.72998,73.139992,685.399963,0.19317,4.213,590.005005,12.304999
517.25,519.98999,590.005005,9.587999,539.799988,210.699997,661.25,0.12292,661.25,0.120225,669.549988,50.784,1000.199951,0.115845,173.529999,519.98999,344.72998,73.109993,685.399963,0.19317,4.211,590.005005,12.304999
517.25,519.98999,590.005005,9.589,539.799988,210.699997,661.25,0.12292,661.25,0.12025,669.549988,50.765999,1000.199951,0.11586,173.529999,519.98999,344.72998,73.139999,685.399963,0.1932,4.21,590.005005,12.304999
517.25,519.959961,590.005005,9.589,539.76001,210.699997,661.25,0.12294,661.25,0.12025,669.549988,50.747997,1000.199951,0.115875,173.515991,519.959961,344.72998,73.139999,685.399963,0.1932,4.208,590.005005,12.304999
517.279968,519.959961,590.005005,9.59,539.76001,210.699997,661.25,0.12294,661.25,0.120275,669.549988,50.742001,999.599976,0.115875,173.515991,519.959961,344.72998,73.169998,685.399963,0.19323,4.206,590.005005,12.304999
517.279968,519.959961,590.005005,9.59,539.76001,210.699997,661.25,0.12294,661.25,0.120275,669.549988,50.742001,999.599976,0.115875,173.515991,519.959961,344.72998,73.169998,685.399963,0.19323,4.203,590.005005,12.304999
517.279968,519.959961,590.005005,9.591,539.76001,210.699997,661.25,0.12294,661.25,0.120275,669.549988,50.747997,999.599976,0.115875,173.487991,519.959961,344.72998,73.169998,685.399963,0.19323,4.201,590.005005,12.304999
517.279968,519.929993,590.005005,9.591,539.719971,210.699997,661.25,0.12294,661.25,0.12025,669.549988,50.771999,1000.199951,0.115875,173.487991,519.929993,344.72998,73.139999,685.399963,0.1932,4.2,590.005005,12.304999
517.279968,519.959961,590.005005,9.591,539.719971,210.699997,661.25,0.12292,661.25,0.12025,669.549988,50.801998,1000.199951,0.11586,173.473999,519.959961,344.72998,73.109993,685.399963,0.19317,4.199,590.005005,12.304999
517.279968,519.959961,590.005005,9.59,539.76001,210.699997,661.25,0.12292,661.25,0.120225,669.549988,50.831997,1000.199951,0.115845,173.473999,519.959961,344.72998,73.110001,685.399963,0.19314,4.199,590.005005,12.304999
517.279968,519.959961,590.005005,9.589,539.76001,210.699997,661.25,0.1229,661.25,0.120225,669.549988,50.855999,1000.199951,0.11583,173.473999,519.959961,344.72998,73.080002,685.399963,0.19311,4.201,590.005005,12.304999
517.279968,519.98999,590.005005,9.589,539.76001,210.699997,661.25,0.12288,661.25,0.1202,669.549988,50.885998,1000.199951,0.115815,173.473999,519.98999,344.72998,73.050011,685.359985,0.19308,4.205,590.005005,12.306
517.279968,519.98999,590.005005,9.587999,539.76001,210.699997,661.25,0.12288,661.25,0.1202,669.549988,50.903999,1000.199951,0.1158,173.473999,519.98999,344.72998,73.049995,685.359985,0.19305,4.208,590.005005,12.306
517.279968,519.98999,590.005005,9.587,539.799988,210.699997,661.25,0.12286,661.25,0.120175,669.549988,50.921997,1000.199951,0.1158,173.459991,519.98999,344.72998,73.049995,685.359985,0.19305,4.211,590.005005,12.306
517.279968,520.019958,590.005005,9.587,539.799988,210.699997,661.25,0.12286,661.25,0.120175,669.549988,50.933998,1000.199951,0.115785,173.459991,520.019958,344.72998,73.019997,685.359985,0.19302,4.214,590.005005,12.306
517.279968,520.019958,590.005005,9.585999,539.799988,210.699997,661.25,0.12284,661.25,0.120175,669.549988,50.945999,1000.199951,0.115785,173.459991,520.019958,344.72998,73.019997,685.359985,0.19302,4.216,590.005005,12.306
517.279968,520.049988,590.005005,9.585999,539.839966,210.699997,661.25,0.12284,661.25,0.120175,669.549988,50.952,1000.199951,0.11577,173.459991,520.049988,344.72998,73.050003,685.359985,0.19302,4.217,590.005005,12.306
517.279968,520.049988,590.005005,9.585,539.839966,210.699997,661.25,0.12284,661.25,0.12015,669.549988,50.952,1000.199951,0.11577,173.445999,520.049988,344.72998,73.050003,685.359985,0.19302,4.218,590.005005,12.306
517.279968,520.049988,590.005005,9.585,539.839966,210.699997,661.25,0.12284,661.25,0.12015,669.549988,50.958,1000.199951,0.11577,173.445999,520.049988,344.72998,73.050003,685.359985,0.19302,4.218,590.005005,12.306
517.279968,520.080017,590.005005,9.585,539.880005,210.699997,661.25,0.12284,661.25,0.12015,669.549988,50.952,1000.199951,0.11577,173.445999,520.080017,344.72998,73.050003,685.359985,0.19302,4.219,590.005005,12.306
517.279968,520.080017,590.005005,9.584,539.880005,210.699997,661.25,0.12284,661.25,0.12015,669.549988,50.952,1000.199951,0.11577,173.445999,520.080017,344.72998,73.050003,685.359985,0.19302,4.219,590.005005,12.306
517.279968,520.080017,590.005005,9.584,539.880005,210.699997,661.25,0.12284,661.25,0.12015,669.549988,50.945999,1000.199951,0.11577,173.445999,520.080017,344.72998,73.050003,685.359985,0.19302,4.218,590.005005,12.306
517.279968,520.080017,590.005005,9.584,539.880005,210.699997,661.25,0.12284,661.25,0.12015,669.549988,50.933998,1000.199951,0.11577,173.417999,520.080017,344.72998,73.050003,685.359985,0.19302,4.218,590.005005,12.306
517.279968,520.109985,590.005005,9.584,539.880005,210.699997,661.25,0.12284,661.25,0.12015,669.549988,50.927998,1000.199951,0.11577,173.417999,520.109985,344.72998,73.050003,685.359985,0.19302,4.218,590.005005,12.306
517.279968,520.109985,590.005005,9.584,539.880005,210.699997,661.25,0.12284,661.25,0.120175,669.549988,50.921997,1000.199951,0.11577,173.417999,520.109985,344.72998,73.079994,685.359985,0.19305,4.217,590.005005,12.306
517.279968,520.109985,590.005005,9.584,539.919983,210.699997,661.25,0.12284,661.25,0.120175,669.549988,50.916,1000.199951,0.115785,173.417999,520.109985,344.72998,73.049995,685.359985,0.19305,4.216,590.005005,12.306
517.279968,520.109985,590.005005,9.585,539.919983,210.699997,661.25,0.12286,661.25,0.120175,669.549988,50.903999,1000.199951,0.115785,173.417999,520.109985,344.72998,73.049995,685.359985,0.19305,4.215,590.005005,12.306
517.279968,520.109985,590.005005,9.585,539.919983,210.699997,661.25,0.12286,661.25,0.120175,669.549988,50.897999,1000.199951,0.115785,173.417999,520.109985,344.72998,73.080002,685.359985,0.19308,4.214,590.005005,12.306
517.279968,520.109985,590.005005,9.585,539.919983,210.699997,661.25,0.12286,661.25,0.120175,669.549988,50.891998,1000.199951,0.115785,173.417999,520.109985,344.72998,73.080002,685.359985,0.19308,4.213,590.005005,12.306
517.279968,520.109985,590.005005,9.585,539.880005,210.699997,661.25,0.12286,661.25,0.120175,669.549988,50.879997,1000.199951,0.1158,173.389999,520.109985,344.72998,73.080002,685.359985,0.19308,4.212,590.005005,12.306
517.279968,520.080017,590.005005,9.585,539.880005,210.699997,661.25,0.12286,661.25,0.1202,669.5,50.879997,1000.199951,0.1158,173.389999,520.080017,344.72998,73.080002,685.359985,0.19308,4.211,590.005005,12.306
517.279968,520.080017,590.005005,9.585999,539.880005,210.699997,661.25,0.12286,661.25,0.1202,669.5,50.879997,1000.199951,0.1158,173.389999,520.080017,344.72998,73.080002,685.359985,0.19308,4.21,590.005005,12.306
517.279968,520.080017,590.005005,9.585999,539.880005,210.699997,661.25,0.12286,661.25,0.1202,669.5,50.885998,1000.199951,0.1158,173.389999,520.080017,344.72998,73.080002,685.359985,0.19308,4.209,590.005005,12.306
517.279968,520.080017,590.005005,9.585999,539.880005,210.699997,661.25,0.12286,661.25,0.120175,669.5,50.885998,1000.199951,0.1158,173.389999,520.080017,344.72998,73.080002,685.359985,0.19308,4.208,590.005005,12.306
517.279968,520.080017,590.005005,9.585999,539.880005,210.699997,661.25,0.12286,661.25,0.120175,669.5,50.891998,1000.199951,0.1158,173.389999,520.080017,344.72998,73.080002,685.359985,0.19308,4.207,590.005005,12.306
517.279968,520.080017,590.005005,9.585999,539.880005,210.699997,661.25,0.12286,661.25,0.120175,669.5,50.891998,1000.199951,0.1158,173.389999,520.080017,344.72998,73.080002,685.359985,0.19308,4.207,590.005005,12.306
517.279968,520.080017,590.005005,9.585999,539.880005,210.699997,661.25,0.12286,661.25,0.120175,669.5,50.897999,1000.199951,0.115785,173.389999,520.080017,344.72998,73.049995,685.359985,0.19305,4.208,590.005005,12.306
517.279968,520.080017,590.005005,9.585,539.880005,210.699997,661.200012,0.12286,661.200012,0.120175,669.5,50.903999,1000.199951,0.115785,173.389999,520.080017,344.72998,73.049995,685.359985,0.19305,4.21,590.005005,12.306
517.279968,520.080017,590.005005,9.585,539.880005,210.699997,661.200012,0.12286,661.200012,0.120175,669.5,50.91,1000.199951,0.115785,173.389999,520.080017,344.72998,73.049995,685.359985,0.19305,4.21,590.005005,12.306
517.279968,520.080017,590.005005,9.585,539.880005,210.699997,661.200012,0.12286,661.200012,0.120175,669.5,50.916,1000.199951,0.115785,173.403992,520.080017,344.72998,73.049995,685.359985,0.19305,4.211,590.005005,12.306
517.279968,520.080017,590.005005,9.585,539.880005,210.699997,661.200012,0.12284,661.200012,0.120175,669.5,50.921997,1000.199951,0.115785,173.403992,520.080017,344.72998,73.079994,685.359985,0.19305,4.211,590.005005,12.306
517.279968,520.080017,589.972473,9.585,539.880005,210.699997,661.200012,0.12284,661.200012,0.120175,669.5,50.921997,1000.199951,0.115785,173.375992,520.080017,344.72998,73.079994,685.359985,0.19305,4.212,589.972473,12.306
517.279968,520.109985,589.972473,9.585,539.880005,210.699997,661.200012,0.12284,661.200012,0.120175,669.5,50.927998,1000.199951,0.11577,173.375992,520.109985,344.72998,73.050003,685.359985,0.19302,4.212,589.972473,12.306
517.279968,520.109985,589.972473,9.585,539.880005,210.699997,661.200012,0.12284,661.200012,0.120175,669.5,50.933998,1000.199951,0.11577,173.375992,520.109985,344.72998,73.050003,685.359985,0.19302,4.212,589.972473,12.306
517.279968,520.109985,589.972473,9.584,539.919983,210.699997,661.200012,0.12284,661.200012,0.120175,669.5,50.933998,1000.199951,0.11577,173.375992,520.109985,344.72998,73.050003,685.359985,0.19302,4.212,589.972473,12.306
517.309998,520.109985,589.972473,9.584,539.919983,210.699997,661.200012,0.12284,661.200012,0.120175,669.5,50.939999,1000.199951,0.11577,173.375992,520.109985,344.72998,73.050003,685.359985,0.19302,4.212,589.972473,12.306
517.309998,520.109985,589.972473,9.584,539.919983,210.699997,661.200012,0.12284,661.200012,0.120175,669.5,50.939999,1000.199951,0.11577,173.375992,520.109985,344.72998,73.050003,685.359985,0.19302,4.212,589.972473,12.306
517.309998,520.109985,589.972473,9.584,539.919983,210.699997,661.200012,0.12284,661.200012,0.120175,669.5,50.945999,1000.199951,0.11577,173.375992,520.109985,344.72998,73.050003,685.359985,0.19302,4.213,589.972473,12.306
517.309998,520.109985,589.972473,9.584,539.919983,210.699997,661.200012,0.12284,661.200012,0.120175,669.5,50.945999,1000.199951,0.11577,173.375992,520.109985,344.72998,73.050003,685.359985,0.19302,4.213,589.972473,12.306
517.309998,520.109985,589.972473,9.584,539.919983,210.699997,661.200012,0.12284,661.200012,0.120175,669.5,50.945999,1000.199951,0.11577,173.375992,520.109985,344.72998,73.050003,685.359985,0.19302,4.212,589.972473,12.306
517.309998,520.109985,589.972473,9.584,539.919983,210.699997,661.200012,0.12284,661.200012,0.120175,669.5,50.945999,1000.199951,0.11577,173.375992,520.109985,344.72998,73.050003,685.359985,0.19302,4.212,589.972473,12.306
517.309998,520.109985,589.972473,9.584,539.919983,210.699997,661.200012,0.12284,661.200012,0.120175,669.5,50.945999,1000.199951,0.11577,173.375992,520.109985,344.72998,73.050003,685.359985,0.19302,4.212,589.972473,12.306
517.309998,520.109985,589.972473,9.584,539.919983,210.699997,661.200012,0.12286,661.200012,0.120175,669.5,50.945999,1000.199951,0.11577,173.403992,520.109985,344.72998,73.050003,685.359985,0.19302,4.212,589.972473,12.306
517.309998,520.109985,589.972473,9.584,539.919983,210.699997,661.200012,0.12286,661.200012,0.120175,669.5,50.939999,1000.199951,0.11577,173.403992,520.109985,344.72998,73.050003,685.359985,0.19302,4.213,589.972473,12.306
517.309998,520.109985,589.972473,9.584,539.919983,210.699997,661.200012,0.12286,661.200012,0.120175,669.5,50.933998,1000.199951,0.11577,173.417999,520.109985,344.72998,73.050003,685.359985,0.19302,4.213,589.972473,12.306
517.309998,520.109985,589.972473,9.584,539.919983,210.699997,661.200012,0.12286,661.200012,0.120175,669.5,50.927998,1000.199951,0.11577,173.417999,520.109985,344.72998,73.050003,685.359985,0.19302,4.213,589.972473,12.306
517.309998,520.109985,589.972473,9.584,539.919983,210.699997,661.200012,0.12286,661.200012,0.120175,669.5,50.921997,1000.199951,0.11577,173.417999,520.109985,344.72998,73.079994,685.359985,0.19305,4.213,589.972473,12.306
517.309998,520.080017,589.972473,9.584,539.919983,210.699997,661.200012,0.12286,661.200012,0.120175,669.5,50.91,1000.199951,0.115785,173.417999,520.080017,344.72998,73.079994,685.359985,0.19305,4.212,589.972473,12.306
517.309998,520.080017,589.972473,9.584,539.880005,210.699997,661.200012,0.12286,661.200012,0.120175,669.5,50.903999,1000.199951,0.115785,173.431992,520.080017,344.72998,73.049995,685.359985,0.19305,4.212,589.972473,12.306
517.309998,520.080017,589.972473,9.584,539.880005,210.699997,661.200012,0.12288,661.200012,0.1202,669.5,50.885998,1000.199951,0.115785,173.431992,520.080017,344.72998,73.080002,685.359985,0.19308,4.211,589.972473,12.306
517.309998,520.080017,589.972473,9.585,539.880005,210.699997,661.200012,0.12288,661.200012,0.1202,669.5,50.868,999.599976,0.1158,173.431992,520.080017,344.72998,73.080002,685.359985,0.19308,4.21,589.972473,12.306
517.309998,520.049988,589.972473,9.585,539.880005,210.699997,661.200012,0.1229,661.200012,0.1202,669.5,50.849998,999.599976,0.1158,173.431992,520.049988,344.72998,73.110001,685.320007,0.19311,4.209,589.972473,12.306
517.309998,520.049988,589.972473,9.585999,539.839966,210.699997,661.200012,0.1229,661.200012,0.120225,669.5,50.837997,999.599976,0.115815,173.431992,520.049988,344.72998,73.080002,685.320007,0.19311,4.208,589.972473,12.306
517.309998,520.049988,589.972473,9.585999,539.839966,210.699997,661.200012,0.1229,661.200012,0.120225,669.5,50.837997,999.599976,0.115815,173.431992,520.049988,344.72998,73.080002,685.320007,0.19311,4.207,589.972473,12.306
517.309998,520.019958,589.972473,9.585999,539.839966,210.699997,661.200012,0.1229,661.200012,0.120225,669.5,50.843998,999.599976,0.115815,173.459991,520.019958,344.72998,73.080002,685.320007,0.19311,4.205,589.972473,12.306
517.309998,520.019958,589.972473,9.587,539.839966,210.699997,661.200012,0.1229,661.200012,0.120225,669.5,50.843998,999.599976,0.115815,173.459991,520.019958,344.72998,73.110001,685.320007,0.19311,4.203,589.972473,12.306
517.309998,520.019958,589.972473,9.587,539.799988,210.699997,661.200012,0.1229,661.200012,0.120225,669.5,50.843998,999.599976,0.115815,173.459991,520.019958,344.72998,73.080002,685.320007,0.19311,4.202,589.972473,12.306
517.309998,519.98999,589.972473,9.587,539.799988,210.699997,661.200012,0.1229,661.200012,0.120225,669.5,50.837997,999.599976,0.115815,173.459991,519.98999,344.72998,73.080002,685.320007,0.19311,4.203,589.972473,12.306
517.309998,519.98999,589.972473,9.587,539.799988,210.699997,661.200012,0.12292,661.200012,0.120225,669.5,50.837997,999.599976,0.11583,173.459991,519.98999,344.72998,73.110001,685.320007,0.19314,4.204,589.972473,12.306
517.309998,519.98999,589.972473,9.587,539.799988,210.699997,661.200012,0.12292,661.200012,0.120225,669.5,50.831997,999.599976,0.11583,173.459991,519.98999,344.72998,73.110001,685.320007,0.19314,4.204,589.972473,12.306
517.309998,519.98999,589.972473,9.587,539.799988,210.699997,661.200012,0.12292,661.200012,0.120225,669.5,50.831997,999.599976,0.11583,173.459991,519.98999,344.72998,73.110001,685.320007,0.19314,4.205,589.972473,12.306
517.309998,519.98999,589.972473,9.587,539.76001,210.699997,661.200012,0.12292,661.200012,0.120225,669.5,50.831997,999.599976,0.11583,173.459991,519.98999,344.72998,73.110001,685.320007,0.19314,4.205,589.972473,12.306
517.309998,519.959961,589.972473,9.587,539.76001,210.699997,661.200012,0.12292,661.200012,0.120225,669.5,50.837997,999.599976,0.11583,173.473999,519.959961,344.72998,73.110001,685.320007,0.19314,4.204,589.972473,12.306
517.309998,519.959961,589.972473,9.587,539.76001,210.699997,661.200012,0.12292,661.200012,0.120225,669.5,50.831997,999.599976,0.11583,173.473999,519.959961,344.72998,73.110001,685.320007,0.19314,4.205,589.972473,12.306
517.309998,519.959961,589.972473,9.587999,539.76001,210.699997,661.200012,0.12292,661.200012,0.120225,669.5,50.831997,999.599976,0.11583,173.473999,519.959961,344.72998,73.110001,685.320007,0.19314,4.205,589.972473,12.306
517.309998,519.959961,589.972473,9.587999,539.76001,210.699997,661.200012,0.12292,661.200012,0.120225,669.5,50.826,999.599976,0.11583,173.473999,519.959961,344.72998,73.110001,685.320007,0.19314,4.206,589.972473,12.306
517.309998,519.959961,589.972473,9.587999,539.76001,210.699997,661.200012,0.12292,661.200012,0.12025,669.5,50.82,999.599976,0.11583,173.473999,519.959961,344.72998,73.110001,685.320007,0.19314,4.206,589.972473,12.306
517.309998,519.959961,589.972473,9.587999,539.76001,210.699997,661.200012,0.12292,661.200012,0.12025,669.5,50.813999,999.599976,0.11583,173.473999,519.959961,344.72998,73.110001,685.320007,0.19314,4.206,589.972473,12.306
517.309998,519.929993,589.972473,9.587999,539.719971,210.699997,661.200012,0.12292,661.200012,0.12025,669.5,50.813999,999.599976,0.115845,173.473999,519.929993,344.72998,73.110001,685.320007,0.19314,4.205,589.972473,12.306
517.309998,519.929993,589.972473,9.587999,539.719971,210.699997,661.200012,0.12294,661.200012,0.12025,669.5,50.813999,999.599976,0.115845,173.473999,519.929993,344.72998,73.110001,685.320007,0.19314,4.204,589.972473,12.306
517.309998,519.929993,589.972473,9.587999,539.719971,210.699997,661.200012,0.12294,661.200012,0.12025,669.5,50.82,999.599976,0.115845,173.473999,519.929993,344.72998,73.110001,685.320007,0.19314,4.203,589.972473,12.306
517.309998,519.929993,589.972473,9.587999,539.719971,210.699997,661.200012,0.12294,661.200012,0.12025,669.5,50.82,999.599976,0.115845,173.473999,519.929993,344.72998,73.110001,685.320007,0.19314,4.204,589.972473,12.306
517.309998,519.929993,589.972473,9.587999,539.719971,210.699997,661.200012,0.12294,661.200012,0.12025,669.5,50.82,999.599976,0.115845,173.473999,519.929993,344.72998,73.110001,685.320007,0.19314,4.204,589.972473,12.306
517.309998,519.929993,589.972473,9.587999,539.719971,210.699997,661.200012,0.12294,661.200012,0.12025,669.5,50.82,999.599976,0.115845,173.473999,519.929993,344.72998,73.110001,685.320007,0.19314,4.205,589.972473,12.306
517.309998,519.929993,589.972473,9.587999,539.719971,210.699997,661.200012,0.12294,661.200012,0.12025,669.5,50.82,1000.199951,0.115845,173.501999,519.929993,344.72998,73.110001,685.320007,0.19314,4.205,589.972473,12.306
517.309998,519.929993,589.972473,9.587999,539.719971,210.699997,661.200012,0.12294,661.200012,0.12025,669.450012,50.82,1000.199951,0.115845,173.515991,519.929993,344.72998,73.110001,685.320007,0.19314,4.205,589.972473,12.306
517.309998,519.929993,589.972473,9.589,539.719971,210.699997,661.200012,0.12294,661.200012,0.12025,669.450012,50.813999,1000.199951,0.115845,173.515991,519.929993,344.72998,73.110001,685.320007,0.19314,4.205,589.972473,12.306
517.309998,519.929993,589.972473,9.589,539.719971,210.699997,661.200012,0.12294,661.200012,0.12025,669.450012,50.801998,999.599976,0.115845,173.515991,519.929993,344.72998,73.109993,685.320007,0.19317,4.206,589.972473,12.306
517.309998,519.899963,589.972473,9.589,539.719971,210.699997,661.200012,0.12294,661.200012,0.12025,669.450012,50.789997,999.599976,0.11586,173.529999,519.899963,344.72998,73.109993,685.320007,0.19317,4.207,589.972473,12.306
517.309998,519.899963,589.972473,9.589,539.719971,210.699997,661.200012,0.12296,661.200012,0.120275,669.450012,50.771999,999.599976,0.11586,173.529999,519.899963,344.72998,73.139999,685.320007,0.1932,4.207,589.972473,12.306
517.309998,519.899963,589.972473,9.59,539.679993,210.699997,661.200012,0.12296,661.200012,0.120275,669.450012,50.753998,1000.199951,0.115875,173.557999,519.899963,344.699982,73.139999,685.320007,0.1932,4.206,589.972473,12.306
517.309998,519.869995,589.972473,9.59,539.679993,210.699997,661.200012,0.12298,661.200012,0.120275,669.450012,50.73,1000.199951,0.115875,173.557999,519.869995,344.699982,73.139999,685.320007,0.19323,4.205,589.972473,12.306
