PRCA1101B.PV,PI_1136.PV,TI1116A.PV,TI_1142.PV,TI_1149A.PV,FIC_1127.PV,TDRCA1117A.OUT,TI_1152A.PV,PDR1103.PV,TI1105A.PV,TI_1140.PV,TRA1401A.PV,PI_1134.PV,TIA1114.PV,TI1111.PV,PI_1138A.PV,PDI_1138.OUT,TI1115A.PV,TI1135.PV,TRCA1130.PV,PDRCA1109.PV,FRC1102.PV,PI_1180.PV,PRA1102.PV,FRSA1101.PV,PR1401.PV,TI_1150A.PV,TI_1151A.PV,PI_1132A.PV,TIC_1101.PV,PDI_1132.OUT,FIC_1121.PV,PDRA1102.OUT,WR1104.PV,TI_1146.PV,PR1102A.PV,PIK1101A.OUT,PDR1106.PV,TIC_1155.PV,TI1117A.PV,PDR1401.PV
0.14994,0.24392,515.799988,515.809998,512.279968,599.76001,3.449951,590.037476,9.816,531.839966,212.419998,662.5,0.12596,662.5,485.414978,0.123375,4.244998,670.899963,325.25,212.419998,45.239998,998.399963,0.21056,0.11919,178.444,0.14994,512.279968,512.279968,0.169,512.279968,45.960003,344.100006,75.630005,145.860001,687.079956,0.19866,52.247082,3.869,590.037476,677.450012,12.283999
0.14994,0.24392,515.75,515.779968,512.219971,599.700012,3.449951,590.037476,9.82,531.76001,212.419998,662.5,0.12602,662.5,485.369995,0.123425,4.235,670.899963,325.25,212.419998,45.155998,998.399963,0.21064,0.119235,178.429993,0.14994,512.219971,512.219971,0.1691,512.219971,46.000004,344.100006,75.660004,145.860001,687.079956,0.19875,52.246525,3.865,590.037476,677.450012,12.283
0.14994,0.24392,515.75,515.75,512.219971,599.880005,3.449951,590.037476,9.82,531.76001,212.419998,662.5,0.12606,662.5,485.369995,0.123475,4.244998,670.899963,325.299988,212.399994,45.077999,998.399963,0.21064,0.119235,178.541992,0.14994,512.219971,512.219971,0.1691,512.159973,46.064995,344.100006,75.659996,145.860001,687.079956,0.19875,52.245968,3.865,590.037476,677.450012,12.283
0.14994,0.2439,515.700012,515.719971,512.099976,599.820007,3.449951,590.037476,9.827,531.640015,212.399994,662.5,0.1261,662.5,485.324982,0.123525,4.254997,670.899963,325.299988,212.399994,45.006001,998.399963,0.2108,0.119325,178.541992,0.14994,512.099976,512.099976,0.16925,512.099976,46.049995,344.100006,75.689995,145.860001,687.079956,0.1989,52.245411,3.873,590.037476,677.450012,12.283
0.14994,0.2439,515.649963,515.690002,512.039978,599.820007,3.399963,590.037476,9.830999,531.559998,212.399994,662.549988,0.12616,662.549988,485.279999,0.123575,4.220001,670.899963,325.350006,212.399994,44.958,998.399963,0.21088,0.11937,178.653992,0.14994,512.039978,512.039978,0.169275,512.039978,46.035,344.069977,75.69001,145.860001,687.079956,0.19893,52.244854,3.872,590.037476,677.5,12.283
0.14994,0.2439,515.599976,515.630005,512.01001,599.76001,3.399963,590.037476,9.834,531.519958,212.399994,662.549988,0.12622,662.549988,485.234985,0.12365,4.249998,670.899963,325.399994,212.399994,44.903999,998.399963,0.21088,0.119415,178.653992,0.14994,512.01001,512.01001,0.169275,512.01001,45.995003,344.069977,75.719994,145.860001,687.079956,0.19899,52.244297,3.871,590.037476,677.5,12.283
0.14994,0.2439,515.599976,515.599976,511.949982,599.76001,3.399963,590.037476,9.837,531.47998,212.37999,662.549988,0.12626,662.549988,485.190002,0.123675,4.235,670.950012,325.399994,212.37999,44.855999,998.399963,0.21096,0.119445,178.793991,0.14994,511.949982,511.949982,0.169375,511.949982,46.055004,344.069977,75.750008,145.860001,687.079956,0.19905,52.24374,3.869,590.037476,677.5,12.282
0.14994,0.2439,515.599976,515.599976,511.949982,599.76001,3.399963,590.037476,9.837,531.47998,212.37999,662.549988,0.12626,662.549988,485.190002,0.123675,4.220001,670.950012,325.399994,212.37999,44.801998,998.399963,0.21096,0.119445,178.793991,0.14994,511.949982,511.949982,0.169375,511.919983,46.09,344.069977,75.75,145.860001,687.079956,0.19905,52.243183,3.869,590.037476,677.5,12.282
0.14994,0.2439,515.549988,515.570007,511.919983,599.880005,3.399963,590.037476,9.84,531.440002,212.37999,662.549988,0.12628,662.549988,485.190002,0.1237,4.229993,670.950012,325.449982,212.37999,44.747997,998.399963,0.21104,0.119475,178.905991,0.14994,511.919983,511.919983,0.16945,511.889984,46.174995,344.039978,75.749992,145.860001,687.079956,0.19911,52.242626,3.873,590.037476,677.5,12.281
0.14994,0.2439,515.5,515.539978,511.889984,599.880005,3.450012,590.037476,9.842999,531.399963,212.37999,662.549988,0.12632,662.549988,485.144989,0.12375,4.235,670.950012,325.449982,212.37999,44.688,998.399963,0.21112,0.11952,178.905991,0.14994,511.889984,511.889984,0.169575,511.859985,46.209991,344.039978,75.780006,145.871002,687.079956,0.19914,52.242069,3.876,590.037476,677.5,12.281
0.14994,0.2439,515.5,515.47998,511.859985,599.820007,3.450012,590.037476,9.844999,531.359985,212.37999,662.549988,0.12636,662.549988,485.099976,0.123775,4.219994,670.950012,325.449982,212.360001,44.627998,998.399963,0.21112,0.11955,178.98999,0.14994,511.859985,511.859985,0.16965,511.829987,46.269989,344.039978,75.779999,145.871002,687.119995,0.1992,52.241512,3.884,590.037476,677.5,12.281
0.14994,0.2439,515.450012,515.450012,511.829987,599.820007,3.450012,590.037476,9.848,531.320007,212.360001,662.549988,0.12638,662.549988,485.054993,0.1238,4.23,670.950012,325.399994,212.360001,44.562,998.399963,0.2112,0.119595,178.98999,0.14994,511.829987,511.829987,0.16975,511.769989,46.254993,344.039978,75.839996,145.871002,687.119995,0.19926,52.240955,3.886,590.037476,677.5,12.281
0.14994,0.2439,515.399963,515.390015,511.769989,599.820007,3.450012,590.037476,9.854,531.23999,212.360001,662.549988,0.12646,662.549988,485.009979,0.1239,4.239999,670.950012,325.449982,212.360001,44.495998,998.399963,0.21136,0.11967,179.10199,0.14994,511.769989,511.769989,0.169825,511.769989,46.265007,344.039978,75.87001,145.871002,687.119995,0.19941,52.240398,3.889,590.037476,677.5,12.281
0.14994,0.2439,515.399963,515.390015,511.769989,599.76001,3.400024,590.037476,9.854,531.23999,212.360001,662.549988,0.12646,662.549988,485.009979,0.1239,4.225001,670.950012,325.449982,212.360001,44.43,998.399963,0.21136,0.11967,179.15799,0.14994,511.769989,511.769989,0.169825,511.73999,46.249992,344.009979,75.870003,145.871002,687.119995,0.19941,52.239841,3.889,590.037476,677.5,12.281
0.14994,0.2439,515.349976,515.359985,511.73999,599.76001,3.400024,590.037476,9.856999,531.23999,212.360001,662.549988,0.1265,662.549988,484.964996,0.123925,4.234992,670.950012,325.5,212.339996,44.357998,998.399963,0.21144,0.119715,179.15799,0.14994,511.73999,511.73999,0.16985,511.709991,46.284988,344.009979,75.900002,145.871002,687.119995,0.19947,52.239285,3.89,590.037476,677.549988,12.281
0.14994,0.2439,515.299988,515.299988,511.679993,599.880005,3.400024,590.037476,9.863,531.159973,212.339996,662.599976,0.12658,662.599976,484.919983,0.124,4.220001,671,325.549988,212.339996,44.298,998.399963,0.2116,0.11979,179.213989,0.14994,511.679993,511.679993,0.170025,511.679993,46.344994,344.009979,75.899994,145.871002,687.119995,0.19959,52.238728,3.892,590.037476,677.549988,12.28
0.14997,0.2439,515.299988,515.299988,511.679993,599.820007,3.400024,590.037476,9.863,531.159973,212.339996,662.599976,0.12658,662.599976,484.919983,0.124,4.23,671,325.549988,212.339996,44.237999,998.399963,0.2116,0.11979,179.199997,0.14994,511.679993,511.679993,0.170025,511.649994,46.329998,344.009979,75.93,145.871002,687.119995,0.19959,52.24678,3.892,590.037476,677.549988,12.28
0.14997,0.2439,515.25,515.269958,511.649994,599.820007,3.400024,590.037476,9.866,531.119995,212.339996,662.599976,0.12662,662.599976,484.875,0.12405,4.214994,671,325.600006,212.319992,44.202,999,0.2116,0.11982,179.241989,0.14997,511.649994,511.649994,0.17005,511.619995,46.314999,343.97998,75.959999,145.871002,687.119995,0.19965,52.246502,3.897,590.037476,677.549988,12.278999
0.14994,0.2439,515.200012,515.179993,511.619995,599.820007,3.400024,590.037476,9.870999,531.080017,212.319992,662.599976,0.12666,662.599976,484.829987,0.1241,4.220001,671,325.600006,212.319992,44.166,999,0.21176,0.11988,179.325989,0.14994,511.619995,511.619995,0.170075,511.619995,46.295002,343.97998,75.959999,145.871002,687.159973,0.19974,52.237614,3.896,590.037476,677.549988,12.278999
0.14994,0.2439,515.200012,515.179993,511.619995,599.820007,3.400024,590.037476,9.870999,531.080017,212.319992,662.599976,0.12666,662.599976,484.829987,0.1241,4.225001,671,325.600006,212.319992,44.135998,999,0.21176,0.11988,179.311996,0.14994,511.619995,511.619995,0.170075,511.589996,46.274998,343.97998,75.989998,145.871002,687.159973,0.19974,52.237057,3.896,590.037476,677.549988,12.278999
0.14994,0.2439,515.149963,515.149963,511.589996,599.820007,3.450012,590.037476,9.873,531.080017,212.319992,662.599976,0.12668,662.599976,484.784973,0.124125,4.204996,671,325.600006,212.319992,44.112,999,0.21176,0.11991,179.381989,0.14994,511.589996,511.589996,0.170075,511.619995,46.37999,343.97998,75.989998,145.871002,687.159973,0.19977,52.2365,3.893,590.037476,677.549988,12.281
0.14994,0.2439,515.099976,515.119995,511.619995,599.820007,3.450012,590.037476,9.875,531.080017,212.319992,662.599976,0.1267,662.599976,484.784973,0.124125,4.210003,671,325.600006,212.299988,44.093998,999,0.21176,0.119925,179.381989,0.14994,511.619995,511.619995,0.1702,511.619995,46.459995,343.97998,75.959999,145.871002,687.159973,0.1998,52.235943,3.892,590.037476,677.549988,12.281
0.14997,0.2439,515.099976,515.089966,511.619995,599.940002,3.450012,590.037476,9.877,531.080017,212.299988,662.599976,0.12672,662.599976,484.73999,0.12415,4.210003,671,325.600006,212.299988,44.082001,999,0.21184,0.11994,179.381989,0.14994,511.619995,511.619995,0.1703,511.619995,46.59,343.97998,75.959999,145.871002,687.159973,0.1998,52.243996,3.9,590.037476,677.549988,12.278
0.14997,0.2439,515.049988,515.059998,511.619995,599.940002,3.400024,590.037476,9.879,531.080017,212.299988,662.599976,0.12674,662.599976,484.694977,0.12415,4.215002,671,325.649994,212.299988,44.076,999,0.21184,0.119955,179.437988,0.14997,511.619995,511.619995,0.17045,511.649994,46.619995,343.97998,75.959999,145.871002,687.159973,0.19983,52.243717,3.907,590.037476,677.549988,12.278
0.14997,0.24392,515,515,511.679993,599.940002,3.400024,590.037476,9.881,531.119995,212.299988,662.599976,0.12674,662.599976,484.649994,0.124175,4.215002,671,325.75,212.299988,44.076,999,0.21184,0.11997,179.437988,0.14997,511.679993,511.679993,0.170575,511.679993,46.694992,343.97998,75.959999,145.871002,687.159973,0.19983,52.243439,3.92,590.037476,677.599976,12.278
0.14994,0.24392,515,515,511.679993,599.940002,3.400024,590.037476,9.881,531.119995,212.299988,662.599976,0.12674,662.599976,484.649994,0.124175,4.215002,671,325.75,212.279999,44.076,999,0.21184,0.11997,179.451996,0.14997,511.679993,511.679993,0.170575,511.709991,46.749992,343.97998,75.929993,145.871002,687.159973,0.19983,52.23455,3.92,590.037476,677.599976,12.278
0.14994,0.24392,514.950012,514.940002,511.73999,599.940002,3.400024,590.037476,9.882999,531.159973,212.279999,662.649963,0.12674,662.649963,484.559998,0.124175,4.215002,671.049988,325.75,212.279999,44.07,999,0.21184,0.11997,179.493988,0.14994,511.73999,511.73999,0.170675,511.73999,46.774998,343.97998,75.929993,145.871002,687.159973,0.19983,52.233994,3.931,590.037476,677.599976,12.278999
0.14994,0.24392,514.950012,514.940002,511.73999,599.940002,3.400024,590.037476,9.882999,531.159973,212.279999,662.649963,0.12674,662.649963,484.559998,0.124175,4.215002,671.049988,325.75,212.279999,44.07,999,0.21184,0.11997,179.493988,0.14994,511.73999,511.73999,0.170675,511.769989,46.825008,343.97998,75.929993,145.871002,687.159973,0.19983,52.233437,3.931,590.037476,677.599976,12.278999
0.14997,0.24392,514.849976,514.880005,511.829987,599.940002,3.400024,590.037476,9.884,531.23999,212.279999,662.649963,0.12674,662.649963,484.514984,0.124175,4.215002,671.049988,325.799988,212.279999,44.07,999,0.21184,0.11997,179.493988,0.14997,511.829987,511.829987,0.170825,511.829987,46.924992,343.97998,75.929993,145.871002,687.200012,0.19983,52.241489,3.938,590.037476,677.599976,12.278999
0.14997,0.24392,514.849976,514.880005,511.829987,599.940002,3.400024,590.037476,9.884,531.23999,212.279999,662.649963,0.12674,662.649963,484.514984,0.124175,4.215002,671.049988,325.799988,212.259995,44.063999,999,0.21184,0.11997,179.507996,0.14997,511.829987,511.829987,0.170825,511.859985,47.00499,343.97998,75.929993,145.871002,687.200012,0.19983,52.241211,3.938,590.037476,677.599976,12.278999
0.14997,0.24392,514.799988,514.820007,511.919983,599.940002,3.400024,590.037476,9.884999,531.359985,212.259995,662.649963,0.12674,662.649963,484.470001,0.124175,4.215002,671.049988,325.799988,212.259995,44.063999,999,0.21184,0.11997,179.507996,0.14997,511.919983,511.919983,0.170975,511.919983,47.055,343.97998,75.929993,145.871002,687.200012,0.19983,52.240932,3.953,590.037476,677.599976,12.276999
0.14997,0.24392,514.799988,514.820007,511.919983,599.940002,3.450012,590.037476,9.884999,531.359985,212.259995,662.649963,0.12674,662.649963,484.470001,0.124175,4.215002,671.049988,325.799988,212.259995,44.063999,999,0.21184,0.11997,179.521988,0.14997,511.919983,511.919983,0.170975,511.97998,47.154999,343.97998,75.930008,145.871002,687.200012,0.19983,52.240654,3.953,590.037476,677.599976,12.276999
0.14997,0.24392,514.75,514.789978,511.97998,599.940002,3.450012,590.037476,9.884999,531.399963,212.259995,662.649963,0.12674,662.649963,484.424988,0.124175,4.215002,671.049988,325.799988,212.259995,44.057999,999,0.21184,0.11997,179.521988,0.14997,511.97998,511.97998,0.171075,512.039978,47.184998,343.97998,75.930008,145.860001,687.200012,0.19986,52.240376,3.957,590.037476,677.599976,12.276999
0.14997,0.24392,514.700012,514.72998,512.099976,599.940002,3.400024,590.037476,9.886,531.519958,212.23999,662.649963,0.12674,662.649963,484.379974,0.124175,4.215002,671.049988,325.899994,212.23999,44.051998,999,0.21184,0.11997,179.521988,0.14997,512.099976,512.099976,0.17115,512.099976,47.209999,343.97998,75.930008,145.860001,687.200012,0.19986,52.240097,3.969,590.037476,677.649963,12.278999
0.14997,0.24392,514.700012,514.700012,512.159973,599.940002,3.400024,590.037476,9.886,531.559998,212.23999,662.649963,0.12674,662.649963,484.334991,0.124175,4.215002,671.049988,325.899994,212.23999,44.051998,999,0.21184,0.119955,179.521988,0.14997,512.159973,512.159973,0.171225,512.159973,47.285,343.97998,75.930008,145.860001,687.200012,0.19986,52.239819,3.971,590.037476,677.649963,12.278999
0.14997,0.24392,514.649963,514.669983,512.219971,599.940002,3.400024,590.037476,9.886,531.640015,212.23999,662.700012,0.12674,662.700012,484.334991,0.124175,4.215002,671.099976,325.949982,212.23999,44.051998,999,0.21184,0.119955,179.521988,0.14997,512.219971,512.219971,0.171275,512.219971,47.334991,343.97998,75.930008,145.860001,687.200012,0.19986,52.23954,3.977,590.037476,677.649963,12.278999
0.14997,0.24392,514.649963,514.640015,512.309998,599.940002,3.400024,590.037476,9.886,531.719971,212.23999,662.700012,0.12672,662.700012,484.289978,0.12415,4.190005,671.099976,325.949982,212.23999,44.051998,999,0.21184,0.119955,179.493988,0.14997,512.309998,512.309998,0.17135,512.309998,47.410004,343.97998,75.930008,145.860001,687.23999,0.19986,52.239262,3.981,590.037476,677.649963,12.278999
0.14997,0.24392,514.599976,514.609985,512.369995,599.940002,3.400024,590.037476,9.886,531.799988,212.220001,662.700012,0.12672,662.700012,484.289978,0.12415,4.210003,671.099976,326,212.220001,44.07,999,0.21184,0.11994,179.493988,0.14997,512.369995,512.369995,0.171375,512.369995,47.434994,343.97998,75.899994,145.860001,687.23999,0.19983,52.238983,3.987,590.037476,677.649963,12.278
0.14997,0.24392,514.599976,514.580017,512.429993,599.940002,3.400024,590.037476,9.886,531.839966,212.220001,662.700012,0.1267,662.700012,484.244995,0.12415,4.210003,671.099976,326.049988,212.220001,44.099998,999,0.21184,0.11994,179.507996,0.14997,512.429993,512.429993,0.171425,512.429993,47.504997,343.97998,75.870003,145.848999,687.23999,0.1998,52.238705,3.99,590.037476,677.649963,12.278
0.14997,0.24392,514.549988,514.580017,512.519958,599.940002,3.400024,590.037476,9.886,531.919983,212.220001,662.700012,0.12668,662.700012,484.244995,0.124125,4.204996,671.099976,326.049988,212.220001,44.135998,999.599976,0.21176,0.11991,179.465988,0.14997,512.519958,512.519958,0.17145,512.519958,47.529987,343.97998,75.870003,145.848999,687.23999,0.19977,52.238426,3.994,590.037476,677.649963,12.278
0.14997,0.24392,514.549988,514.549988,512.609985,600,3.400024,590.037476,9.884999,532.039978,212.220001,662.700012,0.12666,662.700012,484.199982,0.1241,4.220001,671.099976,326.049988,212.220001,44.183998,999.599976,0.21176,0.119895,179.465988,0.14997,512.609985,512.609985,0.1715,512.609985,47.600002,343.97998,75.840004,145.848999,687.23999,0.19974,52.238148,3.998,590.037476,677.649963,12.278
0.14997,0.24392,514.5,514.519958,512.72998,600,3.400024,590.037476,9.884,532.119995,212.199997,662.700012,0.12664,662.700012,484.199982,0.124075,4.214994,671.099976,326.049988,212.199997,44.243999,999.599976,0.21168,0.119865,179.437988,0.14997,512.72998,512.72998,0.1716,512.72998,47.720001,343.97998,75.809998,145.848999,687.23999,0.19968,52.237869,4.003,590.037476,677.649963,12.278
0.14997,0.24392,514.5,514.48999,512.849976,600,3.400024,590.037476,9.882999,532.23999,212.199997,662.700012,0.1266,662.700012,484.154999,0.124025,4.204996,671.099976,326.100006,212.199997,44.309998,999.599976,0.2116,0.119835,179.395996,0.14997,512.849976,512.849976,0.171675,512.849976,47.834999,344.009979,75.780006,145.848999,687.23999,0.19962,52.237591,4.013,590.037476,677.649963,12.278
0.14997,0.24394,514.450012,514.459961,512.940002,600.059998,3.450012,590.037476,9.881,532.359985,212.199997,662.700012,0.12656,662.700012,484.154999,0.124,4.220001,671.099976,326.149994,212.199997,44.388,999.599976,0.21152,0.11979,179.409988,0.14997,512.940002,512.940002,0.1718,512.940002,47.980003,344.009979,75.720001,145.837997,687.23999,0.19953,52.237312,4.022,590.037476,677.649963,12.278
0.14997,0.24394,514.450012,514.459961,513.089966,600.059998,3.399963,590.037476,9.879,532.47998,212.199997,662.700012,0.12652,662.700012,484.109985,0.12395,4.209995,671.099976,326.149994,212.199997,44.466,1000.199951,0.21144,0.119745,179.367996,0.14997,513.089966,513.089966,0.171875,513.089966,48.095001,344.009979,75.689995,145.837997,687.23999,0.19947,52.237034,4.034,590.037476,677.700012,12.278
0.14997,0.24394,514.399963,514.429993,513.209961,600.119995,3.399963,590.037476,9.877,532.599976,212.179993,662.75,0.12648,662.75,484.109985,0.1239,4.199996,671.099976,326.149994,212.179993,44.549999,1000.199951,0.21136,0.1197,179.339996,0.14997,513.209961,513.209961,0.17195,513.209961,48.210003,344.009979,75.629997,145.837997,687.23999,0.19938,52.236755,4.045,590.037476,677.700012,12.278999
0.14997,0.24394,514.399963,514.399963,513.359985,600.119995,3.399963,590.037476,9.874,532.719971,212.179993,662.75,0.12642,662.75,484.065002,0.12385,4.209995,671.149963,326.199982,212.179993,44.639999,1000.199951,0.21128,0.11964,179.339996,0.14997,513.359985,513.359985,0.172025,513.359985,48.324993,344.039978,75.600006,145.837997,687.279968,0.19929,52.236477,4.053,590.037476,677.700012,12.278999
0.15,0.24394,514.399963,514.399963,513.51001,600.179993,3.399963,590.037476,9.870999,532.880005,212.179993,662.75,0.12638,662.75,484.065002,0.1238,4.219994,671.149963,326.25,212.179993,44.723999,999.599976,0.2112,0.119595,179.311996,0.15,513.51001,513.51001,0.1721,513.51001,48.439995,344.039978,75.540009,145.826996,687.279968,0.1992,52.244812,4.063,590.037476,677.700012,12.278999
0.15,0.24394,514.349976,514.369995,513.630005,600.179993,3.399963,590.037476,9.868,533.039978,212.179993,662.75,0.12632,662.75,484.019989,0.12375,4.209995,671.149963,326.299988,212.179993,44.813999,999.599976,0.21112,0.119535,179.325989,0.15,513.630005,513.630005,0.1722,513.630005,48.579998,344.039978,75.540001,145.826996,687.279968,0.19914,52.244812,4.074,590.037476,677.700012,12.278999
0.15,0.24394,514.349976,514.339966,513.809998,600.23999,3.399963,590.037476,9.865,533.200012,212.159988,662.75,0.12628,662.75,484.019989,0.1237,4.220001,671.149963,326.299988,212.159988,44.891998,1000.199951,0.21104,0.11949,179.241989,0.15,513.809998,513.809998,0.172275,513.809998,48.694992,344.069977,75.480003,145.826996,687.279968,0.19905,52.244812,4.084,590.037476,677.700012,12.278999
0.15,0.24394,514.299988,514.339966,513.959961,600.119995,3.399963,590.037476,9.862,533.359985,212.159988,662.75,0.12622,662.75,484.019989,0.12365,4.210003,671.149963,326.350006,212.159988,44.969997,1000.199951,0.21096,0.11943,179.199997,0.15,513.959961,513.959961,0.17235,513.959961,48.80999,344.069977,75.420006,145.815994,687.279968,0.19896,52.244812,4.095,590.037476,677.700012,12.28
0.15,0.24396,514.299988,514.309998,514.109985,600.119995,3.399963,590.005005,9.859,533.519958,212.159988,662.75,0.12618,662.75,483.974976,0.1236,4.220001,671.149963,326.350006,212.159988,45.048,1000.199951,0.21088,0.119385,179.199997,0.15,514.109985,514.109985,0.172425,514.109985,48.925003,344.069977,75.419998,145.815994,687.279968,0.1989,52.244812,4.105,590.005005,677.700012,12.28
0.15,0.24396,514.299988,514.309998,514.26001,600.179993,3.399963,590.005005,9.856,533.679993,212.159988,662.75,0.12612,662.75,483.974976,0.12355,4.23,671.149963,326.350006,212.159988,45.119999,1000.199951,0.2108,0.119325,179.185989,0.15,514.26001,514.26001,0.1725,514.26001,49.039997,344.100006,75.390007,145.815994,687.279968,0.19884,52.244812,4.114,590.005005,677.700012,12.28
0.15,0.24396,514.299988,514.279968,514.440002,600.179993,3.399963,590.005005,9.853,533.839966,212.159988,662.75,0.12608,662.75,483.974976,0.1235,4.220001,671.149963,326.350006,212.159988,45.18,1000.199951,0.21072,0.11928,179.087997,0.15,514.440002,514.440002,0.17255,514.440002,49.129993,344.100006,75.360001,145.804993,687.279968,0.19878,52.244812,4.124,590.005005,677.700012,12.281
0.15,0.24396,514.25,514.279968,514.589966,600.179993,3.399963,590.005005,9.849999,534,212.139999,662.75,0.12604,662.75,483.929993,0.123475,4.235,671.149963,326.399994,212.139999,45.233997,1000.199951,0.21064,0.11925,179.10199,0.15,514.589966,514.589966,0.1726,514.589966,49.220005,344.100006,75.360008,145.804993,687.279968,0.19872,52.244812,4.132,590.005005,677.75,12.281
0.15,0.24396,514.25,514.25,514.73999,600.23999,3.399963,590.005005,9.847,534.159973,212.139999,662.75,0.126,662.75,483.929993,0.123425,4.225001,671.149963,326.399994,212.139999,45.281998,1000.199951,0.21064,0.119205,179.01799,0.15,514.73999,514.73999,0.17265,514.73999,49.309998,344.130005,75.329994,145.804993,687.320007,0.19866,52.244812,4.139,590.005005,677.75,12.281
0.15,0.24396,514.25,514.25,514.890015,600.23999,3.399963,590.005005,9.844,534.320007,212.139999,662.799988,0.12598,662.799988,483.929993,0.1234,4.239999,671.149963,326.449982,212.139999,45.323997,1000.199951,0.21056,0.119175,179.01799,0.15,514.890015,514.890015,0.1727,514.890015,49.380005,344.130005,75.330002,145.793991,687.320007,0.19863,52.244812,4.146,590.005005,677.75,12.281
0.15,0.24396,514.25,514.25,515.039978,600.119995,3.399963,590.005005,9.842,534.47998,212.139999,662.799988,0.12596,662.799988,483.929993,0.123375,4.235,671.200012,326.449982,212.139999,45.360001,1000.199951,0.21056,0.119145,178.93399,0.15,515.039978,515.039978,0.172725,515.039978,49.424992,344.130005,75.300011,145.793991,687.320007,0.1986,52.244812,4.152,590.005005,677.75,12.281
0.15,0.24398,514.200012,514.219971,515.190002,600.119995,3.399963,590.005005,9.839,534.640015,212.119995,662.799988,0.12592,662.799988,483.884979,0.12335,4.229993,671.200012,326.5,212.119995,45.389999,1000.199951,0.21048,0.119115,178.93399,0.15,515.190002,515.190002,0.172775,515.190002,49.495003,344.130005,75.299995,145.78299,687.320007,0.19857,52.244812,4.158,590.005005,677.75,12.281
0.15,0.24398,514.200012,514.219971,515.309998,600.119995,3.399963,590.005005,9.837,534.76001,212.119995,662.799988,0.1259,662.799988,483.884979,0.123325,4.244998,671.200012,326.549988,212.119995,45.407997,1000.199951,0.21048,0.119085,178.877991,0.15,515.309998,515.309998,0.1728,515.309998,49.539989,344.130005,75.329994,145.78299,687.320007,0.19857,52.244812,4.162,590.005005,677.75,12.282
0.15,0.24398,514.200012,514.219971,515.459961,600.119995,3.399963,590.005005,9.835999,534.919983,212.119995,662.799988,0.1259,662.799988,483.884979,0.1233,4.219994,671.200012,326.600006,212.119995,45.425999,1000.199951,0.21048,0.11907,178.779999,0.15,515.459961,515.459961,0.1728,515.459961,49.55999,344.130005,75.300003,145.78299,687.320007,0.19854,52.244812,4.166,590.005005,677.75,12.282
0.15003,0.24398,514.200012,514.219971,515.580017,600.119995,3.399963,590.005005,9.834,535.079956,212.119995,662.799988,0.12588,662.799988,483.884979,0.1233,4.239991,671.200012,326.649994,212.119995,45.438,1000.199951,0.21048,0.119055,178.779999,0.15003,515.580017,515.580017,0.172825,515.580017,49.604996,344.130005,75.329994,145.772003,687.320007,0.19854,52.253422,4.168,590.005005,677.75,12.282
0.15003,0.244,514.200012,514.190002,515.700012,600.119995,3.399963,590.005005,9.833,535.200012,212.119995,662.799988,0.12588,662.799988,483.884979,0.123275,4.235,671.200012,326.699982,212.119995,45.444,1000.199951,0.21048,0.11904,178.681992,0.15003,515.700012,515.700012,0.172825,515.700012,49.604996,344.130005,75.329994,145.772003,687.320007,0.19854,52.2537,4.17,590.005005,677.75,12.283
0.15003,0.244,514.200012,514.190002,515.820007,600.119995,3.399963,590.005005,9.832,535.320007,212.099991,662.799988,0.12586,662.799988,483.839996,0.123275,4.235,671.200012,326.75,212.099991,45.449997,1000.199951,0.2104,0.11904,178.625992,0.15003,515.820007,515.820007,0.172825,515.820007,49.624996,344.130005,75.329994,145.772003,687.320007,0.19854,52.253979,4.172,590.005005,677.75,12.283
0.15003,0.244,514.200012,514.190002,515.940002,600.119995,3.399963,590.005005,9.830999,535.440002,212.099991,662.799988,0.12586,662.799988,483.839996,0.123275,4.254997,671.200012,326.75,212.099991,45.461998,1000.199951,0.2104,0.119025,178.625992,0.15003,515.940002,515.940002,0.172825,515.940002,49.624996,344.160004,75.360001,145.761002,687.359985,0.19854,52.254257,4.173,590.005005,677.75,12.285999
0.15003,0.244,514.200012,514.190002,516.029968,600.119995,3.400024,590.005005,9.83,535.559998,212.099991,662.849976,0.12584,662.849976,483.839996,0.12325,4.23,671.200012,326.799988,212.099991,45.461998,1000.199951,0.2104,0.119025,178.541992,0.15003,516.029968,516.029968,0.172825,516.029968,49.624996,344.160004,75.360001,145.761002,687.359985,0.19854,52.254536,4.174,590.005005,677.799988,12.285999
0.15003,0.24402,514.149963,514.190002,516.149963,600.119995,3.400024,590.005005,9.829,535.679993,212.099991,662.849976,0.12584,662.849976,483.839996,0.12325,4.250005,671.200012,326.799988,212.099991,45.473999,1000.199951,0.2104,0.11901,178.457993,0.15003,516.149963,516.149963,0.17285,516.149963,49.669994,344.160004,75.360001,145.761002,687.359985,0.19854,52.254814,4.175,590.005005,677.799988,12.285999
0.15003,0.24402,514.149963,514.190002,516.23999,599.940002,3.400024,590.005005,9.828,535.799988,212.099991,662.849976,0.12584,662.849976,483.839996,0.12325,4.250005,671.200012,326.850006,212.099991,45.486,1000.199951,0.2104,0.118995,178.429993,0.15003,516.23999,516.23999,0.17285,516.23999,49.669994,344.160004,75.330002,145.75,687.359985,0.19851,52.255093,4.176,590.005005,677.799988,12.285999
