LRCA1101.MV,LRCA1101.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRCA1109.PV,PDRSA1104.PV,PIC1101A.PV,PI_1132A.PV,PI_1180.PV,PR1102A.PV,TI1105A.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TI_1145.PV
73.6846,33.13,9.519,4.895,12.304,47.604,26.7875,14.9113,0.1867,0.2076,0.1964,548.12,84.5925,85.1025,85.2375,82.2975,83.4825,81.87,46.7888,528.48,20.3384,489.32
73.8527,33.145,9.516,4.93,12.304,47.55,26.8205,14.9116,0.1872,0.2077,0.1964,548.6,84.6,85.125,85.2225,82.275,83.4975,81.885,46.9002,528.93,20.3383,489.35
73.972,33.155,9.513,4.963,12.305,47.484,26.8315,14.9119,0.1876,0.2077,0.1965,549.08,84.5925,85.14,85.245,82.2825,83.505,81.915,47.0098,529.38,20.3383,489.41
74.0927,33.165,9.512,4.993,12.307,47.418,26.8205,14.9036,0.1879,0.2078,0.1966,549.56,84.6075,85.1625,85.275,82.2375,83.505,81.9,47.1176,529.83,20.3382,489.47
74.2652,33.18,9.511,5.019,12.307,47.328,26.7985,14.9036,0.1882,0.2078,0.1966,550,84.5925,85.1325,85.275,82.215,83.475,81.915,47.231,530.22,20.3381,489.5
74.3889,33.19,9.511,5.044,12.307,47.214,26.7765,14.9036,0.1886,0.2079,0.1968,550.4,84.5775,85.1625,85.2375,82.2675,83.4825,81.9525,47.3391,530.64,20.338,489.56
74.5645,33.205,9.512,5.067,12.305,47.136,26.7545,14.9036,0.1889,0.2081,0.1969,550.88,84.5925,85.1475,85.2825,82.245,83.4525,81.945,47.4531,531,20.338,489.62
74.6914,33.215,9.512,5.087,12.306,47.028,26.7215,14.9122,0.1892,0.2082,0.197,551.24,84.6075,85.1025,85.305,82.29,83.415,81.9225,47.5656,531.36,20.3379,489.68
74.8702,33.23,9.514,5.106,12.307,46.902,26.6885,14.9124,0.1894,0.2082,0.1971,551.6,84.57,85.08,85.2525,82.3275,83.4375,81.975,47.6766,531.72,20.3378,489.71
75.0001,33.24,9.515,5.125,12.307,46.806,26.6445,14.9127,0.1897,0.2084,0.1972,552,84.5325,85.035,85.2375,82.2825,83.3925,82.005,47.7899,532.05,20.3377,489.77
75.1314,33.25,9.517,5.141,12.31,46.692,26.5895,14.913,0.19,0.2085,0.1973,552.32,84.555,85.0725,85.2825,82.2675,83.385,81.9525,47.9057,532.35,20.3377,489.83
75.3145,33.265,9.519,5.156,12.31,46.56,26.5345,14.9133,0.1902,0.2086,0.1975,552.64,84.555,85.1175,85.2525,82.2825,83.415,81.9975,48.0202,532.65,20.3376,489.92
75.4489,33.275,9.522,5.172,12.311,46.41,26.4795,14.9136,0.1905,0.2088,0.1976,552.92,84.6,85.1175,85.29,82.2825,83.4525,81.975,48.1411,532.89,20.3375,489.98
75.5845,33.285,9.525,5.187,12.312,46.248,26.419,14.9138,0.1908,0.209,0.1978,553.2,84.6,85.08,85.3125,82.305,83.4975,82.02,48.2572,533.16,20.3374,490.04
75.772,33.3,9.529,5.203,12.313,46.11,26.3475,14.9227,0.191,0.2091,0.1979,553.48,84.63,85.1175,85.2675,82.3275,83.46,82.035,48.3722,533.43,20.3374,490.1
75.9108,33.31,9.533,5.215,12.314,45.978,26.276,14.9233,0.1912,0.2092,0.1981,553.76,84.645,85.1325,85.26,82.2825,83.475,82.0575,48.4862,533.7,20.3373,490.16
76.0508,33.32,9.537,5.226,12.315,45.876,26.2045,14.9238,0.1914,0.2094,0.1982,554.04,84.66,85.125,85.275,82.32,83.475,82.0425,48.6103,533.88,20.3372,490.25
76.192,33.33,9.54,5.234,12.318,45.732,26.133,14.9244,0.1916,0.2096,0.1983,554.24,84.66,85.1325,85.29,82.305,83.475,81.99,48.7299,534.09,20.3371,490.31
76.3345,33.34,9.545,5.246,12.319,45.582,26.067,14.9249,0.1918,0.2097,0.1985,554.44,84.615,85.155,85.2675,82.3425,83.46,81.99,48.8487,534.3,20.337,490.37
76.4783,33.35,9.549,5.258,12.32,45.456,25.9955,14.9255,0.1921,0.2098,0.1986,554.68,84.585,85.1925,85.2825,82.38,83.4825,81.96,48.9704,534.48,20.337,490.46
76.6233,33.36,9.553,5.268,12.321,45.312,25.924,14.9347,0.1923,0.21,0.1988,554.84,84.5775,85.14,85.2825,82.335,83.46,81.9225,49.0914,534.66,20.3369,490.52
76.8202,33.375,9.557,5.278,12.322,45.162,25.8525,14.9355,0.1925,0.2102,0.199,555.04,84.5625,85.0875,85.245,82.3425,83.4225,81.9225,49.2116,534.84,20.3368,490.58
76.9176,33.38,9.562,5.289,12.324,45.024,25.7755,14.9363,0.1927,0.2103,0.1991,555.24,84.6075,85.0425,85.2225,82.38,83.4675,81.9225,49.3349,534.99,20.3367,490.67
77.0664,33.39,9.567,5.299,12.326,44.886,25.693,14.9372,0.1929,0.2104,0.1992,555.4,84.63,85.02,85.2,82.365,83.5125,81.885,49.4538,535.17,20.3367,490.73
77.2164,33.4,9.571,5.308,12.329,44.79,25.616,14.938,0.1931,0.2105,0.1993,555.6,84.585,85.065,85.2525,82.365,83.52,81.9225,49.5682,535.38,20.3366,490.82
77.3677,33.41,9.575,5.315,12.33,44.742,25.5445,14.9474,0.1932,0.2106,0.1994,555.8,84.555,85.0575,85.2975,82.38,83.535,81.8925,49.6818,535.59,20.3365,490.88
77.5201,33.42,9.579,5.32,12.331,44.7,25.495,14.9486,0.1933,0.2107,0.1995,556,84.555,85.0125,85.245,82.365,83.4825,81.9,49.8021,535.74,20.3364,490.97
77.6739,33.43,9.582,5.326,12.332,44.628,25.462,14.9497,0.1935,0.2107,0.1995,556.16,84.57,85.005,85.29,82.335,83.445,81.9225,49.9142,535.95,20.3364,491.03
77.7783,33.435,9.585,5.337,12.335,44.616,25.429,14.9508,0.1936,0.2108,0.1996,556.4,84.585,84.9975,85.2825,82.3425,83.4825,81.885,50.0292,536.13,20.3363,491.12
77.9339,33.445,9.586,5.345,12.337,44.574,25.4015,14.9519,0.1938,0.2108,0.1996,556.56,84.57,84.99,85.2975,82.32,83.475,81.93,50.1398,536.34,20.3362,491.21
78.0908,33.455,9.588,5.357,12.338,44.574,25.3905,14.9616,0.194,0.2108,0.1996,556.8,84.5925,84.975,85.335,82.365,83.4375,81.93,50.2495,536.55,20.3361,491.27
78.1983,33.46,9.59,5.367,12.34,44.586,25.374,14.963,0.1941,0.2108,0.1996,557,84.555,84.96,85.3725,82.3725,83.4675,81.8925,50.3545,536.79,20.3361,491.36
78.357,33.47,9.59,5.379,12.341,44.598,25.374,14.9644,0.1943,0.211,0.1996,557.24,84.51,84.9525,85.365,82.365,83.4375,81.915,50.4662,536.97,20.336,491.42
78.4664,33.475,9.591,5.391,12.344,44.574,25.374,14.9658,0.1945,0.2109,0.1997,557.44,84.5325,84.9675,85.32,82.35,83.4,81.9375,50.5733,537.18,20.3359,491.51
78.627,33.485,9.591,5.408,12.346,44.568,25.3795,14.9672,0.1947,0.2109,0.1997,557.68,84.51,85.0275,85.3425,82.3875,83.4075,81.9675,50.6721,537.45,20.3358,491.6
78.7383,33.49,9.591,5.424,12.347,44.604,25.374,14.9685,0.1949,0.2108,0.1997,557.96,84.5475,85.02,85.3575,82.4025,83.46,81.93,50.7698,537.72,20.3358,491.69
78.9008,33.5,9.591,5.438,12.349,44.64,25.3795,14.9785,0.1951,0.2109,0.1996,558.2,84.5625,84.9825,85.3725,82.4025,83.4825,81.915,50.8739,537.93,20.3357,491.75
79.0645,33.51,9.59,5.453,12.35,44.64,25.4015,14.9802,0.1953,0.2109,0.1996,558.44,84.5475,84.9975,85.38,82.3575,83.4525,81.915,50.9735,538.17,20.3356,491.84
79.1789,33.515,9.59,5.471,12.351,44.652,25.4235,14.9819,0.1955,0.2108,0.1996,558.72,84.5925,85.0275,85.3875,82.3875,83.475,81.93,51.0682,538.44,20.3355,491.93
79.3445,33.525,9.589,5.489,12.354,44.67,25.429,14.9835,0.1957,0.2109,0.1996,558.96,84.585,85.0425,85.41,82.3425,83.475,81.915,51.1657,538.68,20.3354,492.02
79.4608,33.53,9.588,5.506,12.356,44.67,25.4345,14.9852,0.196,0.2109,0.1996,559.24,84.5475,85.065,85.44,82.38,83.5125,81.9525,51.2622,538.92,20.3354,492.11
79.6283,33.54,9.587,5.524,12.357,44.652,25.451,14.9869,0.1962,0.2109,0.1997,559.48,84.51,85.0425,85.4475,82.335,83.5425,81.9525,51.3577,539.16,20.3353,492.2
79.7464,33.545,9.587,5.544,12.358,44.622,25.4565,14.9886,0.1964,0.2109,0.1997,559.72,84.4875,85.0875,85.395,82.3725,83.565,81.9225,51.4485,539.43,20.3352,492.29
79.9158,33.555,9.586,5.563,12.36,44.622,25.451,14.9902,0.1967,0.2109,0.1997,560,84.465,85.08,85.4025,82.41,83.565,81.9225,51.5419,539.67,20.3351,492.38
80.0358,33.56,9.586,5.579,12.361,44.616,25.4455,14.9919,0.1969,0.211,0.1997,560.24,84.465,85.0575,85.4025,82.365,83.595,81.9675,51.6344,539.91,20.3351,492.47
80.207,33.57,9.585,5.596,12.362,44.586,25.451,15.0022,0.1971,0.2109,0.1997,560.48,84.495,85.08,85.395,82.4025,83.5425,81.9975,51.7222,540.18,20.335,492.56
80.3289,33.575,9.585,5.614,12.364,44.586,25.4455,15.0041,0.1973,0.211,0.1997,560.76,84.5175,85.0575,85.3725,82.365,83.58,82.02,51.8126,540.42,20.3349,492.65
80.4514,33.58,9.585,5.63,12.365,44.568,25.44,15.0061,0.1975,0.211,0.1997,561.04,84.5475,85.11,85.3725,82.38,83.5875,81.9825,51.9096,540.6,20.3348,492.74
80.6252,33.59,9.584,5.646,12.367,44.508,25.4345,15.008,0.1978,0.211,0.1998,561.24,84.5775,85.1025,85.335,82.32,83.535,81.99,51.9983,540.84,20.3348,492.83
80.7495,33.595,9.585,5.664,12.368,44.46,25.4235,15.0099,0.198,0.2111,0.1999,561.48,84.555,85.1475,85.365,82.2975,83.4975,81.9825,52.0898,541.05,20.3347,492.92
80.9252,33.605,9.585,5.681,12.37,44.418,25.4015,15.0119,0.1982,0.2111,0.1999,561.72,84.6075,85.1025,85.335,82.335,83.5125,82.0125,52.173,541.32,20.3346,493.04
81.0514,33.61,9.585,5.697,12.371,44.388,25.3795,15.0138,0.1984,0.2112,0.2,561.96,84.6075,85.065,85.3575,82.38,83.5275,82.05,52.2663,541.5,20.3345,493.13
81.1783,33.615,9.586,5.705,12.372,44.346,25.363,15.0158,0.1984,0.2112,0.2,562.16,84.6,85.0875,85.395,82.3875,83.4975,82.0125,52.3552,541.71,20.3345,493.22
81.3564,33.625,9.586,5.708,12.373,44.286,25.3465,15.0177,0.1985,0.2114,0.2001,562.4,84.5775,85.125,85.4175,82.3575,83.46,81.9825,52.4469,541.89,20.3344,493.34
81.4851,33.63,9.587,5.711,12.374,44.184,25.319,15.0197,0.1986,0.2114,0.2002,562.56,84.54,85.1325,85.38,82.395,83.4675,81.99,52.5417,542.04,20.3343,493.43
81.6145,33.635,9.589,5.716,12.376,44.064,25.286,15.0216,0.1987,0.2116,0.2003,562.72,84.5775,85.1175,85.395,82.365,83.505,81.975,52.6359,542.19,20.3342,493.52
81.7445,33.64,9.591,5.722,12.377,43.932,25.2365,15.0236,0.1989,0.2116,0.2004,562.88,84.5475,85.1475,85.3725,82.3725,83.4525,82.005,52.7257,542.37,20.3342,493.61
81.8752,33.645,9.593,5.728,12.377,43.842,25.176,15.0255,0.199,0.2118,0.2005,563.08,84.5175,85.1175,85.395,82.335,83.4675,81.9975,52.8148,542.55,20.3341,493.73
82.0064,33.65,9.595,5.73,12.379,43.752,25.1045,15.0274,0.1991,0.2118,0.2006,563.24,84.555,85.1175,85.41,82.29,83.4225,81.9825,52.9069,542.7,20.334,493.82
82.1383,33.655,9.598,5.734,12.38,43.662,25.055,15.0294,0.1992,0.2119,0.2007,563.4,84.5175,85.0725,85.4325,82.3125,83.475,81.945,52.9984,542.85,20.3339,493.94
82.2708,33.66,9.601,5.737,12.382,43.602,25,15.0313,0.1992,0.2119,0.2008,563.56,84.5325,85.065,85.4175,82.3275,83.445,81.915,53.0856,543.03,20.3338,494.03
82.4039,33.665,9.603,5.739,12.383,43.572,24.956,15.0333,0.1993,0.2121,0.2008,563.76,84.51,85.1025,85.4025,82.3425,83.475,81.915,53.1758,543.18,20.3338,494.12
82.4871,33.665,9.604,5.74,12.384,43.536,24.923,15.0438,0.1993,0.2121,0.2009,563.92,84.4875,85.14,85.4175,82.3725,83.4675,81.8775,53.2653,543.33,20.3337,494.24
82.6208,33.67,9.606,5.742,12.385,43.512,24.901,15.0461,0.1994,0.2121,0.2009,564.08,84.495,85.1025,85.4475,82.3725,83.4375,81.915,53.3505,543.51,20.3336,494.33
82.7552,33.675,9.607,5.743,12.386,43.53,24.879,15.0483,0.1994,0.212,0.2009,564.24,84.5475,85.0575,85.455,82.41,83.4,81.945,53.4313,543.72,20.3335,494.45
82.8395,33.675,9.608,5.742,12.389,43.572,24.8625,15.0505,0.1994,0.2121,0.2008,564.48,84.5175,85.05,85.395,82.4475,83.43,81.96,53.5187,543.87,20.3335,494.54
82.9745,33.68,9.607,5.741,12.391,43.584,24.868,15.0441,0.1994,0.2121,0.2008,564.64,84.555,85.005,85.41,82.4775,83.385,81.9375,53.6055,544.02,20.3334,494.63
83.0595,33.68,9.607,5.742,12.391,43.572,24.879,15.0461,0.1994,0.2121,0.2009,564.8,84.585,85.0275,85.3875,82.47,83.4075,81.9075,53.6879,544.2,20.3333,494.75
83.1951,33.685,9.607,5.745,12.393,43.578,24.8845,15.048,0.1994,0.2121,0.2009,564.96,84.63,85.05,85.395,82.425,83.4225,81.9675,53.7696,544.38,20.3332,494.84
83.2808,33.685,9.606,5.746,12.391,43.578,24.89,15.0586,0.1994,0.2121,0.2009,565.16,84.585,85.08,85.425,82.4475,83.4,81.96,53.8505,544.56,20.3332,494.96
83.417,33.69,9.606,5.747,12.393,43.572,24.901,15.0608,0.1995,0.2121,0.2009,565.32,84.5325,85.0875,85.425,82.4175,83.4225,81.975,53.9308,544.74,20.3331,495.05
83.5033,33.69,9.605,5.749,12.394,43.56,24.901,15.063,0.1995,0.2122,0.2009,565.52,84.5475,85.0875,85.4175,82.4325,83.4525,81.99,54.0141,544.89,20.333,495.17
83.5895,33.69,9.605,5.751,12.397,43.518,24.8955,15.0652,0.1995,0.2122,0.2009,565.68,84.585,85.05,85.4475,82.3725,83.4375,81.99,54.093,545.07,20.3329,495.26
83.7264,33.695,9.605,5.755,12.398,43.488,24.879,15.0674,0.1996,0.2122,0.2009,565.84,84.5925,85.02,85.4775,82.38,83.415,81.99,54.1749,545.22,20.3329,495.38
83.8133,33.695,9.605,5.757,12.399,43.434,24.8625,15.0697,0.1997,0.2122,0.201,566,84.6375,84.9825,85.485,82.3275,83.46,81.945,54.2562,545.37,20.3328,495.5
83.9002,33.695,9.606,5.761,12.4,43.374,24.8405,15.0719,0.1997,0.2123,0.2011,566.16,84.645,84.945,85.4775,82.2825,83.43,81.945,54.3332,545.55,20.3327,495.59
83.987,33.695,9.606,5.765,12.401,43.338,24.813,15.0741,0.1998,0.2123,0.2011,566.36,84.6075,84.96,85.485,82.2675,83.4675,81.9825,54.4132,545.7,20.3326,495.71
84.0739,33.695,9.607,5.767,12.401,43.308,24.7855,15.0763,0.1998,0.2124,0.2011,566.52,84.6225,84.9975,85.44,82.2825,83.505,81.96,54.4926,545.85,20.3325,495.8
84.1608,33.695,9.607,5.769,12.403,43.242,24.7635,15.0786,0.1999,0.2125,0.2012,566.68,84.585,85.05,85.38,82.2375,83.49,81.9675,54.5752,545.97,20.3325,495.92
84.2477,33.695,9.608,5.774,12.403,43.158,24.736,15.0808,0.2,0.2126,0.2013,566.8,84.615,85.065,85.35,82.26,83.535,81.93,54.6572,546.09,20.3324,496.01
84.3345,33.695,9.61,5.779,12.405,43.062,24.6975,15.083,0.2001,0.2126,0.2014,566.92,84.6525,85.0725,85.3875,82.275,83.52,81.8925,54.735,546.24,20.3323,496.13
84.4214,33.695,9.611,5.784,12.405,43.02,24.6535,15.0852,0.2002,0.2126,0.2014,567.08,84.6675,85.1175,85.3725,82.275,83.475,81.8775,54.8085,546.42,20.3322,496.25
84.5083,33.695,9.612,5.785,12.407,43.002,24.604,15.0874,0.2002,0.2126,0.2015,567.24,84.66,85.1025,85.32,82.23,83.43,81.885,54.885,546.57,20.3322,496.34
84.5952,33.695,9.613,5.786,12.407,42.996,24.582,15.0897,0.2003,0.2127,0.2015,567.4,84.6825,85.0725,85.2975,82.1925,83.445,81.9,54.9646,546.69,20.3321,496.46
84.682,33.695,9.614,5.787,12.408,42.966,24.5655,15.0919,0.2003,0.2128,0.2015,567.56,84.645,85.1175,85.2675,82.185,83.4675,81.885,55.0438,546.81,20.332,496.55
84.7689,33.695,9.614,5.79,12.408,42.918,24.5545,15.0855,0.2004,0.2128,0.2015,567.68,84.6525,85.095,85.23,82.1775,83.5125,81.9375,55.1224,546.93,20.3319,496.67
84.8558,33.695,9.615,5.794,12.409,42.882,24.538,15.0874,0.2004,0.2128,0.2016,567.8,84.615,85.0725,85.2375,82.2,83.505,81.9675,55.2006,547.05,20.3319,496.79
84.9427,33.695,9.616,5.797,12.41,42.846,24.516,15.0894,0.2005,0.2128,0.2016,567.92,84.63,85.1025,85.245,82.215,83.5275,81.9525,55.2745,547.2,20.3318,496.88
84.9789,33.69,9.616,5.8,12.409,42.822,24.494,15.0913,0.2005,0.2128,0.2016,568.08,84.6075,85.1475,85.26,82.2225,83.5575,81.96,55.3479,547.35,20.3317,497
85.0652,33.69,9.617,5.802,12.41,42.822,24.4775,15.1019,0.2006,0.2128,0.2016,568.24,84.5625,85.1025,85.2975,82.2075,83.505,81.9825,55.4168,547.53,20.3316,497.12
85.1514,33.69,9.617,5.803,12.41,42.864,24.4665,15.1041,0.2005,0.2127,0.2016,568.44,84.5325,85.095,85.3125,82.1925,83.5275,81.9825,55.4851,547.71,20.3316,497.21
85.187,33.685,9.616,5.802,12.411,42.936,24.4665,15.1063,0.2005,0.2127,0.2015,568.64,84.495,85.1325,85.3425,82.17,83.475,81.9825,55.5526,547.89,20.3315,497.33
85.2727,33.685,9.615,5.8,12.414,43.002,24.483,15.0999,0.2005,0.2126,0.2015,568.8,84.4725,85.155,85.335,82.1925,83.46,81.9975,55.6194,548.07,20.3314,497.42
85.3583,33.685,9.613,5.8,12.413,43.062,24.516,15.1019,0.2004,0.2126,0.2014,568.96,84.48,85.11,85.35,82.245,83.4525,82.005,55.6892,548.22,20.3313,497.54
85.3933,33.68,9.61,5.8,12.415,43.11,24.549,15.1038,0.2004,0.2126,0.2013,569.16,84.4725,85.1475,85.35,82.29,83.4825,82.05,55.7547,548.4,20.3313,497.66
85.4783,33.68,9.608,5.801,12.412,43.146,24.593,15.1058,0.2004,0.2124,0.2013,569.32,84.465,85.14,85.32,82.26,83.445,82.0575,55.8156,548.61,20.3312,497.78
85.5127,33.675,9.606,5.803,12.414,43.218,24.6205,15.1077,0.2004,0.2124,0.2012,569.56,84.4875,85.1025,85.305,82.3125,83.4525,82.0125,55.8758,548.82,20.3311,497.87
85.597,33.675,9.603,5.802,12.414,43.29,24.648,15.1097,0.2003,0.2124,0.2012,569.76,84.5325,85.1025,85.26,82.2675,83.49,82.0425,55.9425,548.97,20.331,497.99
85.6308,33.67,9.601,5.802,12.415,43.302,24.681,15.1116,0.2004,0.2124,0.2011,569.92,84.5175,85.1025,85.275,82.2375,83.445,82.065,56.005,549.15,20.3309,498.11
85.7145,33.67,9.599,5.806,12.415,43.296,24.714,15.1136,0.2004,0.2124,0.2011,570.12,84.5625,85.08,85.245,82.245,83.43,82.0725,56.0704,549.3,20.3309,498.2
85.7477,33.665,9.597,5.809,12.415,43.26,24.725,15.1155,0.2004,0.2124,0.2012,570.28,84.5325,85.1175,85.2825,82.29,83.4825,82.095,56.1353,549.45,20.3308,498.32
85.8308,33.665,9.595,5.814,12.416,43.206,24.7195,15.1174,0.2005,0.2123,0.2012,570.44,84.495,85.125,85.2675,82.29,83.5275,82.1025,56.192,549.66,20.3307,498.44
85.8633,33.66,9.595,5.819,12.416,43.188,24.7085,15.1108,0.2005,0.2125,0.2012,570.64,84.555,85.1625,85.23,82.2975,83.535,82.095,56.2592,549.78,20.3306,498.56
85.9458,33.66,9.594,5.822,12.417,43.122,24.6865,15.1124,0.2006,0.2125,0.2013,570.76,84.5925,85.155,85.29,82.32,83.505,82.08,56.3221,549.93,20.3306,498.68
85.9776,33.655,9.594,5.827,12.416,43.044,24.6645,15.1141,0.2007,0.2126,0.2013,570.92,84.5925,85.1325,85.3275,82.275,83.535,82.08,56.3881,550.05,20.3305,498.77
86.0595,33.655,9.594,5.833,12.415,42.948,24.6315,15.1158,0.2009,0.2126,0.2015,571.04,84.555,85.08,85.305,82.26,83.5275,82.08,56.4499,550.2,20.3304,498.89
86.0908,33.65,9.595,5.839,12.415,42.894,24.593,15.1174,0.2009,0.2127,0.2015,571.2,84.54,85.125,85.305,82.29,83.5275,82.035,56.5112,550.35,20.3303,499.01
86.1214,33.645,9.596,5.842,12.415,42.846,24.549,15.1191,0.201,0.2126,0.2015,571.36,84.5025,85.1025,85.3275,82.335,83.535,82.0725,56.5718,550.5,20.3303,499.13
86.202,33.645,9.597,5.845,12.416,42.834,24.516,15.1208,0.201,0.2128,0.2015,571.52,84.5475,85.14,85.3125,82.3425,83.4825,82.0875,56.6393,550.59,20.3302,499.25
86.232,33.64,9.597,5.847,12.415,42.768,24.4885,15.1224,0.2012,0.2128,0.2016,571.6,84.54,85.155,85.305,82.3875,83.4525,82.08,56.7027,550.71,20.3301,499.34
86.2614,33.635,9.598,5.853,12.415,42.72,24.472,15.1241,0.2012,0.2129,0.2016,571.72,84.5625,85.1925,85.2825,82.365,83.4675,82.0425,56.7693,550.8,20.33,499.46
86.3408,33.635,9.598,5.856,12.416,42.648,24.439,15.1172,0.2013,0.2129,0.2017,571.84,84.6075,85.2075,85.2675,82.3875,83.505,82.035,56.8319,550.92,20.33,499.58
86.3695,33.63,9.599,5.862,12.416,42.6,24.406,15.1186,0.2014,0.213,0.2018,571.96,84.6225,85.2225,85.2375,82.365,83.49,82.05,56.8977,551.01,20.3299,499.7
86.3977,33.625,9.6,5.865,12.415,42.564,24.373,15.1199,0.2014,0.213,0.2018,572.08,84.57,85.2075,85.23,82.38,83.505,82.0575,56.9632,551.1,20.3298,499.82
86.4758,33.625,9.601,5.868,12.414,42.504,24.3455,15.1213,0.2015,0.213,0.2018,572.16,84.57,85.1775,85.2825,82.3875,83.535,82.0125,57.0282,551.19,20.3297,499.94
86.5033,33.62,9.602,5.873,12.414,42.462,24.3235,15.1227,0.2016,0.213,0.2019,572.24,84.57,85.125,85.3125,82.38,83.5425,82.0425,57.0892,551.31,20.3296,500.03
86.5302,33.615,9.602,5.876,12.414,42.444,24.296,15.1241,0.2016,0.213,0.2019,572.36,84.5775,85.1625,85.365,82.35,83.49,82.0125,57.1497,551.43,20.3296,500.15
86.607,33.615,9.603,5.879,12.415,42.462,24.2685,15.1255,0.2017,0.213,0.2019,572.48,84.5775,85.17,85.3125,82.32,83.4975,81.9825,57.2059,551.58,20.3295,500.27
86.6333,33.61,9.602,5.879,12.414,42.498,24.263,15.1269,0.2017,0.213,0.2018,572.64,84.615,85.17,85.32,82.275,83.5425,81.9525,57.2691,551.67,20.3294,500.39
86.6589,33.605,9.602,5.88,12.414,42.504,24.2685,15.1283,0.2017,0.213,0.2018,572.72,84.615,85.1925,85.29,82.245,83.52,81.9075,57.3319,551.76,20.3293,500.51
86.6839,33.6,9.601,5.883,12.415,42.498,24.2795,15.1211,0.2017,0.213,0.2018,572.84,84.5625,85.17,85.275,82.2975,83.475,81.87,57.3943,551.85,20.3293,500.6
86.7589,33.6,9.6,5.886,12.414,42.462,24.285,15.1222,0.2018,0.2131,0.2018,572.92,84.555,85.155,85.305,82.275,83.5275,81.93,57.4564,551.94,20.3292,500.72
86.7833,33.595,9.6,5.891,12.414,42.414,24.2795,15.1233,0.2018,0.213,0.2019,573,84.5175,85.1175,85.305,82.23,83.4975,81.9675,57.5143,552.06,20.3291,500.84
86.807,33.59,9.6,5.895,12.412,42.39,24.263,15.1244,0.2019,0.2132,0.2019,573.12,84.5025,85.0725,85.3425,82.185,83.505,81.9525,57.5793,552.12,20.329,500.96
86.8302,33.585,9.599,5.898,12.412,42.33,24.2355,15.1255,0.202,0.2132,0.2019,573.2,84.4725,85.0725,85.35,82.215,83.475,81.9375,57.6403,552.21,20.329,501.08
86.9033,33.585,9.6,5.903,12.412,42.258,24.2135,15.1266,0.2021,0.2133,0.202,573.28,84.45,85.0575,85.32,82.2675,83.505,81.9675,57.7009,552.3,20.3289,501.17
86.9258,33.58,9.601,5.908,12.412,42.186,24.1805,15.1277,0.2022,0.2133,0.2021,573.4,84.465,85.0125,85.3425,82.2975,83.535,81.9825,57.7611,552.39,20.3288,501.29
86.9477,33.575,9.602,5.913,12.412,42.126,24.1365,15.1288,0.2023,0.2134,0.2021,573.48,84.5175,85.0575,85.29,82.2975,83.5725,82.02,57.8247,552.45,20.3287,501.41
86.9689,33.57,9.603,5.917,12.412,42.048,24.0925,15.1213,0.2024,0.2134,0.2022,573.56,84.5625,85.035,85.26,82.305,83.55,82.065,57.8844,552.54,20.3287,501.53
86.9895,33.565,9.605,5.923,12.411,41.982,24.054,15.1222,0.2025,0.2134,0.2023,573.64,84.54,85.0575,85.2675,82.32,83.565,82.0275,57.9436,552.63,20.3286,501.62
87.0602,33.565,9.606,5.926,12.411,41.952,24.01,15.123,0.2025,0.2134,0.2023,573.72,84.495,85.095,85.2975,82.305,83.5425,81.9975,58.0026,552.72,20.3285,501.74
87.0801,33.56,9.607,5.929,12.41,41.94,23.9825,15.1238,0.2026,0.2135,0.2023,573.84,84.5475,85.1325,85.305,82.2675,83.535,81.9675,58.0649,552.78,20.3284,501.86
87.0995,33.555,9.607,5.931,12.409,41.91,23.9605,15.1247,0.2026,0.2136,0.2023,573.88,84.525,85.11,85.32,82.2975,83.4975,81.975,58.1269,552.84,20.3284,501.98
87.1183,33.55,9.608,5.935,12.409,41.868,23.9495,15.1255,0.2027,0.2135,0.2024,573.96,84.5325,85.155,85.3575,82.305,83.5275,81.96,58.185,552.93,20.3283,502.07
87.1364,33.545,9.608,5.94,12.409,41.844,23.933,15.1263,0.2028,0.2137,0.2024,574.04,84.525,85.17,85.3275,82.26,83.535,81.975,58.2464,552.99,20.3282,502.19
87.2045,33.545,9.608,5.942,12.408,41.808,23.911,15.1272,0.2028,0.2135,0.2024,574.12,84.495,85.1325,85.3725,82.2225,83.535,81.9375,58.3001,553.11,20.3281,502.31
87.222,33.54,9.609,5.946,12.409,41.826,23.889,15.128,0.2028,0.2135,0.2024,574.24,84.5475,85.1625,85.3425,82.2225,83.4825,81.9,58.3533,553.23,20.328,502.4
87.2389,33.535,9.608,5.947,12.408,41.868,23.878,15.1202,0.2028,0.2136,0.2023,574.36,84.5025,85.1175,85.2975,82.2375,83.52,81.87,58.4136,553.29,20.328,502.52
87.2551,33.53,9.608,5.947,12.408,41.88,23.878,15.1208,0.2029,0.2135,0.2023,574.44,84.5475,85.155,85.2675,82.2,83.565,81.9225,58.4661,553.41,20.3279,502.64
87.2708,33.525,9.607,5.95,12.407,41.91,23.8945,15.1213,0.2029,0.2135,0.2023,574.52,84.57,85.1625,85.3125,82.1775,83.535,81.9525,58.5256,553.47,20.3278,502.76
