LRCA1101.MV,LRCA1101.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRCA1109.PV,PDRSA1104.PV,PIC1101A.PV,PI_1132A.PV,PI_1180.PV,PR1102A.PV,TI1105A.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TI_1145.PV
72.19855773577454,32.99072334122067,9.588088540641909,4.087,12.304,45.948,25.583,14.9055,0.1778,0.2092,0.198,539.4,84.555,84.9975,85.35,82.2375,83.4375,81.93,42.9836,519.63,20.3455,488.96
72.18146219279743,32.98912439034111,9.585099176751827,4.145,12.304,46.002,25.638,14.9055,0.1782,0.2092,0.1979,539.48,84.5325,85.0425,85.305,82.2,83.4075,81.9375,42.9738,519.72,20.3454,488.96
72.17058621587597,32.9881413429425,9.583176567904927,4.179,12.304,46.08,25.671,14.9055,0.1784,0.2091,0.1979,539.52,84.5775,85.02,85.335,82.2225,83.4525,81.99,42.9712,519.75,20.3453,488.96
72.1691090992094,32.98808496166966,9.583015173233676,4.192,12.304,46.092,25.6985,14.9055,0.1784,0.2091,0.1979,539.6,84.5475,85.08,85.3275,82.2375,83.4675,81.975,42.9647,519.81,20.3453,488.96
72.17541972906568,32.98879756918025,9.58423824926193,4.195,12.304,46.098,25.6985,14.9055,0.1784,0.2092,0.1979,539.64,84.5175,85.0275,85.32,82.23,83.4825,81.9525,42.9579,519.87,20.3452,488.96
72.18613267153803,32.98994657047179,9.586248574965415,4.193,12.304,46.062,25.693,14.9055,0.1784,0.2091,0.198,539.68,84.5025,85.065,85.365,82.2225,83.4975,81.93,42.9547,519.9,20.3451,488.96
72.20037956470894,32.99144846929478,9.588526930231286,4.191,12.304,46.008,25.671,14.9055,0.1783,0.2092,0.198,539.76,84.495,85.0875,85.41,82.2375,83.475,81.9075,42.9438,519.99,20.345,488.96
72.21675260578637,32.99316711932084,9.590410255673897,4.185,12.304,45.984,25.6435,14.9055,0.1783,0.2093,0.1981,539.8,84.555,85.05,85.4325,82.2525,83.445,81.9075,42.9439,519.99,20.345,488.96
72.23232898248664,32.99481077647232,9.591798852175316,4.18,12.304,45.93,25.627,14.9055,0.1782,0.2093,0.1981,539.8,84.5925,85.0575,85.4625,82.245,83.4375,81.9525,42.9401,520.02,20.3449,488.96
72.245059686125,32.99617254264961,9.592822873980836,4.176,12.303,45.864,25.5995,14.9055,0.1782,0.2094,0.1982,539.84,84.5475,85.035,85.4925,82.2375,83.415,81.9075,42.9363,520.05,20.3448,488.96
72.25109053599492,32.99687109844301,9.593097680021753,4.17,12.303,45.822,25.572,14.9055,0.1782,0.2096,0.1983,539.8,84.5925,85.005,85.4925,82.2225,83.4675,81.9,42.9399,520.02,20.3447,488.96
72.24656017020689,32.99652344073044,9.592318089560333,4.167,12.303,45.666,25.517,14.9055,0.1783,0.2098,0.1986,539.76,84.585,85.05,85.4775,82.2525,83.4675,81.93,42.9473,519.96,20.3447,488.96
72.23389941296453,32.995369005786486,9.590552505680218,4.167,12.303,45.426,25.4235,14.9055,0.1784,0.2101,0.1988,539.68,84.5475,85.02,85.44,82.2675,83.4975,81.8925,42.955,519.9,20.3446,488.96
72.21741455436494,32.99383518086762,9.587804306238905,4.162,12.303,45.174,25.3025,14.9055,0.1782,0.2102,0.1991,539.6,84.555,85.0275,85.3875,82.23,83.46,81.945,42.9704,519.78,20.3445,488.96
72.19928754032054,32.99213173570289,9.584524712497172,4.145,12.303,44.928,25.1705,14.9055,0.1772,0.2094,0.1982,539.52,84.5475,84.99,85.335,82.245,83.4525,81.9525,42.975,519.75,20.3444,488.96
72.18245331566668,32.990542634398224,9.581239964869408,4.077,12.303,45.846,25.385,14.9055,0.1763,0.2088,0.1976,539.52,84.585,84.9675,85.335,82.245,83.445,81.945,42.9761,519.75,20.3443,488.96
72.16944796185876,32.98932573331457,9.577513554381666,4.029,12.303,46.368,25.6655,14.9055,0.1763,0.2083,0.1972,539.64,84.6225,84.96,85.3275,82.2,83.4375,81.99,42.9658,519.84,20.3443,488.96
72.16152872879005,32.98861253278659,9.572839418027659,4.053,12.303,46.842,25.9405,14.9055,0.1769,0.208,0.1967,539.8,84.6075,84.945,85.35,82.185,83.445,82.035,42.9477,519.99,20.3442,488.96
72.16269313792733,32.98880490022002,9.566896663162602,4.123,12.303,47.256,26.188,14.9055,0.1777,0.2076,0.1964,539.96,84.6,84.9525,85.32,82.2,83.475,81.9975,42.9289,520.14,20.3441,488.96
72.1766667331632,32.99027885583834,9.559303065304368,4.2,12.303,47.55,26.4025,14.9055,0.1784,0.2074,0.1962,540.16,84.63,84.9375,85.3125,82.185,83.505,81.9525,42.8983,520.38,20.344,488.96
72.2015103389997,32.99283277264526,9.550606940850534,4.261,12.303,47.79,26.5565,14.9055,0.1788,0.2073,0.1961,540.4,84.5925,84.9675,85.3575,82.2225,83.4675,81.9825,42.8704,520.59,20.344,488.96
72.23410980444193,32.99614157422601,9.541791121577027,4.304,12.303,47.934,26.672,14.9055,0.1791,0.2072,0.196,540.6,84.57,84.945,85.365,82.2525,83.49,81.9975,42.8418,520.8,20.3439,488.96
72.27139734401456,32.999897966194936,9.533043216114741,4.334,12.303,47.976,26.7435,14.9055,0.1793,0.2072,0.196,540.84,84.5325,85.005,85.3275,82.2375,83.4675,81.99,42.816,520.98,20.3438,488.96
72.3095258534951,33.003715954614506,9.524636250086706,4.352,12.302,47.964,26.7875,14.9055,0.1794,0.2072,0.1961,541.04,84.57,85.065,85.29,82.2075,83.5125,81.9825,42.7857,521.19,20.3437,488.96
72.34791793415668,33.007523127226385,9.51755004989203,4.36,12.302,47.922,26.804,14.9055,0.1794,0.2074,0.1961,541.2,84.585,85.11,85.26,82.185,83.535,81.9825,42.7584,521.37,20.3437,488.96
72.38705022390758,33.011355301798424,9.512573363094633,4.36,12.302,47.838,26.793,14.8969,0.1794,0.2075,0.1963,541.28,84.6075,85.14,85.2525,82.1925,83.5425,81.96,42.7453,521.43,20.3436,488.99
72.42500885459312,33.01500396686587,9.510883489293722,4.359,12.302,47.64,26.7435,14.8966,0.1794,0.2078,0.1965,541.36,84.6075,85.1175,85.2075,82.17,83.55,81.9975,42.7283,521.52,20.3435,488.99
72.46021660827543,33.01829461951387,9.513640497180942,4.35,12.302,47.43,26.6555,14.8963,0.1793,0.208,0.1968,541.36,84.6075,85.0875,85.1925,82.155,83.5875,82.005,42.7221,521.52,20.3434,488.99
72.49190088920432,33.02116416418232,9.520160048853267,4.335,12.302,47.148,26.5455,14.8961,0.1792,0.2083,0.1971,541.4,84.6525,85.05,85.185,82.1325,83.58,81.96,42.716,521.52,20.3434,488.99
72.51875377373719,33.023505801590616,9.529183662389233,4.311,12.3,46.866,26.4025,14.8958,0.179,0.2086,0.1974,541.32,84.6225,85.0425,85.1925,82.155,83.5425,81.9975,42.7174,521.46,20.3433,489.02
72.54176828444946,33.0254327332427,9.540021377430568,4.284,12.3,46.536,26.2485,14.9041,0.1787,0.209,0.1978,541.2,84.6525,84.9975,85.215,82.1775,83.505,82.05,42.7227,521.37,20.3432,489.02
72.56217442016339,33.02708564924293,9.55175708602298,4.252,12.3,46.176,26.0615,14.9041,0.1785,0.2094,0.1982,541.08,84.6,84.9975,85.2675,82.1775,83.4825,82.005,42.7322,521.25,20.3431,489.02
72.57719833507747,33.028203230452206,9.56360137127052,4.217,12.3,45.786,25.847,14.9041,0.1783,0.2098,0.1986,540.92,84.5925,84.975,85.2225,82.23,83.4675,82.05,42.746,521.1,20.3431,489.02
72.58399992407323,33.028511971570005,9.575087507974612,4.18,12.3,45.354,25.616,14.9041,0.178,0.2103,0.1991,540.68,84.5625,84.945,85.2075,82.2225,83.4525,82.035,42.7716,520.86,20.343,489.02
72.5800173506749,33.027778621225394,9.585031141667226,4.142,12.301,44.868,25.363,14.9041,0.1775,0.2106,0.1993,540.44,84.5625,84.945,85.215,82.26,83.505,82.0125,42.7982,520.62,20.3429,489.05
72.5625933517074,33.02575923180981,9.592299704466804,4.088,12.302,44.718,25.187,14.9041,0.177,0.2107,0.1995,540.16,84.57,84.96,85.245,82.2975,83.5425,81.9675,42.8295,520.35,20.3428,489.05
72.53395775242103,33.022673770446616,9.597160225311397,4.035,12.302,44.496,25.0495,14.9041,0.1764,0.2106,0.1994,539.88,84.615,84.99,85.2825,82.29,83.5575,82.0125,42.8619,520.08,20.3427,489.05
72.49829956549951,33.01893270418976,9.600187656968258,3.989,12.302,44.61,25.011,14.9041,0.1761,0.2106,0.1994,539.64,84.57,84.9525,85.2825,82.3125,83.52,82.0125,42.8916,519.84,20.3427,489.05
72.45706567677553,33.014672110077875,9.6019044806589,3.965,12.302,44.628,25.011,14.9041,0.1762,0.2104,0.1993,539.44,84.585,84.9975,85.2975,82.2975,83.475,82.02,42.9148,519.66,20.3426,489.05
